row,col,plane,t,field,n,x,y,bbox,pos_x_um,pos_y_um,compound,bacteria,pretreatment,object_no_in_nuclei,intensity_cytoplasm_region_tmrm_mean,intensity_cytoplasm_region_tmrm_stddev,sd/mean_tmrm,intensity_annexinv-647_mean,number_of_spots,number_of_legio-_per_cell_,legio_area_[um²]-_sum_per_cell_,object_no_in_real_nuclei,number_of_real_nuclei-_per_infected_cell_,intensity_cytoplasm_region_tmrm_mean-_mean_per_infected_cell_,intensity_cytoplasm_region_tmrm_stddev-_mean_per_infected_cell_,sd/mean_tmrm-_mean_per_infected_cell_,intensity_annexinv-647_mean-_mean_per_infected_cell_,legio_area_[um²]-_sum_per_cell_-_mean_per_infected_cell,well_id,cell_lbl
5,4,1,0,3,2,714,254,_592_140_806_352_,-233.36,1072.01,NT,dotA,NONE,4,184.522,59.1249,0.320422,118.096,1,1,3.12325,4,1,184.522,59.1249,0.320422,118.096,3.12325,14,w14_f3_c2
5,4,1,0,3,3,973,329,_843_184_1193_522_,-205.78,1062.58,NT,dotA,NONE,5,248.527,151.337,0.608934,121.727,1,1,1.61817,5,1,248.527,151.337,0.608934,121.727,1.61817,14,w14_f3_c3
5,4,1,0,3,4,129,486,_24_349_258_608_,-287.11,1050.15,NT,dotA,NONE,8,223.207,120.055,0.537865,108.193,2,2,2.24456,8,1,223.207,120.055,0.537865,108.193,2.24456,14,w14_f3_c4
5,4,1,0,3,5,1282,496,_1152_298_1449_704_,-180.04,1048,NT,dotA,NONE,10,235.016,140.452,0.597627,122.362,2,2,2.84485,10,1,235.016,140.452,0.597627,122.362,2.84485,14,w14_f3_c5
5,4,1,0,3,6,872,501,_773_433_962_591_,-218.92,1047.48,NT,dotA,NONE,11,170.624,42.7047,0.250286,121.21,1,1,2.08796,11,1,170.624,42.7047,0.250286,121.21,2.08796,14,w14_f3_c6
5,4,1,0,3,7,1742,757,_1453_550_2107_944_,-136.35,1023.7,NT,dotA,NONE,15,196.524,80.1191,0.407682,118.096,1,1,2.26196,15,1,196.524,80.1191,0.407682,118.096,2.26196,14,w14_f3_c7
5,4,1,0,3,8,1243,915,_1161_842_1334_978_,-183.2,1009.61,NT,dotA,NONE,19,151.728,25.2126,0.166169,122.472,2,2,5.8724,18,1,151.728,25.2126,0.166169,122.472,5.8724,14,w14_f3_c8
5,4,1,0,3,9,1416,1076,_1319_991_1570_1222_,-165.89,992.94,NT,dotA,NONE,20,187.958,80.4751,0.428156,122.109,4,4,0.313195,19,1,187.958,80.4751,0.428156,122.109,0.313195,14,w14_f3_c9
5,4,1,0,4,1,734,254,_420_32_1131_475_,-30.76,1070.98,NT,dotA,NONE,3,204.456,98.825,0.483355,117.736,4,4,6.92508,2,1,204.456,98.825,0.483355,117.736,6.92508,14,w14_f4_c1
5,4,1,0,4,10,828,1339,_741_1227_915_1446_,-22.99,970.04,NT,dotA,NONE,18,250.606,156.584,0.62482,120.82,1,1,1.01788,17,1,250.606,156.584,0.62482,120.82,1.01788,14,w14_f4_c10
5,4,1,0,4,11,414,1439,_69_1297_719_1579_,-64.85,961,NT,dotA,NONE,20,308.945,242.446,0.784753,112.956,1,1,1.25278,19,1,308.945,242.446,0.784753,112.956,1.25278,14,w14_f4_c11
5,4,1,0,4,12,1248,1487,_772_1272_1475_1730_,10.39,953.32,NT,dotA,NONE,21,206.064,91.9729,0.446332,122.271,3,3,6.45529,20,1,206.064,91.9729,0.446332,122.271,6.45529,14,w14_f4_c12
5,4,1,0,4,13,82,1646,_1_1518_252_1846_,-91.78,937.9,NT,dotA,NONE,22,232.836,124.39,0.534239,107.762,1,1,0.765587,21,1,232.836,124.39,0.534239,107.762,0.765587,14,w14_f4_c13
5,4,1,0,4,14,609,1791,_450_1713_690_1890_,-46.34,926.73,NT,dotA,NONE,23,293.527,242.851,0.827353,116.757,1,1,2.27936,22,1,293.527,242.851,0.827353,116.757,2.27936,14,w14_f4_c14
5,4,1,0,4,15,826,1804,_709_1662_948_1886_,-24.39,927.81,NT,dotA,NONE,25,171.527,60.475,0.352568,120.595,5,5,4.28902,24,1,171.527,60.475,0.352568,120.595,4.28902,14,w14_f4_c15
5,4,1,0,4,2,1748,147,_1588_1_1864_267_,62.29,1080.96,NT,dotA,NONE,4,226.439,124.405,0.549398,116.134,1,1,4.22813,3,1,226.439,124.405,0.549398,116.134,4.22813,14,w14_f4_c2
5,4,1,0,4,3,99,356,_1_272_272_666_,-88.52,1055.18,NT,dotA,NONE,8,197.422,100.407,0.50859,108.561,4,4,10.0657,7,1,197.422,100.407,0.50859,108.561,10.0657,14,w14_f4_c3
5,4,1,0,4,4,1632,566,_1538_475_1724_733_,51.24,1040.82,NT,dotA,NONE,10,184.41,75.9699,0.411961,120.204,1,1,2.26196,9,1,184.41,75.9699,0.411961,120.204,2.26196,14,w14_f4_c4
5,4,1,0,4,5,1844,624,_1740_550_2096_763_,73.98,1036.74,NT,dotA,NONE,11,229.445,140.674,0.613107,116.572,1,1,1.59207,10,1,229.445,140.674,0.613107,116.572,1.59207,14,w14_f4_c5
5,4,1,0,4,6,301,931,_97_656_535_1210_,-72.03,1009.14,NT,dotA,NONE,13,189.427,80.1067,0.42289,111.706,3,3,8.70855,12,1,189.427,80.1067,0.42289,111.706,8.70855,14,w14_f4_c6
5,4,1,0,4,7,947,828,_659_537_1257_1115_,-14.39,1017.25,NT,dotA,NONE,14,224.133,121.088,0.540249,121.302,2,2,3.56694,13,1,224.133,121.088,0.540249,121.302,3.56694,14,w14_f4_c7
5,4,1,0,4,8,1529,991,_1311_803_1681_1094_,39.51,1005.24,NT,dotA,NONE,15,259.343,164.828,0.635561,121.466,1,1,1.26148,14,1,259.343,164.828,0.635561,121.466,1.26148,14,w14_f4_c8
5,4,1,0,4,9,35,1068,_1_909_122_1138_,-95.16,999.71,NT,dotA,NONE,17,178.78,74.2891,0.415533,106.784,1,1,0.965683,16,1,178.78,74.2891,0.415533,106.784,0.965683,14,w14_f4_c9
5,4,1,0,5,1,1067,137,_975_1_1163_243_,-0.66,883.33,NT,dotA,NONE,5,208.725,119.089,0.570556,120.565,2,2,3.38424,3,1,208.725,119.089,0.570556,120.565,3.38424,14,w14_f5_c1
5,4,1,0,5,10,390,1310,_224_1053_667_1500_,-60.26,778.19,NT,dotA,NONE,25,258.021,162.191,0.628596,114.153,2,2,3.82793,23,1,258.021,162.191,0.628596,114.153,3.82793,14,w14_f5_c10
5,4,1,0,5,11,1633,1371,_1469_1256_1753_1503_,50.31,767.39,NT,dotA,NONE,26,225.174,109.237,0.485123,121.036,3,3,4.06283,24,1,225.174,109.237,0.485123,121.036,4.06283,14,w14_f5_c11
5,4,1,0,5,12,1196,1558,_1021_1398_1349_1690_,11.71,752.25,NT,dotA,NONE,34,260.508,150.957,0.57947,123.146,1,1,1.56597,32,1,260.508,150.957,0.57947,123.146,1.56597,14,w14_f5_c12
5,4,1,0,5,13,743,1534,_647_1430_834_1652_,-31.28,752.54,NT,dotA,NONE,35,253.976,102.148,0.402196,119.443,2,2,2.98405,33,1,253.976,102.148,0.402196,119.443,2.98405,14,w14_f5_c13
5,4,1,0,5,14,1285,1797,_1102_1673_1586_2003_,22.16,725.61,NT,dotA,NONE,38,199.711,97.5267,0.48834,121.984,3,3,5.768,36,1,199.711,97.5267,0.48834,121.984,5.768,14,w14_f5_c14
5,4,1,0,5,15,249,1773,_101_1624_452_1880_,-74.47,729.94,NT,dotA,NONE,39,234.424,140.852,0.600844,111.57,3,3,5.6636,37,1,234.424,140.852,0.600844,111.57,5.6636,14,w14_f5_c15
5,4,1,0,5,2,1709,162,_1464_1_1961_517_,59.08,877.84,NT,dotA,NONE,7,250.434,165.194,0.659632,117.517,1,1,3.21894,5,1,250.434,165.194,0.659632,117.517,3.21894,14,w14_f5_c2
5,4,1,0,5,3,525,578,_329_376_737_733_,-51.7,843.93,NT,dotA,NONE,9,286.564,195.37,0.681766,116.027,1,1,3.31464,7,1,286.564,195.37,0.681766,116.027,3.31464,14,w14_f5_c3
5,4,1,0,5,4,1491,742,_1342_479_1639_912_,37.51,829.2,NT,dotA,NONE,11,168.568,55.964,0.331996,121.519,2,2,2.97535,9,1,168.568,55.964,0.331996,121.519,2.97535,14,w14_f5_c4
5,4,1,0,5,5,984,835,_824_512_1114_970_,-9.45,825.66,NT,dotA,NONE,13,248.587,139.14,0.559725,121.746,1,1,2.42726,11,1,248.587,139.14,0.559725,121.746,2.42726,14,w14_f5_c5
5,4,1,0,5,6,102,970,_33_833_248_1049_,-89.72,805.7,NT,dotA,NONE,15,234.578,158.654,0.676339,107.487,1,1,2.10536,13,1,234.578,158.654,0.676339,107.487,2.10536,14,w14_f5_c6
5,4,1,0,5,7,1853,1041,_1715_898_2094_1176_,75.16,797.47,NT,dotA,NONE,17,231.623,132.902,0.573787,117.046,1,1,1.18318,15,1,231.623,132.902,0.573787,117.046,1.18318,14,w14_f5_c7
5,4,1,0,5,8,528,990,_206_756_802_1081_,-50.18,804.73,NT,dotA,NONE,18,183.739,70.448,0.383414,116.713,3,3,4.13243,16,1,183.739,70.448,0.383414,116.713,4.13243,14,w14_f5_c8
5,4,1,0,5,9,845,1131,_729_999_943_1195_,-23.06,793.17,NT,dotA,NONE,20,194.763,61.3526,0.315012,120.953,1,1,2.27066,18,1,194.763,61.3526,0.315012,120.953,2.27066,14,w14_f5_c9
5,4,1,0,6,1,962,138,_747_1_1253_487_,-206.42,874.32,NT,dotA,NONE,4,163.689,97.4856,0.595556,166.127,7,7,10.2745,3,1,163.689,97.4856,0.595556,166.127,10.2745,14,w14_f6_c1
5,4,1,0,6,10,1621,1084,_1526_852_1740_1343_,-147.45,792.1,NT,dotA,NONE,16,231.757,161.377,0.696319,121.238,2,2,2.80135,15,1,231.757,161.377,0.696319,121.238,2.80135,14,w14_f6_c10
5,4,1,0,6,11,2069,1517,_1955_1424_2158_1625_,-106.47,754.6,NT,dotA,NONE,17,272.077,173.284,0.636894,115.317,2,2,2.89705,16,1,272.077,173.284,0.636894,115.317,2.89705,14,w14_f6_c11
5,4,1,0,6,12,1060,1645,_844_1512_1360_2022_,-197.56,739.65,NT,dotA,NONE,18,176.585,69.7903,0.395223,122.597,4,4,7.62107,17,1,176.585,69.7903,0.395223,122.597,7.62107,14,w14_f6_c12
5,4,1,0,6,13,582,1645,_491_1496_677_1810_,-244.5,741.89,NT,dotA,NONE,19,248.001,150.659,0.607493,118.302,2,2,4.65442,18,1,248.001,150.659,0.607493,118.302,4.65442,14,w14_f6_c13
5,4,1,0,6,14,1009,2025,_809_1900_1113_2158_,-208.57,706.97,NT,dotA,NONE,22,215.753,110.678,0.512983,125.023,4,4,4.84582,21,1,215.753,110.678,0.512983,125.023,4.84582,14,w14_f6_c14
5,4,1,0,6,2,620,260,_494_158_708_358_,-242.56,871.16,NT,dotA,NONE,5,257.136,162.952,0.633718,117.675,3,3,6.58578,4,1,257.136,162.952,0.633718,117.675,6.58578,14,w14_f6_c2
5,4,1,0,6,3,1641,361,_1500_259_1760_450_,-148.55,861.88,NT,dotA,NONE,7,262.137,187.587,0.715609,119.412,1,1,1.79217,6,1,262.137,187.587,0.715609,119.412,1.79217,14,w14_f6_c3
5,4,1,0,6,4,1274,465,_1193_358_1360_583_,-181.09,853.05,NT,dotA,NONE,8,210.933,116.615,0.552851,123.264,2,2,2.48816,7,1,210.933,116.615,0.552851,123.264,2.48816,14,w14_f6_c4
5,4,1,0,6,5,1679,678,_1563_410_1890_847_,-140.82,835.43,NT,dotA,NONE,10,248.748,170.384,0.684966,119.105,1,1,1.58337,9,1,248.748,170.384,0.684966,119.105,1.58337,14,w14_f6_c5
5,4,1,0,6,6,1462,570,_1397_450_1546_1008_,-161.65,830.1,NT,dotA,NONE,11,343.34,286.876,0.835546,122.312,4,4,10.8748,10,1,343.34,286.876,0.835546,122.312,10.8748,14,w14_f6_c6
5,4,1,0,6,7,712,808,_382_458_1087_1119_,-234.35,824.8,NT,dotA,NONE,12,182.491,63.7739,0.349463,119.147,2,2,3.11455,11,1,182.491,63.7739,0.349463,119.147,3.11455,14,w14_f6_c7
5,4,1,0,6,8,1973,979,_1842_485_2107_1162_,-114.16,817.18,NT,dotA,NONE,13,258.653,211.817,0.818923,115.012,1,1,2.16626,12,1,258.653,211.817,0.818923,115.012,2.16626,14,w14_f6_c8
5,4,1,0,6,9,287,1020,_200_874_373_1131_,-273.12,801.03,NT,dotA,NONE,15,217.149,125.174,0.576443,111.473,2,2,2.58385,14,1,217.149,125.174,0.576443,111.473,2.58385,14,w14_f6_c9
5,4,1,0,7,1,1617,108,_1548_42_1693_176_,-347.01,885.88,NT,dotA,NONE,1,189.423,81.0821,0.428049,118.039,1,1,1.09618,1,1,189.423,81.0821,0.428049,118.039,1.09618,14,w14_f7_c1
5,4,1,0,7,10,918,1092,_802_977_1026_1224_,-412.81,793.8,NT,dotA,NONE,26,234.242,151.952,0.6487,121.605,3,3,3.21024,25,1,234.242,151.952,0.6487,121.605,3.21024,14,w14_f7_c10
5,4,1,0,7,11,624,1203,_410_1055_857_1366_,-438.14,783.66,NT,dotA,NONE,27,263.542,168.769,0.64039,118.115,2,2,2.77525,26,1,263.542,168.769,0.64039,118.115,2.77525,14,w14_f7_c11
5,4,1,0,7,12,1156,1301,_1087_1235_1224_1399_,-390.38,773.88,NT,dotA,NONE,29,182.963,72.6791,0.397234,123.629,2,2,2.63605,28,1,182.963,72.6791,0.397234,123.629,2.63605,14,w14_f7_c12
5,4,1,0,7,13,1210,1500,_1027_1319_1374_1792_,-385.68,753.28,NT,dotA,NONE,32,251.66,167.219,0.664465,122.836,3,3,1.92267,30,1,251.66,167.219,0.664465,122.836,1.92267,14,w14_f7_c13
5,4,1,0,7,14,679,1579,_441_1445_854_1823_,-436.15,746.73,NT,dotA,NONE,33,270.443,175.469,0.648822,118.144,3,3,4.04543,31,1,270.443,175.469,0.648822,118.144,4.04543,14,w14_f7_c14
5,4,1,0,7,15,1886,41,_1815_1_1951_164_,-323.25,889.62,NT,dotA,NONE,40,191.469,77.9152,0.406933,125.748,1,1,1.29628,38,1,191.469,77.9152,0.406933,125.748,1.29628,14,w14_f7_c15
5,4,1,0,7,2,252,254,_154_107_347_392_,-476.2,873.9,NT,dotA,NONE,4,176.11,76.4084,0.433867,109.311,2,2,3.21024,3,1,176.11,76.4084,0.433867,109.311,3.21024,14,w14_f7_c2
5,4,1,0,7,3,1791,213,_1690_84_2020_316_,-327.4,877.8,NT,dotA,NONE,5,230.169,118.207,0.513565,152.968,2,2,5.00241,4,1,230.169,118.207,0.513565,152.968,5.00241,14,w14_f7_c3
5,4,1,0,7,4,1670,325,_1583_176_1774_452_,-343.13,866.9,NT,dotA,NONE,8,321.698,210.679,0.654897,119.185,2,2,4.43692,7,1,321.698,210.679,0.654897,119.185,4.43692,14,w14_f7_c4
5,4,1,0,7,5,2062,287,_1959_186_2158_392_,-305.64,869.49,NT,dotA,NONE,9,283.371,195.502,0.689916,128.338,3,3,3.41034,8,1,283.371,195.502,0.689916,128.338,3.41034,14,w14_f7_c5
5,4,1,0,7,6,941,377,_861_273_1041_464_,-410.25,860.97,NT,dotA,NONE,10,178.761,69.0585,0.386319,121.914,1,1,1.89657,9,1,178.761,69.0585,0.386319,121.914,1.89657,14,w14_f7_c6
5,4,1,0,7,7,1180,689,_983_459_1287_876_,-389.45,831.46,NT,dotA,NONE,17,207.195,83.3413,0.402236,123.143,1,1,1.98357,16,1,207.195,83.3413,0.402236,123.143,1.98357,14,w14_f7_c7
5,4,1,0,7,8,1009,914,_904_716_1133_1127_,-402.74,811.14,NT,dotA,NONE,21,232.142,108.219,0.466178,122.282,1,1,1.61817,20,1,232.142,108.219,0.466178,122.282,1.61817,14,w14_f7_c8
5,4,1,0,7,9,1865,1096,_1698_896_2152_1351_,-324.52,794.64,NT,dotA,NONE,23,208.921,99.6253,0.476856,117.381,1,1,0.843885,22,1,208.921,99.6253,0.476856,117.381,0.843885,14,w14_f7_c9
5,4,1,0,8,1,843,82,_783_1_958_168_,-418.22,690.51,NT,dotA,NONE,5,179.038,75.3145,0.420663,116.727,1,1,1.26148,4,1,179.038,75.3145,0.420663,116.727,1.26148,14,w14_f8_c1
5,4,1,0,8,10,937,1399,_721_1207_1287_1559_,-408.78,565.9,NT,dotA,NONE,27,214.681,109.436,0.509763,122.428,2,2,2.62735,26,1,214.681,109.436,0.509763,122.428,2.62735,14,w14_f8_c10
5,4,1,0,8,11,187,1484,_1_1287_645_1716_,-471.33,558.63,NT,dotA,NONE,29,275.545,160.293,0.58173,111.628,1,1,1.90527,28,1,275.545,160.293,0.58173,111.628,1.90527,14,w14_f8_c11
5,4,1,0,8,12,1023,1587,_751_1487_1170_1761_,-406.62,546.49,NT,dotA,NONE,30,201.089,100.111,0.497847,122.128,3,3,1.15708,29,1,201.089,100.111,0.497847,122.128,1.15708,14,w14_f8_c12
5,4,1,0,8,2,464,310,_86_134_932_545_,-450.13,666.86,NT,dotA,NONE,8,250.37,137.392,0.548755,114.737,1,1,2.13146,7,1,250.37,137.392,0.548755,114.737,2.13146,14,w14_f8_c2
5,4,1,0,8,3,902,568,_747_492_1096_667_,-414.21,644.53,NT,dotA,NONE,10,167.127,46.4905,0.278174,121.356,2,2,1.50507,9,1,167.127,46.4905,0.278174,121.356,1.50507,14,w14_f8_c3
5,4,1,0,8,4,1647,731,_1568_607_1727_852_,-343.69,628.94,NT,dotA,NONE,12,284.566,197.435,0.693809,120.037,5,5,4.34992,11,1,284.566,197.435,0.693809,120.037,4.34992,14,w14_f8_c4
5,4,1,0,8,5,1308,686,_1095_494_1491_1099_,-380.25,627.77,NT,dotA,NONE,13,245.479,155.253,0.632451,122.42,1,1,2.19236,12,1,245.479,155.253,0.632451,122.42,2.19236,14,w14_f8_c5
5,4,1,0,8,6,175,899,_1_770_313_1043_,-483.38,613.13,NT,dotA,NONE,16,213.582,104.142,0.487597,109.27,1,1,0.756887,15,1,213.582,104.142,0.487597,109.27,0.756887,14,w14_f8_c6
5,4,1,0,8,7,372,964,_192_793_466_1062_,-464.58,609.15,NT,dotA,NONE,17,192.055,107.736,0.560962,113.42,1,1,6.78588,16,1,192.055,107.736,0.560962,113.42,6.78588,14,w14_f8_c7
5,4,1,0,8,8,615,1012,_440_558_733_1300_,-443.21,609.49,NT,dotA,NONE,21,211.565,108.038,0.510661,117.7,2,2,7.58627,20,1,211.565,108.038,0.510661,117.7,7.58627,14,w14_f8_c8
5,4,1,0,8,9,1010,1088,_789_984_1102_1168_,-408.26,596.81,NT,dotA,NONE,23,213.21,122.472,0.574423,122.393,1,1,0.0173997,22,1,213.21,122.472,0.574423,122.393,0.0173997,14,w14_f8_c9
5,4,1,0,9,1,493,112,_350_1_770_228_,-251.56,685.87,NT,dotA,NONE,2,193.865,89.8362,0.463395,114.307,5,5,8.77815,1,1,193.865,89.8362,0.463395,114.307,8.77815,14,w14_f9_c1
5,4,1,0,9,10,2050,1217,_1778_1021_2158_1438_,-110.36,582.01,NT,dotA,NONE,25,275.479,185.877,0.674742,115.273,2,2,3.34074,24,1,275.479,185.877,0.674742,115.273,3.34074,14,w14_f9_c10
5,4,1,0,9,11,645,1277,_475_1097_861_1447_,-239.27,577.66,NT,dotA,NONE,26,161.675,41.6745,0.257768,119.255,7,7,21.0014,25,1,161.675,41.6745,0.257768,119.255,21.0014,14,w14_f9_c11
5,4,1,0,9,12,936,1435,_801_1333_1079_1557_,-211.84,562.56,NT,dotA,NONE,27,281.845,195.679,0.694276,122.199,1,1,4.42822,26,1,281.845,195.679,0.694276,122.199,4.42822,14,w14_f9_c12
5,4,1,0,9,13,1512,1479,_1218_1387_1910_1631_,-156.44,557.13,NT,dotA,NONE,28,262.945,191.34,0.727678,122.131,2,2,4.71532,27,1,262.945,191.34,0.727678,122.131,4.71532,14,w14_f9_c13
5,4,1,0,9,14,317,1583,_3_1337_603_1735_,-274.23,550.74,NT,dotA,NONE,29,161.282,43.9855,0.272724,111.133,2,2,3.80183,28,1,161.282,43.9855,0.272724,111.133,3.80183,14,w14_f9_c14
5,4,1,0,9,2,855,160,_722_102_940_212_,-222.7,683.02,NT,dotA,NONE,3,187.808,115.194,0.613361,118.197,1,1,2.48816,2,1,187.808,115.194,0.613361,118.197,2.48816,14,w14_f9_c2
5,4,1,0,9,3,993,144,_880_1_1231_234_,-202.41,686.37,NT,dotA,NONE,4,257.34,133.683,0.519479,120.11,1,1,2.12276,3,1,257.34,133.683,0.519479,120.11,2.12276,14,w14_f9_c3
5,4,1,0,9,4,269,378,_1_297_431_468_,-279.03,661.56,NT,dotA,NONE,7,235.302,124.223,0.52793,110.034,3,3,4.68052,6,1,235.302,124.223,0.52793,110.034,4.68052,14,w14_f9_c4
5,4,1,0,9,5,1307,553,_1211_391_1395_646_,-177.43,646.64,NT,dotA,NONE,10,291.21,242.781,0.833697,123.063,2,2,4.08893,9,1,291.21,242.781,0.833697,123.063,4.08893,14,w14_f9_c5
5,4,1,0,9,6,443,726,_290_511_597_949_,-258.64,631.03,NT,dotA,NONE,14,299.78,235.22,0.784642,114.469,1,1,2.60995,13,1,299.78,235.22,0.784642,114.469,2.60995,14,w14_f9_c6
5,4,1,0,9,7,1721,751,_1603_592_1829_848_,-140.05,629.22,NT,dotA,NONE,15,228.983,135.859,0.593313,119.856,1,1,1.35718,14,1,228.983,135.859,0.593313,119.856,1.35718,14,w14_f9_c7
5,4,1,0,9,8,210,891,_152_826_268_961_,-280.05,613.72,NT,dotA,NONE,17,217.364,126.694,0.582867,110.033,1,1,1.23538,16,1,217.364,126.694,0.582867,110.033,1.23538,14,w14_f9_c8
5,4,1,0,9,9,1816,971,_1710_817_1898_1214_,-131.85,601.92,NT,dotA,NONE,21,163.73,50.9927,0.311445,118.884,3,3,1.88787,20,1,163.73,50.9927,0.311445,118.884,1.88787,14,w14_f9_c9
5,4,1,1,1,1,422,82,_323_1_653_380_,-57.5,683.03,NT,dotA,NONE,1,243.543,161.048,0.661272,113.442,2,2,4.00193,1,1,243.543,161.048,0.661272,113.442,4.00193,14,w14_f1_c1
5,4,1,1,1,10,2040,929,_1814_802_2158_1063_,86.46,609.25,NT,dotA,NONE,20,360.274,263.675,0.731875,114.805,1,1,0.774286,20,1,360.274,263.675,0.731875,114.805,0.774286,14,w14_f1_c10
5,4,1,1,1,11,395,1217,_297_886_567_1551_,-61.33,585.27,NT,dotA,NONE,26,250.065,173.884,0.695355,114.869,2,2,3.84533,26,1,250.065,173.884,0.695355,114.869,3.84533,14,w14_f1_c11
5,4,1,1,1,12,1386,1401,_1098_1267_1524_1643_,21.61,563.44,NT,dotA,NONE,30,293.431,206.358,0.703259,125.174,1,1,1.51377,30,1,293.431,206.358,0.703259,125.174,1.51377,14,w14_f1_c12
5,4,1,1,1,13,1303,1789,_1165_1607_1410_1983_,19.9,530.5,NT,dotA,NONE,36,329.894,289.929,0.878854,122.432,3,3,6.58578,36,1,329.894,289.929,0.878854,122.432,6.58578,14,w14_f1_c13
5,4,1,1,1,14,2026,2040,_1711_1900_2158_2158_,83.72,507.16,NT,dotA,NONE,38,267.821,192.238,0.717785,112.86,1,1,1.16578,38,1,267.821,192.238,0.717785,112.86,1.16578,14,w14_f1_c14
5,4,1,1,1,15,393,2087,_227_1774_500_2158_,-65.62,510.6,NT,dotA,NONE,40,230.746,133.311,0.577739,111.405,4,4,15.0333,40,1,230.746,133.311,0.577739,111.405,15.0333,14,w14_f1_c15
5,4,1,1,1,2,788,24,_732_1_1028_71_,-18.91,695.11,NT,dotA,NONE,2,185.017,63.3883,0.342608,116.286,1,1,1.29628,2,1,185.017,63.3883,0.342608,116.286,1.29628,14,w14_f1_c2
5,4,1,1,1,3,870,150,_648_39_973_351_,-22.89,679.77,NT,dotA,NONE,6,215.9,90.8481,0.420788,118.512,1,1,1.94877,6,1,215.9,90.8481,0.420788,118.512,1.94877,14,w14_f1_c3
5,4,1,1,1,4,1405,255,_1324_156_1488_429_,29.69,672.27,NT,dotA,NONE,8,236.165,132.027,0.559044,122.084,3,3,5.08071,8,1,236.165,132.027,0.559044,122.084,5.08071,14,w14_f1_c4
5,4,1,1,1,5,1110,457,_919_117_1338_709_,4.26,658.3,NT,dotA,NONE,10,211.763,83.7307,0.395399,121.838,2,2,0.0782986,10,1,211.763,83.7307,0.395399,121.838,0.0782986,14,w14_f1_c5
5,4,1,1,1,6,1369,657,_1263_561_1484_751_,27.15,635.77,NT,dotA,NONE,13,215.284,105.319,0.489212,122.52,1,1,2.87095,13,1,215.284,105.319,0.489212,122.52,2.87095,14,w14_f1_c6
5,4,1,1,1,7,672,717,_470_476_891_940_,-35.11,629.94,NT,dotA,NONE,14,308.09,205.428,0.666778,119.227,2,2,3.36684,14,1,308.09,205.428,0.666778,119.227,3.36684,14,w14_f1_c7
5,4,1,1,1,8,247,871,_114_764_416_1030_,-77.73,615.66,NT,dotA,NONE,16,400.289,379.312,0.947596,111.289,2,2,3.58434,16,1,400.289,379.312,0.947596,111.289,3.58434,14,w14_f1_c8
5,4,1,1,1,9,1797,875,_1675_747_1932_991_,67.49,616.45,NT,dotA,NONE,19,331.259,335.738,1.01352,119.394,1,1,1.37458,19,1,331.259,335.738,1.01352,119.394,1.37458,14,w14_f1_c9
5,4,1,1,2,1,1619,444,_1462_317_1825_565_,-346.79,1053.81,NT,dotA,NONE,7,380.663,317.834,0.834947,120.164,1,1,1.40938,7,1,380.663,317.834,0.834947,120.164,1.40938,14,w14_f2_c1
5,4,1,1,2,10,1995,1458,_1775_1141_2158_1668_,-312.21,960.7,NT,dotA,NONE,22,249.602,180.245,0.722131,115.591,1,1,1.17448,22,1,249.602,180.245,0.722131,115.591,1.17448,14,w14_f2_c10
5,4,1,1,2,11,57,1420,_1_1239_227_1499_,-491.93,966,NT,dotA,NONE,23,309.198,169.25,0.547385,107.165,1,1,0.896084,23,1,309.198,169.25,0.547385,107.165,0.896084,14,w14_f2_c11
5,4,1,1,2,12,207,1320,_78_1166_422_1455_,-477.28,972.41,NT,dotA,NONE,25,328.755,235.281,0.715671,110.951,2,2,3.28854,25,1,328.755,235.281,0.715671,110.951,3.28854,14,w14_f2_c12
5,4,1,1,2,13,129,1622,_7_1512_222_1871_,-485.46,939.64,NT,dotA,NONE,28,231.594,106.837,0.461314,108.52,3,3,7.95166,28,1,231.594,106.837,0.461314,108.52,7.95166,14,w14_f2_c13
5,4,1,1,2,14,1641,1730,_1512_1604_1748_1835_,-345.05,933.38,NT,dotA,NONE,29,243.344,154.806,0.636159,121.661,1,1,1.45287,29,1,243.344,154.806,0.636159,121.661,1.45287,14,w14_f2_c14
5,4,1,1,2,15,583,1912,_364_1359_820_2151_,-446.72,924.03,NT,dotA,NONE,30,185.429,84.5915,0.456192,114.956,2,2,4.17593,30,1,185.429,84.5915,0.456192,114.956,4.17593,14,w14_f2_c15
5,4,1,1,2,16,69,1793,_1_1649_137_1875_,-492.95,930.14,NT,dotA,NONE,31,371.6,234.965,0.632307,107.82,1,1,2.16626,31,1,371.6,234.965,0.632307,107.82,2.16626,14,w14_f2_c16
5,4,1,1,2,17,1806,1841,_1726_1753_2156_2021_,-321.27,919.88,NT,dotA,NONE,32,262.648,192.442,0.732699,116.613,1,1,1.66167,32,1,262.648,192.442,0.732699,116.613,1.66167,14,w14_f2_c17
5,4,1,1,2,18,145,1944,_49_1855_227_2049_,-485.08,913.44,NT,dotA,NONE,33,416.875,350.026,0.839642,108.774,1,1,1.00048,33,1,416.875,350.026,0.839642,108.774,1.00048,14,w14_f2_c18
5,4,1,1,2,19,269,2032,_191_1953_342_2109_,-473.51,905.66,NT,dotA,NONE,34,257.391,175.94,0.683551,110.409,1,1,0.287095,34,1,257.391,175.94,0.683551,110.409,0.287095,14,w14_f2_c19
