,row,col,plane,t,field,n,x,y,bbox,pos_x_um,pos_y_um,bacteria,assay,disp_x_um,disp_y_um,track_point_x,track_point_y,bacterial_area_[um²]-_sum_per_cell_,infected,ni,intensity_real_cytoplasm_alexa_647_mean,intensity_real_cytoplasm_dsred_mean,far_red_sdmean,red_sdmean,real_cytoplasm_alexa_647_ser_edge_0.0675675675676_um,real_cytoplasm_alexa_647_ser_ridge_0.0675675675676_um,real_cytoplasm_sliding_parabola_dsred_ser_edge_0.0675675675676_um,real_cytoplasm_sliding_parabola_dsred_ser_ridge_0.0675675675676_um,intensity_nucleus_alexa_647_mean,intensity_nucleus_hoechst_33342_mean,farredbyred_sdmean,number_of_dsred_spots-_per_cell_,dsred_spot_area_[um²]-_sum_per_cell_,number_of_alexa_647_spots-_per_cell_,alexa_647_spot_area_[um²]-_sum_per_cell,well_id,cell_lbl,growth
96044,5,16,1,12,2,23,1930,1295,_1851_1234_2042_1355_,-191.17,288.29,NI,7,-4.74927,-4.60085,1945,1291,2.84147,1,0,7399.35,115.395,0.936959,0.0538641,0.142854,0.0266798,1.39118,0.882159,4814.67,1082.91,17.3949,0,0.0,76,136.963,46,w46_f2_c23,0
96193,5,16,1,13,2,23,1951,1288,_1854_1230_2036_1348_,-191.48,288.65,NI,7,-5.0461,-4.89768,1943,1289,0.0,0,1,7481.43,115.611,0.920271,0.055642,0.147433,0.0278894,1.40404,0.905863,5366.71,1045.39,16.5391,0,0.0,74,124.782,46,w46_f2_c23,0
96338,5,16,1,14,2,23,1936,1290,_1841_1229_2041_1346_,-191.3,288.92,NI,7,-4.89768,-5.19451,1944,1287,0.0,0,1,7545.62,115.947,0.873724,0.0534298,0.145323,0.027638,1.39751,0.900988,5328.23,882.256,16.3527,0,0.0,79,131.126,46,w46_f2_c23,0
96481,5,16,1,15,2,23,1938,1292,_1857_1236_2033_1348_,-191.29,288.48,NI,7,-4.74927,-4.74927,1945,1290,0.0,0,1,7896.08,116.149,0.827132,0.0571125,0.151376,0.0284527,1.40097,0.889834,6571.58,904.059,14.4825,0,0.0,80,121.522,46,w46_f2_c23,0
96628,5,16,1,16,2,23,1958,1289,_1841_1230_2036_1367_,-191.56,288.38,NI,7,-5.0461,-4.74927,1943,1290,0.0,0,1,7248.33,115.52,0.894633,0.0537153,0.156812,0.0294593,1.40171,0.890291,5605.07,827.78,16.6551,0,0.0,99,144.475,46,w46_f2_c23,0
96776,5,16,1,17,2,23,1941,1291,_1838_1231_2035_1349_,-192.19,288.64,NI,7,-5.78817,-4.89768,1938,1289,0.0,0,1,7308.36,115.445,0.838385,0.0541441,0.154927,0.0303842,1.40607,0.908048,5562.45,891.906,15.4843,1,0.0440538,86,135.664,46,w46_f2_c23,0
96921,5,16,1,18,2,23,1960,1285,_1846_1227_2041_1347_,-191.1,289.07,NI,7,-4.60085,-5.34293,1946,1286,0.0,0,1,6935.33,115.113,0.851921,0.0539911,0.156204,0.0291091,1.40748,0.889867,5392.22,937.69,15.7789,0,0.0,82,137.514,46,w46_f2_c23,0
95460,5,16,1,0,2,24,97,1378,_1_1308_180_1478_,-468.23,273.67,NI,7,0.0,0.0,79,1389,20.9476,1,0,6068.53,106.314,0.613311,0.0476276,0.166878,0.03166,1.43711,0.890067,3874.18,630.752,12.8772,0,0.0,82,151.479,46,w46_f2_c24,0
95599,5,16,1,1,2,24,87,1349,_1_1246_150_1451_,-470.26,279.68,NI,7,-2.07781,-5.93659,65,1349,23.8772,1,0,9323.04,106.753,0.676536,0.0505607,0.140226,0.0268186,1.41885,0.889018,5885.02,1449.86,13.3807,0,0.0,95,150.246,46,w46_f2_c24,0
97071,5,16,1,2,2,24,85,1340,_20_1281_148_1409_,-466.49,279.88,NI,7,1.63256,-6.085,90,1348,7.75347,1,0,9042.55,107.434,0.755267,0.0497962,0.126712,0.0219286,1.4235,0.87985,4253.36,2256.79,15.1672,0,0.0,40,72.799,46,w46_f2_c24,0
97228,5,16,1,3,2,24,81,1337,_5_1286_130_1400_,-468.65,280.2,NI,7,-0.445244,-6.38183,76,1346,4.29525,1,0,8602.35,107.077,0.739238,0.0474421,0.120689,0.0226486,1.42628,0.897535,3799.65,2734.91,15.5819,0,0.0,46,72.3804,46,w46_f2_c24,0
97386,5,16,1,4,2,24,68,1349,_15_1293_138_1396_,-468.42,280.13,NI,7,-0.296829,-6.38183,77,1346,5.4847,1,0,11278.1,107.916,0.801355,0.0528738,0.103938,0.0160893,1.42379,0.895201,3586.07,3420.31,15.156,0,0.0,27,68.5478,46,w46_f2_c24,0
97541,5,16,1,5,2,24,80,1352,_1_1250_140_1411_,-469.94,280.94,NI,7,-1.78098,-7.1239,67,1341,7.55523,1,0,7903.28,106.149,0.788636,0.0482395,0.140335,0.0242895,1.45281,0.89556,4208.56,3333.46,16.3483,0,0.0,53,99.4075,46,w46_f2_c24,0
97694,5,16,1,6,2,24,61,1343,_1_1291_144_1400_,-469.07,280.33,NI,7,-0.890488,-6.53025,73,1345,4.95606,1,0,9784.62,107.351,0.831174,0.0506331,0.116489,0.0190983,1.42588,0.895942,4103.15,3743.79,16.4156,0,0.0,46,85.4204,46,w46_f2_c24,0
97850,5,16,1,7,2,24,75,1314,_1_1261_136_1391_,-469.59,283.03,NI,7,-1.48415,-9.35012,69,1326,4.3393,1,0,12103.0,107.425,0.806737,0.0518009,0.101944,0.0162125,1.41408,0.885102,5796.03,2817.63,15.5738,0,0.0,49,105.134,46,w46_f2_c24,0
98001,5,16,1,8,2,24,52,1338,_1_1267_124_1401_,-470.82,281.24,NI,7,-2.67146,-7.42073,61,1339,6.6301,1,0,12224.8,107.453,0.763999,0.0523421,0.108021,0.0176472,1.39241,0.905462,8161.04,3036.08,14.5963,0,0.0,51,104.452,46,w46_f2_c24,0
98149,5,16,1,9,2,24,51,1344,_1_1261_121_1398_,-470.87,280.9,NI,7,-2.67146,-7.1239,61,1341,6.23362,1,0,12394.1,107.404,0.824651,0.0522408,0.1007,0.0162033,1.41073,0.909317,5408.15,2748.57,15.7856,0,0.0,50,102.007,46,w46_f2_c24,0
95743,5,16,1,10,2,24,46,1345,_1_1284_121_1395_,-471.02,280.43,NI,7,-2.81988,-6.67866,60,1344,5.88119,1,0,13712.8,107.566,0.797523,0.0520325,0.0996396,0.0165406,1.39877,0.884742,6298.4,2881.81,15.3274,0,0.0,34,89.2971,46,w46_f2_c24,0
95893,5,16,1,11,2,24,58,1335,_1_1268_128_1394_,-470.48,281.14,NI,7,-2.37463,-7.42073,63,1339,5.1543,1,0,12200.6,106.999,0.884305,0.0519665,0.108435,0.0184764,1.37339,0.911658,5765.39,2773.78,17.0168,0,0.0,56,101.037,46,w46_f2_c24,0
96045,5,16,1,12,2,24,55,1336,_1_1266_121_1392_,-471.67,282.11,NI,7,-3.56195,-8.31122,55,1333,7.13672,1,0,12524.3,107.007,0.943672,0.0522977,0.103451,0.0184647,1.40661,0.887298,5090.16,2749.65,18.0442,0,0.0,59,102.469,46,w46_f2_c24,0
96194,5,16,1,13,2,24,51,1335,_1_1265_106_1387_,-473.1,281.8,NI,7,-4.89768,-8.01439,46,1335,4.16309,1,0,13058.4,107.062,0.914917,0.0550906,0.115497,0.0216906,1.38441,0.870485,6166.36,2718.09,16.6075,0,0.0,44,80.178,46,w46_f2_c24,0
96339,5,16,1,14,2,24,56,1330,_1_1268_121_1389_,-471.7,281.91,NI,7,-3.56195,-8.16281,55,1334,4.3393,1,0,14067.3,107.966,0.910928,0.0531101,0.0911894,0.0157511,1.40552,0.904012,6303.74,2531.34,17.1517,0,0.0,55,92.9756,46,w46_f2_c24,0
96482,5,16,1,15,2,24,56,1329,_1_1241_132_1387_,-471.57,283.22,NI,7,-3.41354,-9.49854,56,1325,9.7359,1,0,12428.9,107.242,1.04073,0.056304,0.105431,0.0182786,1.39942,0.88939,5740.99,2252.02,18.4842,0,0.0,58,113.218,46,w46_f2_c24,0
96629,5,16,1,16,2,24,60,1328,_1_1234_140_1388_,-470.46,283.73,NI,7,-2.22622,-9.94378,64,1322,7.02659,1,0,11795.4,107.291,1.05697,0.0535604,0.10034,0.0184707,1.41351,0.881032,5832.27,2489.38,19.7341,0,0.0,63,117.58,46,w46_f2_c24,0
96777,5,16,1,17,2,24,58,1329,_1_1260_121_1387_,-471.19,282.42,NI,7,-2.96829,-8.60805,59,1331,6.98253,1,0,12751.1,107.116,0.953377,0.0528587,0.100964,0.0183063,1.40034,0.872996,6217.25,2627.58,18.0363,0,0.0,52,97.4691,46,w46_f2_c24,0
96922,5,16,1,18,2,24,49,1332,_1_1284_102_1383_,-472.8,281.96,NI,7,-4.60085,-8.16281,48,1334,5.57281,1,0,16658.5,107.98,0.798305,0.0552161,0.0971828,0.0146873,1.40333,0.876808,9279.66,3426.07,14.4578,0,0.0,32,74.3849,46,w46_f2_c24,0
95461,5,16,1,0,2,25,522,1406,_458_1348_609_1465_,-401.67,271.13,NI,7,0.0,0.0,527,1407,13.4805,1,0,10391.2,115.489,0.789458,0.0490476,0.138219,0.0181005,1.41256,0.914735,4574.33,1620.96,16.0958,0,0.0,31,100.905,46,w46_f2_c25,1
95600,5,16,1,1,2,25,515,1376,_465_1326_592_1424_,-401.93,275.7,NI,7,-0.296829,-4.60085,525,1376,1.74013,1,0,10883.5,114.809,0.724334,0.0450718,0.148026,0.0205071,1.41164,0.884782,6096.24,4302.54,16.0707,0,0.0,20,59.3405,46,w46_f2_c25,1
97072,5,16,1,2,2,25,509,1370,_444_1307_612_1432_,-402.59,276.31,NI,7,-0.890488,-5.19451,521,1372,11.2998,1,0,10610.0,115.648,0.831238,0.052646,0.128727,0.0207824,1.41382,0.880972,6309.59,3890.16,15.7892,2,0.0881077,55,123.791,46,w46_f2_c25,1
97229,5,16,1,3,2,25,507,1371,_435_1295_611_1442_,-403.48,276.26,NI,7,-1.78098,-5.19451,515,1372,15.1986,1,0,7616.37,114.391,0.79955,0.0447356,0.148713,0.0254213,1.4394,0.880515,4729.38,3886.09,17.8728,0,0.0,91,134.1,46,w46_f2_c25,1
97387,5,16,1,4,2,25,500,1356,_420_1283_590_1435_,-405.07,277.96,NI,7,-3.41354,-6.82707,504,1361,24.2957,1,0,8898.52,114.935,0.883025,0.0476098,0.134737,0.0231109,1.4331,0.901218,5912.79,3614.64,18.5471,1,0.0440538,66,127.536,46,w46_f2_c25,1
97542,5,16,1,5,2,25,500,1363,_407_1292_604_1444_,-405.52,277.34,NI,7,-3.85878,-6.23342,501,1365,10.7712,1,0,7634.75,114.285,0.79736,0.0460737,0.145872,0.0257735,1.41484,0.892262,5628.53,3672.8,17.3062,0,0.0,93,152.536,46,w46_f2_c25,1
97695,5,16,1,6,2,25,494,1351,_402_1282_561_1427_,-407.73,277.99,NI,7,-6.085,-6.97549,486,1360,8.52442,1,0,7642.37,114.469,0.73177,0.0468355,0.161399,0.0259053,1.40237,0.891091,8432.43,3575.36,15.6243,1,0.0440538,55,118.152,46,w46_f2_c25,1
97851,5,16,1,7,2,25,523,1339,_403_1285_586_1418_,-405.62,279.55,NI,7,-4.0072,-8.45964,500,1350,14.5157,1,0,10373.5,115.374,0.926245,0.0514017,0.131718,0.0205704,1.42825,0.88809,8084.72,4037.22,18.0197,1,0.0440538,58,120.575,46,w46_f2_c25,1
98002,5,16,1,8,2,25,484,1350,_400_1280_582_1428_,-406.86,278.68,NI,7,-5.19451,-7.56915,492,1356,18.7229,1,0,9148.73,114.578,0.9355,0.0495985,0.136928,0.022771,1.43161,0.896661,7038.61,4453.93,18.8615,0,0.0,69,137.47,46,w46_f2_c25,1
98150,5,16,1,9,2,25,477,1363,_407_1288_563_1432_,-408.28,277.81,NI,7,-6.53025,-6.67866,483,1362,29.3178,1,0,10957.1,114.944,1.03318,0.0547334,0.127379,0.0196893,1.42013,0.903466,6851.09,4405.68,18.8765,1,0.0660807,57,127.404,46,w46_f2_c25,1
95744,5,16,1,10,2,25,492,1360,_413_1293_564_1437_,-407.21,277.19,NI,7,-5.49134,-6.085,490,1366,21.0137,1,0,10855.4,115.097,1.03958,0.0553446,0.127563,0.0206096,1.39954,0.900924,6414.36,4481.58,18.7837,1,0.0440538,58,132.448,46,w46_f2_c25,1
95894,5,16,1,11,2,25,496,1354,_396_1281_578_1444_,-407.37,277.76,NI,7,-5.63976,-6.67866,489,1362,33.0624,1,0,9568.22,114.432,1.02044,0.0510654,0.1353,0.0225522,1.41486,0.895508,5303.07,4290.5,19.9831,0,0.0,83,154.254,46,w46_f2_c25,1
96046,5,16,1,12,2,25,496,1368,_408_1294_610_1445_,-405.02,276.64,NI,7,-3.41354,-5.49134,504,1370,33.4589,1,0,8359.92,114.583,0.996811,0.0476775,0.144418,0.0264893,1.42224,0.897923,5157.77,3917.63,20.9074,0,0.0,106,168.021,46,w46_f2_c25,1
96195,5,16,1,13,2,25,480,1362,_402_1283_576_1440_,-407.31,277.13,NI,7,-5.63976,-6.085,489,1366,36.6308,1,0,9281.38,114.744,1.1673,0.056115,0.139893,0.0232001,1.40344,0.897965,4746.16,4423.93,20.802,0,0.0,77,147.911,46,w46_f2_c25,1
96340,5,16,1,14,2,25,491,1356,_403_1288_604_1437_,-405.41,277.58,NI,7,-3.71037,-6.53025,502,1363,20.0885,1,0,8905.88,115.178,1.09953,0.0511198,0.144279,0.0248919,1.40844,0.898217,5770.28,3771.52,21.5088,1,0.0660807,79,158.418,46,w46_f2_c25,1
96483,5,16,1,15,2,25,482,1363,_405_1294_583_1434_,-406.65,277.57,NI,7,-5.0461,-6.53025,493,1363,29.0315,1,0,8433.42,114.823,1.04133,0.0520982,0.152347,0.0270133,1.40934,0.891946,5556.87,3978.09,19.9877,0,0.0,86,154.166,46,w46_f2_c25,1
96630,5,16,1,16,2,25,490,1360,_404_1286_591_1435_,-406.82,277.83,NI,7,-5.19451,-6.82707,492,1361,43.1067,1,0,7892.21,114.578,0.903463,0.0486632,0.178468,0.0309616,1.42073,0.889694,5477.0,3830.73,18.5656,1,0.0440538,82,137.558,46,w46_f2_c25,1
96778,5,16,1,17,2,25,490,1354,_403_1277_591_1432_,-406.07,277.95,NI,7,-4.45244,-6.82707,497,1361,36.8731,1,0,7780.4,114.403,0.839263,0.0473476,0.176519,0.0312284,1.43246,0.905525,5977.14,3831.76,17.7256,0,0.0,94,146.545,46,w46_f2_c25,1
96923,5,16,1,18,2,25,502,1360,_414_1284_590_1430_,-404.7,278.62,NI,7,-2.96829,-7.56915,507,1356,50.0672,1,0,8713.23,114.941,0.915562,0.0490782,0.184873,0.0298176,1.41437,0.876265,6518.47,4299.4,18.6552,0,0.0,72,118.637,46,w46_f2_c25,1
95462,5,16,1,0,2,26,245,1466,_166_1321_321_1552_,-442.47,266.45,NI,7,0.0,0.0,252,1438,12.4232,1,0,4710.56,109.925,0.864077,0.0495638,0.196981,0.0357525,1.4156,0.892732,2993.44,921.967,17.4336,1,0.0440538,108,147.735,46,w46_f2_c26,0
95601,5,16,1,1,2,26,245,1428,_131_1291_316_1519_,-443.85,272.34,NI,7,-1.33573,-5.93659,243,1398,17.4453,1,0,3945.09,109.555,0.862115,0.0515179,0.223688,0.0429976,1.42384,0.894802,3217.27,2061.09,16.7343,0,0.0,125,156.457,46,w46_f2_c26,0
97073,5,16,1,2,2,26,254,1422,_135_1290_321_1518_,-443.18,271.91,NI,7,-0.742073,-5.49134,247,1401,13.7007,1,0,3852.35,109.581,0.878256,0.0502341,0.220582,0.0429804,1.42036,0.897701,2861.95,2893.46,17.4833,1,0.0440538,123,157.492,46,w46_f2_c26,0
97230,5,16,1,3,2,26,252,1418,_134_1295_321_1526_,-443.06,271.76,NI,7,-0.593659,-5.34293,248,1402,6.6301,1,0,4262.71,109.313,0.803664,0.045654,0.209797,0.0391939,1.42863,0.885431,2738.55,3164.9,17.6034,1,0.0440538,127,163.616,46,w46_f2_c26,0
97388,5,16,1,4,2,26,245,1438,_153_1298_323_1536_,-442.51,270.3,NI,7,0.0,-3.85878,252,1412,4.27322,1,0,4164.63,109.234,0.809323,0.0476575,0.217112,0.0424757,1.42992,0.894894,2523.92,2990.29,16.9821,0,0.0,113,148.814,46,w46_f2_c26,0
97543,5,16,1,5,2,26,251,1420,_169_1297_323_1531_,-442.36,269.77,NI,7,0.148415,-3.26512,253,1416,1.29959,1,0,4129.93,109.465,0.696608,0.0447922,0.228624,0.0430115,1.44791,0.887988,2918.74,3099.01,15.552,2,0.110135,119,154.959,46,w46_f2_c26,0
97696,5,16,1,6,2,26,258,1427,_182_1306_329_1534_,-441.65,269.3,NI,7,0.890488,-2.81988,258,1419,0.0,0,1,4150.97,109.173,0.726945,0.0460068,0.206371,0.0408102,1.42891,0.882436,2810.34,3030.09,15.8008,0,0.0,138,168.836,46,w46_f2_c26,0
97852,5,16,1,7,2,26,236,1371,_168_1307_325_1542_,-441.75,269.9,NI,7,0.742073,-3.41354,257,1415,2.18066,1,0,4341.46,109.378,0.76389,0.046091,0.213294,0.0403618,1.43773,0.878417,2799.67,2711.86,16.5735,0,0.0,107,155.818,46,w46_f2_c26,0
98003,5,16,1,8,2,26,247,1415,_173_1301_319_1538_,-442.27,269.78,NI,7,0.296829,-3.26512,254,1416,2.92958,1,0,4438.31,109.507,0.765499,0.0474948,0.211631,0.0416297,1.41925,0.897268,2894.08,2920.37,16.1175,0,0.0,123,159.233,46,w46_f2_c26,0
98151,5,16,1,9,2,26,227,1393,_145_1293_316_1548_,-443.46,269.71,NI,7,-1.0389,-3.26512,245,1416,2.73134,1,0,4237.98,109.546,0.745386,0.0471495,0.217144,0.0429683,1.42236,0.89106,2815.37,2535.8,15.809,0,0.0,133,176.788,46,w46_f2_c26,0
95745,5,16,1,10,2,26,230,1380,_152_1292_321_1537_,-442.94,270.42,NI,7,-0.445244,-4.0072,249,1411,3.25998,1,0,4292.87,109.622,0.760655,0.0484194,0.213319,0.0408367,1.42238,0.887998,2899.53,2440.21,15.7097,1,0.0440538,125,171.281,46,w46_f2_c26,0
95895,5,16,1,11,2,26,230,1384,_136_1281_322_1541_,-443.11,270.52,NI,7,-0.593659,-4.0072,248,1411,6.80632,1,0,4171.71,109.255,0.774427,0.0471703,0.22483,0.0443336,1.41325,0.9008,2676.73,2466.14,16.4177,0,0.0,124,172.228,46,w46_f2_c26,0
96047,5,16,1,12,2,26,232,1385,_135_1279_320_1532_,-442.87,271.34,NI,7,-0.445244,-4.89768,249,1405,5.24241,1,0,4235.22,109.521,0.757288,0.0480853,0.219082,0.0409989,1.42195,0.90376,2682.58,2784.34,15.7488,0,0.0,117,166.149,46,w46_f2_c26,0
96196,5,16,1,13,2,26,231,1384,_152_1312_317_1533_,-443.31,269.73,NI,7,-0.890488,-3.26512,246,1416,6.38781,1,0,4703.16,109.536,0.721897,0.0472225,0.214146,0.0400549,1.42573,0.882107,3089.6,2657.57,15.2871,0,0.0,101,147.602,46,w46_f2_c26,0
96341,5,16,1,14,2,26,229,1384,_141_1301_334_1566_,-442.87,269.41,NI,7,-0.445244,-2.96829,249,1418,6.85037,1,0,4269.26,109.304,0.745273,0.0455842,0.221723,0.0418704,1.43759,0.897501,2920.83,2317.92,16.3494,0,0.0,125,177.801,46,w46_f2_c26,0
96484,5,16,1,15,2,26,227,1381,_159_1295_316_1527_,-442.87,270.85,NI,7,-0.445244,-4.45244,249,1408,3.17188,1,0,4635.47,109.363,0.783596,0.0468257,0.206803,0.0381189,1.43118,0.895432,2746.77,2061.69,16.7343,1,0.0440538,108,151.611,46,w46_f2_c26,0
96631,5,16,1,16,2,26,228,1379,_142_1286_328_1572_,-442.47,270.81,NI,7,0.0,-4.30403,252,1409,6.21159,1,0,4151.31,108.965,0.822645,0.0459662,0.207984,0.040456,1.4365,0.89225,2613.32,2352.4,17.8967,1,0.0881077,123,174.673,46,w46_f2_c26,0
96779,5,16,1,17,2,26,232,1372,_132_1284_333_1571_,-442.64,270.22,NI,7,-0.148415,-3.71037,251,1413,6.01335,1,0,4126.36,109.004,0.772264,0.0463764,0.227903,0.0420202,1.43955,0.895226,2929.42,2550.03,16.6521,0,0.0,143,181.788,46,w46_f2_c26,0
96924,5,16,1,18,2,26,233,1378,_144_1306_316_1512_,-443.37,273.01,NI,7,-0.890488,-6.53025,246,1394,3.89876,1,0,4793.59,108.989,0.767334,0.0467893,0.199851,0.036033,1.41747,0.903563,2906.02,2494.16,16.3998,0,0.0,102,150.554,46,w46_f2_c26,0
95463,5,16,1,0,2,27,808,1506,_748_1419_859_1561_,-360.18,257.89,NI,7,0.0,0.0,807,1496,4.73579,1,0,7494.58,118.232,0.565419,0.0400734,0.179859,0.0324632,1.41229,0.884526,8289.11,1363.98,14.1096,0,0.0,39,81.2353,46,w46_f2_c27,0
95602,5,16,1,1,2,27,794,1460,_735_1414_860_1506_,-361.3,263.25,NI,7,-1.18732,-5.34293,799,1460,5.92524,1,0,7657.86,118.793,0.509781,0.0422996,0.160353,0.03059,1.42058,0.899944,10084.2,2552.55,12.0517,1,0.0440538,38,70.4421,46,w46_f2_c27,0
97074,5,16,1,2,2,27,809,1459,_748_1385_873_1521_,-359.6,263.32,NI,7,0.593659,-5.49134,811,1459,5.17633,1,0,7310.77,118.711,0.597531,0.0430815,0.146224,0.0259055,1.42483,0.874833,10596.1,1874.2,13.8698,0,0.0,45,95.2444,46,w46_f2_c27,0
97231,5,16,1,3,2,27,806,1451,_721_1386_870_1544_,-361.26,262.36,NI,7,-1.18732,-4.45244,799,1466,5.33051,1,0,6853.89,118.022,0.866843,0.0455604,0.162549,0.026316,1.42701,0.905416,8387.61,531.143,19.0262,0,0.0,50,93.3501,46,w46_f2_c27,0
97389,5,16,1,4,2,27,822,1459,_748_1387_894_1526_,-358.12,263.19,NI,7,2.07781,-5.34293,821,1460,6.21159,1,0,6221.2,117.912,0.572851,0.0415258,0.184882,0.0349439,1.43987,0.903744,8190.6,2181.68,13.7951,0,0.0,63,108.857,46,w46_f2_c27,0
97544,5,16,1,5,2,27,830,1454,_745_1384_911_1528_,-356.41,263.99,NI,7,3.71037,-6.085,832,1455,2.31283,1,0,7365.78,118.868,0.700019,0.0416541,0.156692,0.0291078,1.4432,0.890392,8958.08,2213.77,16.8055,0,0.0,72,142.58,46,w46_f2_c27,0
97697,5,16,1,6,2,27,842,1446,_767_1372_930_1524_,-354.21,264.83,NI,7,5.93659,-6.97549,847,1449,3.65647,1,0,6913.46,118.469,0.71497,0.0424775,0.152743,0.0292508,1.41634,0.88862,5764.74,3194.53,16.8317,0,0.0,85,145.179,46,w46_f2_c27,0
97853,5,16,1,7,2,27,848,1456,_757_1383_932_1529_,-353.74,264.64,NI,7,6.38183,-6.82707,850,1450,0.0,0,1,6249.78,118.688,0.655731,0.0413547,0.169071,0.0313996,1.42707,0.885814,6986.68,3353.66,15.8563,0,0.0,75,133.593,46,w46_f2_c27,0
98004,5,16,1,8,2,27,854,1452,_755_1383_961_1524_,-353.54,263.95,NI,7,6.53025,-6.085,851,1455,0.0,0,1,6508.28,118.382,0.702631,0.041627,0.158948,0.0295955,1.42986,0.896528,6089.31,3634.24,16.8792,0,0.0,95,162.052,46,w46_f2_c27,0
98152,5,16,1,9,2,27,862,1462,_759_1387_937_1542_,-353.62,263.22,NI,7,6.53025,-5.34293,851,1460,0.0,0,1,6626.88,118.881,0.652501,0.0418821,0.163677,0.031107,1.42504,0.890767,6261.82,3504.03,15.5794,0,0.0,82,150.796,46,w46_f2_c27,0
95746,5,16,1,10,2,27,855,1456,_755_1382_931_1537_,-353.76,263.79,NI,7,6.38183,-5.93659,850,1456,0.0,0,1,6835.88,118.861,0.663291,0.0438682,0.167549,0.0320733,1.42193,0.895409,6883.46,3339.74,15.1201,1,0.0440538,85,158.55,46,w46_f2_c27,0
95896,5,16,1,11,2,27,857,1450,_744_1375_939_1530_,-353.63,263.76,NI,7,6.53025,-5.93659,851,1456,7.7755,1,0,5630.05,118.652,0.60101,0.041428,0.191244,0.038948,1.43475,0.895458,6020.86,3195.43,14.5073,0,0.0,97,157.03,46,w46_f2_c27,0
96048,5,16,1,12,2,27,844,1462,_769_1387_934_1539_,-353.31,262.99,NI,7,6.82707,-5.19451,853,1461,1.54188,1,0,6566.22,119.444,0.650307,0.0424873,0.171577,0.0334637,1.4283,0.886716,6585.47,3288.98,15.3059,1,0.0440538,97,152.448,46,w46_f2_c27,0
96197,5,16,1,13,2,27,849,1470,_763_1388_939_1550_,-354.16,262.25,NI,7,5.93659,-4.45244,847,1466,1.89431,1,0,6104.23,118.58,0.627701,0.0430869,0.180582,0.0348067,1.41969,0.89834,6289.09,3280.67,14.5683,0,0.0,96,161.369,46,w46_f2_c27,0
96342,5,16,1,14,2,27,856,1453,_771_1379_943_1542_,-352.74,263.56,NI,7,7.42073,-5.63976,857,1458,1.78418,1,0,6384.25,118.877,0.660563,0.0428117,0.180339,0.031936,1.41316,0.913757,6721.66,3270.23,15.4295,0,0.0,79,140.928,46,w46_f2_c27,0
96485,5,16,1,15,2,27,851,1461,_761_1384_935_1542_,-353.34,263.23,NI,7,6.82707,-5.34293,853,1460,2.88553,1,0,6422.0,119.19,0.72587,0.0450475,0.166954,0.0297945,1.41801,0.892476,6427.01,3009.2,16.1134,0,0.0,82,147.712,46,w46_f2_c27,0
96632,5,16,1,16,2,27,855,1458,_769_1383_927_1537_,-353.52,263.91,NI,7,6.53025,-6.085,851,1455,2.15864,1,0,6206.68,118.751,0.706734,0.0426266,0.175173,0.0333047,1.42878,0.906884,5563.04,3255.54,16.5796,2,0.132161,69,138.065,46,w46_f2_c27,0
96780,5,16,1,17,2,27,857,1456,_767_1379_937_1533_,-353.16,263.99,NI,7,6.97549,-6.085,854,1455,2.22472,1,0,6447.64,119.463,0.712731,0.0439376,0.168238,0.0306408,1.43722,0.883005,5714.33,3419.24,16.2215,0,0.0,79,133.505,46,w46_f2_c27,0
96925,5,16,1,18,2,27,864,1457,_764_1377_940_1554_,-352.95,263.91,NI,7,7.1239,-6.085,855,1455,2.00445,1,0,6354.45,119.263,0.711843,0.0441299,0.169876,0.0313875,1.41947,0.889039,6437.57,3305.88,16.1306,1,0.0440538,86,160.841,46,w46_f2_c27,0
95464,5,16,1,0,2,28,192,1622,_113_1538_271_1715_,-451.27,238.95,NI,7,0.0,0.0,193,1623,1.40972,1,0,3955.29,108.369,0.799251,0.0470557,0.229353,0.0416919,1.42467,0.885138,2296.5,564.466,16.9852,0,0.0,95,117.668,46,w46_f2_c28,0
95603,5,16,1,1,2,28,192,1588,_110_1501_274_1673_,-451.48,244.15,NI,7,-0.296829,-5.19451,191,1588,2.8635,1,0,4442.14,108.056,0.887071,0.0473265,0.180484,0.0346102,1.44583,0.892399,2517.67,1209.35,18.7436,0,0.0,79,136.347,46,w46_f2_c28,0
97075,5,16,1,2,2,28,192,1585,_108_1501_279_1685_,-451.31,243.87,NI,7,0.0,-4.89768,193,1590,1.3877,1,0,4222.41,108.621,0.973224,0.0473384,0.171873,0.0337803,1.43964,0.900741,2813.99,1558.65,20.5589,0,0.0,99,148.616,46,w46_f2_c28,0
97232,5,16,1,3,2,28,165,1598,_109_1512_244_1681_,-454.54,242.85,NI,7,-3.26512,-3.85878,171,1597,1.74013,1,0,4808.36,108.597,0.891294,0.0493038,0.160153,0.0314146,1.42872,0.883129,2976.31,1880.85,18.0776,0,0.0,66,94.3193,46,w46_f2_c28,0
97390,5,16,1,4,2,28,177,1590,_115_1526_244_1676_,-453.86,242.98,NI,7,-2.67146,-4.0072,175,1596,0.814996,1,0,5644.96,108.794,0.98678,0.0506181,0.138329,0.025739,1.41108,0.879279,2642.95,2037.63,19.4946,0,0.0,67,89.4954,46,w46_f2_c28,0
