,Unnamed: 0,row,col,plane,t,field,n,x,y,bbox,pos_x_um,pos_y_um,bacteria,assay,treatment,track_point_x,track_point_y,bacterial_area_[um²]-_sum_per_cell_,infected,ni,intensity_cell_alexa_647_mean,intensity_cell_dsred_mean,far_red_sdmean,red_sdmean,well_id,cell_lbl,growth
5969,388883,11,11,1,7,9,19,514,1918,_421_1598_804_2158_,-242.25,-79.72,dotA,5,none,570,1935,6.62066,1,0,133.427,150.83,0.140171,0.232255,101,w101_f9_c19,0
5970,389065,11,11,1,8,9,19,501,1967,_419_1584_683_2158_,-248.11,-75.56,dotA,5,none,507,1891,5.78766,1,0,126.914,139.534,0.14528,0.234454,101,w101_f9_c19,0
5971,389245,11,11,1,9,9,19,490,1954,_383_1591_789_2158_,-244.22,-78.74,dotA,5,none,549,1925,7.16732,1,0,135.927,150.057,0.139397,0.218657,101,w101_f9_c19,0
5972,386612,11,11,1,10,9,19,504,1899,_392_1579_804_2158_,-243.41,-78.96,dotA,5,none,557,1927,4.50344,1,0,134.316,143.434,0.142866,0.191355,101,w101_f9_c19,0
5973,386795,11,11,1,11,9,19,532,1890,_412_1594_815_2158_,-242.6,-79.4,dotA,5,none,566,1932,8.51228,1,0,141.941,146.407,0.150421,0.197238,101,w101_f9_c19,0
5974,386978,11,11,1,12,9,19,499,1892,_396_1594_813_2158_,-243.14,-79.73,dotA,5,none,560,1935,7.87017,1,0,138.672,144.573,0.144619,0.186662,101,w101_f9_c19,0
5975,387162,11,11,1,13,9,19,488,1931,_414_1606_554_2158_,-249.93,-76.37,dotA,5,none,487,1899,5.61411,1,0,139.429,148.466,0.163156,0.222119,101,w101_f9_c19,0
5976,387346,11,11,1,14,9,19,498,1906,_398_1594_801_2158_,-243.29,-78.42,dotA,5,none,559,1921,9.28455,1,0,145.642,147.135,0.164035,0.202749,101,w101_f9_c19,0
5977,387532,11,11,1,15,9,19,484,1919,_407_1639_553_2158_,-250.91,-77.96,dotA,5,none,477,1916,7.25409,1,0,145.924,153.556,0.170226,0.223572,101,w101_f9_c19,0
5978,387717,11,11,1,16,9,19,505,1879,_396_1634_789_2158_,-244.48,-79.77,dotA,5,none,546,1936,5.80501,1,0,141.197,145.608,0.167764,0.212319,101,w101_f9_c19,0
5979,387885,11,11,1,17,9,19,505,1890,_387_1627_794_2158_,-243.84,-79.96,dotA,5,none,553,1938,0.0,0,1,149.556,149.862,0.172166,0.208558,101,w101_f9_c19,0
5980,386317,11,11,1,0,9,3,1207,358,_1036_220_1376_534_,-181.37,66.3,dotA,5,none,1223,368,0.0,0,1,131.828,146.819,0.106594,0.166449,101,w101_f9_c3,0
5981,386439,11,11,1,1,9,3,1158,325,_1021_178_1329_543_,-186.2,68.91,dotA,5,none,1171,340,0.0,0,1,133.321,157.581,0.0933443,0.195034,101,w101_f9_c3,0
5982,388043,11,11,1,2,9,3,1169,323,_1013_169_1288_448_,-186.8,71.13,dotA,5,none,1165,316,0.0,0,1,136.297,164.174,0.082601,0.172004,101,w101_f9_c3,0
5983,388205,11,11,1,3,9,3,1140,312,_993_172_1306_477_,-187.16,70.7,dotA,5,none,1161,321,0.0,0,1,133.148,158.736,0.0783604,0.18241,101,w101_f9_c3,0
5984,388374,11,11,1,4,9,3,1168,320,_979_180_1324_482_,-186.54,70.34,dotA,5,none,1168,324,0.0,0,1,131.719,153.122,0.0762133,0.170324,101,w101_f9_c3,0
5985,388543,11,11,1,5,9,3,1163,292,_1027_168_1323_464_,-186.02,72.22,dotA,5,none,1173,304,0.0,0,1,133.391,157.232,0.0792196,0.182867,101,w101_f9_c3,0
5986,388713,11,11,1,6,9,3,1176,296,_1021_118_1308_463_,-186.22,72.75,dotA,5,none,1171,298,0.0,0,1,134.878,159.931,0.0802149,0.190879,101,w101_f9_c3,0
5987,388888,11,11,1,7,9,3,1166,292,_965_166_1295_477_,-187.52,72.69,dotA,5,none,1157,299,0.0,0,1,135.376,160.859,0.0829893,0.18497,101,w101_f9_c3,0
5988,389070,11,11,1,8,9,3,1154,299,_996_156_1321_474_,-186.92,71.86,dotA,5,none,1164,308,0.0,0,1,131.831,155.048,0.0847317,0.203522,101,w101_f9_c3,0
5989,389249,11,11,1,9,9,3,1153,292,_981_168_1277_454_,-189.01,72.28,dotA,5,none,1141,304,0.0,0,1,138.675,166.411,0.0879208,0.196826,101,w101_f9_c3,0
5990,386618,11,11,1,10,9,3,1172,299,_1011_168_1291_435_,-187.5,73.08,dotA,5,none,1158,295,0.0,0,1,138.816,166.097,0.0960249,0.207967,101,w101_f9_c3,0
5991,386801,11,11,1,11,9,3,1147,279,_963_152_1283_440_,-188.59,75.24,dotA,5,none,1146,272,0.0,0,1,146.61,166.974,0.0988898,0.188729,101,w101_f9_c3,0
5992,386984,11,11,1,12,9,3,1158,287,_954_152_1295_427_,-188.92,74.77,dotA,5,none,1142,277,0.0,0,1,142.858,166.265,0.114856,0.229731,101,w101_f9_c3,0
5993,387168,11,11,1,13,9,3,1165,293,_956_153_1290_426_,-188.9,74.2,dotA,5,none,1143,283,0.0,0,1,145.257,168.222,0.120733,0.232245,101,w101_f9_c3,0
5994,387352,11,11,1,14,9,3,1157,289,_950_153_1309_428_,-188.09,73.87,dotA,5,none,1151,287,0.0,0,1,152.006,168.338,0.120258,0.213713,101,w101_f9_c3,0
5995,387538,11,11,1,15,9,3,1159,299,_982_166_1286_465_,-187.96,72.67,dotA,5,none,1153,299,0.0,0,1,150.723,169.326,0.132514,0.229533,101,w101_f9_c3,0
5996,387723,11,11,1,16,9,3,1166,298,_966_168_1309_470_,-187.94,72.5,dotA,5,none,1153,301,0.0,0,1,150.836,167.24,0.13337,0.23815,101,w101_f9_c3,0
5997,387891,11,11,1,17,9,3,1154,296,_952_156_1305_470_,-187.89,72.82,dotA,5,none,1153,298,0.0,0,1,157.586,167.177,0.128101,0.200228,101,w101_f9_c3,0
5998,386318,11,11,1,0,9,4,1840,1059,_1743_944_1953_1158_,-123.24,2.16,dotA,5,none,1847,1056,0.0,0,1,217.932,197.011,0.418759,0.402764,101,w101_f9_c4,0
5999,386440,11,11,1,1,9,4,1834,1026,_1694_877_1970_1155_,-123.75,4.63,dotA,5,none,1842,1030,0.0,0,1,164.491,182.172,0.264941,0.363546,101,w101_f9_c4,0
6000,388044,11,11,1,2,9,4,1809,1056,_1653_869_1925_1183_,-126.92,3.08,dotA,5,none,1808,1046,0.0,0,1,154.716,171.814,0.240469,0.335734,101,w101_f9_c4,0
6001,388206,11,11,1,3,9,4,1821,1063,_1671_868_1927_1194_,-126.53,2.87,dotA,5,none,1812,1049,0.0,0,1,148.21,171.817,0.211685,0.356605,101,w101_f9_c4,0
6002,388375,11,11,1,4,9,4,1819,1052,_1686_909_1921_1188_,-126.89,2.86,dotA,5,none,1808,1049,0.0,0,1,142.962,163.416,0.188305,0.316206,101,w101_f9_c4,0
6003,388544,11,11,1,5,9,4,1808,1001,_1693_890_1910_1173_,-127.01,5.0,dotA,5,none,1807,1026,0.0,0,1,143.992,162.708,0.175529,0.286957,101,w101_f9_c4,0
6004,388714,11,11,1,6,9,4,1803,1018,_1680_861_1920_1158_,-126.81,5.69,dotA,5,none,1809,1018,0.0,0,1,144.785,160.688,0.172305,0.260329,101,w101_f9_c4,0
6005,388889,11,11,1,7,9,4,1806,1026,_1653_876_1919_1162_,-127.33,6.42,dotA,5,none,1803,1011,0.0,0,1,144.28,160.564,0.175795,0.288468,101,w101_f9_c4,0
6006,389071,11,11,1,8,9,4,1799,1020,_1685_904_1906_1137_,-127.57,5.48,dotA,5,none,1801,1021,0.0,0,1,146.633,156.039,0.192905,0.265935,101,w101_f9_c4,0
6007,389250,11,11,1,9,9,4,1782,1003,_1640_863_1899_1138_,-129.13,7.04,dotA,5,none,1784,1004,0.0,0,1,145.76,157.666,0.175001,0.256365,101,w101_f9_c4,0
6008,386619,11,11,1,10,9,4,1782,992,_1650_832_1910_1119_,-128.84,8.18,dotA,5,none,1787,992,0.0,0,1,145.863,149.929,0.187289,0.221763,101,w101_f9_c4,0
6009,386802,11,11,1,11,9,4,1788,994,_1628_854_1915_1132_,-128.87,8.2,dotA,5,none,1787,991,0.0,0,1,150.857,152.989,0.174015,0.21618,101,w101_f9_c4,0
6010,386985,11,11,1,12,9,4,1781,1007,_1657_872_1907_1124_,-128.97,7.02,dotA,5,none,1786,1004,0.0,0,1,150.555,155.709,0.192425,0.2518,101,w101_f9_c4,0
6011,387169,11,11,1,13,9,4,1791,999,_1678_883_1908_1132_,-128.64,6.73,dotA,5,none,1789,1007,0.0,0,1,148.234,149.728,0.180741,0.220578,101,w101_f9_c4,0
6012,387353,11,11,1,14,9,4,1793,981,_1654_857_1924_1125_,-128.41,8.35,dotA,5,none,1792,990,0.0,0,1,159.544,154.637,0.202988,0.2348,101,w101_f9_c4,0
6013,387539,11,11,1,15,9,4,1775,1002,_1632_856_1907_1145_,-129.15,7.16,dotA,5,none,1784,1003,0.0,0,1,153.566,151.445,0.191647,0.228598,101,w101_f9_c4,0
6014,387725,11,11,1,16,9,4,1779,1003,_1634_866_1919_1145_,-129.85,6.39,dotA,5,none,1776,1011,0.0,0,1,153.725,151.465,0.201255,0.246053,101,w101_f9_c4,0
6015,387893,11,11,1,17,9,4,1787,1002,_1625_860_1920_1143_,-129.47,6.79,dotA,5,none,1781,1007,0.0,0,1,164.886,157.834,0.21014,0.246284,101,w101_f9_c4,0
6016,386442,11,11,1,1,9,6,1134,68,_1040_1_1311_163_,-185.65,94.18,dotA,5,none,1177,68,0.0,0,1,158.092,182.716,0.232556,0.332176,101,w101_f9_c6,0
6017,388046,11,11,1,2,9,6,1112,57,_1020_1_1349_155_,-186.1,94.28,dotA,5,none,1173,67,0.0,0,1,149.844,181.908,0.195095,0.312384,101,w101_f9_c6,0
6018,388207,11,11,1,3,9,6,1126,62,_1027_1_1304_166_,-187.05,94.55,dotA,5,none,1162,64,0.0,0,1,149.586,191.35,0.2093,0.380374,101,w101_f9_c6,0
6019,388376,11,11,1,4,9,6,1107,58,_1027_1_1278_116_,-188.64,95.88,dotA,5,none,1145,50,0.0,0,1,150.855,192.905,0.172865,0.316251,101,w101_f9_c6,0
6020,388545,11,11,1,5,9,6,1133,50,_1012_1_1277_102_,-190.21,96.58,dotA,5,none,1128,43,0.0,0,1,140.314,169.419,0.177853,0.317415,101,w101_f9_c6,0
6021,388715,11,11,1,6,9,6,1096,45,_1000_1_1273_110_,-190.58,96.63,dotA,5,none,1124,42,0.0,0,1,138.234,163.315,0.161021,0.258242,101,w101_f9_c6,0
6022,388890,11,11,1,7,9,6,1046,53,_981_1_1257_108_,-193.24,96.37,dotA,5,none,1096,45,0.0,0,1,145.222,182.051,0.169274,0.279305,101,w101_f9_c6,0
6023,389072,11,11,1,8,9,6,1089,57,_977_1_1250_116_,-193.25,96.23,dotA,5,none,1096,46,0.0,0,1,143.298,182.848,0.16407,0.34939,101,w101_f9_c6,0
6024,389251,11,11,1,9,9,6,1040,51,_963_1_1218_102_,-195.2,96.99,dotA,5,none,1075,38,0.0,0,1,145.33,182.245,0.143118,0.286453,101,w101_f9_c6,0
6025,386620,11,11,1,10,9,6,1036,51,_962_1_1228_104_,-194.85,96.77,dotA,5,none,1079,41,0.0,0,1,146.341,183.37,0.177051,0.336877,101,w101_f9_c6,0
6026,386803,11,11,1,11,9,6,1030,42,_977_1_1227_84_,-194.45,97.49,dotA,5,none,1083,33,0.0,0,1,142.268,171.759,0.156471,0.304352,101,w101_f9_c6,0
6027,386986,11,11,1,12,9,6,1057,48,_962_1_1227_96_,-194.61,97.17,dotA,5,none,1081,36,0.0,0,1,147.199,169.408,0.171976,0.265618,101,w101_f9_c6,0
6028,387170,11,11,1,13,9,6,1047,46,_985_1_1222_92_,-193.79,97.07,dotA,5,none,1090,37,0.0,0,1,155.201,178.741,0.20791,0.305263,101,w101_f9_c6,0
6029,387354,11,11,1,14,9,6,1056,46,_995_1_1220_92_,-193.18,97.08,dotA,5,none,1097,37,0.0,0,1,153.294,163.994,0.198094,0.220033,101,w101_f9_c6,0
6030,387540,11,11,1,15,9,6,1066,55,_970_1_1228_110_,-193.71,96.29,dotA,5,none,1091,46,0.0,0,1,155.829,169.948,0.205534,0.273006,101,w101_f9_c6,0
6031,387726,11,11,1,16,9,6,1067,59,_956_1_1245_123_,-193.93,95.96,dotA,5,none,1088,49,0.0,0,1,149.364,162.163,0.217283,0.287246,101,w101_f9_c6,0
6032,387894,11,11,1,17,9,6,1100,56,_955_1_1249_125_,-194.15,96.1,dotA,5,none,1086,48,0.0,0,1,148.466,157.877,0.169358,0.227671,101,w101_f9_c6,0
6033,386443,11,11,1,1,9,7,485,133,_382_1_662_382_,-247.87,85.94,dotA,5,none,509,157,0.0,0,1,136.124,158.04,0.181981,0.318802,101,w101_f9_c7,0
6034,388047,11,11,1,2,9,7,486,147,_376_1_692_394_,-247.29,84.13,dotA,5,none,516,176,0.0,0,1,130.431,149.469,0.153059,0.282404,101,w101_f9_c7,0
6035,388208,11,11,1,3,9,7,492,130,_395_1_674_322_,-246.41,86.16,dotA,5,none,525,155,0.0,0,1,136.047,175.831,0.144326,0.338923,101,w101_f9_c7,0
6036,388377,11,11,1,4,9,7,494,113,_393_1_658_295_,-246.69,87.22,dotA,5,none,522,143,0.0,0,1,140.377,184.856,0.155379,0.35099,101,w101_f9_c7,0
6037,388546,11,11,1,5,9,7,510,117,_395_1_645_325_,-246.63,87.43,dotA,5,none,523,141,0.0,0,1,135.506,172.935,0.152377,0.345093,101,w101_f9_c7,0
6038,388716,11,11,1,6,9,7,497,112,_380_1_670_264_,-247.27,88.68,dotA,5,none,516,127,0.0,0,1,138.105,180.071,0.138805,0.319486,101,w101_f9_c7,0
6039,388891,11,11,1,7,9,7,493,100,_381_1_686_340_,-246.3,87.14,dotA,5,none,526,144,0.0,0,1,137.732,173.56,0.142593,0.315388,101,w101_f9_c7,0
6040,389073,11,11,1,8,9,7,493,111,_387_1_654_287_,-247.4,88.27,dotA,5,none,514,132,0.0,0,1,142.666,191.049,0.170984,0.386698,101,w101_f9_c7,0
6041,389252,11,11,1,9,9,7,463,98,_358_1_650_360_,-248.33,86.14,dotA,5,none,504,155,0.0,0,1,139.322,168.702,0.15131,0.311194,101,w101_f9_c7,0
6042,386621,11,11,1,10,9,7,470,103,_371_1_661_350_,-247.92,86.42,dotA,5,none,509,152,0.0,0,1,141.479,168.416,0.162804,0.307848,101,w101_f9_c7,0
6043,386804,11,11,1,11,9,7,479,97,_367_1_639_273_,-248.47,89.04,dotA,5,none,503,124,0.0,0,1,140.833,162.096,0.15578,0.268956,101,w101_f9_c7,0
6044,386987,11,11,1,12,9,7,473,97,_359_1_643_279_,-248.84,88.91,dotA,5,none,499,125,0.0,0,1,144.594,170.957,0.168329,0.313636,101,w101_f9_c7,0
6045,387171,11,11,1,13,9,7,471,102,_367_1_662_340_,-247.85,87.63,dotA,5,none,510,139,0.0,0,1,144.631,164.972,0.179621,0.308864,101,w101_f9_c7,0
6046,387355,11,11,1,14,9,7,469,98,_358_1_689_257_,-248.5,89.13,dotA,5,none,503,123,0.0,0,1,146.009,158.892,0.155321,0.240819,101,w101_f9_c7,0
6047,387541,11,11,1,15,9,7,458,98,_357_1_683_364_,-248.51,86.36,dotA,5,none,503,152,0.0,0,1,146.788,161.589,0.19731,0.300274,101,w101_f9_c7,0
6048,387727,11,11,1,16,9,7,461,103,_359_1_622_319_,-249.59,87.86,dotA,5,none,491,136,0.0,0,1,149.542,163.239,0.193585,0.300182,101,w101_f9_c7,0
6049,387895,11,11,1,17,9,7,469,104,_355_1_625_269_,-249.56,88.85,dotA,5,none,491,126,0.0,0,1,143.674,152.836,0.139681,0.221173,101,w101_f9_c7,0
6050,386444,11,11,1,1,9,8,1528,135,_1340_1_1701_315_,-152.11,89.1,dotA,5,none,1537,123,0.0,0,1,138.574,156.323,0.144748,0.221315,101,w101_f9_c8,0
6051,388048,11,11,1,2,9,8,1510,112,_1337_1_1697_325_,-154.45,91.05,dotA,5,none,1512,102,0.0,0,1,134.391,152.966,0.120706,0.208154,101,w101_f9_c8,0
6052,388209,11,11,1,3,9,8,1488,113,_1302_1_1727_231_,-155.46,91.76,dotA,5,none,1501,94,0.0,0,1,134.92,159.813,0.114162,0.21864,101,w101_f9_c8,0
6053,388378,11,11,1,4,9,8,1487,107,_1289_1_1698_228_,-155.89,91.69,dotA,5,none,1497,95,0.0,0,1,133.685,153.331,0.118447,0.197751,101,w101_f9_c8,0
6054,388547,11,11,1,5,9,8,1512,93,_1273_1_1674_198_,-155.82,93.2,dotA,5,none,1498,79,0.0,0,1,134.059,154.776,0.107589,0.197938,101,w101_f9_c8,0
6055,388717,11,11,1,6,9,8,1527,93,_1270_1_1678_190_,-155.5,92.99,dotA,5,none,1501,81,0.0,0,1,136.192,155.259,0.127231,0.184978,101,w101_f9_c8,0
6056,388892,11,11,1,7,9,8,1515,82,_1260_1_1684_170_,-156.3,93.62,dotA,5,none,1493,74,0.0,0,1,138.241,160.42,0.129748,0.196663,101,w101_f9_c8,0
6057,389074,11,11,1,8,9,8,1483,92,_1325_1_1669_196_,-155.11,93.01,dotA,5,none,1505,81,0.0,0,1,136.697,159.963,0.124992,0.213437,101,w101_f9_c8,0
6058,389253,11,11,1,9,9,8,1486,91,_1277_1_1662_227_,-156.93,92.98,dotA,5,none,1486,81,0.0,0,1,138.937,161.563,0.121765,0.206765,101,w101_f9_c8,0
6059,386622,11,11,1,10,9,8,1493,98,_1318_1_1658_197_,-155.42,92.75,dotA,5,none,1502,84,0.0,0,1,142.288,160.37,0.124968,0.189623,101,w101_f9_c8,0
6060,386805,11,11,1,11,9,8,1498,97,_1278_1_1659_220_,-156.98,92.97,dotA,5,none,1485,81,0.0,0,1,144.202,157.401,0.11316,0.171392,101,w101_f9_c8,0
6061,386988,11,11,1,12,9,8,1478,98,_1302_1_1670_196_,-156.03,92.86,dotA,5,none,1495,83,0.0,0,1,145.286,159.157,0.151811,0.199886,101,w101_f9_c8,0
6062,387172,11,11,1,13,9,8,1479,105,_1308_1_1657_214_,-155.73,92.41,dotA,5,none,1499,87,0.0,0,1,146.985,158.211,0.156741,0.198842,101,w101_f9_c8,0
6063,387356,11,11,1,14,9,8,1502,107,_1305_1_1652_221_,-155.87,92.15,dotA,5,none,1497,90,0.0,0,1,153.676,157.476,0.150498,0.172673,101,w101_f9_c8,0
6064,387542,11,11,1,15,9,8,1482,109,_1277_1_1644_235_,-157.13,91.69,dotA,5,none,1484,95,0.0,0,1,155.867,157.484,0.176567,0.195362,101,w101_f9_c8,0
6065,387728,11,11,1,16,9,8,1484,116,_1272_1_1644_256_,-157.01,91.48,dotA,5,none,1485,97,0.0,0,1,155.215,157.4,0.186693,0.200249,101,w101_f9_c8,0
6066,387896,11,11,1,17,9,8,1485,114,_1278_1_1645_230_,-156.24,91.72,dotA,5,none,1493,95,0.0,0,1,158.737,157.643,0.171686,0.174501,101,w101_f9_c8,0
6067,386445,11,11,1,1,9,9,873,409,_735_178_1046_587_,-213.22,61.33,dotA,5,none,881,421,0.0,0,1,158.711,200.967,0.226101,0.369584,101,w101_f9_c9,0
6068,388049,11,11,1,2,9,9,880,413,_741_172_1043_596_,-212.94,61.64,dotA,5,none,884,418,0.0,0,1,148.177,184.883,0.181635,0.316887,101,w101_f9_c9,0
6069,388210,11,11,1,3,9,9,865,415,_689_184_1074_595_,-212.5,60.28,dotA,5,none,889,432,0.0,0,1,144.501,182.018,0.174088,0.338764,101,w101_f9_c9,0
6070,388379,11,11,1,4,9,9,877,424,_679_197_1061_579_,-214.18,62.43,dotA,5,none,871,409,0.0,0,1,143.175,176.904,0.198651,0.299708,101,w101_f9_c9,0
6071,388548,11,11,1,5,9,9,871,397,_695_156_1068_536_,-213.67,64.1,dotA,5,none,877,391,1.84823,1,0,139.826,172.964,0.12567,0.250635,101,w101_f9_c9,0
6072,388718,11,11,1,6,9,9,852,339,_685_176_1095_573_,-212.81,65.99,dotA,5,none,886,371,1.31025,1,0,141.306,174.616,0.124968,0.232912,101,w101_f9_c9,0
6073,388893,11,11,1,7,9,9,859,343,_708_142_1070_563_,-213.07,66.89,dotA,5,none,883,361,1.48379,1,0,141.881,172.201,0.128231,0.220227,101,w101_f9_c9,0
6074,389075,11,11,1,8,9,9,869,381,_685_175_1059_538_,-215.24,65.96,dotA,5,none,860,371,1.47511,1,0,142.059,173.015,0.135054,0.22754,101,w101_f9_c9,0
6075,389254,11,11,1,9,9,9,843,372,_678_166_1057_553_,-216.31,65.28,dotA,5,none,848,379,1.5185,1,0,139.769,162.041,0.129489,0.197652,101,w101_f9_c9,0
6076,386623,11,11,1,10,9,9,845,369,_692_189_1048_512_,-216.23,66.53,dotA,5,none,849,365,0.0,0,1,147.195,172.949,0.153249,0.232034,101,w101_f9_c9,0
6077,386806,11,11,1,11,9,9,848,370,_660_146_1078_528_,-216.11,67.05,dotA,5,none,850,360,1.30157,1,0,144.503,165.768,0.133607,0.207303,101,w101_f9_c9,0
6078,386989,11,11,1,12,9,9,845,364,_688_182_1064_513_,-216.39,66.67,dotA,5,none,847,364,2.20399,1,0,149.884,170.953,0.151853,0.219879,101,w101_f9_c9,0
6079,387173,11,11,1,13,9,9,847,346,_710_198_1030_519_,-215.51,66.31,dotA,5,none,857,368,1.27554,1,0,150.712,171.639,0.168358,0.23882,101,w101_f9_c9,0
6080,387357,11,11,1,14,9,9,857,367,_697_172_1027_519_,-216.01,66.95,dotA,5,none,852,361,0.0,0,1,155.075,166.8,0.15245,0.194431,101,w101_f9_c9,0
6081,387543,11,11,1,15,9,9,856,387,_681_220_1024_533_,-216.48,64.35,dotA,5,none,846,389,0.989195,1,0,160.485,171.506,0.165076,0.204699,101,w101_f9_c9,0
6082,387729,11,11,1,16,9,9,856,391,_697_199_1062_541_,-215.38,64.27,dotA,5,none,858,390,0.0,0,1,157.113,164.849,0.165983,0.198034,101,w101_f9_c9,0
6083,387897,11,11,1,17,9,9,852,389,_699_209_1059_544_,-214.48,64.66,dotA,5,none,868,385,0.0,0,1,151.93,156.528,0.145226,0.163134,101,w101_f9_c9,0
6084,389257,11,12,1,0,1,11,1618,275,_1492_190_1707_373_,49.91,74.5,dotA,5,none,1615,280,0.0,0,1,142.057,157.404,0.2355,0.321117,102,w102_f1_c11,0
6085,389369,11,12,1,1,1,11,1599,278,_1430_172_1683_398_,45.42,73.46,dotA,5,none,1567,291,0.0,0,1,135.951,151.776,0.238226,0.345878,102,w102_f1_c11,0
6086,391240,11,12,1,2,1,11,1582,284,_1497_177_1667_423_,46.93,73.13,dotA,5,none,1583,294,0.0,0,1,133.196,151.378,0.166293,0.311373,102,w102_f1_c11,0
6087,391430,11,12,1,3,1,11,1580,267,_1487_168_1663_392_,46.07,75.74,dotA,5,none,1574,266,0.0,0,1,131.448,142.463,0.128913,0.198375,102,w102_f1_c11,0
6088,391628,11,12,1,4,1,11,1592,266,_1502_162_1677_363_,47.61,76.03,dotA,5,none,1591,263,1.30157,1,0,134.334,147.973,0.149902,0.244831,102,w102_f1_c11,0
6089,391830,11,12,1,5,1,11,1580,256,_1472_157_1713_399_,46.8,75.98,dotA,5,none,1582,264,1.45776,1,0,129.568,141.574,0.123903,0.23894,102,w102_f1_c11,0
6090,392035,11,12,1,6,1,11,1574,262,_1494_131_1675_380_,46.86,75.72,dotA,5,none,1583,267,0.0,0,1,128.916,137.779,0.095679,0.152455,102,w102_f1_c11,0
6091,392242,11,12,1,7,1,11,1569,338,_1480_164_1647_495_,45.78,70.13,dotA,5,none,1571,327,0.0,0,1,133.447,150.849,0.132675,0.276372,102,w102_f1_c11,0
6092,392453,11,12,1,8,1,11,1602,302,_1517_163_1698_543_,47.71,67.52,dotA,5,none,1592,355,0.0,0,1,134.54,155.173,0.127553,0.288709,102,w102_f1_c11,0
6093,392664,11,12,1,9,1,11,1560,348,_1470_155_1653_489_,45.43,70.21,dotA,5,none,1567,326,0.0,0,1,135.623,153.017,0.112572,0.231435,102,w102_f1_c11,0
6094,389544,11,12,1,10,1,11,1556,350,_1472_165_1660_510_,45.64,68.73,dotA,5,none,1569,342,0.0,0,1,139.607,154.943,0.145786,0.256998,102,w102_f1_c11,0
6095,389758,11,12,1,11,1,11,1555,275,_1463_174_1653_486_,45.43,70.38,dotA,5,none,1567,324,0.0,0,1,140.38,155.038,0.144496,0.236101,102,w102_f1_c11,0
6096,389972,11,12,1,12,1,11,1580,335,_1500_188_1664_508_,46.5,69.31,dotA,5,none,1579,335,0.0,0,1,142.555,157.807,0.169537,0.296136,102,w102_f1_c11,0
6097,390184,11,12,1,13,1,11,1559,306,_1462_181_1663_520_,46.15,69.5,dotA,5,none,1575,333,0.0,0,1,141.488,151.718,0.130925,0.204251,102,w102_f1_c11,0
6098,390400,11,12,1,14,1,11,1593,316,_1513_168_1672_501_,46.88,69.43,dotA,5,none,1583,334,0.0,0,1,150.653,157.911,0.177699,0.257382,102,w102_f1_c11,0
6099,390614,11,12,1,15,1,11,1580,344,_1503_193_1669_530_,46.21,67.89,dotA,5,none,1576,351,0.0,0,1,150.766,158.153,0.190364,0.285676,102,w102_f1_c11,0
6100,390825,11,12,1,16,1,11,1580,380,_1503_213_1658_500_,46.29,67.4,dotA,5,none,1576,356,0.0,0,1,156.278,163.666,0.20337,0.277201,102,w102_f1_c11,0
6101,391037,11,12,1,17,1,11,1575,387,_1494_215_1664_515_,46.76,66.37,dotA,5,none,1581,367,0.0,0,1,152.929,159.872,0.229351,0.307483,102,w102_f1_c11,0
6102,389258,11,12,1,0,1,12,1560,715,_1364_614_1693_817_,42.65,34.11,dotA,5,none,1537,713,0.0,0,1,147.677,157.181,0.280063,0.33311,102,w102_f1_c12,0
6103,389370,11,12,1,1,1,12,1544,689,_1295_595_1678_798_,40.99,36.49,dotA,5,none,1520,688,0.624754,1,0,155.958,170.944,0.215137,0.299839,102,w102_f1_c12,0
6104,391241,11,12,1,2,1,12,1529,706,_1271_610_1775_836_,43.83,33.7,dotA,5,none,1550,718,1.80485,1,0,150.948,166.572,0.190075,0.27845,102,w102_f1_c12,0
6105,391431,11,12,1,3,1,12,1525,693,_1259_576_1743_820_,43.07,35.23,dotA,5,none,1542,701,0.0,0,1,142.699,154.197,0.152538,0.219644,102,w102_f1_c12,0
6106,391629,11,12,1,4,1,12,1559,710,_1266_590_1738_828_,42.58,35.37,dotA,5,none,1537,700,0.0,0,1,139.172,148.892,0.15416,0.218641,102,w102_f1_c12,0
6107,391831,11,12,1,5,1,12,1551,684,_1243_575_1747_799_,42.85,37.19,dotA,5,none,1540,680,0.0,0,1,139.523,152.646,0.13691,0.21969,102,w102_f1_c12,0
6108,392036,11,12,1,6,1,12,1556,676,_1283_552_1752_792_,43.35,37.41,dotA,5,none,1545,678,0.0,0,1,141.313,151.312,0.130981,0.190768,102,w102_f1_c12,0
6109,392243,11,12,1,7,1,12,1562,694,_1283_549_1745_799_,43.27,37.15,dotA,5,none,1544,681,0.0,0,1,137.576,149.555,0.140647,0.217971,102,w102_f1_c12,0
6110,392454,11,12,1,8,1,12,1540,679,_1276_575_1766_806_,43.54,36.54,dotA,5,none,1547,687,0.0,0,1,139.726,153.499,0.131771,0.218948,102,w102_f1_c12,0
6111,392665,11,12,1,9,1,12,1519,662,_1266_543_1740_826_,42.85,37.59,dotA,5,none,1539,676,1.90029,1,0,141.835,154.38,0.141659,0.223579,102,w102_f1_c12,0
6112,389545,11,12,1,10,1,12,1556,691,_1253_567_1745_802_,41.79,37.7,dotA,5,none,1528,675,0.0,0,1,142.796,150.799,0.16011,0.217287,102,w102_f1_c12,0
6113,389759,11,12,1,11,1,12,1551,683,_1272_513_1734_828_,42.44,37.57,dotA,5,none,1535,676,2.38621,1,0,145.882,155.104,0.163505,0.225105,102,w102_f1_c12,0
