Unnamed: 0,row,col,plane,t,field,n,x,y,bacteria,ser_edge_tmrm,sdmean_tmrm,annexin647,hoechst,n_legio_per_cell,bacteria_area,infected,well_id,cell_lbl,growth,duplication
49293,4,6,1,16,16,4,1104,639,Lpp_WT,0.397949,0.334793,125.326,1673.23,8,33.1053,1,9,w9_f16_c4,1,1
49662,4,6,1,17,16,4,1076,624,Lpp_WT,0.396087,0.320535,126.145,1722.68,10,41.6982,1,9,w9_f16_c4,1,1
46827,4,6,1,1,19,13,1316,685,Lpp_WT,0.378698,0.312645,128.636,254.255,3,4.61081,1,9,w9_f19_c13,1,0
50057,4,6,1,2,19,13,1285,658,Lpp_WT,0.402154,0.284068,139.779,307.918,3,4.77673,1,9,w9_f19_c13,1,0
50395,4,6,1,3,19,13,1298,661,Lpp_WT,0.388243,0.324421,135.631,319.424,3,4.96885,1,9,w9_f19_c13,1,0
50739,4,6,1,4,19,13,1298,670,Lpp_WT,0.395163,0.315385,141.286,327.625,3,4.7942,1,9,w9_f19_c13,1,0
51094,4,6,1,5,19,13,1281,645,Lpp_WT,0.388103,0.326956,145.045,321.439,3,4.61955,1,9,w9_f19_c13,1,0
51449,4,6,1,6,19,13,1302,651,Lpp_WT,0.39016,0.341857,143.364,315.444,3,5.85957,1,9,w9_f19_c13,1,0
51798,4,6,1,7,19,13,1332,655,Lpp_WT,0.389283,0.321298,134.776,314.71,4,5.66746,1,9,w9_f19_c13,1,0
52154,4,6,1,8,19,13,1290,664,Lpp_WT,0.373474,0.367774,144.107,318.518,5,8.52302,1,9,w9_f19_c13,1,0
52516,4,6,1,9,19,13,1289,647,Lpp_WT,0.38766,0.340218,146.961,340.983,4,10.287,1,9,w9_f19_c13,1,0
47158,4,6,1,10,19,13,1303,541,Lpp_WT,0.397109,0.327302,147.05,361.262,3,13.7538,1,9,w9_f19_c13,1,1
47509,4,6,1,11,19,13,1308,531,Lpp_WT,0.395925,0.336167,150.129,313.431,4,14.0158,1,9,w9_f19_c13,1,1
47864,4,6,1,12,19,13,1313,546,Lpp_WT,0.399419,0.341181,146.795,323.701,3,16.5657,1,9,w9_f19_c13,1,1
48226,4,6,1,13,19,13,1305,528,Lpp_WT,0.386914,0.353696,147.316,311.414,4,19.1331,1,9,w9_f19_c13,1,1
48585,4,6,1,14,19,13,1304,539,Lpp_WT,0.381846,0.372582,146.895,311.141,4,20.6264,1,9,w9_f19_c13,1,1
48951,4,6,1,15,19,13,1284,527,Lpp_WT,0.380387,0.364171,144.094,322.296,5,21.5346,1,9,w9_f19_c13,1,1
49318,4,6,1,16,19,13,1302,528,Lpp_WT,0.379861,0.352418,140.796,333.321,10,34.0746,1,9,w9_f19_c13,1,1
49688,4,6,1,17,19,13,1316,532,Lpp_WT,0.368594,0.394601,148.468,310.436,6,31.1143,1,9,w9_f19_c13,1,1
46614,4,6,1,0,1,4,576,943,Lpp_WT,0.402932,0.314535,126.337,242.937,3,5.47534,1,9,w9_f1_c4,1,0
46843,4,6,1,1,1,4,516,972,Lpp_WT,0.438786,0.203292,120.161,321.26,4,7.88554,1,9,w9_f1_c4,1,0
50075,4,6,1,2,1,4,526,950,Lpp_WT,0.435594,0.228036,120.738,355.819,3,7.78075,1,9,w9_f1_c4,1,0
50413,4,6,1,3,1,4,462,973,Lpp_WT,0.43752,0.223731,120.013,401.322,4,7.1258,1,9,w9_f1_c4,1,0
50760,4,6,1,4,1,4,504,938,Lpp_WT,0.431695,0.246878,120.001,416.312,4,7.88554,1,9,w9_f1_c4,1,0
51116,4,6,1,5,1,4,506,934,Lpp_WT,0.430225,0.272538,120.234,419.818,4,7.34412,1,9,w9_f1_c4,1,0
51470,4,6,1,6,1,4,527,938,Lpp_WT,0.425173,0.280893,120.019,438.15,4,9.9377,1,9,w9_f1_c4,1,0
51819,4,6,1,7,1,4,528,933,Lpp_WT,0.412384,0.293533,120.579,424.712,6,12.278,1,9,w9_f1_c4,1,0
52176,4,6,1,8,1,4,522,924,Lpp_WT,0.413604,0.309319,120.381,435.863,4,12.2518,1,9,w9_f1_c4,1,0
52536,4,6,1,9,1,4,510,934,Lpp_WT,0.411239,0.312367,120.37,429.065,3,13.8936,1,9,w9_f1_c4,1,0
47180,4,6,1,10,1,4,542,820,Lpp_WT,0.430764,0.230747,120.316,457.259,4,17.5176,1,9,w9_f1_c4,1,0
47530,4,6,1,11,1,4,546,818,Lpp_WT,0.391726,0.316034,121.286,394.483,4,19.1157,1,9,w9_f1_c4,1,0
47885,4,6,1,12,1,4,543,827,Lpp_WT,0.425815,0.279547,120.888,454.268,4,22.0847,1,9,w9_f1_c4,1,1
48247,4,6,1,13,1,4,534,829,Lpp_WT,0.409386,0.319777,120.519,452.314,4,21.0805,1,9,w9_f1_c4,1,0
48606,4,6,1,14,1,4,552,820,Lpp_WT,0.409613,0.304811,120.666,,4,25.473,1,9,w9_f1_c4,1,1
48973,4,6,1,15,1,4,551,826,Lpp_WT,0.41125,0.313704,120.464,475.64,4,34.616,1,9,w9_f1_c4,1,1
49340,4,6,1,16,1,4,546,816,Lpp_WT,0.402915,0.317607,120.752,456.471,4,40.6066,1,9,w9_f1_c4,1,1
49710,4,6,1,17,1,4,549,817,Lpp_WT,0.399197,0.360023,120.107,489.838,2,57.1112,1,9,w9_f1_c4,1,1
46617,4,6,1,0,1,7,699,1497,Lpp_WT,0.384799,0.356428,126.98,,1,3.72882,1,9,w9_f1_c7,1,0
46846,4,6,1,1,1,7,660,1447,Lpp_WT,0.373273,0.358083,121.595,283.364,2,6.90749,1,9,w9_f1_c7,1,0
50078,4,6,1,2,1,7,681,1453,Lpp_WT,0.371339,0.35306,122.175,298.156,3,7.1258,1,9,w9_f1_c7,1,0
50416,4,6,1,3,1,7,675,1429,Lpp_WT,0.380409,0.357607,122.272,316.784,4,7.92047,1,9,w9_f1_c7,1,0
50763,4,6,1,4,1,7,671,1434,Lpp_WT,0.389545,0.31787,122.533,322.415,2,7.24806,1,9,w9_f1_c7,1,0
51119,4,6,1,5,1,7,682,1430,Lpp_WT,0.414513,0.269007,124.248,307.059,3,6.48832,1,9,w9_f1_c7,1,0
51473,4,6,1,6,1,7,667,1454,Lpp_WT,0.415044,0.26065,123.635,298.287,4,9.30895,1,9,w9_f1_c7,1,0
51822,4,6,1,7,1,7,677,1430,Lpp_WT,0.40724,0.287541,123.918,299.12,2,11.5008,1,9,w9_f1_c7,1,0
52179,4,6,1,8,1,7,671,1435,Lpp_WT,0.408113,0.286465,123.815,301.089,3,15.4043,1,9,w9_f1_c7,1,1
52539,4,6,1,9,1,7,672,1450,Lpp_WT,0.407672,0.297682,123.503,309.964,3,14.5398,1,9,w9_f1_c7,1,0
47182,4,6,1,10,1,7,693,1330,Lpp_WT,0.4252,0.239979,123.241,333.579,4,13.3609,1,9,w9_f1_c7,1,0
47532,4,6,1,11,1,7,692,1322,Lpp_WT,0.397095,0.294339,123.673,318.655,4,19.6571,1,9,w9_f1_c7,1,1
47887,4,6,1,12,1,7,706,1356,Lpp_WT,0.409869,0.287249,123.97,331.609,5,16.6793,1,9,w9_f1_c7,1,0
48249,4,6,1,13,1,7,680,1305,Lpp_WT,0.399796,0.316255,124.288,338.128,4,21.2551,1,9,w9_f1_c7,1,0
48608,4,6,1,14,1,7,698,1330,Lpp_WT,0.395437,0.304233,123.836,,7,28.0404,1,9,w9_f1_c7,1,1
48975,4,6,1,15,1,7,686,1319,Lpp_WT,0.394281,0.318338,123.503,352.232,4,33.2887,1,9,w9_f1_c7,1,1
49342,4,6,1,16,1,7,681,1310,Lpp_WT,0.436563,0.301963,128.021,902.229,3,27.9967,1,9,w9_f1_c7,1,1
49712,4,6,1,17,1,7,670,1350,Lpp_WT,0.509598,0.105108,383.684,3736.17,8,36.9651,1,9,w9_f1_c7,1,1
46634,4,6,1,0,22,3,207,654,Lpp_WT,0.426601,0.23917,124.46,219.88,4,13.7538,1,9,w9_f22_c3,1,0
46877,4,6,1,1,22,3,212,545,Lpp_WT,0.419906,0.254639,128.588,294.736,6,15.0026,1,9,w9_f22_c3,1,0
50112,4,6,1,2,22,3,208,548,Lpp_WT,0.438813,0.212539,126.154,335.198,5,11.2127,1,9,w9_f22_c3,1,0
50448,4,6,1,3,22,3,241,478,Lpp_WT,0.44097,0.201185,135.51,338.717,6,24.9403,1,9,w9_f22_c3,1,0
50796,4,6,1,4,22,3,304,422,Lpp_WT,0.435101,0.22554,130.877,374.76,6,24.2592,1,9,w9_f22_c3,1,0
51151,4,6,1,5,22,3,312,430,Lpp_WT,0.440538,0.226002,127.675,376.0,6,19.7531,1,9,w9_f22_c3,1,0
51506,4,6,1,6,22,3,285,503,Lpp_WT,0.455459,0.197439,130.612,368.218,5,20.8273,1,9,w9_f22_c3,1,0
51855,4,6,1,7,22,3,297,482,Lpp_WT,0.421493,0.242637,128.883,374.906,8,24.1544,1,9,w9_f22_c3,1,0
52213,4,6,1,8,22,3,292,495,Lpp_WT,0.416765,0.256903,125.361,399.117,8,23.0279,1,9,w9_f22_c3,1,0
52573,4,6,1,9,22,3,280,490,Lpp_WT,0.427664,0.235367,129.338,368.645,6,26.582,1,9,w9_f22_c3,1,0
47216,4,6,1,10,22,3,287,422,Lpp_WT,0.430069,0.245343,129.166,366.245,10,26.4772,1,9,w9_f22_c3,1,0
47568,4,6,1,11,22,3,285,443,Lpp_WT,0.42201,0.257042,155.988,373.415,8,35.0177,1,9,w9_f22_c3,1,0
47922,4,6,1,12,22,3,307,428,Lpp_WT,0.46644,0.201353,357.224,360.023,7,37.7598,1,9,w9_f22_c3,1,0
48285,4,6,1,13,22,3,280,445,Lpp_WT,0.440744,0.228942,157.713,368.985,12,31.743,1,9,w9_f22_c3,1,0
48645,4,6,1,14,22,3,282,447,Lpp_WT,0.428159,0.256367,130.175,344.81,17,40.4756,1,9,w9_f22_c3,1,0
49012,4,6,1,15,22,3,305,414,Lpp_WT,0.383596,0.400761,143.409,400.639,10,33.9785,1,9,w9_f22_c3,1,0
49381,4,6,1,16,22,3,271,430,Lpp_WT,0.40305,0.355211,135.002,380.771,11,47.4355,1,9,w9_f22_c3,1,0
49755,4,6,1,17,22,3,275,424,Lpp_WT,0.436939,0.271241,127.25,340.646,9,61.9753,1,9,w9_f22_c3,1,1
46895,4,6,1,1,24,4,209,1241,Lpp_WT,0.400696,0.272945,114.131,,3,4.85533,1,9,w9_f24_c4,1,0
50131,4,6,1,2,24,4,275,1190,Lpp_WT,0.387763,0.307951,116.551,,4,8.49682,1,9,w9_f24_c4,1,0
50470,4,6,1,3,24,4,277,1163,Lpp_WT,0.416582,0.246303,117.923,,6,8.06019,1,9,w9_f24_c4,1,0
50819,4,6,1,4,24,4,251,1151,Lpp_WT,0.407238,0.2585,118.415,239.266,5,6.75903,1,9,w9_f24_c4,1,0
51174,4,6,1,5,24,4,267,1161,Lpp_WT,0.436031,0.204242,117.611,,6,7.51877,1,9,w9_f24_c4,1,0
51527,4,6,1,6,24,4,250,1141,Lpp_WT,0.420358,0.225304,117.6,237.22,5,10.9507,1,9,w9_f24_c4,1,0
51877,4,6,1,7,24,4,256,1133,Lpp_WT,0.423732,0.23595,117.066,242.334,9,11.5096,1,9,w9_f24_c4,1,0
52237,4,6,1,8,24,4,263,1159,Lpp_WT,0.402996,0.275167,119.529,251.34,7,15.0463,1,9,w9_f24_c4,1,0
52596,4,6,1,9,24,4,264,1171,Lpp_WT,0.400467,0.264638,118.709,241.782,6,21.1591,1,9,w9_f24_c4,1,1
47238,4,6,1,10,24,4,299,1050,Lpp_WT,0.404248,0.267105,117.422,240.594,7,22.3904,1,9,w9_f24_c4,1,1
47592,4,6,1,11,24,4,298,1040,Lpp_WT,0.403774,0.285519,117.538,243.181,15,26.1192,1,9,w9_f24_c4,1,1
47946,4,6,1,12,24,4,301,1020,Lpp_WT,0.38265,0.328403,118.383,243.558,10,24.5823,1,9,w9_f24_c4,1,0
48309,4,6,1,13,24,4,300,1003,Lpp_WT,0.387426,0.311563,117.949,248.554,12,26.0755,1,9,w9_f24_c4,1,0
48669,4,6,1,14,24,4,317,1007,Lpp_WT,0.399779,0.290971,118.805,262.921,12,31.5683,1,9,w9_f24_c4,1,1
49036,4,6,1,15,24,4,297,1023,Lpp_WT,0.445511,0.200993,117.365,253.358,5,33.8476,1,9,w9_f24_c4,1,1
49405,4,6,1,16,24,4,287,1010,Lpp_WT,0.446984,0.197153,117.97,254.498,7,44.6672,1,9,w9_f24_c4,1,1
49779,4,6,1,17,24,4,275,1051,Lpp_WT,0.428216,0.255816,122.592,529.024,5,27.3592,1,9,w9_f24_c4,1,0
46958,4,6,1,1,4,17,1569,966,Lpp_WT,0.480308,0.120393,122.764,237.742,5,7.9816,1,9,w9_f4_c17,1,0
50194,4,6,1,2,4,17,1639,964,Lpp_WT,0.503854,0.111144,122.075,,2,2.63725,1,9,w9_f4_c17,1,0
50534,4,6,1,3,4,17,1585,938,Lpp_WT,0.455961,0.175626,122.352,297.132,11,20.3644,1,9,w9_f4_c17,1,1
50888,4,6,1,4,4,17,1573,934,Lpp_WT,0.423591,0.236001,123.228,320.192,10,19.1157,1,9,w9_f4_c17,1,0
51238,4,6,1,5,4,17,1533,941,Lpp_WT,0.417832,0.254396,123.66,314.191,6,18.6616,1,9,w9_f4_c17,1,0
51590,4,6,1,6,4,17,1509,944,Lpp_WT,0.44499,0.207176,123.388,307.493,13,31.5858,1,9,w9_f4_c17,1,1
51940,4,6,1,7,4,17,1526,949,Lpp_WT,0.435562,0.228387,123.204,294.726,12,34.0746,1,9,w9_f4_c17,1,1
52300,4,6,1,8,4,17,1541,954,Lpp_WT,0.40763,0.264109,124.464,304.307,9,34.9129,1,9,w9_f4_c17,1,0
52658,4,6,1,9,4,17,1460,973,Lpp_WT,0.412504,0.264029,125.222,274.154,12,35.3845,1,9,w9_f4_c17,1,0
47294,4,6,1,10,4,17,1538,842,Lpp_WT,0.41692,0.238238,124.32,266.399,10,44.2132,1,9,w9_f4_c17,1,0
47648,4,6,1,11,4,17,1547,842,Lpp_WT,0.419923,0.226631,125.741,599.462,11,44.641,1,9,w9_f4_c17,1,0
48009,4,6,1,12,4,17,1509,863,Lpp_WT,0.425967,0.272547,247.404,972.857,9,59.8882,1,9,w9_f4_c17,1,1
48371,4,6,1,13,4,17,1611,859,Lpp_WT,0.477987,0.170331,352.314,2416.6,14,49.2344,1,9,w9_f4_c17,1,0
48734,4,6,1,14,4,17,1465,861,Lpp_WT,0.490593,0.165789,511.127,2071.81,8,31.0182,1,9,w9_f4_c17,1,0
49097,4,6,1,15,4,17,1468,919,Lpp_WT,0.461956,0.250305,513.327,,7,43.7067,1,9,w9_f4_c17,1,0
49465,4,6,1,16,4,17,1395,900,Lpp_WT,0.466064,0.228134,476.235,,6,30.241,1,9,w9_f4_c17,1,0
49838,4,6,1,17,4,17,1396,866,Lpp_WT,0.45395,0.256484,477.494,,5,32.267,1,9,w9_f4_c17,1,0
46980,4,6,1,1,5,19,1056,2067,Lpp_WT,0.382501,0.348474,125.815,278.482,6,16.6967,1,9,w9_f5_c19,1,0
50218,4,6,1,2,5,19,1059,2070,Lpp_WT,0.386318,0.342465,123.867,331.302,4,9.85911,1,9,w9_f5_c19,1,0
50557,4,6,1,3,5,19,1055,2086,Lpp_WT,0.374219,0.404318,124.429,388.082,5,9.37881,1,9,w9_f5_c19,1,0
50911,4,6,1,4,5,19,1100,2057,Lpp_WT,0.381129,0.357031,127.42,334.199,5,12.6448,1,9,w9_f5_c19,1,0
51262,4,6,1,5,5,19,1074,2078,Lpp_WT,0.377754,0.407413,129.422,336.584,6,12.0685,1,9,w9_f5_c19,1,0
51614,4,6,1,6,5,19,1054,2074,Lpp_WT,0.384721,0.447065,127.237,311.863,5,11.8327,1,9,w9_f5_c19,1,0
51966,4,6,1,7,5,19,1044,2101,Lpp_WT,0.40679,0.353458,126.289,397.515,2,7.72835,1,9,w9_f5_c19,1,0
52328,4,6,1,8,5,19,1034,2133,Lpp_WT,0.450064,0.195619,122.519,358.445,0,0.0,0,9,w9_f5_c19,1,0
52686,4,6,1,9,5,19,1060,2113,Lpp_WT,0.412842,0.277205,122.814,390.192,1,2.58485,1,9,w9_f5_c19,1,0
47323,4,6,1,10,5,19,1123,2031,Lpp_WT,0.387198,0.360989,128.835,472.572,7,14.9327,1,9,w9_f5_c19,1,0
47677,4,6,1,11,5,19,1117,2006,Lpp_WT,0.383579,0.332818,127.721,489.455,9,25.2547,1,9,w9_f5_c19,1,1
48037,4,6,1,12,5,19,1118,2006,Lpp_WT,0.388341,0.367939,127.593,512.92,7,42.3531,1,9,w9_f5_c19,1,1
48399,4,6,1,13,5,19,1120,2005,Lpp_WT,0.376231,0.392419,126.013,537.876,7,44.7022,1,9,w9_f5_c19,1,1
48765,4,6,1,14,5,19,1141,2004,Lpp_WT,0.374183,0.377064,130.682,534.83,4,28.1452,1,9,w9_f5_c19,1,0
49130,4,6,1,15,5,19,1143,2010,Lpp_WT,0.395633,0.339597,209.957,1360.75,6,40.8598,1,9,w9_f5_c19,1,1
49501,4,6,1,16,5,19,1084,1884,Lpp_WT,0.461731,0.214574,277.667,1626.94,8,58.1591,1,9,w9_f5_c19,1,1
49871,4,6,1,17,5,19,1108,1974,Lpp_WT,0.486912,0.165198,420.161,1110.29,8,35.8299,1,9,w9_f5_c19,1,0
46691,4,6,1,0,6,1,348,1226,Lpp_WT,0.441192,0.190005,117.715,227.546,7,7.37905,1,9,w9_f6_c1,1,0
46988,4,6,1,1,6,1,387,1130,Lpp_WT,0.445456,0.166798,118.606,306.031,3,3.42318,1,9,w9_f6_c1,1,0
50228,4,6,1,2,6,1,396,1166,Lpp_WT,0.470728,0.153305,117.028,,2,2.99528,1,9,w9_f6_c1,1,0
50566,4,6,1,3,6,1,374,1149,Lpp_WT,0.446474,0.168938,117.649,501.001,2,3.37078,1,9,w9_f6_c1,1,0
50921,4,6,1,4,6,1,372,1146,Lpp_WT,0.462752,0.153411,124.886,623.041,5,9.5622,1,9,w9_f6_c1,1,1
51272,4,6,1,5,6,1,374,1140,Lpp_WT,0.450905,0.152148,128.226,669.607,5,7.44017,1,9,w9_f6_c1,1,0
51623,4,6,1,6,6,1,393,1144,Lpp_WT,0.453368,0.156085,128.863,732.026,5,6.03423,1,9,w9_f6_c1,1,0
51976,4,6,1,7,6,1,375,1136,Lpp_WT,0.470693,0.153447,125.587,798.27,2,4.02573,1,9,w9_f6_c1,1,0
52338,4,6,1,8,6,1,378,1141,Lpp_WT,0.456104,0.152809,126.544,831.935,3,5.60633,1,9,w9_f6_c1,1,0
52696,4,6,1,9,6,1,373,1151,Lpp_WT,0.461845,0.134634,122.376,827.033,1,2.02596,1,9,w9_f6_c1,1,0
47331,4,6,1,10,6,1,415,1034,Lpp_WT,0.467897,0.143627,128.917,911.765,5,7.16073,1,9,w9_f6_c1,1,0
47685,4,6,1,11,6,1,378,1021,Lpp_WT,0.46719,0.13892,124.838,928.724,5,1.35355,1,9,w9_f6_c1,1,0
48045,4,6,1,12,6,1,396,1032,Lpp_WT,0.455295,0.173122,124.618,993.526,3,2.7595,1,9,w9_f6_c1,1,0
48407,4,6,1,13,6,1,414,1047,Lpp_WT,0.461206,0.184892,122.056,1031.31,2,2.50626,1,9,w9_f6_c1,1,0
48773,4,6,1,14,6,1,406,1055,Lpp_WT,0.454882,0.18869,129.478,1030.46,6,14.8978,1,9,w9_f6_c1,1,1
49140,4,6,1,15,6,1,396,1027,Lpp_WT,0.489727,0.134001,119.136,1101.2,4,4.17418,1,9,w9_f6_c1,1,0
49510,4,6,1,16,6,1,305,1059,Lpp_WT,0.508252,0.14451,254.144,1912.87,5,29.8044,1,9,w9_f6_c1,1,1
49881,4,6,1,17,6,1,298,1053,Lpp_WT,0.516442,0.0987025,394.69,3586.57,5,34.5112,1,9,w9_f6_c1,1,1
46704,4,6,1,0,7,1,842,1553,Lpp_WT,0.390712,0.345429,245.816,,8,13.5093,1,9,w9_f7_c1,1,0
47008,4,6,1,1,7,1,824,1451,Lpp_WT,0.435448,0.212966,303.797,347.909,5,7.903,1,9,w9_f7_c1,1,0
50249,4,6,1,2,7,1,828,1511,Lpp_WT,0.465303,0.161171,409.495,438.459,6,12.5225,1,9,w9_f7_c1,1,0
50587,4,6,1,3,7,1,862,1496,Lpp_WT,0.487604,0.120082,248.501,406.984,8,8.75006,1,9,w9_f7_c1,1,0
50941,4,6,1,4,7,1,923,1503,Lpp_WT,0.489903,0.103322,286.185,409.89,8,14.6708,1,9,w9_f7_c1,1,0
51294,4,6,1,5,7,1,896,1525,Lpp_WT,0.481299,0.124974,312.131,396.985,13,21.9538,1,9,w9_f7_c1,1,0
51646,4,6,1,6,7,1,804,1497,Lpp_WT,0.477654,0.148282,316.978,391.347,20,24.3989,1,9,w9_f7_c1,1,0
51999,4,6,1,7,7,1,771,1470,Lpp_WT,0.475095,0.153383,338.978,394.259,9,17.0635,1,9,w9_f7_c1,1,0
52362,4,6,1,8,7,1,823,1451,Lpp_WT,0.471324,0.155189,297.537,398.098,9,26.3463,1,9,w9_f7_c1,1,0
52721,4,6,1,9,7,1,794,1426,Lpp_WT,0.476167,0.137205,266.773,434.892,12,30.4593,1,9,w9_f7_c1,1,0
47355,4,6,1,10,7,1,799,1304,Lpp_WT,0.474638,0.15239,284.963,519.112,8,38.7815,1,9,w9_f7_c1,1,1
47708,4,6,1,11,7,1,798,1293,Lpp_WT,0.466752,0.162238,261.738,475.807,9,37.0088,1,9,w9_f7_c1,1,0
48068,4,6,1,12,7,1,821,1334,Lpp_WT,0.464194,0.162813,255.263,485.132,8,32.8782,1,9,w9_f7_c1,1,0
48430,4,6,1,13,7,1,889,1359,Lpp_WT,0.473996,0.142057,215.417,568.455,8,38.3623,1,9,w9_f7_c1,1,0
48797,4,6,1,14,7,1,887,1366,Lpp_WT,0.477018,0.146807,216.419,541.374,9,62.604,1,9,w9_f7_c1,1,1
49164,4,6,1,15,7,1,853,1334,Lpp_WT,0.466715,0.170391,228.66,480.46,6,66.3154,1,9,w9_f7_c1,1,1
49534,4,6,1,16,7,1,837,1318,Lpp_WT,0.416541,0.299687,236.145,1655.95,12,60.9186,1,9,w9_f7_c1,1,1
49905,4,6,1,17,7,1,857,1332,Lpp_WT,0.499641,0.150441,385.873,4745.99,15,59.1284,1,9,w9_f7_c1,1,0
