Unnamed: 0.1,Unnamed: 0,row,col,plane,t,field,n,x,y,bbox,pos_x_um,pos_y_um,bacteria,assay,treatment,track_point_x,track_point_y,bacteria_area,if,ni,intensity_cell_alexa_647_mean,intensity_cell_dsred_mean,far_red_sdmean,red_sdmean,well_id,cell_lbl,growth,significant_growth
26779,415467,12,3,1,13,2,29,1346,1930,_1275_1870_1455_2008_,-363.27,309.28,WT,5,none,1361,1941,1.26686,1,0,122.875,126.041,0.0566908,0.0533379,109,w109_f2_c29,0,0
26780,415827,12,3,1,14,2,29,1376,1939,_1298_1864_1507_2040_,-360.69,308.89,WT,5,none,1389,1945,0.0,0,1,121.047,121.842,0.0596015,0.0528869,109,w109_f2_c29,0,0
26781,416191,12,3,1,15,2,29,1384,1990,_1298_1863_1470_2065_,-362.36,306.78,WT,5,none,1371,1968,0.0,0,1,119.419,121.459,0.0575179,0.043578,109,w109_f2_c29,0,0
26782,416556,12,3,1,16,2,29,1375,1990,_1290_1874_1458_2075_,-362.58,305.87,WT,5,none,1369,1978,0.0,0,1,121.247,119.86,0.0768289,0.0442897,109,w109_f2_c29,0,0
26783,416925,12,3,1,17,2,29,1371,1989,_1284_1874_1448_2063_,-363.39,306.46,WT,5,none,1360,1971,0.0,0,1,125.443,121.518,0.100389,0.0446412,109,w109_f2_c29,0,0
26784,413810,12,3,1,0,2,3,667,755,_534_511_770_856_,-429.97,424.4,WT,5,none,645,705,2.34283,1,0,131.648,179.404,0.12817,0.324094,109,w109_f2_c3,0,0
26785,414050,12,3,1,1,2,3,627,651,_474_419_756_801_,-432.7,430.96,WT,5,none,616,635,2.32547,1,0,126.462,180.946,0.115612,0.381463,109,w109_f2_c3,0,0
26786,417272,12,3,1,2,2,3,606,653,_441_408_724_830_,-435.68,430.29,WT,5,none,584,642,0.0,0,1,120.823,164.767,0.087119,0.344281,109,w109_f2_c3,0,0
26787,417613,12,3,1,3,2,3,582,697,_392_371_713_810_,-437.87,430.92,WT,5,none,561,635,0.0,0,1,118.871,158.66,0.0716589,0.292486,109,w109_f2_c3,0,0
26788,417967,12,3,1,4,2,3,563,603,_373_361_674_795_,-438.77,433.84,WT,5,none,551,604,1.31893,1,0,118.797,154.377,0.0658304,0.239842,109,w109_f2_c3,0,0
26789,418327,12,3,1,5,2,3,547,594,_434_433_654_812_,-439.46,434.35,WT,5,none,544,598,0.0,0,1,117.396,144.695,0.0616814,0.232118,109,w109_f2_c3,0,0
26790,418685,12,3,1,6,2,3,583,574,_449_409_691_738_,-437.24,437.66,WT,5,none,567,563,0.0,0,1,118.85,151.012,0.0685374,0.266695,109,w109_f2_c3,0,0
26791,419044,12,3,1,7,2,3,584,584,_438_403_700_742_,-437.51,437.2,WT,5,none,565,568,0.0,0,1,119.456,153.062,0.0720475,0.260314,109,w109_f2_c3,0,0
26792,419408,12,3,1,8,2,3,561,578,_435_415_672_747_,-438.86,436.95,WT,5,none,550,571,0.0,0,1,119.139,147.28,0.0727515,0.246118,109,w109_f2_c3,0,0
26793,419773,12,3,1,9,2,3,545,628,_443_434_649_755_,-439.75,434.4,WT,5,none,540,598,0.0,0,1,120.023,149.46,0.0808883,0.244409,109,w109_f2_c3,0,0
26794,414363,12,3,1,10,2,3,554,544,_445_439_649_729_,-438.42,436.72,WT,5,none,555,573,0.0,0,1,120.338,145.957,0.0840549,0.231669,109,w109_f2_c3,0,0
26795,414734,12,3,1,11,2,3,566,578,_449_443_701_707_,-437.51,436.86,WT,5,none,565,571,0.0,0,1,120.892,147.957,0.0894198,0.248693,109,w109_f2_c3,0,0
26796,415104,12,3,1,12,2,3,555,562,_432_419_670_753_,-438.86,436.84,WT,5,none,550,572,0.0,0,1,120.81,145.337,0.0878273,0.215843,109,w109_f2_c3,0,0
26797,415468,12,3,1,13,2,3,524,569,_414_437_638_767_,-440.98,434.89,WT,5,none,527,593,0.0,0,1,120.935,140.409,0.0856874,0.167671,109,w109_f2_c3,0,0
26798,415828,12,3,1,14,2,3,554,569,_434_434_664_747_,-438.4,435.21,WT,5,none,555,589,0.0,0,1,123.08,143.176,0.113073,0.22846,109,w109_f2_c3,0,0
26799,416192,12,3,1,15,2,3,553,600,_409_434_662_748_,-439.33,435.66,WT,5,none,545,584,0.0,0,1,124.785,144.438,0.107428,0.190483,109,w109_f2_c3,0,0
26800,416557,12,3,1,16,2,3,536,574,_422_435_644_754_,-440.31,435.0,WT,5,none,534,591,0.0,0,1,126.689,147.927,0.12739,0.221093,109,w109_f2_c3,0,0
26801,416926,12,3,1,17,2,3,535,574,_434_416_644_747_,-440.46,434.86,WT,5,none,533,593,0.0,0,1,127.695,141.839,0.119549,0.169503,109,w109_f2_c3,0,0
26802,414051,12,3,1,1,2,30,484,51,_362_1_645_107_,-441.91,486.23,WT,5,none,517,42,1.12803,1,0,118.129,151.466,0.0704205,0.178035,109,w109_f2_c30,0,1
26803,417273,12,3,1,2,2,30,443,59,_353_1_607_132_,-445.36,485.23,WT,5,none,480,52,4.98936,1,0,119.927,202.488,0.0893408,0.345674,109,w109_f2_c30,0,0
26804,417614,12,3,1,3,2,30,414,74,_302_1_576_168_,-449.73,484.18,WT,5,none,433,64,1.80485,1,0,119.163,190.275,0.0852774,0.331321,109,w109_f2_c30,0,0
26805,417968,12,3,1,4,2,30,416,77,_297_1_573_169_,-450.61,483.83,WT,5,none,424,67,2.20399,1,0,116.814,182.175,0.0838491,0.344242,109,w109_f2_c30,0,0
26806,418328,12,3,1,5,2,30,378,75,_280_1_553_165_,-452.84,483.63,WT,5,none,400,69,5.51866,1,0,116.9,193.44,0.0802432,0.332766,109,w109_f2_c30,0,1
26807,418686,12,3,1,6,2,30,388,50,_316_1_574_114_,-450.25,486.15,WT,5,none,428,42,6.36035,1,0,117.688,224.267,0.082549,0.375391,109,w109_f2_c30,0,0
26808,419045,12,3,1,7,2,30,384,61,_295_1_671_136_,-447.35,484.49,WT,5,none,459,60,7.02849,1,0,115.89,188.855,0.0643641,0.339078,109,w109_f2_c30,0,0
26809,419409,12,3,1,8,2,30,360,58,_286_1_590_135_,-450.68,485.04,WT,5,none,423,54,7.28012,1,0,115.143,195.554,0.0681139,0.353917,109,w109_f2_c30,0,0
26810,419774,12,3,1,9,2,30,397,64,_294_1_602_128_,-449.37,484.92,WT,5,none,437,56,7.60986,1,0,116.841,199.897,0.0753965,0.383789,109,w109_f2_c30,0,0
26811,414364,12,3,1,10,2,30,365,61,_278_1_607_213_,-450.03,484.04,WT,5,none,430,65,7.4016,1,0,117.049,195.441,0.0762166,0.401346,109,w109_f2_c30,0,0
26812,414735,12,3,1,11,2,30,449,216,_288_1_591_304_,-449.48,478.79,WT,5,none,436,121,5.64882,1,0,115.27,165.191,0.0729049,0.444059,109,w109_f2_c30,0,0
26813,415105,12,3,1,12,2,30,380,61,_279_1_597_187_,-451.14,485.05,WT,5,none,418,54,7.86149,1,0,115.209,167.684,0.0638393,0.255522,109,w109_f2_c30,0,0
26814,415469,12,3,1,13,2,30,346,66,_274_1_576_134_,-451.97,485.1,WT,5,none,409,54,6.63802,1,0,113.726,150.192,0.0571756,0.181413,109,w109_f2_c30,0,0
26815,415829,12,3,1,14,2,30,388,63,_302_1_589_129_,-449.44,485.03,WT,5,none,436,54,14.3954,1,0,120.596,173.895,0.0993197,0.329111,109,w109_f2_c30,0,0
26816,416193,12,3,1,15,2,30,382,65,_298_1_590_131_,-449.93,485.12,WT,5,none,431,53,14.2826,1,0,116.879,152.087,0.0748176,0.211023,109,w109_f2_c30,0,0
26817,416558,12,3,1,16,2,30,381,59,_276_1_587_117_,-450.39,485.24,WT,5,none,426,52,15.9312,1,0,121.058,161.969,0.0966722,0.260181,109,w109_f2_c30,0,0
26818,416927,12,3,1,17,2,30,363,59,_288_1_581_117_,-450.44,485.39,WT,5,none,426,50,14.1351,1,0,121.517,156.695,0.0911758,0.236618,109,w109_f2_c30,0,0
26819,414054,12,3,1,1,2,33,189,1343,_90_1172_302_1523_,-472.42,365.24,WT,5,none,190,1340,0.0,0,1,109.602,141.277,0.0585725,0.272998,109,w109_f2_c33,0,0
26820,417276,12,3,1,2,2,33,163,1290,_60_1163_272_1508_,-475.21,366.09,WT,5,none,160,1331,0.0,0,1,107.765,131.189,0.052301,0.231231,109,w109_f2_c33,0,0
26821,417617,12,3,1,3,2,33,133,1358,_38_1182_238_1485_,-477.71,365.26,WT,5,none,133,1340,0.0,0,1,107.86,138.59,0.0533771,0.253983,109,w109_f2_c33,0,0
26822,417970,12,3,1,4,2,33,130,1311,_25_1166_240_1493_,-478.42,365.33,WT,5,none,125,1339,0.0,0,1,107.599,137.504,0.0528535,0.258633,109,w109_f2_c33,0,0
26823,418330,12,3,1,5,2,33,124,1340,_19_1170_241_1508_,-478.63,364.63,WT,5,none,123,1347,2.03045,1,0,106.914,129.212,0.0495477,0.217413,109,w109_f2_c33,0,0
26824,418688,12,3,1,6,2,33,139,1319,_38_1142_242_1467_,-477.67,367.34,WT,5,none,133,1318,0.0,0,1,108.241,138.973,0.0564551,0.246123,109,w109_f2_c33,0,0
26825,419047,12,3,1,7,2,33,127,1348,_23_1142_241_1476_,-478.48,367.36,WT,5,none,125,1318,0.0,0,1,107.835,137.983,0.057487,0.235244,109,w109_f2_c33,0,0
26826,419411,12,3,1,8,2,33,123,1338,_15_1130_229_1478_,-479.14,367.15,WT,5,none,118,1320,0.0,0,1,108.711,140.313,0.0586411,0.233812,109,w109_f2_c33,0,0
26827,419775,12,3,1,9,2,33,120,1344,_21_1104_226_1477_,-479.52,369.11,WT,5,none,114,1299,0.0,0,1,109.03,141.341,0.0602105,0.23631,109,w109_f2_c33,0,0
26828,414365,12,3,1,10,2,33,114,1340,_18_1125_241_1477_,-479.04,368.65,WT,5,none,119,1304,0.0,0,1,109.274,140.44,0.061335,0.237858,109,w109_f2_c33,0,0
26829,414736,12,3,1,11,2,33,110,1331,_12_1130_220_1458_,-479.97,369.06,WT,5,none,109,1299,0.0,0,1,109.045,138.196,0.0617671,0.220636,109,w109_f2_c33,0,0
26830,415106,12,3,1,12,2,33,98,1339,_1_1108_220_1467_,-480.97,368.81,WT,5,none,98,1302,0.0,0,1,109.651,140.604,0.0635376,0.204214,109,w109_f2_c33,0,0
26831,415470,12,3,1,13,2,33,91,1262,_1_1128_203_1447_,-481.9,369.26,WT,5,none,88,1297,0.0,0,1,111.474,144.605,0.0642547,0.200119,109,w109_f2_c33,0,0
26832,415830,12,3,1,14,2,33,117,1336,_15_1122_228_1467_,-478.87,368.89,WT,5,none,121,1301,0.0,0,1,109.739,131.043,0.0684227,0.202942,109,w109_f2_c33,0,0
26833,416194,12,3,1,15,2,33,107,1355,_1_1109_218_1465_,-480.44,368.16,WT,5,none,104,1309,0.0,0,1,112.256,140.812,0.074035,0.199039,109,w109_f2_c33,0,0
26834,416559,12,3,1,16,2,33,104,1353,_1_1130_206_1468_,-481.01,367.72,WT,5,none,98,1314,0.0,0,1,112.424,140.206,0.0786835,0.213633,109,w109_f2_c33,0,0
26835,416928,12,3,1,17,2,33,95,1344,_1_1126_199_1472_,-481.79,368.11,WT,5,none,89,1310,0.0,0,1,114.474,141.066,0.0883427,0.201083,109,w109_f2_c33,0,0
26836,414055,12,3,1,1,2,34,1223,1631,_1056_1412_1353_1782_,-376.85,339.78,WT,5,none,1216,1614,0.0,0,1,132.538,180.831,0.107062,0.335986,109,w109_f2_c34,0,0
26837,417277,12,3,1,2,2,34,1176,1624,_1050_1385_1320_1748_,-379.4,341.95,WT,5,none,1188,1590,0.0,0,1,126.087,150.103,0.0722939,0.195986,109,w109_f2_c34,0,0
26838,417618,12,3,1,3,2,34,1181,1547,_1021_1382_1297_1769_,-382.06,341.85,WT,5,none,1160,1591,0.0,0,1,126.329,150.609,0.0696839,0.184522,109,w109_f2_c34,0,0
26839,417971,12,3,1,4,2,34,1182,1581,_1016_1391_1365_1763_,-381.3,341.91,WT,5,none,1168,1591,0.0,0,1,129.009,156.995,0.0754129,0.184771,109,w109_f2_c34,0,0
26840,418331,12,3,1,5,2,34,1181,1582,_1033_1382_1332_1755_,-382.07,341.94,WT,5,none,1160,1591,6.30828,1,0,126.396,144.515,0.0614991,0.135606,109,w109_f2_c34,0,0
26841,418689,12,3,1,6,2,34,1194,1545,_1039_1380_1339_1728_,-380.49,344.54,WT,5,none,1177,1563,0.0,0,1,127.6,146.826,0.0705044,0.135711,109,w109_f2_c34,0,0
26842,419048,12,3,1,7,2,34,1168,1574,_1035_1387_1303_1720_,-381.52,344.4,WT,5,none,1166,1564,0.0,0,1,131.247,154.524,0.0833747,0.167885,109,w109_f2_c34,0,0
26843,419412,12,3,1,8,2,34,1166,1561,_1041_1406_1289_1723_,-381.39,343.41,WT,5,none,1167,1575,0.0,0,1,134.105,158.223,0.094664,0.193858,109,w109_f2_c34,0,0
26844,419776,12,3,1,9,2,34,1189,1561,_1037_1418_1384_1728_,-379.3,343.83,WT,5,none,1189,1570,0.0,0,1,134.459,155.932,0.108975,0.197092,109,w109_f2_c34,0,0
26845,414366,12,3,1,10,2,34,1207,1570,_1066_1442_1340_1719_,-378.1,343.83,WT,5,none,1202,1570,0.0,0,1,132.969,150.318,0.100298,0.172093,109,w109_f2_c34,0,0
26846,414737,12,3,1,11,2,34,1174,1554,_1041_1430_1305_1709_,-381.19,344.25,WT,5,none,1169,1566,0.0,0,1,134.707,150.971,0.107488,0.163771,109,w109_f2_c34,0,0
26847,415107,12,3,1,12,2,34,1156,1560,_1034_1418_1392_1699_,-379.9,345.93,WT,5,none,1183,1548,0.0,0,1,138.884,158.623,0.13313,0.210451,109,w109_f2_c34,0,0
26848,415471,12,3,1,13,2,34,1153,1564,_1021_1426_1345_1692_,-380.79,345.62,WT,5,none,1173,1551,0.0,0,1,143.59,160.753,0.141942,0.206972,109,w109_f2_c34,0,0
26849,415831,12,3,1,14,2,34,1182,1559,_1055_1422_1324_1686_,-379.51,344.92,WT,5,none,1187,1559,0.0,0,1,134.598,145.529,0.12968,0.18021,109,w109_f2_c34,0,0
26850,416195,12,3,1,15,2,34,1139,1566,_1019_1428_1321_1693_,-382.2,344.97,WT,5,none,1158,1558,0.0,0,1,146.88,159.439,0.17142,0.224921,109,w109_f2_c34,0,0
26851,416560,12,3,1,16,2,34,1152,1551,_1023_1421_1287_1699_,-382.83,345.23,WT,5,none,1152,1555,0.0,0,1,145.626,156.955,0.174676,0.219242,109,w109_f2_c34,0,0
26852,416929,12,3,1,17,2,34,1141,1588,_1010_1404_1273_1712_,-383.86,345.02,WT,5,none,1140,1557,0.0,0,1,153.177,156.704,0.19909,0.217746,109,w109_f2_c34,0,0
26870,414057,12,3,1,1,2,36,733,2023,_590_1890_904_2158_,-421.46,301.94,WT,5,none,737,2020,0.633432,1,0,143.941,183.444,0.20356,0.36513,109,w109_f2_c36,0,0
26871,417279,12,3,1,2,2,36,700,1997,_554_1870_851_2158_,-425.0,303.4,WT,5,none,699,2004,0.42518,1,0,135.569,172.649,0.200776,0.417476,109,w109_f2_c36,0,0
26872,417620,12,3,1,3,2,36,679,2006,_517_1894_801_2125_,-428.48,303.07,WT,5,none,661,2008,1.05861,1,0,132.113,175.029,0.144323,0.332139,109,w109_f2_c36,0,0
26873,417973,12,3,1,4,2,36,651,2011,_482_1901_785_2158_,-429.67,301.95,WT,5,none,649,2020,0.954486,1,0,128.36,168.287,0.13135,0.326586,109,w109_f2_c36,0,0
26874,418333,12,3,1,5,2,36,665,2007,_468_1897_786_2158_,-430.23,302.91,WT,5,none,643,2009,0.225606,1,0,125.703,157.857,0.11872,0.293464,109,w109_f2_c36,0,0
26875,418691,12,3,1,6,2,36,624,1984,_462_1889_785_2138_,-430.55,304.59,WT,5,none,639,1991,0.407826,1,0,127.588,166.559,0.118449,0.307575,109,w109_f2_c36,0,0
26876,419050,12,3,1,7,2,36,656,1994,_455_1881_774_2100_,-430.6,304.38,WT,5,none,639,1994,0.48592,1,0,126.446,163.271,0.117409,0.29663,109,w109_f2_c36,0,0
26877,419414,12,3,1,8,2,36,652,1980,_460_1855_772_2093_,-430.73,304.74,WT,5,none,637,1990,0.537983,1,0,128.424,165.161,0.126809,0.31538,109,w109_f2_c36,0,0
26878,419778,12,3,1,9,2,36,660,1980,_446_1863_776_2118_,-431.54,304.77,WT,5,none,629,1990,0.0954486,1,0,128.068,160.746,0.132968,0.294171,109,w109_f2_c36,0,0
26879,414368,12,3,1,10,2,36,654,1968,_504_1839_779_2085_,-429.64,306.24,WT,5,none,649,1974,0.42518,1,0,127.314,158.031,0.136935,0.326904,109,w109_f2_c36,0,0
26880,414739,12,3,1,11,2,36,631,1973,_477_1850_763_2071_,-431.19,306.36,WT,5,none,632,1972,0.451212,1,0,130.864,168.753,0.139555,0.31933,109,w109_f2_c36,0,0
26881,415109,12,3,1,12,2,36,623,1975,_471_1854_767_2081_,-431.89,306.27,WT,5,none,625,1973,1.78749,1,0,131.914,165.218,0.1445,0.303094,109,w109_f2_c36,0,0
26882,415473,12,3,1,13,2,36,631,1974,_425_1856_753_2078_,-434.73,305.46,WT,5,none,594,1982,1.30157,1,0,134.897,165.69,0.156279,0.296664,109,w109_f2_c36,0,0
26883,415833,12,3,1,14,2,36,636,1979,_480_1834_789_2081_,-430.54,306.14,WT,5,none,639,1975,0.0,0,1,131.124,150.816,0.168295,0.300639,109,w109_f2_c36,0,0
26884,416197,12,3,1,15,2,36,603,1980,_467_1873_792_2138_,-431.58,305.08,WT,5,none,628,1986,0.225606,1,0,138.971,166.422,0.193196,0.315,109,w109_f2_c36,0,0
26885,416562,12,3,1,16,2,36,638,1980,_472_1862_761_2128_,-432.5,305.2,WT,5,none,618,1985,0.0,0,1,138.883,160.43,0.204334,0.3029,109,w109_f2_c36,0,0
26886,416931,12,3,1,17,2,36,611,1982,_477_1885_749_2081_,-433.78,305.22,WT,5,none,605,1985,0.347086,1,0,134.909,126.298,0.130337,0.0664014,109,w109_f2_c36,0,0
26887,414058,12,3,1,1,2,37,1893,148,_1780_56_2015_252_,-313.9,476.61,WT,5,none,1892,145,0.0,0,1,122.049,144.6,0.137079,0.275726,109,w109_f2_c37,0,0
26888,417280,12,3,1,2,2,37,1857,141,_1750_49_1990_231_,-316.34,477.36,WT,5,none,1865,137,0.0,0,1,121.758,153.051,0.12335,0.300982,109,w109_f2_c37,0,0
26889,417621,12,3,1,3,2,37,1834,147,_1729_52_1965_240_,-318.66,477.09,WT,5,none,1840,140,2.95891,1,0,121.586,155.276,0.11881,0.311319,109,w109_f2_c37,0,0
26890,417974,12,3,1,4,2,37,1837,134,_1714_37_1968_232_,-318.48,478.15,WT,5,none,1842,128,2.57711,1,0,118.621,144.986,0.0919458,0.237384,109,w109_f2_c37,0,0
26891,418334,12,3,1,5,2,37,1852,129,_1725_36_1961_232_,-318.84,478.62,WT,5,none,1838,123,2.85478,1,0,118.003,142.299,0.0869744,0.228173,109,w109_f2_c37,0,0
26892,418692,12,3,1,6,2,37,1852,92,_1727_1_1976_203_,-317.79,481.82,WT,5,none,1850,89,1.39702,1,0,115.089,141.101,0.081315,0.266795,109,w109_f2_c37,0,0
26893,419051,12,3,1,7,2,37,1824,108,_1729_17_1969_194_,-319.5,480.51,WT,5,none,1831,103,3.25393,1,0,117.911,147.398,0.0858875,0.243008,109,w109_f2_c37,0,0
26894,419415,12,3,1,8,2,37,1822,125,_1734_39_1923_263_,-319.78,477.43,WT,5,none,1828,136,4.20842,1,0,117.631,148.995,0.0776922,0.246324,109,w109_f2_c37,0,0
26895,419779,12,3,1,9,2,37,1817,101,_1717_15_1930_199_,-319.67,480.75,WT,5,none,1830,100,5.50131,1,0,117.727,143.039,0.0859183,0.213014,109,w109_f2_c37,0,0
26896,414369,12,3,1,10,2,37,1861,87,_1756_1_1964_185_,-316.74,482.16,WT,5,none,1861,85,5.78766,1,0,117.515,141.706,0.0840094,0.233155,109,w109_f2_c37,0,0
26897,414740,12,3,1,11,2,37,1830,78,_1740_1_1947_171_,-318.19,483.62,WT,5,none,1845,70,2.44695,1,0,117.542,141.277,0.0902674,0.236772,109,w109_f2_c37,0,0
26898,415110,12,3,1,12,2,37,1819,79,_1721_1_1929_176_,-319.65,483.17,WT,5,none,1830,74,2.65521,1,0,117.225,135.766,0.0823198,0.174481,109,w109_f2_c37,0,0
26899,415474,12,3,1,13,2,37,1853,74,_1759_1_1946_151_,-317.4,482.69,WT,5,none,1854,79,7.2888,1,0,116.187,124.964,0.080963,0.140848,109,w109_f2_c37,0,0
26900,415834,12,3,1,14,2,37,1876,61,_1821_6_1970_135_,-314.38,483.31,WT,5,none,1886,73,5.13687,1,0,124.926,139.352,0.153397,0.313688,109,w109_f2_c37,0,0
26901,416198,12,3,1,15,2,37,1863,64,_1806_5_1956_134_,-315.53,483.07,WT,5,none,1874,75,6.54257,1,0,117.346,120.002,0.0901204,0.106904,109,w109_f2_c37,0,0
26902,416563,12,3,1,16,2,37,1854,69,_1787_1_1930_160_,-316.97,483.06,WT,5,none,1859,76,5.94384,1,0,117.367,117.13,0.0905084,0.0864239,109,w109_f2_c37,0,0
26903,416932,12,3,1,17,2,37,1846,72,_1753_1_1947_174_,-317.59,482.52,WT,5,none,1852,81,9.76179,1,0,117.802,116.877,0.0891284,0.0638351,109,w109_f2_c37,0,1
26904,414060,12,3,1,1,2,39,1955,1450,_1838_1314_2139_1567_,-305.83,355.03,WT,5,none,1978,1450,3.08906,1,0,124.941,151.727,0.189816,0.445212,109,w109_f2_c39,0,0
26905,417282,12,3,1,2,2,39,1980,1457,_1878_1371_2085_1552_,-305.65,354.27,WT,5,none,1980,1458,1.30157,1,0,133.999,184.024,0.221044,0.529903,109,w109_f2_c39,0,0
26906,417623,12,3,1,3,2,39,1955,1472,_1846_1381_2077_1560_,-307.13,353.85,WT,5,none,1964,1463,2.06516,1,0,131.35,180.154,0.174531,0.443272,109,w109_f2_c39,0,0
26907,417975,12,3,1,4,2,39,1954,1453,_1787_1351_2098_1565_,-308.83,354.95,WT,5,none,1946,1451,1.41437,1,0,124.46,165.176,0.172371,0.511375,109,w109_f2_c39,0,0
26908,418335,12,3,1,5,2,39,1973,1462,_1816_1372_2078_1564_,-307.39,354.58,WT,5,none,1961,1455,1.5185,1,0,128.065,168.584,0.172341,0.476939,109,w109_f2_c39,0,0
26909,418693,12,3,1,6,2,39,1979,1435,_1805_1343_2073_1546_,-307.59,356.81,WT,5,none,1959,1431,1.35363,1,0,127.743,172.581,0.18295,0.561313,109,w109_f2_c39,0,0
26910,419052,12,3,1,7,2,39,1964,1431,_1775_1334_2092_1537_,-308.12,357.77,WT,5,none,1954,1421,2.03045,1,0,126.057,164.839,0.155976,0.447067,109,w109_f2_c39,0,0
26911,419416,12,3,1,8,2,39,1957,1433,_1817_1342_2081_1527_,-307.64,357.16,WT,5,none,1959,1427,3.68779,1,0,129.556,171.131,0.169037,0.444069,109,w109_f2_c39,0,1
26912,419780,12,3,1,9,2,39,1951,1434,_1845_1343_2071_1528_,-307.47,357.26,WT,5,none,1961,1426,4.53815,1,0,131.85,168.816,0.183346,0.447371,109,w109_f2_c39,0,1
26913,414370,12,3,1,10,2,39,1951,1424,_1848_1335_2068_1520_,-307.75,357.9,WT,5,none,1958,1419,6.95039,1,0,129.546,157.353,0.159382,0.365868,109,w109_f2_c39,0,0
26914,414741,12,3,1,11,2,39,1947,1415,_1849_1329_2055_1507_,-308.6,358.48,WT,5,none,1948,1413,4.73772,1,0,129.723,149.915,0.15406,0.279759,109,w109_f2_c39,0,0
26915,415111,12,3,1,12,2,39,1935,1424,_1836_1336_2044_1525_,-309.89,357.35,WT,5,none,1935,1425,5.22364,1,0,129.879,150.143,0.150769,0.265882,109,w109_f2_c39,0,0
26916,415475,12,3,1,13,2,39,1929,1430,_1815_1334_2024_1526_,-311.21,357.53,WT,5,none,1920,1423,6.9851,1,0,133.251,133.155,0.121709,0.128421,109,w109_f2_c39,0,0
26917,415835,12,3,1,14,2,39,1930,1425,_1832_1333_2037_1515_,-309.84,357.86,WT,5,none,1935,1420,6.38638,1,0,122.015,119.363,0.10939,0.0752816,109,w109_f2_c39,0,0
26918,416199,12,3,1,15,2,39,1930,1434,_1816_1344_2021_1531_,-310.79,356.87,WT,5,none,1925,1430,9.66634,1,0,129.894,122.266,0.136942,0.0679745,109,w109_f2_c39,0,0
26919,416564,12,3,1,16,2,39,1923,1441,_1820_1334_2015_1533_,-311.38,356.51,WT,5,none,1919,1434,6.89833,1,0,127.445,120.004,0.125204,0.0620704,109,w109_f2_c39,0,0
26920,416933,12,3,1,17,2,39,1918,1437,_1821_1353_2005_1518_,-311.78,356.94,WT,5,none,1914,1430,12.2087,1,0,135.565,122.393,0.134471,0.061388,109,w109_f2_c39,0,1
26921,417284,12,3,1,2,2,40,1188,51,_1045_1_1265_135_,-381.42,485.69,WT,5,none,1167,47,4.5555,1,0,140.087,263.882,0.133752,0.387894,109,w109_f2_c40,0,0
26922,417625,12,3,1,3,2,40,1132,81,_1034_1_1221_190_,-385.32,483.09,WT,5,none,1125,75,4.49476,1,0,137.014,253.233,0.125755,0.424567,109,w109_f2_c40,0,0
26923,417977,12,3,1,4,2,40,1108,81,_1003_1_1199_196_,-386.83,482.63,WT,5,none,1109,80,6.4558,1,0,134.741,228.902,0.1168,0.376813,109,w109_f2_c40,0,0
26924,418337,12,3,1,5,2,40,1111,80,_999_1_1215_176_,-386.77,483.43,WT,5,none,1109,72,4.65963,1,0,127.887,182.245,0.0987087,0.338877,109,w109_f2_c40,0,0
26925,418695,12,3,1,6,2,40,1140,95,_1026_1_1260_221_,-384.41,481.72,WT,5,none,1135,90,1.0239,1,0,123.128,164.689,0.0910676,0.352795,109,w109_f2_c40,0,0
26926,419054,12,3,1,7,2,40,1114,84,_1014_1_1216_210_,-386.51,482.13,WT,5,none,1112,85,1.66601,1,0,126.365,182.135,0.0895054,0.336087,109,w109_f2_c40,0,0
26927,419418,12,3,1,8,2,40,1117,93,_1021_1_1236_249_,-386.3,480.34,WT,5,none,1114,105,1.22348,1,0,125.292,167.324,0.0850671,0.29961,109,w109_f2_c40,0,0
26928,419782,12,3,1,9,2,40,1109,86,_1005_1_1223_255_,-387.39,480.27,WT,5,none,1103,105,0.0,0,1,125.89,162.066,0.0906022,0.254772,109,w109_f2_c40,0,0
26929,414372,12,3,1,10,2,40,1104,82,_1004_1_1212_260_,-388.3,480.38,WT,5,none,1093,104,0.0,0,1,125.695,154.316,0.0977459,0.25323,109,w109_f2_c40,0,0
26930,414742,12,3,1,11,2,40,1092,82,_996_1_1192_189_,-388.42,483.3,WT,5,none,1092,73,0.0,0,1,126.923,163.162,0.106434,0.273909,109,w109_f2_c40,0,0
26931,415112,12,3,1,12,2,40,1083,71,_982_1_1196_175_,-388.74,484.25,WT,5,none,1088,63,0.0,0,1,126.531,157.022,0.10036,0.236193,109,w109_f2_c40,0,0
26932,415476,12,3,1,13,2,40,1076,66,_979_1_1198_187_,-389.69,483.9,WT,5,none,1078,66,0.0,0,1,125.238,149.649,0.090148,0.198359,109,w109_f2_c40,0,0
26933,415836,12,3,1,14,2,40,1101,56,_1019_1_1215_144_,-386.51,485.48,WT,5,none,1112,50,0.0,0,1,129.687,163.627,0.130445,0.299758,109,w109_f2_c40,0,0
26934,416200,12,3,1,15,2,40,1096,67,_1003_1_1217_191_,-387.72,483.94,WT,5,none,1099,66,0.0,0,1,128.095,152.617,0.11584,0.226629,109,w109_f2_c40,0,0
26935,416565,12,3,1,16,2,40,1097,72,_1002_1_1225_181_,-387.71,484.09,WT,5,none,1099,65,0.0,0,1,131.305,154.145,0.131407,0.244764,109,w109_f2_c40,0,0
26936,416934,12,3,1,17,2,40,1086,81,_981_1_1227_198_,-388.25,483.24,WT,5,none,1093,74,0.0,0,1,130.644,143.654,0.123753,0.188241,109,w109_f2_c40,0,0
