Unnamed: 0.1,Unnamed: 0,row,col,plane,t,field,n,x,y,bbox,pos_x_um,pos_y_um,bacteria,assay,treatment,track_point_x,track_point_y,bacteria_area,if,ni,intensity_cell_alexa_647_mean,intensity_cell_dsred_mean,far_red_sdmean,red_sdmean,well_id,cell_lbl,growth,duplication
34904,420567,12,4,1,10,3,3,1650,102,_1648_101_1807_104_,-134.42,480.55,WT,5,none,1727,102,0.216929,1,0,121.693,156.067,0.0632824,0.185021,110,w110_f3_c3,1,0
34905,420849,12,4,1,11,3,3,1715,88,_1572_1_1815_179_,-136.4,483.22,WT,5,none,1706,74,16.5039,1,0,121.135,170.014,0.104012,0.285095,110,w110_f3_c3,1,0
34906,421129,12,4,1,12,3,3,1715,89,_1571_1_1813_188_,-136.69,483.11,WT,5,none,1703,75,22.873,1,0,121.448,169.511,0.0835707,0.281906,110,w110_f3_c3,1,1
34907,421406,12,4,1,13,3,3,1716,74,_1577_1_1801_156_,-137.23,484.42,WT,5,none,1697,61,17.7534,1,0,124.855,181.328,0.125271,0.301973,110,w110_f3_c3,1,0
34908,421682,12,4,1,14,3,3,1716,84,_1582_1_1822_171_,-136.17,483.58,WT,5,none,1709,70,29.2159,1,0,121.97,165.177,0.10135,0.232827,110,w110_f3_c3,1,1
34909,421963,12,4,1,15,3,3,1707,79,_1567_1_1800_166_,-137.76,483.88,WT,5,none,1691,67,27.8276,1,0,124.011,173.757,0.0929824,0.312991,110,w110_f3_c3,1,1
34910,422243,12,4,1,16,3,3,1702,87,_1566_1_1799_179_,-137.65,483.28,WT,5,none,1693,73,34.9255,1,0,126.658,174.718,0.118491,0.307135,110,w110_f3_c3,1,1
34911,422519,12,4,1,17,3,3,1704,89,_1570_1_1802_180_,-137.5,483.2,WT,5,none,1694,74,47.7417,1,0,129.057,177.341,0.110435,0.276895,110,w110_f3_c3,1,1
35007,420142,12,4,1,0,3,7,1148,621,_1014_542_1340_693_,-185.96,432.93,WT,5,none,1174,614,18.9249,1,0,156.976,235.244,0.191311,0.381453,110,w110_f3_c7,1,0
35008,420332,12,4,1,1,3,7,1134,580,_977_478_1279_672_,-191.02,436.69,WT,5,none,1120,573,19.2286,1,0,138.933,200.042,0.132744,0.336615,110,w110_f3_c7,1,0
35009,422797,12,4,1,2,3,7,1060,556,_953_463_1187_666_,-195.31,437.41,WT,5,none,1074,566,18.8641,1,0,133.311,199.748,0.102643,0.325915,110,w110_f3_c7,1,0
35010,423056,12,4,1,3,3,7,1098,573,_961_467_1228_680_,-194.07,436.88,WT,5,none,1087,571,26.0661,1,0,135.747,232.04,0.109501,0.373484,110,w110_f3_c7,1,0
35011,423319,12,4,1,4,3,7,1088,573,_966_465_1215_713_,-194.39,436.68,WT,5,none,1084,573,25.0075,1,0,133.187,238.415,0.10273,0.440351,110,w110_f3_c7,1,0
35012,423591,12,4,1,5,3,7,1079,569,_932_449_1205_703_,-195.08,437.01,WT,5,none,1076,570,24.6431,1,0,130.574,240.208,0.0931894,0.434797,110,w110_f3_c7,1,0
35013,423866,12,4,1,6,3,7,1112,582,_956_446_1254_716_,-191.98,436.42,WT,5,none,1109,576,28.7387,1,0,131.533,267.846,0.117102,0.54231,110,w110_f3_c7,1,0
35014,424146,12,4,1,7,3,7,1093,582,_958_470_1248_697_,-192.34,436.05,WT,5,none,1106,580,33.0079,1,0,132.304,285.104,0.104159,0.526806,110,w110_f3_c7,1,0
35015,424426,12,4,1,8,3,7,1121,581,_964_466_1249_699_,-192.08,436.08,WT,5,none,1108,580,39.0992,1,0,132.534,260.933,0.101815,0.476597,110,w110_f3_c7,1,0
35016,424707,12,4,1,9,3,7,1072,573,_943_451_1228_693_,-194.1,437.02,WT,5,none,1087,570,44.8782,1,0,130.311,234.448,0.10039,0.486196,110,w110_f3_c7,1,0
35017,420581,12,4,1,10,3,7,1090,575,_958_456_1229_691_,-193.78,436.91,WT,5,none,1090,571,51.2038,1,0,134.196,245.593,0.120792,0.483142,110,w110_f3_c7,1,0
35018,420863,12,4,1,11,3,7,1061,580,_937_458_1209_705_,-195.33,436.41,WT,5,none,1073,576,56.6097,1,0,136.971,261.125,0.133245,0.524638,110,w110_f3_c7,1,0
35019,421144,12,4,1,12,3,7,1075,595,_941_467_1204_721_,-194.96,435.3,WT,5,none,1077,588,58.3712,1,0,139.089,256.285,0.134149,0.471287,110,w110_f3_c7,1,0
35020,421421,12,4,1,13,3,7,1083,579,_940_459_1202_698_,-194.89,436.64,WT,5,none,1078,574,55.8548,1,0,144.317,259.982,0.15411,0.45822,110,w110_f3_c7,1,0
35021,421697,12,4,1,14,3,7,1098,582,_948_466_1214_694_,-194.12,436.5,WT,5,none,1086,575,58.9265,1,0,142.608,243.476,0.150794,0.444128,110,w110_f3_c7,1,0
35022,421979,12,4,1,15,3,7,1089,576,_951_461_1205_689_,-194.65,436.82,WT,5,none,1081,572,62.5535,1,0,148.214,250.082,0.156038,0.454589,110,w110_f3_c7,1,0
35023,422259,12,4,1,16,3,7,1081,577,_959_476_1189_677_,-195.01,436.47,WT,5,none,1077,576,61.0264,1,0,161.464,253.594,0.173821,0.446624,110,w110_f3_c7,1,0
35024,422535,12,4,1,17,3,7,1083,576,_966_471_1189_674_,-194.97,436.69,WT,5,none,1077,573,62.2238,1,0,168.591,240.687,0.189967,0.412054,110,w110_f3_c7,1,0
35025,420144,12,4,1,0,3,9,484,839,_334_699_634_990_,-249.25,411.71,WT,5,none,495,841,4.68566,1,0,140.066,227.574,0.17858,0.448187,110,w110_f3_c9,1,0
35026,420334,12,4,1,1,3,9,442,770,_293_542_591_934_,-252.41,420.02,WT,5,none,461,752,2.83743,1,0,129.14,202.968,0.125475,0.382318,110,w110_f3_c9,1,0
35027,422798,12,4,1,2,3,9,403,694,_270_499_546_903_,-256.55,424.4,WT,5,none,416,705,4.87656,1,0,124.468,169.388,0.119297,0.275724,110,w110_f3_c9,1,0
35028,423057,12,4,1,3,3,9,365,687,_196_522_514_848_,-261.96,427.36,WT,5,none,358,673,5.17158,1,0,122.453,172.71,0.0912556,0.275299,110,w110_f3_c9,1,0
35029,423320,12,4,1,4,3,9,300,655,_171_496_456_877_,-266.22,426.02,WT,5,none,312,688,5.83972,1,0,118.969,154.4,0.0791105,0.233699,110,w110_f3_c9,1,0
35030,423592,12,4,1,5,3,9,291,709,_167_511_440_876_,-267.03,424.25,WT,5,none,304,707,2.49034,1,0,118.667,159.497,0.0703557,0.2181,110,w110_f3_c9,1,0
35031,423867,12,4,1,6,3,9,249,706,_127_547_383_840_,-270.74,424.13,WT,5,none,264,708,7.88752,1,0,119.025,173.335,0.072965,0.262509,110,w110_f3_c9,1,0
35032,424147,12,4,1,7,3,9,233,713,_114_571_354_840_,-272.65,423.55,WT,5,none,243,714,5.91781,1,0,120.011,178.35,0.0787238,0.274325,110,w110_f3_c9,1,0
35033,424427,12,4,1,8,3,9,230,712,_92_563_375_843_,-273.64,422.93,WT,5,none,233,721,9.03291,1,0,121.596,182.228,0.0878228,0.30752,110,w110_f3_c9,1,0
35034,424708,12,4,1,9,3,9,222,708,_95_570_360_837_,-274.07,423.63,WT,5,none,228,713,9.18042,1,0,119.764,175.95,0.0736109,0.264813,110,w110_f3_c9,1,0
35035,420582,12,4,1,10,3,9,261,708,_108_560_389_839_,-272.39,423.59,WT,5,none,246,714,12.6426,1,0,120.927,170.356,0.0845935,0.273737,110,w110_f3_c9,1,1
35036,420864,12,4,1,11,3,9,228,715,_97_587_381_843_,-272.46,423.19,WT,5,none,246,718,17.979,1,0,123.34,175.833,0.0912749,0.300247,110,w110_f3_c9,1,1
35037,421145,12,4,1,12,3,9,254,704,_121_576_394_844_,-271.73,423.6,WT,5,none,253,714,19.6537,1,0,124.973,172.942,0.0921096,0.280331,110,w110_f3_c9,1,1
35038,421422,12,4,1,13,3,9,264,688,_110_559_386_836_,-270.92,424.62,WT,5,none,262,703,20.9813,1,0,128.455,172.953,0.107178,0.289375,110,w110_f3_c9,1,1
35039,421698,12,4,1,14,3,9,270,704,_146_560_397_857_,-269.78,424.34,WT,5,none,274,706,22.4998,1,0,125.817,174.33,0.0982653,0.312863,110,w110_f3_c9,1,1
35040,421980,12,4,1,15,3,9,279,714,_155_574_392_838_,-269.77,423.77,WT,5,none,274,712,27.4371,1,0,130.234,182.01,0.111367,0.303182,110,w110_f3_c9,1,1
35041,422260,12,4,1,16,3,9,277,740,_160_602_398_856_,-269.23,421.93,WT,5,none,280,732,28.5478,1,0,134.873,180.248,0.131356,0.312577,110,w110_f3_c9,1,1
35042,422536,12,4,1,17,3,9,299,742,_180_619_419_868_,-267.79,420.88,WT,5,none,296,743,29.4155,1,0,136.997,173.607,0.141659,0.310407,110,w110_f3_c9,1,1
35405,420159,12,4,1,0,4,3,1743,193,_1656_60_1831_382_,62.5,470.92,WT,5,none,1750,206,5.79633,1,0,136.67,162.675,0.162592,0.232696,110,w110_f4_c3,1,0
35406,420351,12,4,1,1,4,3,1704,154,_1616_15_1794_350_,58.54,473.88,WT,5,none,1708,174,5.50131,1,0,131.02,166.814,0.13997,0.262892,110,w110_f4_c3,1,0
35407,422819,12,4,1,2,4,3,1671,129,_1589_22_1757_332_,55.99,474.8,WT,5,none,1681,164,1.96103,1,0,127.291,174.754,0.116508,0.275583,110,w110_f4_c3,1,0
35408,423079,12,4,1,3,4,3,1658,146,_1573_7_1747_332_,54.64,474.79,WT,5,none,1666,164,4.13032,1,0,125.885,166.364,0.105069,0.23998,110,w110_f4_c3,1,0
35409,423342,12,4,1,4,4,3,1663,208,_1571_9_1749_334_,54.28,474.55,WT,5,none,1662,167,3.85265,1,0,123.698,162.269,0.0942752,0.218814,110,w110_f4_c3,1,0
35410,423615,12,4,1,5,4,3,1650,130,_1560_1_1743_312_,53.78,476.01,WT,5,none,1657,151,2.67256,1,0,120.987,151.381,0.0746632,0.173843,110,w110_f4_c3,1,0
35411,423890,12,4,1,6,4,3,1660,122,_1577_1_1744_288_,54.32,476.99,WT,5,none,1663,141,4.72904,1,0,121.236,158.408,0.0807863,0.217595,110,w110_f4_c3,1,0
35412,424170,12,4,1,7,4,3,1650,163,_1560_1_1748_299_,53.73,475.61,WT,5,none,1656,155,4.01752,1,0,119.657,147.323,0.0640529,0.15385,110,w110_f4_c3,1,0
35413,424450,12,4,1,8,4,3,1652,167,_1559_14_1740_315_,53.36,474.76,WT,5,none,1652,165,2.75066,1,0,120.488,145.369,0.0634973,0.148407,110,w110_f4_c3,1,0
35414,424731,12,4,1,9,4,3,1630,187,_1541_1_1719_298_,51.71,476.24,WT,5,none,1635,149,11.1067,1,0,122.238,148.032,0.0756764,0.168346,110,w110_f4_c3,1,1
35415,420605,12,4,1,10,4,3,1642,104,_1544_1_1735_299_,52.6,477.39,WT,5,none,1644,136,3.70514,1,0,119.101,139.368,0.0559991,0.122766,110,w110_f4_c3,1,0
35416,420887,12,4,1,11,4,3,1644,121,_1541_1_1738_289_,52.32,477.52,WT,5,none,1641,135,8.74656,1,0,120.596,145.572,0.0671577,0.156319,110,w110_f4_c3,1,0
35417,421168,12,4,1,12,4,3,1628,115,_1534_1_1725_283_,51.62,477.54,WT,5,none,1634,135,12.6252,1,0,124.021,148.752,0.0776327,0.168625,110,w110_f4_c3,1,1
35418,421445,12,4,1,13,4,3,1634,97,_1541_1_1728_270_,51.76,478.1,WT,5,none,1635,129,15.2544,1,0,125.536,148.116,0.0917619,0.194687,110,w110_f4_c3,1,1
35419,421721,12,4,1,14,4,3,1646,93,_1549_1_1754_284_,52.69,477.91,WT,5,none,1645,131,16.9551,1,0,123.693,147.786,0.077267,0.169354,110,w110_f4_c3,1,1
35420,422003,12,4,1,15,4,3,1628,120,_1533_1_1726_270_,51.81,478.41,WT,5,none,1636,125,21.9966,1,0,125.632,146.629,0.0886089,0.16735,110,w110_f4_c3,1,1
35421,422283,12,4,1,16,4,3,1629,100,_1537_1_1725_287_,51.62,477.62,WT,5,none,1634,134,22.1788,1,0,127.61,147.55,0.0940328,0.164757,110,w110_f4_c3,1,1
35422,422556,12,4,1,17,4,3,1633,98,_1539_1_1724_277_,51.87,477.98,WT,5,none,1636,130,24.3047,1,0,128.324,145.701,0.0932924,0.147666,110,w110_f4_c3,1,1
35441,420161,12,4,1,0,4,5,1220,358,_1053_143_1480_585_,15.05,457.26,WT,5,none,1241,352,5.43189,1,0,155.119,179.657,0.168575,0.245033,110,w110_f4_c5,1,0
35442,420353,12,4,1,1,4,5,1193,330,_976_106_1431_640_,10.66,459.69,WT,5,none,1194,326,5.25835,1,0,144.224,204.459,0.129515,0.309978,110,w110_f4_c5,1,0
35443,422821,12,4,1,2,4,5,1174,328,_1019_119_1382_527_,9.77,461.38,WT,5,none,1184,308,4.47741,1,0,136.692,187.672,0.107451,0.289984,110,w110_f4_c5,1,0
35444,423081,12,4,1,3,4,5,1135,267,_998_115_1348_432_,7.54,465.69,WT,5,none,1160,262,6.42109,1,0,135.528,189.843,0.0976161,0.284638,110,w110_f4_c5,1,0
35445,423344,12,4,1,4,4,5,1142,284,_1002_127_1330_411_,7.44,464.55,WT,5,none,1159,274,5.8831,1,0,135.677,205.379,0.101519,0.326587,110,w110_f4_c5,1,0
35446,423617,12,4,1,5,4,5,1147,259,_1004_106_1318_412_,7.18,466.84,WT,5,none,1157,250,5.73559,1,0,132.276,194.998,0.0913248,0.300118,110,w110_f4_c5,1,0
35447,423893,12,4,1,6,4,5,1145,256,_1009_101_1334_403_,7.35,467.31,WT,5,none,1158,245,7.7053,1,0,131.615,195.388,0.0957009,0.308728,110,w110_f4_c5,1,0
35448,424176,12,4,1,7,4,5,1146,269,_997_111_1292_487_,6.31,464.42,WT,5,none,1147,276,7.39293,1,0,131.882,184.283,0.0922368,0.252718,110,w110_f4_c5,1,0
35449,424456,12,4,1,8,4,5,1166,274,_1000_124_1324_454_,7.87,464.39,WT,5,none,1164,276,4.46873,1,0,132.342,179.829,0.0940117,0.260804,110,w110_f4_c5,1,0
35450,424738,12,4,1,9,4,5,1137,257,_997_106_1288_396_,5.59,466.35,WT,5,none,1139,255,10.6816,1,0,137.121,185.275,0.113429,0.278277,110,w110_f4_c5,1,0
35451,420612,12,4,1,10,4,5,1152,261,_1004_115_1296_405_,6.4,465.51,WT,5,none,1148,264,6.55124,1,0,130.721,162.929,0.0796879,0.18782,110,w110_f4_c5,1,0
35452,420894,12,4,1,11,4,5,1136,263,_1000_124_1286_411_,5.6,465.24,WT,5,none,1140,267,12.0873,1,0,136.18,176.408,0.107571,0.245326,110,w110_f4_c5,1,0
35453,421174,12,4,1,12,4,5,1150,260,_1000_127_1292_402_,6.35,465.56,WT,5,none,1148,263,15.7664,1,0,143.117,180.641,0.132932,0.266296,110,w110_f4_c5,1,1
35454,421451,12,4,1,13,4,5,1147,263,_1008_123_1278_392_,6.41,466.03,WT,5,none,1148,258,16.0527,1,0,146.798,183.864,0.153181,0.285981,110,w110_f4_c5,1,1
35455,421727,12,4,1,14,4,5,1158,264,_1016_114_1301_409_,7.14,465.81,WT,5,none,1156,261,18.4389,1,0,141.237,170.738,0.126888,0.247523,110,w110_f4_c5,1,1
35456,422009,12,4,1,15,4,5,1139,257,_1000_129_1277_386_,5.98,465.73,WT,5,none,1144,262,21.0941,1,0,144.762,171.603,0.142183,0.261791,110,w110_f4_c5,1,1
35457,422289,12,4,1,16,4,5,1149,275,_999_138_1284_399_,6.07,464.44,WT,5,none,1145,275,20.9293,1,0,152.766,177.553,0.154638,0.263477,110,w110_f4_c5,1,1
35458,422562,12,4,1,17,4,5,1137,265,_998_124_1306_397_,6.57,464.55,WT,5,none,1150,274,27.4198,1,0,150.021,162.061,0.144378,0.223581,110,w110_f4_c5,1,1
35477,420163,12,4,1,0,4,7,278,609,_183_521_416_719_,-73.38,432.81,WT,5,none,292,615,10.4039,1,0,146.045,166.912,0.229717,0.307668,110,w110_f4_c7,1,0
35478,420355,12,4,1,1,4,7,247,612,_153_502_361_747_,-76.99,431.87,WT,5,none,253,625,11.046,1,0,141.036,187.065,0.193128,0.342506,110,w110_f4_c7,1,0
35479,422823,12,4,1,2,4,7,220,606,_111_505_339_786_,-79.35,430.74,WT,5,none,228,637,3.7572,1,0,129.497,183.232,0.173342,0.39398,110,w110_f4_c7,1,0
35480,423083,12,4,1,3,4,7,178,594,_68_468_314_731_,-83.44,434.37,WT,5,none,184,598,7.88752,1,0,128.146,184.09,0.184702,0.441866,110,w110_f4_c7,1,0
35481,423346,12,4,1,4,4,7,204,624,_101_486_307_750_,-81.45,432.93,WT,5,none,205,614,10.1956,1,0,127.579,188.354,0.164419,0.428865,110,w110_f4_c7,1,0
35482,423619,12,4,1,5,4,7,165,593,_56_461_276_725_,-84.85,434.58,WT,5,none,169,596,11.6794,1,0,125.512,188.255,0.153202,0.405269,110,w110_f4_c7,1,0
35483,423895,12,4,1,6,4,7,177,597,_62_464_319_726_,-83.74,433.87,WT,5,none,181,604,15.1243,1,0,121.247,186.531,0.140148,0.457934,110,w110_f4_c7,1,0
35484,424178,12,4,1,7,4,7,180,637,_69_467_284_758_,-84.45,432.71,WT,5,none,173,616,13.0417,1,0,119.679,174.014,0.116636,0.36488,110,w110_f4_c7,1,0
35485,424458,12,4,1,8,4,7,164,616,_48_487_283_773_,-84.7,431.45,WT,5,none,170,630,10.0828,1,0,120.227,167.138,0.119018,0.359584,110,w110_f4_c7,1,0
35486,424740,12,4,1,9,4,7,161,594,_32_479_271_747_,-85.62,433.58,WT,5,none,160,607,15.4974,1,0,122.774,176.664,0.121276,0.374206,110,w110_f4_c7,1,0
35487,420614,12,4,1,10,4,7,172,581,_59_455_294_723_,-84.51,434.87,WT,5,none,172,593,9.7965,1,0,117.424,152.428,0.0852125,0.263768,110,w110_f4_c7,1,0
35488,420896,12,4,1,11,4,7,153,612,_38_484_272_731_,-85.85,433.07,WT,5,none,158,612,21.2764,1,0,120.186,165.707,0.102076,0.350808,110,w110_f4_c7,1,0
35489,421176,12,4,1,12,4,7,148,609,_30_475_261_729_,-86.64,433.37,WT,5,none,149,609,24.86,1,0,124.399,166.827,0.123146,0.360805,110,w110_f4_c7,1,1
35490,421453,12,4,1,13,4,7,157,621,_37_485_274_746_,-85.88,432.78,WT,5,none,158,615,29.7886,1,0,125.176,163.977,0.136629,0.378643,110,w110_f4_c7,1,1
35491,421729,12,4,1,14,4,7,150,617,_34_475_275_748_,-86.19,432.81,WT,5,none,154,615,27.359,1,0,122.093,162.635,0.118982,0.385847,110,w110_f4_c7,1,0
35492,422011,12,4,1,15,4,7,136,607,_29_468_247_718_,-87.76,434.4,WT,5,none,137,598,32.869,1,0,124.898,163.219,0.133616,0.367638,110,w110_f4_c7,1,1
35493,422291,12,4,1,16,4,7,137,630,_26_479_252_744_,-88.11,432.95,WT,5,none,134,613,33.8929,1,0,129.465,159.881,0.156416,0.352086,110,w110_f4_c7,1,1
35494,422564,12,4,1,17,4,7,140,625,_25_485_252_740_,-87.53,432.43,WT,5,none,140,619,37.0514,1,0,132.408,155.808,0.15574,0.305906,110,w110_f4_c7,1,1
35635,420171,12,4,1,0,5,2,888,209,_746_113_1043_301_,-16.42,276.77,WT,5,none,903,199,10.1089,1,0,163.751,220.877,0.313931,0.471864,110,w110_f5_c2,1,0
35636,420368,12,4,1,1,5,2,888,165,_683_61_1021_255_,-19.8,280.79,WT,5,none,867,156,10.4473,1,0,142.732,171.225,0.191914,0.294707,110,w110_f5_c2,1,0
35637,422834,12,4,1,2,5,2,862,156,_653_69_989_249_,-23.09,280.8,WT,5,none,832,156,10.6729,1,0,127.414,145.825,0.135537,0.202313,110,w110_f5_c2,1,0
35638,423094,12,4,1,3,5,2,871,144,_674_71_969_219_,-22.93,281.86,WT,5,none,833,145,10.7163,1,0,126.494,150.818,0.103537,0.189016,110,w110_f5_c2,1,0
35639,423357,12,4,1,4,5,2,814,166,_629_77_981_256_,-25.28,279.85,WT,5,none,808,166,9.88327,1,0,128.978,173.813,0.123465,0.318979,110,w110_f5_c2,1,0
35640,423630,12,4,1,5,5,2,762,158,_622_61_989_253_,-25.99,280.55,WT,5,none,800,159,15.4106,1,0,121.534,141.14,0.0668545,0.166494,110,w110_f5_c2,1,0
35641,423905,12,4,1,6,5,2,787,153,_629_58_1001_248_,-24.68,281.1,WT,5,none,815,153,16.851,1,0,120.579,144.38,0.0629111,0.192537,110,w110_f5_c2,1,0
35642,424188,12,4,1,7,5,2,769,153,_644_60_992_241_,-24.73,281.15,WT,5,none,814,152,21.4759,1,0,121.459,147.157,0.0609263,0.186548,110,w110_f5_c2,1,0
35643,424468,12,4,1,8,5,2,852,155,_654_66_990_248_,-24.51,281.01,WT,5,none,816,154,26.5347,1,0,127.71,167.963,0.0887809,0.294014,110,w110_f5_c2,1,1
35644,424749,12,4,1,9,5,2,828,139,_651_54_979_225_,-24.8,282.53,WT,5,none,813,137,27.9751,1,0,123.945,145.965,0.0691984,0.195707,110,w110_f5_c2,1,0
35645,420623,12,4,1,10,5,2,864,130,_650_39_993_216_,-23.37,283.6,WT,5,none,829,126,33.8582,1,0,122.868,142.005,0.0626684,0.174219,110,w110_f5_c2,1,1
35646,420905,12,4,1,11,5,2,810,123,_656_35_971_219_,-24.73,283.34,WT,5,none,814,129,37.8237,1,0,123.116,141.362,0.0608133,0.167132,110,w110_f5_c2,1,1
35647,421185,12,4,1,12,5,2,817,124,_669_34_973_215_,-24.23,283.3,WT,5,none,819,129,39.4637,1,0,127.805,148.581,0.0747819,0.186383,110,w110_f5_c2,1,1
35648,421462,12,4,1,13,5,2,799,122,_663_26_972_211_,-24.65,283.34,WT,5,none,815,129,45.017,1,0,130.036,149.643,0.0900192,0.214451,110,w110_f5_c2,1,1
35649,421738,12,4,1,14,5,2,783,129,_663_41_987_220_,-23.92,282.71,WT,5,none,823,135,39.5244,1,0,127.824,146.514,0.0791286,0.206122,110,w110_f5_c2,1,0
35650,422020,12,4,1,15,5,2,797,114,_643_14_976_210_,-25.32,284.02,WT,5,none,808,121,46.9867,1,0,123.034,135.501,0.0634387,0.131213,110,w110_f5_c2,1,0
35651,422300,12,4,1,16,5,2,792,128,_640_28_958_222_,-26.0,282.73,WT,5,none,800,135,53.9805,1,0,130.946,141.433,0.0914502,0.183258,110,w110_f5_c2,1,1
35652,422573,12,4,1,17,5,2,838,132,_665_51_956_212_,-25.06,283.17,WT,5,none,810,131,46.8826,1,0,133.959,143.636,0.0944749,0.182671,110,w110_f5_c2,1,0
35704,420372,12,4,1,1,5,23,1457,2045,_1314_1895_1587_2158_,35.1,105.43,WT,5,none,1456,2039,3.43615,1,0,121.031,131.213,0.0946926,0.155473,110,w110_f5_c23,1,0
35705,422838,12,4,1,2,5,23,1433,2085,_1342_1985_1554_2158_,34.06,100.8,WT,5,none,1445,2088,3.84398,1,0,123.723,144.899,0.110496,0.220096,110,w110_f5_c23,1,0
35706,423098,12,4,1,3,5,23,1392,2095,_1325_2015_1490_2158_,29.91,99.69,WT,5,none,1401,2100,5.8484,1,0,129.684,160.275,0.134577,0.254975,110,w110_f5_c23,1,0
35707,423361,12,4,1,4,5,23,1394,2087,_1296_1995_1483_2158_,28.22,100.41,WT,5,none,1382,2092,8.14784,1,0,133.071,174.279,0.139137,0.303423,110,w110_f5_c23,1,0
35708,423634,12,4,1,5,5,23,1354,2075,_1264_1972_1466_2158_,26.09,101.47,WT,5,none,1360,2081,14.2305,1,0,137.798,192.02,0.149872,0.370072,110,w110_f5_c23,1,1
35709,423909,12,4,1,6,5,23,1368,2072,_1278_1988_1484_2158_,27.99,101.21,WT,5,none,1380,2084,13.7359,1,0,134.124,194.765,0.140252,0.404771,110,w110_f5_c23,1,0
35710,424192,12,4,1,7,5,23,1356,2079,_1274_1999_1463_2158_,26.58,100.59,WT,5,none,1365,2091,13.7967,1,0,139.088,208.489,0.149363,0.40758,110,w110_f5_c23,1,0
35711,424472,12,4,1,8,5,23,1343,2082,_1261_2005_1460_2158_,25.91,100.59,WT,5,none,1358,2090,11.6534,1,0,142.065,199.239,0.163791,0.41973,110,w110_f5_c23,1,0
35712,424753,12,4,1,9,5,23,1336,2073,_1228_1984_1438_2158_,23.95,101.3,WT,5,none,1337,2083,17.3456,1,0,142.028,194.039,0.169593,0.443776,110,w110_f5_c23,1,0
35713,420627,12,4,1,10,5,23,1333,2072,_1246_1983_1449_2158_,24.83,101.71,WT,5,none,1346,2079,22.0573,1,0,142.553,194.481,0.163093,0.440662,110,w110_f5_c23,1,1
35714,420909,12,4,1,11,5,23,1339,2069,_1248_1974_1457_2158_,25.25,101.73,WT,5,none,1351,2078,23.7927,1,0,145.119,194.275,0.166382,0.418452,110,w110_f5_c23,1,1
35715,421189,12,4,1,12,5,23,1353,2064,_1253_1965_1456_2158_,25.51,102.28,WT,5,none,1353,2072,26.1356,1,0,143.863,175.724,0.174248,0.375423,110,w110_f5_c23,1,1
35716,421466,12,4,1,13,5,23,1360,2071,_1260_1970_1456_2158_,26.17,102.16,WT,5,none,1360,2074,26.2397,1,0,144.805,167.608,0.178429,0.340399,110,w110_f5_c23,1,0
35717,421742,12,4,1,14,5,23,1363,2068,_1262_1970_1458_2158_,26.45,102.11,WT,5,none,1363,2074,25.424,1,0,145.048,171.122,0.168244,0.345793,110,w110_f5_c23,1,0
35718,422024,12,4,1,15,5,23,1352,2053,_1241_1937_1460_2158_,25.37,103.49,WT,5,none,1352,2059,31.3332,1,0,145.689,164.226,0.170133,0.287756,110,w110_f5_c23,1,1
35719,422304,12,4,1,16,5,23,1342,2061,_1242_1963_1445_2158_,24.67,102.1,WT,5,none,1344,2074,35.1685,1,0,151.678,159.131,0.198639,0.271353,110,w110_f5_c23,1,1
35720,422577,12,4,1,17,5,23,1342,2061,_1237_1964_1448_2158_,24.9,102.46,WT,5,none,1347,2070,35.6717,1,0,153.595,156.417,0.198829,0.246025,110,w110_f5_c23,1,1
35738,422843,12,4,1,2,5,28,375,1216,_55_1023_613_1394_,-68.29,181.95,WT,5,none,346,1217,12.1393,1,0,139.915,174.303,0.17493,0.262234,110,w110_f5_c28,1,0
35739,423103,12,4,1,3,5,28,393,1241,_96_1025_590_1369_,-68.58,182.38,WT,5,none,343,1212,10.1783,1,0,141.21,180.699,0.176321,0.287144,110,w110_f5_c28,1,0
35740,423366,12,4,1,4,5,28,324,1195,_19_982_592_1385_,-70.41,182.39,WT,5,none,324,1212,11.2803,1,0,133.948,169.303,0.158768,0.28449,110,w110_f5_c28,1,0
35741,423636,12,4,1,5,5,28,340,1191,_42_977_600_1357_,-70.12,184.29,WT,5,none,327,1192,14.8379,1,0,132.721,170.236,0.142957,0.276826,110,w110_f5_c28,1,0
35742,423911,12,4,1,6,5,28,341,1167,_95_992_623_1351_,-68.17,184.69,WT,5,none,348,1188,17.0766,1,0,129.434,168.823,0.126379,0.28194,110,w110_f5_c28,1,0
35743,424194,12,4,1,7,5,28,384,1192,_102_1009_615_1359_,-67.47,185.07,WT,5,none,355,1184,19.7839,1,0,128.961,163.946,0.124531,0.279796,110,w110_f5_c28,1,0
35744,424474,12,4,1,8,5,28,371,1202,_94_1010_577_1359_,-68.76,184.37,WT,5,none,341,1191,18.2133,1,0,131.026,161.162,0.131465,0.259658,110,w110_f5_c28,1,0
35745,424755,12,4,1,9,5,28,398,1219,_90_1014_532_1337_,-69.9,186.2,WT,5,none,329,1172,19.6364,1,0,130.455,156.537,0.128231,0.253353,110,w110_f5_c28,1,0
35746,420629,12,4,1,10,5,28,417,1223,_111_1004_582_1344_,-68.24,185.92,WT,5,none,347,1174,20.2785,1,0,129.89,154.469,0.118006,0.247218,110,w110_f5_c28,1,0
35747,420911,12,4,1,11,5,28,413,1235,_98_1014_577_1347_,-69.5,185.32,WT,5,none,333,1181,22.5693,1,0,130.036,154.042,0.115731,0.249332,110,w110_f5_c28,1,0
