,row,col,plane,t,field,n,x,y,compound,bacteria,fluo_volt,well_id,cell_lbl
99858,6,5,1,13,2,35,274,1464,NT,Lpp_WT_mCherry,0.9420999589193725,24,w24_f2_c35
100004,6,5,1,14,2,35,520,1658,NT,Lpp_WT_mCherry,0.8256674124228999,24,w24_f2_c35
100149,6,5,1,15,2,35,526,1645,NT,Lpp_WT_mCherry,0.8164523479499585,24,w24_f2_c35
100283,6,5,1,16,2,35,1477,1797,NT,Lpp_WT_mCherry,0.9025502498825212,24,w24_f2_c35
100422,6,5,1,17,2,35,1482,1802,NT,Lpp_WT_mCherry,0.906155887681427,24,w24_f2_c35
100558,6,5,1,18,2,35,479,1675,NT,Lpp_WT_mCherry,0.8176995439754815,24,w24_f2_c35
98937,6,5,1,0,2,36,247,877,NT,Lpp_WT_mCherry,1.4627534139981349,24,w24_f2_c36
99199,6,5,1,1,2,36,1473,1053,NT,Lpp_WT_mCherry,1.2167970490225777,24,w24_f2_c36
100706,6,5,1,2,2,36,1126,1124,NT,Lpp_WT_mCherry,0.9933294129527,24,w24_f2_c36
100885,6,5,1,3,2,36,722,1170,NT,Lpp_WT_mCherry,1.0066705870472998,24,w24_f2_c36
101060,6,5,1,4,2,36,1204,1327,NT,Lpp_WT_mCherry,0.8166984455096792,24,w24_f2_c36
101230,6,5,1,5,2,36,332,1276,NT,Lpp_WT_mCherry,1.3133928518393119,24,w24_f2_c36
101396,6,5,1,6,2,36,407,1156,NT,Lpp_WT_mCherry,1.0671573082428973,24,w24_f2_c36
101565,6,5,1,7,2,36,1497,1314,NT,Lpp_WT_mCherry,1.2260931031000706,24,w24_f2_c36
101728,6,5,1,8,2,36,305,1303,NT,Lpp_WT_mCherry,1.333024454859193,24,w24_f2_c36
101891,6,5,1,9,2,36,954,1628,NT,Lpp_WT_mCherry,1.0208552369751294,24,w24_f2_c36
99392,6,5,1,10,2,36,954,1630,NT,Lpp_WT_mCherry,1.02993151213833,24,w24_f2_c36
99551,6,5,1,11,2,36,1714,1580,NT,Lpp_WT_mCherry,0.9948738053234017,24,w24_f2_c36
99708,6,5,1,12,2,36,269,1464,NT,Lpp_WT_mCherry,0.9444137545960523,24,w24_f2_c36
99859,6,5,1,13,2,36,1991,1519,NT,Lpp_WT_mCherry,0.8311444541463966,24,w24_f2_c36
100005,6,5,1,14,2,36,1492,1798,NT,Lpp_WT_mCherry,0.8996441957576728,24,w24_f2_c36
100150,6,5,1,15,2,36,1486,1797,NT,Lpp_WT_mCherry,0.9124270126105577,24,w24_f2_c36
100284,6,5,1,16,2,36,1225,1829,NT,Lpp_WT_mCherry,1.2240200533409364,24,w24_f2_c36
100423,6,5,1,17,2,36,1230,1827,NT,Lpp_WT_mCherry,1.1604742472572185,24,w24_f2_c36
100559,6,5,1,18,2,36,1486,1802,NT,Lpp_WT_mCherry,0.9229585805846119,24,w24_f2_c36
98938,6,5,1,0,2,37,1993,905,NT,Lpp_WT_mCherry,1.1068628592874428,24,w24_f2_c37
99200,6,5,1,1,2,37,302,1109,NT,Lpp_WT_mCherry,1.1355722069081544,24,w24_f2_c37
100707,6,5,1,2,2,37,403,1183,NT,Lpp_WT_mCherry,0.9760194639644885,24,w24_f2_c37
100886,6,5,1,3,2,37,1285,1254,NT,Lpp_WT_mCherry,1.0239805360355114,24,w24_f2_c37
101061,6,5,1,4,2,37,1492,1326,NT,Lpp_WT_mCherry,1.1309805748599084,24,w24_f2_c37
101231,6,5,1,5,2,37,1157,1390,NT,Lpp_WT_mCherry,0.7508845491840406,24,w24_f2_c37
101397,6,5,1,6,2,37,302,1287,NT,Lpp_WT_mCherry,1.1395219422551797,24,w24_f2_c37
101566,6,5,1,7,2,37,282,1468,NT,Lpp_WT_mCherry,0.8826959661451256,24,w24_f2_c37
101729,6,5,1,8,2,37,1215,1318,NT,Lpp_WT_mCherry,0.7554295919555848,24,w24_f2_c37
101892,6,5,1,9,2,37,1543,1582,NT,Lpp_WT_mCherry,0.859810278112099,24,w24_f2_c37
99393,6,5,1,10,2,37,1543,1583,NT,Lpp_WT_mCherry,0.8434419122309792,24,w24_f2_c37
99552,6,5,1,11,2,37,957,1629,NT,Lpp_WT_mCherry,0.8694335520441046,24,w24_f2_c37
99709,6,5,1,12,2,37,1995,1514,NT,Lpp_WT_mCherry,0.715217869575908,24,w24_f2_c37
99860,6,5,1,13,2,37,1711,1585,NT,Lpp_WT_mCherry,0.8575998757619289,24,w24_f2_c37
100006,6,5,1,14,2,37,1237,1817,NT,Lpp_WT_mCherry,1.0595436839176404,24,w24_f2_c37
100151,6,5,1,15,2,37,1232,1818,NT,Lpp_WT_mCherry,1.0553610021871078,24,w24_f2_c37
100285,6,5,1,16,2,37,1007,1808,NT,Lpp_WT_mCherry,0.8822611328959117,24,w24_f2_c37
100424,6,5,1,17,2,37,1013,1814,NT,Lpp_WT_mCherry,0.8929714899509519,24,w24_f2_c37
100560,6,5,1,18,2,37,1239,1819,NT,Lpp_WT_mCherry,0.9955093113846074,24,w24_f2_c37
98939,6,5,1,0,2,38,432,898,NT,Lpp_WT_mCherry,2.430324051615407,24,w24_f2_c38
99201,6,5,1,1,2,38,162,1079,NT,Lpp_WT_mCherry,0.8894052585621424,24,w24_f2_c38
100708,6,5,1,2,2,38,1284,1248,NT,Lpp_WT_mCherry,0.9801688173086253,24,w24_f2_c38
100887,6,5,1,3,2,38,345,1269,NT,Lpp_WT_mCherry,1.0198311826913748,24,w24_f2_c38
101062,6,5,1,4,2,38,274,1475,NT,Lpp_WT_mCherry,0.9220626758513633,24,w24_f2_c38
101232,6,5,1,5,2,38,278,1479,NT,Lpp_WT_mCherry,0.8628698942466286,24,w24_f2_c38
101398,6,5,1,6,2,38,1209,1322,NT,Lpp_WT_mCherry,0.6637576404385369,24,w24_f2_c38
101567,6,5,1,7,2,38,1968,1522,NT,Lpp_WT_mCherry,0.867284369845736,24,w24_f2_c38
101730,6,5,1,8,2,38,1495,1316,NT,Lpp_WT_mCherry,0.983288056660522,24,w24_f2_c38
101893,6,5,1,9,2,38,548,1645,NT,Lpp_WT_mCherry,0.7041137091297176,24,w24_f2_c38
99394,6,5,1,10,2,38,515,1670,NT,Lpp_WT_mCherry,0.6953090132919375,24,w24_f2_c38
99553,6,5,1,11,2,38,1542,1580,NT,Lpp_WT_mCherry,0.7770835354613369,24,w24_f2_c38
99710,6,5,1,12,2,38,1706,1580,NT,Lpp_WT_mCherry,0.8152517706413118,24,w24_f2_c38
99861,6,5,1,13,2,38,1542,1581,NT,Lpp_WT_mCherry,0.7641408751334046,24,w24_f2_c38
100007,6,5,1,14,2,38,1018,1807,NT,Lpp_WT_mCherry,0.8186572232463375,24,w24_f2_c38
100152,6,5,1,15,2,38,1013,1803,NT,Lpp_WT_mCherry,0.8255797031143883,24,w24_f2_c38
100286,6,5,1,16,2,38,165,1860,NT,Lpp_WT_mCherry,0.8560104783157079,24,w24_f2_c38
100425,6,5,1,17,2,38,170,1859,NT,Lpp_WT_mCherry,0.8659648782380907,24,w24_f2_c38
100561,6,5,1,18,2,38,1014,1814,NT,Lpp_WT_mCherry,0.827786940913942,24,w24_f2_c38
98940,6,5,1,0,2,39,1460,921,NT,Lpp_WT_mCherry,1.5974152261541301,24,w24_f2_c39
99202,6,5,1,1,2,39,1929,1096,NT,Lpp_WT_mCherry,0.8077336781147123,24,w24_f2_c39
100709,6,5,1,2,2,39,343,1271,NT,Lpp_WT_mCherry,1.1925325133910625,24,w24_f2_c39
100888,6,5,1,3,2,39,1162,1393,NT,Lpp_WT_mCherry,0.8074674866089375,24,w24_f2_c39
101063,6,5,1,4,2,39,1971,1555,NT,Lpp_WT_mCherry,0.985745173241778,24,w24_f2_c39
101233,6,5,1,5,2,39,1969,1553,NT,Lpp_WT_mCherry,0.9654983213637697,24,w24_f2_c39
101399,6,5,1,6,2,39,1492,1316,NT,Lpp_WT_mCherry,1.1275763535023198,24,w24_f2_c39
101568,6,5,1,7,2,39,1720,1586,NT,Lpp_WT_mCherry,0.9603103032410173,24,w24_f2_c39
101731,6,5,1,8,2,39,282,1472,NT,Lpp_WT_mCherry,0.9069035952150719,24,w24_f2_c39
101894,6,5,1,9,2,39,754,1702,NT,Lpp_WT_mCherry,0.8786112408870153,24,w24_f2_c39
99395,6,5,1,10,2,39,759,1699,NT,Lpp_WT_mCherry,0.8682134747226719,24,w24_f2_c39
99554,6,5,1,11,2,39,744,1687,NT,Lpp_WT_mCherry,0.8697508664805137,24,w24_f2_c39
99711,6,5,1,12,2,39,955,1619,NT,Lpp_WT_mCherry,0.9734569041384631,24,w24_f2_c39
99862,6,5,1,13,2,39,959,1648,NT,Lpp_WT_mCherry,0.7701572159627984,24,w24_f2_c39
100008,6,5,1,14,2,39,179,1864,NT,Lpp_WT_mCherry,0.8835656623822511,24,w24_f2_c39
100153,6,5,1,15,2,39,169,1858,NT,Lpp_WT_mCherry,0.9284705396625343,24,w24_f2_c39
100287,6,5,1,16,2,39,2075,1842,NT,Lpp_WT_mCherry,0.7794793511446235,24,w24_f2_c39
100426,6,5,1,17,2,39,2084,1847,NT,Lpp_WT_mCherry,0.7687936635556666,24,w24_f2_c39
100562,6,5,1,18,2,39,2083,1848,NT,Lpp_WT_mCherry,0.7656591227631765,24,w24_f2_c39
98941,6,5,1,0,2,4,705,126,NT,Lpp_WT_mCherry,0.8555491277591039,24,w24_f2_c4
99203,6,5,1,1,2,4,581,67,NT,Lpp_WT_mCherry,0.7324579339510667,24,w24_f2_c4
100710,6,5,1,2,2,4,835,66,NT,Lpp_WT_mCherry,0.9239868739963495,24,w24_f2_c4
100889,6,5,1,3,2,4,1624,124,NT,Lpp_WT_mCherry,1.0760131260036505,24,w24_f2_c4
101064,6,5,1,4,2,4,415,188,NT,Lpp_WT_mCherry,0.7951605342163796,24,w24_f2_c4
101234,6,5,1,5,2,4,1265,87,NT,Lpp_WT_mCherry,0.8178268285141483,24,w24_f2_c4
101400,6,5,1,6,2,4,1630,130,NT,Lpp_WT_mCherry,0.8221456427851863,24,w24_f2_c4
101569,6,5,1,7,2,4,1659,133,NT,Lpp_WT_mCherry,0.8332020068023819,24,w24_f2_c4
101732,6,5,1,8,2,4,1668,112,NT,Lpp_WT_mCherry,0.841216249912726,24,w24_f2_c4
101895,6,5,1,9,2,4,418,181,NT,Lpp_WT_mCherry,0.7056573474700526,24,w24_f2_c4
99396,6,5,1,10,2,4,417,185,NT,Lpp_WT_mCherry,0.7043158220209658,24,w24_f2_c4
99555,6,5,1,11,2,4,1632,133,NT,Lpp_WT_mCherry,1.087962177959086,24,w24_f2_c4
99712,6,5,1,12,2,4,416,175,NT,Lpp_WT_mCherry,0.6854097886474033,24,w24_f2_c4
99863,6,5,1,13,2,4,417,179,NT,Lpp_WT_mCherry,0.6890752949859863,24,w24_f2_c4
100009,6,5,1,14,2,4,422,179,NT,Lpp_WT_mCherry,0.6736302975293988,24,w24_f2_c4
100154,6,5,1,15,2,4,417,183,NT,Lpp_WT_mCherry,0.6758246142490948,24,w24_f2_c4
100288,6,5,1,16,2,4,207,244,NT,Lpp_WT_mCherry,0.649427981527843,24,w24_f2_c4
100427,6,5,1,17,2,4,208,233,NT,Lpp_WT_mCherry,0.6919578292223142,24,w24_f2_c4
100563,6,5,1,18,2,4,204,229,NT,Lpp_WT_mCherry,0.7482819497501472,24,w24_f2_c4
98942,6,5,1,0,2,40,15,964,NT,Lpp_WT_mCherry,1.2293528545894228,24,w24_f2_c40
99204,6,5,1,1,2,40,1307,1139,NT,Lpp_WT_mCherry,1.591427031857849,24,w24_f2_c40
100711,6,5,1,2,2,40,1165,1392,NT,Lpp_WT_mCherry,0.9584954263484388,24,w24_f2_c40
100890,6,5,1,3,2,40,2106,1416,NT,Lpp_WT_mCherry,1.0415045736515613,24,w24_f2_c40
101065,6,5,1,4,2,40,1714,1592,NT,Lpp_WT_mCherry,1.269385448428136,24,w24_f2_c40
101235,6,5,1,5,2,40,1714,1595,NT,Lpp_WT_mCherry,1.2000775417937126,24,w24_f2_c40
101401,6,5,1,6,2,40,278,1473,NT,Lpp_WT_mCherry,1.1348635790137738,24,w24_f2_c40
101570,6,5,1,7,2,40,965,1648,NT,Lpp_WT_mCherry,1.1850488907580699,24,w24_f2_c40
101733,6,5,1,8,2,40,1981,1506,NT,Lpp_WT_mCherry,1.2757596467248449,24,w24_f2_c40
101896,6,5,1,9,2,40,1244,1824,NT,Lpp_WT_mCherry,1.428234412785196,24,w24_f2_c40
99397,6,5,1,10,2,40,1491,1801,NT,Lpp_WT_mCherry,1.0324295552518137,24,w24_f2_c40
99556,6,5,1,11,2,40,503,1672,NT,Lpp_WT_mCherry,0.9287732625381138,24,w24_f2_c40
99713,6,5,1,12,2,40,1532,1574,NT,Lpp_WT_mCherry,1.035242088108506,24,w24_f2_c40
99864,6,5,1,13,2,40,735,1674,NT,Lpp_WT_mCherry,1.0264364945852174,24,w24_f2_c40
100010,6,5,1,14,2,40,2089,1838,NT,Lpp_WT_mCherry,0.9818039638313533,24,w24_f2_c40
100155,6,5,1,15,2,40,2077,1840,NT,Lpp_WT_mCherry,0.9581208600567764,24,w24_f2_c40
100289,6,5,1,16,2,40,774,1887,NT,Lpp_WT_mCherry,1.0459796551361582,24,w24_f2_c40
100428,6,5,1,17,2,40,773,1881,NT,Lpp_WT_mCherry,1.0537666911996637,24,w24_f2_c40
100564,6,5,1,18,2,40,778,1885,NT,Lpp_WT_mCherry,1.0287627483965935,24,w24_f2_c40
98943,6,5,1,0,2,41,473,995,NT,Lpp_WT_mCherry,1.3309778430333088,24,w24_f2_c41
99205,6,5,1,1,2,41,722,1172,NT,Lpp_WT_mCherry,1.0751416208474769,24,w24_f2_c41
100712,6,5,1,2,2,41,2110,1418,NT,Lpp_WT_mCherry,0.8473214855686899,24,w24_f2_c41
100891,6,5,1,3,2,41,279,1477,NT,Lpp_WT_mCherry,1.15267851443131,24,w24_f2_c41
101066,6,5,1,4,2,41,964,1659,NT,Lpp_WT_mCherry,1.1466278834171078,24,w24_f2_c41
101236,6,5,1,5,2,41,963,1658,NT,Lpp_WT_mCherry,1.0704010347134139,24,w24_f2_c41
101402,6,5,1,6,2,41,1973,1530,NT,Lpp_WT_mCherry,0.9723530570951975,24,w24_f2_c41
101571,6,5,1,7,2,41,1545,1583,NT,Lpp_WT_mCherry,0.9425162298462639,24,w24_f2_c41
101734,6,5,1,8,2,41,1718,1587,NT,Lpp_WT_mCherry,0.9561107209965223,24,w24_f2_c41
101897,6,5,1,9,2,41,1495,1801,NT,Lpp_WT_mCherry,0.8517512135956014,24,w24_f2_c41
99398,6,5,1,10,2,41,1238,1828,NT,Lpp_WT_mCherry,1.2001953965244954,24,w24_f2_c41
99557,6,5,1,11,2,41,1498,1800,NT,Lpp_WT_mCherry,0.8370576169950569,24,w24_f2_c41
99714,6,5,1,12,2,41,735,1676,NT,Lpp_WT_mCherry,0.881737918860483,24,w24_f2_c41
99865,6,5,1,13,2,41,531,1657,NT,Lpp_WT_mCherry,0.7617411384623071,24,w24_f2_c41
100011,6,5,1,14,2,41,809,1896,NT,Lpp_WT_mCherry,0.9062401989491886,24,w24_f2_c41
100156,6,5,1,15,2,41,786,1883,NT,Lpp_WT_mCherry,0.9015107148903808,24,w24_f2_c41
100290,6,5,1,16,2,41,40,1972,NT,Lpp_WT_mCherry,0.7898071847080016,24,w24_f2_c41
100429,6,5,1,17,2,41,51,1976,NT,Lpp_WT_mCherry,0.7686355271959212,24,w24_f2_c41
100565,6,5,1,18,2,41,43,2013,NT,Lpp_WT_mCherry,0.7796820920750611,24,w24_f2_c41
98944,6,5,1,0,2,42,1957,1027,NT,Lpp_WT_mCherry,2.135342818414971,24,w24_f2_c42
99206,6,5,1,1,2,42,398,1202,NT,Lpp_WT_mCherry,0.9651330609379115,24,w24_f2_c42
100713,6,5,1,2,2,42,278,1475,NT,Lpp_WT_mCherry,1.1309058285469102,24,w24_f2_c42
100892,6,5,1,3,2,42,1972,1532,NT,Lpp_WT_mCherry,0.8690941714530899,24,w24_f2_c42
101067,6,5,1,4,2,42,1543,1594,NT,Lpp_WT_mCherry,0.8587135654870449,24,w24_f2_c42
101237,6,5,1,5,2,42,1548,1598,NT,Lpp_WT_mCherry,0.8252362331418764,24,w24_f2_c42
101403,6,5,1,6,2,42,1716,1587,NT,Lpp_WT_mCherry,0.8602250675300106,24,w24_f2_c42
101572,6,5,1,7,2,42,763,1691,NT,Lpp_WT_mCherry,0.769447180317318,24,w24_f2_c42
101735,6,5,1,8,2,42,963,1645,NT,Lpp_WT_mCherry,0.8416189649624075,24,w24_f2_c42
101898,6,5,1,9,2,42,1025,1811,NT,Lpp_WT_mCherry,0.8401172145455255,24,w24_f2_c42
99399,6,5,1,10,2,42,1025,1812,NT,Lpp_WT_mCherry,0.8420139058187953,24,w24_f2_c42
99558,6,5,1,11,2,42,1245,1821,NT,Lpp_WT_mCherry,1.031405111802393,24,w24_f2_c42
99715,6,5,1,12,2,42,527,1651,NT,Lpp_WT_mCherry,0.6852516407110886,24,w24_f2_c42
99866,6,5,1,13,2,42,1497,1798,NT,Lpp_WT_mCherry,0.7518211161711215,24,w24_f2_c42
100012,6,5,1,14,2,42,56,1999,NT,Lpp_WT_mCherry,0.68977151940086,24,w24_f2_c42
100157,6,5,1,15,2,42,43,1988,NT,Lpp_WT_mCherry,0.739343910597092,24,w24_f2_c42
100291,6,5,1,16,2,42,216,1974,NT,Lpp_WT_mCherry,0.7194018352560289,24,w24_f2_c42
100430,6,5,1,17,2,42,220,1972,NT,Lpp_WT_mCherry,0.7209962261207057,24,w24_f2_c42
100566,6,5,1,18,2,42,223,1970,NT,Lpp_WT_mCherry,0.7256672550147738,24,w24_f2_c42
98952,6,5,1,0,2,5,2085,115,NT,Lpp_WT_mCherry,1.504950852304334,24,w24_f2_c5
99214,6,5,1,1,2,5,836,70,NT,Lpp_WT_mCherry,1.3515210377395368,24,w24_f2_c5
100721,6,5,1,2,2,5,1269,87,NT,Lpp_WT_mCherry,1.0175392174255569,24,w24_f2_c5
100900,6,5,1,3,2,5,416,191,NT,Lpp_WT_mCherry,0.9824607825744432,24,w24_f2_c5
101075,6,5,1,4,2,5,1620,222,NT,Lpp_WT_mCherry,1.34205533287829,24,w24_f2_c5
101245,6,5,1,5,2,5,1633,117,NT,Lpp_WT_mCherry,1.1130802931121062,24,w24_f2_c5
101411,6,5,1,6,2,5,414,176,NT,Lpp_WT_mCherry,0.8796009249208436,24,w24_f2_c5
101580,6,5,1,7,2,5,420,181,NT,Lpp_WT_mCherry,0.9023390634725426,24,w24_f2_c5
101743,6,5,1,8,2,5,426,177,NT,Lpp_WT_mCherry,0.8575844411234963,24,w24_f2_c5
101905,6,5,1,9,2,5,1622,212,NT,Lpp_WT_mCherry,1.2162769229844033,24,w24_f2_c5
99406,6,5,1,10,2,5,1621,212,NT,Lpp_WT_mCherry,1.213023462800201,24,w24_f2_c5
99566,6,5,1,11,2,5,419,188,NT,Lpp_WT_mCherry,0.8391461621498096,24,w24_f2_c5
99723,6,5,1,12,2,5,1614,207,NT,Lpp_WT_mCherry,1.2201197345513264,24,w24_f2_c5
99874,6,5,1,13,2,5,1621,210,NT,Lpp_WT_mCherry,1.2093129546049093,24,w24_f2_c5
100015,6,5,1,14,2,5,192,232,NT,Lpp_WT_mCherry,0.837450273477083,24,w24_f2_c5
100160,6,5,1,15,2,5,195,231,NT,Lpp_WT_mCherry,0.7971097727088214,24,w24_f2_c5
100292,6,5,1,16,2,5,1655,339,NT,Lpp_WT_mCherry,1.0545901752718985,24,w24_f2_c5
100432,6,5,1,17,2,5,1658,342,NT,Lpp_WT_mCherry,1.0467602211871823,24,w24_f2_c5
100568,6,5,1,18,2,5,1660,342,NT,Lpp_WT_mCherry,1.0579518836692536,24,w24_f2_c5
98963,6,5,1,0,2,6,969,138,NT,Lpp_WT_mCherry,2.068146734654383,24,w24_f2_c6
99225,6,5,1,1,2,6,1647,112,NT,Lpp_WT_mCherry,1.3223895912186034,24,w24_f2_c6
100729,6,5,1,2,2,6,1636,121,NT,Lpp_WT_mCherry,0.9291619598824467,24,w24_f2_c6
100907,6,5,1,3,2,6,1626,225,NT,Lpp_WT_mCherry,1.0708380401175535,24,w24_f2_c6
101079,6,5,1,4,2,6,200,239,NT,Lpp_WT_mCherry,0.739177396634518,24,w24_f2_c6
101250,6,5,1,5,2,6,412,181,NT,Lpp_WT_mCherry,0.6986232937438399,24,w24_f2_c6
101418,6,5,1,6,2,6,1624,216,NT,Lpp_WT_mCherry,0.9299855533603063,24,w24_f2_c6
101584,6,5,1,7,2,6,1629,215,NT,Lpp_WT_mCherry,0.9233788034941965,24,w24_f2_c6
101749,6,5,1,8,2,6,1629,214,NT,Lpp_WT_mCherry,0.9184012385405743,24,w24_f2_c6
101906,6,5,1,9,2,6,235,232,NT,Lpp_WT_mCherry,0.6691989540812882,24,w24_f2_c6
99407,6,5,1,10,2,6,231,230,NT,Lpp_WT_mCherry,0.6411067656178976,24,w24_f2_c6
99567,6,5,1,11,2,6,1624,210,NT,Lpp_WT_mCherry,0.9142697696188518,24,w24_f2_c6
99726,6,5,1,12,2,6,204,226,NT,Lpp_WT_mCherry,0.6569035585538958,24,w24_f2_c6
99876,6,5,1,13,2,6,208,237,NT,Lpp_WT_mCherry,0.6370068002718309,24,w24_f2_c6
100016,6,5,1,14,2,6,1665,338,NT,Lpp_WT_mCherry,0.7830573770122908,24,w24_f2_c6
100161,6,5,1,15,2,6,1657,334,NT,Lpp_WT_mCherry,0.7888720369761968,24,w24_f2_c6
100293,6,5,1,16,2,6,32,400,NT,Lpp_WT_mCherry,0.5668393362646661,24,w24_f2_c6
100433,6,5,1,17,2,6,33,391,NT,Lpp_WT_mCherry,0.5684910237311934,24,w24_f2_c6
100569,6,5,1,18,2,6,37,397,NT,Lpp_WT_mCherry,0.5650796365387472,24,w24_f2_c6
98974,6,5,1,0,2,7,1533,131,NT,Lpp_WT_mCherry,1.2016498905372845,24,w24_f2_c7
99231,6,5,1,1,2,7,1626,227,NT,Lpp_WT_mCherry,1.9147108105133128,24,w24_f2_c7
100730,6,5,1,2,2,7,417,208,NT,Lpp_WT_mCherry,0.9990704842043466,24,w24_f2_c7
100908,6,5,1,3,2,7,172,233,NT,Lpp_WT_mCherry,1.0009295157956533,24,w24_f2_c7
101080,6,5,1,4,2,7,1427,271,NT,Lpp_WT_mCherry,0.9643726379902888,24,w24_f2_c7
101251,6,5,1,5,2,7,1624,220,NT,Lpp_WT_mCherry,1.2918006922446583,24,w24_f2_c7
101419,6,5,1,6,2,7,217,233,NT,Lpp_WT_mCherry,0.9802049826938835,24,w24_f2_c7
101585,6,5,1,7,2,7,228,233,NT,Lpp_WT_mCherry,0.9155608282474957,24,w24_f2_c7
101750,6,5,1,8,2,7,235,235,NT,Lpp_WT_mCherry,0.9506867409463937,24,w24_f2_c7
101907,6,5,1,9,2,7,1673,339,NT,Lpp_WT_mCherry,1.0835585778408325,24,w24_f2_c7
99408,6,5,1,10,2,7,1671,340,NT,Lpp_WT_mCherry,1.090774555728141,24,w24_f2_c7
99568,6,5,1,11,2,7,220,235,NT,Lpp_WT_mCherry,0.8811014762178491,24,w24_f2_c7
99727,6,5,1,12,2,7,1408,259,NT,Lpp_WT_mCherry,0.9258160781771706,24,w24_f2_c7
99877,6,5,1,13,2,7,1412,261,NT,Lpp_WT_mCherry,0.9706957914949305,24,w24_f2_c7
100017,6,5,1,14,2,7,36,386,NT,Lpp_WT_mCherry,0.7704218289446326,24,w24_f2_c7
100162,6,5,1,15,2,7,31,384,NT,Lpp_WT_mCherry,0.7700243386372808,24,w24_f2_c7
100294,6,5,1,16,2,7,420,448,NT,Lpp_WT_mCherry,0.9215782199772512,24,w24_f2_c7
100434,6,5,1,17,2,7,433,466,NT,Lpp_WT_mCherry,0.8855900590731749,24,w24_f2_c7
100570,6,5,1,18,2,7,432,468,NT,Lpp_WT_mCherry,0.902932866944706,24,w24_f2_c7
98985,6,5,1,0,2,8,1795,165,NT,Lpp_WT_mCherry,1.2873677654364095,24,w24_f2_c8
99232,6,5,1,1,2,8,129,235,NT,Lpp_WT_mCherry,0.7756424169788708,24,w24_f2_c8
100731,6,5,1,2,2,8,1625,224,NT,Lpp_WT_mCherry,1.2424764313418328,24,w24_f2_c8
100909,6,5,1,3,2,8,1435,273,NT,Lpp_WT_mCherry,0.7575235686581672,24,w24_f2_c8
101081,6,5,1,4,2,8,36,280,NT,Lpp_WT_mCherry,0.6261194522823144,24,w24_f2_c8
101252,6,5,1,5,2,8,214,235,NT,Lpp_WT_mCherry,0.7772561269074336,24,w24_f2_c8
101420,6,5,1,6,2,8,19,280,NT,Lpp_WT_mCherry,0.8293572527296236,24,w24_f2_c8
101586,6,5,1,7,2,8,1679,341,NT,Lpp_WT_mCherry,0.8525154057395228,24,w24_f2_c8
101751,6,5,1,8,2,8,1415,270,NT,Lpp_WT_mCherry,0.7275519737276701,24,w24_f2_c8
101908,6,5,1,9,2,8,956,342,NT,Lpp_WT_mCherry,0.9642954882180302,24,w24_f2_c8
99409,6,5,1,10,2,8,952,344,NT,Lpp_WT_mCherry,0.9508054394292564,24,w24_f2_c8
99569,6,5,1,11,2,8,1671,339,NT,Lpp_WT_mCherry,0.8236715203789859,24,w24_f2_c8
99728,6,5,1,12,2,8,1666,334,NT,Lpp_WT_mCherry,0.8290080874234432,24,w24_f2_c8
99878,6,5,1,13,2,8,1669,339,NT,Lpp_WT_mCherry,0.8313059726141158,24,w24_f2_c8
100018,6,5,1,14,2,8,431,446,NT,Lpp_WT_mCherry,0.6767861692791153,24,w24_f2_c8
100163,6,5,1,15,2,8,430,442,NT,Lpp_WT_mCherry,0.7352052997631339,24,w24_f2_c8
100295,6,5,1,16,2,8,1088,454,NT,Lpp_WT_mCherry,0.7946860815159438,24,w24_f2_c8
100435,6,5,1,17,2,8,1088,458,NT,Lpp_WT_mCherry,0.7904017288401107,24,w24_f2_c8
100571,6,5,1,18,2,8,1093,460,NT,Lpp_WT_mCherry,0.7848811422423962,24,w24_f2_c8
98993,6,5,1,0,2,9,1403,162,NT,Lpp_WT_mCherry,1.262954954176833,24,w24_f2_c9
99233,6,5,1,1,2,9,419,231,NT,Lpp_WT_mCherry,1.0181102532227366,24,w24_f2_c9
100732,6,5,1,2,2,9,137,236,NT,Lpp_WT_mCherry,1.0324355838250854,24,w24_f2_c9
100910,6,5,1,3,2,9,33,304,NT,Lpp_WT_mCherry,0.9675644161749145,24,w24_f2_c9
101082,6,5,1,4,2,9,1672,351,NT,Lpp_WT_mCherry,1.1373646203818235,24,w24_f2_c9
101253,6,5,1,5,2,9,1421,270,NT,Lpp_WT_mCherry,0.957792097624475,24,w24_f2_c9
101421,6,5,1,6,2,9,1413,270,NT,Lpp_WT_mCherry,0.9508576998651986,24,w24_f2_c9
101587,6,5,1,7,2,9,965,361,NT,Lpp_WT_mCherry,1.2860901780178355,24,w24_f2_c9
101752,6,5,1,8,2,9,1676,341,NT,Lpp_WT_mCherry,1.0973005820822317,24,w24_f2_c9
101909,6,5,1,9,2,9,37,388,NT,Lpp_WT_mCherry,0.8146128243172794,24,w24_f2_c9
99410,6,5,1,10,2,9,39,393,NT,Lpp_WT_mCherry,0.8564659865939088,24,w24_f2_c9
99570,6,5,1,11,2,9,954,351,NT,Lpp_WT_mCherry,1.1072888293885204,24,w24_f2_c9
99729,6,5,1,12,2,9,35,386,NT,Lpp_WT_mCherry,0.7864742227335962,24,w24_f2_c9
99879,6,5,1,13,2,9,38,390,NT,Lpp_WT_mCherry,0.7854069177403981,24,w24_f2_c9
100019,6,5,1,14,2,9,1096,453,NT,Lpp_WT_mCherry,1.0649606238490226,24,w24_f2_c9
