,t,bact,mito_frag,mito_pot,annexin,hoechst,leg_n,leg_area,infected,cell_lbl,well_id
29334,6,Lpp dotA,0.5092760000000001,0.0990341,7.776153077630525,3114.21,3.0,3.32712,1.0,w6_f16_c6,
29335,7,Lpp dotA,0.512991,0.0922679999999999,8.134167885191777,3136.76,3.0,3.15247,1.0,w6_f16_c6,
29336,8,Lpp dotA,0.513162,0.0894151999999999,8.399817386644083,3334.61,3.0,3.28346,1.0,w6_f16_c6,
29337,9,Lpp dotA,0.50875,0.101893,8.847021615863543,3431.12,3.0,3.01275,1.0,w6_f16_c6,
29338,10,Lpp dotA,0.503071,0.113008,7.717465379551274,3034.05,3.0,3.51924,1.0,w6_f16_c6,
29339,11,Lpp dotA,0.510105,0.0985961,8.001839366411053,3198.34,3.0,3.40571,1.0,w6_f16_c6,
29340,12,Lpp dotA,0.500355,0.135498,8.29554251384487,3298.85,5.0,4.27024,1.0,w6_f16_c6,
29341,13,Lpp dotA,0.507049,0.1054109999999999,7.487412249650983,3000.41,3.0,4.15672,1.0,w6_f16_c6,
29342,14,Lpp dotA,0.506667,0.110149,8.428201853922547,3407.89,6.0,4.95138,1.0,w6_f16_c6,
29343,15,Lpp dotA,0.501676,0.160681,8.365345807501702,3469.28,4.0,3.34459,1.0,w6_f16_c6,
29344,16,Lpp dotA,0.476184,0.203928,7.652161255532985,3281.36,6.0,7.597360000000001,1.0,w6_f16_c6,
29345,17,Lpp dotA,0.506861,0.115891,9.015608148790186,3364.37,4.0,3.83361,1.0,w6_f16_c6,
29346,1,Lpp dotA,0.358335,0.416987,1.0,387.143,7.0,12.3304,1.0,w6_f16_c7,
29347,2,Lpp dotA,0.353502,0.414375,1.0035864289528424,536.0,9.0,10.4442,1.0,w6_f16_c7,
29348,3,Lpp dotA,0.349945,0.4103569999999999,1.008200967538833,619.359,8.0,4.88152,1.0,w6_f16_c7,
29349,4,Lpp dotA,0.359858,0.378742,1.0097710264359663,626.619,3.0,6.872560000000001,1.0,w6_f16_c7,
29350,5,Lpp dotA,0.369568,0.3623429999999999,1.0143218062850174,581.9730000000001,5.0,6.7241,1.0,w6_f16_c7,
29351,6,Lpp dotA,0.377402,0.348699,1.0133494855466914,573.005,5.0,8.24357,1.0,w6_f16_c7,
29352,7,Lpp dotA,0.374585,0.373588,1.01790823523786,601.925,10.0,5.9294400000000005,1.0,w6_f16_c7,
29353,8,Lpp dotA,0.373353,0.373342,1.0242283200369802,638.714,7.0,3.07388,1.0,w6_f16_c7,
29354,9,Lpp dotA,0.3765699999999999,0.370088,1.0273365584627767,589.633,9.0,6.86382,1.0,w6_f16_c7,
29355,10,Lpp dotA,0.376282,0.349152,1.0310186255210285,715.186,4.0,6.03423,1.0,w6_f16_c7,
29356,11,Lpp dotA,0.380544,0.367409,1.0288587983072055,755.237,6.0,6.680439999999999,1.0,w6_f16_c7,
29357,12,Lpp dotA,0.38611,0.320851,1.040757772588525,715.441,3.0,4.64574,1.0,w6_f16_c7,
29358,13,Lpp dotA,0.3960079999999999,0.297625,1.0361033847919472,776.0269999999999,5.0,5.56267,1.0,w6_f16_c7,
29359,14,Lpp dotA,0.406456,0.304764,1.0464083906497812,718.6189999999999,4.0,5.510269999999999,1.0,w6_f16_c7,
29360,15,Lpp dotA,0.407446,0.30741,1.0489746798115929,787.627,7.0,2.18315,1.0,w6_f16_c7,
29361,16,Lpp dotA,0.41922,0.273333,1.039060196217513,931.824,0.0,0.0,0.0,w6_f16_c7,
29362,17,Lpp dotA,0.419311,0.263534,1.0322858304176994,948.762,2.0,4.55842,1.0,w6_f16_c7,
29363,1,Lpp dotA,0.33919,0.486871,1.0,256.88,5.0,7.082139999999999,1.0,w6_f16_c8,
29364,2,Lpp dotA,0.3356949999999999,0.430906,0.9994769086888636,287.555,9.0,10.9769,1.0,w6_f16_c8,
29365,3,Lpp dotA,0.3482659999999999,0.408991,0.9992708424147797,313.41200000000003,5.0,7.35285,1.0,w6_f16_c8,
29366,4,Lpp dotA,0.347937,0.398919,0.9983910979369596,310.228,6.0,6.85509,1.0,w6_f16_c8,
29367,5,Lpp dotA,0.345366,0.42905,0.998042370396202,310.027,6.0,10.2171,1.0,w6_f16_c8,
29368,6,Lpp dotA,0.3381,0.4289479999999999,0.995181219436805,323.828,4.0,8.83739,1.0,w6_f16_c8,
29369,7,Lpp dotA,0.345916,0.422122,0.9964493195850141,335.11,6.0,6.78523,1.0,w6_f16_c8,
29370,8,Lpp dotA,0.356562,0.372687,0.9997860080999897,336.71,4.0,4.73307,1.0,w6_f16_c8,
29371,9,Lpp dotA,0.365011,0.362149,1.0000554793814842,302.365,6.0,11.5882,1.0,w6_f16_c8,
29372,10,Lpp dotA,0.384739,0.317673,0.995181219436805,322.35200000000003,6.0,7.72835,1.0,w6_f16_c8,
29373,11,Lpp dotA,0.37626,0.323787,0.9946581281256687,321.335,3.0,2.05216,1.0,w6_f16_c8,
29374,12,Lpp dotA,0.3765989999999999,0.318177,0.9935881686256173,334.591,6.0,3.68516,1.0,w6_f16_c8,
29375,13,Lpp dotA,0.390038,0.278479,0.9930333748107757,327.379,3.0,4.85533,1.0,w6_f16_c8,
29376,14,Lpp dotA,0.371669,0.320302,0.9950464837960578,314.867,14.0,4.82913,1.0,w6_f16_c8,
29377,15,Lpp dotA,0.370825,0.336332,0.9945947231182583,314.733,4.0,4.20911,1.0,w6_f16_c8,
29378,16,Lpp dotA,0.375636,0.323879,0.9951653681849524,331.42800000000005,3.0,4.28771,1.0,w6_f16_c8,
29379,17,Lpp dotA,0.36954,0.336042,0.9954586163442257,329.772,6.0,6.14775,1.0,w6_f16_c8,
29380,1,Lpp dotA,0.337318,0.521219,1.0,294.785,0.0,0.0,0.0,w6_f16_c9,
29381,2,Lpp dotA,0.378721,0.3351719999999999,1.2113699399343192,401.365,1.0,0.183385,1.0,w6_f16_c9,
29382,3,Lpp dotA,0.388277,0.380889,1.2444486038557745,453.042,1.0,2.93415,1.0,w6_f16_c9,
29383,4,Lpp dotA,0.4140819999999999,0.342968,1.1767938879341149,492.041,0.0,0.0,0.0,w6_f16_c9,
29384,5,Lpp dotA,0.51151,0.0982252,1.1628834929980092,976.518,0.0,0.0,0.0,w6_f16_c9,
29385,6,Lpp dotA,0.473255,0.177529,6.603523966717146,3296.89,2.0,2.10456,1.0,w6_f16_c9,
29386,7,Lpp dotA,0.493209,0.140232,6.8730793445524005,4405.89,2.0,1.9299,1.0,w6_f16_c9,
29387,8,Lpp dotA,0.489655,0.147956,7.23925879290102,4929.96,2.0,1.7028599999999998,1.0,w6_f16_c9,
29388,9,Lpp dotA,0.5102140000000001,0.138904,8.30407187462778,5379.1,3.0,1.78145,1.0,w6_f16_c9,
29389,10,Lpp dotA,0.507642,0.119349,8.441959196174855,4715.45,2.0,2.48006,1.0,w6_f16_c9,
29390,11,Lpp dotA,0.503127,0.137311,8.82531606799503,5043.04,2.0,1.96483,1.0,w6_f16_c9,
29391,12,Lpp dotA,0.508915,0.139505,9.381051234494377,5210.19,3.0,2.1394900000000003,1.0,w6_f16_c9,
29392,13,Lpp dotA,0.508396,0.111593,8.895931528526944,4695.5,2.0,2.72457,1.0,w6_f16_c9,
29393,14,Lpp dotA,0.504626,0.144897,10.258980074529088,5429.71,3.0,2.61105,1.0,w6_f16_c9,
29394,15,Lpp dotA,0.5074890000000001,0.157027,10.569858258605727,5542.05,3.0,2.65471,1.0,w6_f16_c9,
29395,16,Lpp dotA,0.5064770000000001,0.125912,10.3628613724923,5186.07,3.0,2.4887900000000003,1.0,w6_f16_c9,
29396,17,Lpp dotA,0.506566,0.127273,11.040684714730556,5324.91,3.0,2.40146,1.0,w6_f16_c9,
29476,1,Lpp dotA,0.389741,0.419199,1.0,270.03700000000003,9.0,21.6918,1.0,w6_f17_c4,
29477,2,Lpp dotA,0.398684,0.4108779999999999,0.9947874010374012,347.44699999999995,14.0,20.8622,1.0,w6_f17_c4,
29478,3,Lpp dotA,0.41002,0.418434,0.99620358995359,360.794,8.0,18.2948,1.0,w6_f17_c4,
29479,4,Lpp dotA,0.3870409999999999,0.407448,0.9976453726453727,331.959,13.0,27.6823,1.0,w6_f17_c4,
29480,5,Lpp dotA,0.417261,0.359856,0.9993260305760306,351.343,9.0,20.9844,1.0,w6_f17_c4,
29481,6,Lpp dotA,0.41155,0.360251,1.002968877968878,314.997,10.0,22.6786,1.0,w6_f17_c4,
29482,7,Lpp dotA,0.414292,0.353581,1.0084630084630084,352.163,12.0,25.6389,1.0,w6_f17_c4,
29483,8,Lpp dotA,0.4420199999999999,0.277125,1.0149041086541086,382.917,12.0,18.3385,1.0,w6_f17_c4,
29484,9,Lpp dotA,0.4442029999999999,0.249173,1.0201252388752389,366.029,6.0,17.57,1.0,w6_f17_c4,
29485,10,Lpp dotA,0.437928,0.237826,1.0249027436527438,413.922,6.0,12.4003,1.0,w6_f17_c4,
29486,11,Lpp dotA,0.445234,0.230311,1.0118072618072618,389.657,3.0,7.868069999999999,1.0,w6_f17_c4,
29487,12,Lpp dotA,0.443364,0.219923,1.010561698061698,380.122,4.0,0.384234,1.0,w6_f17_c4,
29488,13,Lpp dotA,0.4553439999999999,0.179964,1.0051102238602239,454.538,7.0,6.767760000000001,1.0,w6_f17_c4,
29489,14,Lpp dotA,0.449421,0.246048,0.9849337974337975,453.547,0.0,0.0,0.0,w6_f17_c4,
29490,15,Lpp dotA,0.447471,0.227284,0.996433933933934,462.156,1.0,0.489026,1.0,w6_f17_c4,
29491,16,Lpp dotA,0.420377,0.276931,0.9964851214851216,438.4380000000001,1.0,0.681143,1.0,w6_f17_c4,
29492,17,Lpp dotA,0.4964949999999999,0.140977,0.9930896805896807,461.411,1.0,1.31862,1.0,w6_f17_c4,
29493,1,Lpp dotA,0.348471,0.442114,1.0,313.461,11.0,11.9899,1.0,w6_f17_c5,
29494,2,Lpp dotA,0.346029,0.500159,1.0150346561565644,449.502,8.0,12.9504,1.0,w6_f17_c5,
29495,3,Lpp dotA,0.355871,0.456909,1.0302137129654798,467.458,10.0,15.0288,1.0,w6_f17_c5,
29496,4,Lpp dotA,0.358033,0.395906,1.04157889372112,451.735,7.0,11.4659,1.0,w6_f17_c5,
29497,5,Lpp dotA,0.417626,0.262959,1.0685308507746671,451.073,7.0,11.5096,1.0,w6_f17_c5,
29498,6,Lpp dotA,0.438042,0.206156,1.0727354580048927,388.789,10.0,22.1197,1.0,w6_f17_c5,
29499,7,Lpp dotA,0.418159,0.226569,1.0639100298994293,435.197,8.0,19.4388,1.0,w6_f17_c5,
29500,8,Lpp dotA,0.4334199999999999,0.196715,1.0821130062516988,453.625,12.0,23.0017,1.0,w6_f17_c5,
29501,9,Lpp dotA,0.424996,0.2146949999999999,1.057242117423213,619.32,5.0,11.5532,1.0,w6_f17_c5,
29502,10,Lpp dotA,0.416595,0.252646,1.1041128703452028,548.5,8.0,13.6927,1.0,w6_f17_c5,
29503,11,Lpp dotA,0.4242,0.225276,1.119614705082903,553.827,6.0,11.693,1.0,w6_f17_c5,
29504,12,Lpp dotA,0.4458689999999999,0.191753,1.1343011008426203,439.694,11.0,12.5225,1.0,w6_f17_c5,
29505,13,Lpp dotA,0.4529229999999999,0.170267,1.122001562924708,500.419,11.0,15.3781,1.0,w6_f17_c5,
29506,14,Lpp dotA,0.440562,0.193242,1.115095814079913,489.775,10.0,12.9592,1.0,w6_f17_c5,
29507,15,Lpp dotA,0.4474899999999999,0.191347,1.1191050557216635,513.8480000000001,7.0,15.2995,1.0,w6_f17_c5,
29508,16,Lpp dotA,0.432016,0.227601,1.1260192987224789,483.603,8.0,9.65826,1.0,w6_f17_c5,
29509,17,Lpp dotA,0.44348,0.2046349999999999,1.1111205490622453,531.4830000000001,13.0,15.2471,1.0,w6_f17_c5,
29510,1,Lpp dotA,0.379392,0.413966,1.0,353.593,7.0,21.5695,1.0,w6_f17_c6,
29511,2,Lpp dotA,0.37959,0.353332,0.8128027578828494,458.408,9.0,25.866,1.0,w6_f17_c6,
29512,3,Lpp dotA,0.405237,0.323565,0.8731908823442004,563.192,16.0,31.8565,1.0,w6_f17_c6,
29513,4,Lpp dotA,0.415228,0.255562,1.0060526811098893,644.87,10.0,28.9049,1.0,w6_f17_c6,
29514,5,Lpp dotA,0.423493,0.256362,0.989638126937898,707.722,10.0,18.3734,1.0,w6_f17_c6,
29515,6,Lpp dotA,0.4312229999999999,0.213538,1.176894806185424,670.34,13.0,23.5256,1.0,w6_f17_c6,
29516,7,Lpp dotA,0.446929,0.177008,1.1567901968359635,715.395,14.0,27.4291,1.0,w6_f17_c6,
29517,8,Lpp dotA,0.445384,0.170208,1.1396970687588537,763.193,20.0,29.9703,1.0,w6_f17_c6,
29518,9,Lpp dotA,0.435393,0.191031,1.0867930696305983,772.388,12.0,24.102,1.0,w6_f17_c6,
29519,10,Lpp dotA,0.436256,0.2211389999999999,0.9316572062567486,775.908,10.0,24.2155,1.0,w6_f17_c6,
29520,11,Lpp dotA,0.426052,0.263277,0.9270260631816696,772.067,10.0,25.211,1.0,w6_f17_c6,
29521,12,Lpp dotA,0.432,0.263676,0.9012353016929676,764.561,12.0,23.4121,1.0,w6_f17_c6,
29522,13,Lpp dotA,0.438532,0.1925069999999999,0.8896450612697753,773.237,7.0,15.7623,1.0,w6_f17_c6,
29523,14,Lpp dotA,0.457345,0.17315,0.8671827790820926,783.315,17.0,17.7272,1.0,w6_f17_c6,
29524,15,Lpp dotA,0.440075,0.200495,0.899016315492288,781.066,10.0,22.9318,1.0,w6_f17_c6,
29525,16,Lpp dotA,0.415024,0.2546239999999999,0.8262900333838548,784.069,10.0,21.9974,1.0,w6_f17_c6,
29526,17,Lpp dotA,0.352283,0.379218,0.7175398971737645,750.862,15.0,10.9594,1.0,w6_f17_c6,
29527,1,Lpp dotA,0.437222,0.192639,1.0,375.194,6.0,10.9681,1.0,w6_f17_c7,
29528,2,Lpp dotA,0.444281,0.175971,1.0049321824907522,488.202,5.0,11.6231,1.0,w6_f17_c7,
29529,3,Lpp dotA,0.44583,0.188898,1.0045764962534383,530.33,13.0,9.57093,1.0,w6_f17_c7,
29530,4,Lpp dotA,0.454514,0.158002,1.0081491669037907,490.05,9.0,7.911739999999999,1.0,w6_f17_c7,
29531,5,Lpp dotA,0.449007,0.182579,1.0276802934016251,482.236,5.0,8.80246,1.0,w6_f17_c7,
29532,6,Lpp dotA,0.437204,0.201682,1.0072639033798096,414.565,7.0,12.0947,1.0,w6_f17_c7,
29533,7,Lpp dotA,0.455187,0.165427,1.0079436593000095,428.266,7.0,7.25679,1.0,w6_f17_c7,
29534,8,Lpp dotA,0.451542,0.162989,1.0097853235954346,424.497,10.0,10.1298,1.0,w6_f17_c7,
29535,9,Lpp dotA,0.435009,0.197615,1.021467640456543,379.138,6.0,10.549,1.0,w6_f17_c7,
29536,10,Lpp dotA,0.45151,0.17837,1.0122039900091688,406.157,8.0,11.3786,1.0,w6_f17_c7,
29537,11,Lpp dotA,0.45071,0.174078,1.0146621771159379,399.347,6.0,5.21336,1.0,w6_f17_c7,
29538,12,Lpp dotA,0.45629,0.180312,1.0167093490151442,398.216,5.0,1.7639900000000002,1.0,w6_f17_c7,
29539,13,Lpp dotA,0.470657,0.145474,1.038619621233678,394.343,9.0,5.00378,1.0,w6_f17_c7,
29540,14,Lpp dotA,0.4645479999999999,0.147945,1.0166303076290746,383.92800000000005,6.0,8.3047,1.0,w6_f17_c7,
29541,15,Lpp dotA,0.45493,0.165378,1.0165038414113627,383.675,7.0,7.69342,1.0,w6_f17_c7,
29542,16,Lpp dotA,0.462454,0.161,1.0218549432482849,360.914,8.0,9.89404,1.0,w6_f17_c7,
29543,17,Lpp dotA,0.465413,0.154813,1.0114451927028991,410.261,5.0,5.24829,1.0,w6_f17_c7,
29544,1,Lpp dotA,0.374756,0.4695,1.0,355.751,6.0,11.2389,1.0,w6_f17_c8,
29545,2,Lpp dotA,0.422202,0.31767,1.003928056200213,471.018,10.0,13.8936,1.0,w6_f17_c8,
29546,3,Lpp dotA,0.417548,0.309502,1.0035125133287337,538.3,8.0,11.7803,1.0,w6_f17_c8,
29547,4,Lpp dotA,0.416733,0.297709,1.0070955905413033,575.974,9.0,16.7229,1.0,w6_f17_c8,
29548,5,Lpp dotA,0.415192,0.3256469999999999,1.019075769930377,650.6419999999999,10.0,16.8452,1.0,w6_f17_c8,
29549,6,Lpp dotA,0.422058,0.291146,1.0149595433732672,679.3580000000001,8.0,13.6316,1.0,w6_f17_c8,
29550,7,Lpp dotA,0.4189229999999999,0.3029469999999999,1.027747287210688,731.278,7.0,15.448,1.0,w6_f17_c8,
29551,8,Lpp dotA,0.4347189999999999,0.261843,1.031604779527065,733.4739999999999,12.0,16.2776,1.0,w6_f17_c8,
29552,9,Lpp dotA,0.448131,0.212024,1.0358934955779968,735.4760000000001,12.0,17.6311,1.0,w6_f17_c8,
29553,10,Lpp dotA,0.4582449999999999,0.180181,1.0456313115473876,815.0419999999999,16.0,14.6184,1.0,w6_f17_c8,
29554,11,Lpp dotA,0.453439,0.186834,1.0519977419557174,824.47,9.0,16.3998,1.0,w6_f17_c8,
29555,12,Lpp dotA,0.452985,0.207852,1.054153860628489,824.5110000000001,11.0,14.2516,1.0,w6_f17_c8,
29556,13,Lpp dotA,0.440183,0.2339659999999999,1.0647306027723766,905.394,9.0,13.0552,1.0,w6_f17_c8,
29557,14,Lpp dotA,0.4359909999999999,0.249325,1.0646914006146897,937.564,11.0,15.282,1.0,w6_f17_c8,
29558,15,Lpp dotA,0.436397,0.242794,1.0838220535658285,935.391,11.0,13.6578,1.0,w6_f17_c8,
29559,16,Lpp dotA,0.431239,0.258889,1.1156463651759392,904.731,10.0,11.1865,1.0,w6_f17_c8,
29560,17,Lpp dotA,0.4409619999999999,0.239634,1.1368939346421627,1012.75,8.0,15.0637,1.0,w6_f17_c8,
29561,1,Lpp dotA,0.39518,0.382171,1.0,279.323,5.0,47.4966,1.0,w6_f17_c9,
29562,2,Lpp dotA,0.397588,0.3447389999999999,1.0033330188975882,375.198,6.0,34.1969,1.0,w6_f17_c9,
29563,3,Lpp dotA,0.4173949999999999,0.313402,1.0130726661006824,372.931,4.0,42.9557,1.0,w6_f17_c9,
29564,4,Lpp dotA,0.4075789999999999,0.267687,1.0140552778039806,381.2480000000001,10.0,42.7985,1.0,w6_f17_c9,
29565,5,Lpp dotA,0.4125399999999999,0.27745,1.0288494796088419,403.99,10.0,39.2618,1.0,w6_f17_c9,
29566,6,Lpp dotA,0.426982,0.2173969999999999,1.0305710153130208,386.002,10.0,42.3444,1.0,w6_f17_c9,
29567,7,Lpp dotA,0.441974,0.198002,1.0322768292299467,394.514,6.0,45.1825,1.0,w6_f17_c9,
29568,8,Lpp dotA,0.436002,0.2076849999999999,1.0394695468980915,414.514,8.0,39.646,1.0,w6_f17_c9,
29569,9,Lpp dotA,0.4510909999999999,0.181633,1.0417099015816118,401.624,7.0,50.1251,1.0,w6_f17_c9,
29570,10,Lpp dotA,0.445032,0.199785,1.0517875672106405,437.454,5.0,53.7492,1.0,w6_f17_c9,
29571,11,Lpp dotA,0.4555329999999999,0.163715,1.0657327925038518,412.861,11.0,50.3871,1.0,w6_f17_c9,
29572,12,Lpp dotA,0.4494229999999999,0.178317,1.0629657579473635,402.51,12.0,49.933,1.0,w6_f17_c9,
29573,13,Lpp dotA,0.434126,0.209648,1.0610948652642833,442.817,6.0,46.3352,1.0,w6_f17_c9,
29574,14,Lpp dotA,0.397131,0.362406,1.0486825142282175,477.702,10.0,41.3227,1.0,w6_f17_c9,
29575,15,Lpp dotA,0.39904,0.326428,1.0364588246391848,512.235,7.0,34.4501,1.0,w6_f17_c9,
29576,16,Lpp dotA,0.433246,0.212454,1.0615429362009874,450.229,8.0,39.2006,1.0,w6_f17_c9,
29577,17,Lpp dotA,0.449522,0.181789,1.065921453950885,482.124,9.0,39.8905,1.0,w6_f17_c9,
29578,0,Lpp dotA,0.333047,0.478387,1.0,229.445,3.0,0.986784,1.0,w6_f18_c1,
29579,1,Lpp dotA,0.375558,0.3862489999999999,0.9771443699258736,379.789,1.0,2.47133,1.0,w6_f18_c1,
29580,2,Lpp dotA,0.383193,0.309701,0.9754997914193113,524.217,3.0,3.1612,1.0,w6_f18_c1,
29581,3,Lpp dotA,0.383332,0.32425,0.9747697590090814,603.015,4.0,5.49281,1.0,w6_f18_c1,
29582,4,Lpp dotA,0.359296,0.3906,0.9703654975451658,618.393,1.0,4.08686,1.0,w6_f18_c1,
29583,5,Lpp dotA,0.337453,0.41627,0.9687048743702468,615.882,1.0,0.7248060000000001,1.0,w6_f18_c1,
29584,6,Lpp dotA,0.3627559999999999,0.416205,0.9653595610178738,616.428,0.0,0.0,0.0,w6_f18_c1,
29585,7,Lpp dotA,0.356886,0.373544,0.9638112505214518,621.9209999999999,0.0,0.0,0.0,w6_f18_c1,
29586,8,Lpp dotA,0.362451,0.386988,0.9738712575811057,533.623,0.0,0.0,0.0,w6_f18_c1,
29587,9,Lpp dotA,0.362765,0.36119,0.9712720213073196,583.696,0.0,0.0,0.0,w6_f18_c1,
29588,0,Lpp dotA,0.3783849999999999,0.398957,1.0,281.41200000000003,8.0,10.0774,1.0,w6_f18_c2,
29589,1,Lpp dotA,0.38409,0.337591,0.9768357880604017,507.199,6.0,12.3566,1.0,w6_f18_c2,
29590,2,Lpp dotA,0.394921,0.295731,0.978663690259546,633.794,11.0,16.0418,1.0,w6_f18_c2,
29591,3,Lpp dotA,0.397985,0.297172,0.9801276296314271,717.702,12.0,17.3167,1.0,w6_f18_c2,
29592,4,Lpp dotA,0.38949,0.313777,0.9909494576953873,807.293,7.0,15.2646,1.0,w6_f18_c2,
29593,5,Lpp dotA,0.412272,0.275762,0.998536060628119,814.693,8.0,21.9014,1.0,w6_f18_c2,
29594,6,Lpp dotA,0.416591,0.270919,1.002030103769846,887.38,12.0,10.0862,1.0,w6_f18_c2,
29595,7,Lpp dotA,0.4424649999999999,0.193544,1.0001132328795932,859.92,9.0,13.6229,1.0,w6_f18_c2,
29596,8,Lpp dotA,0.425511,0.226124,1.033775750370029,882.982,11.0,17.8844,1.0,w6_f18_c2,
29597,9,Lpp dotA,0.442376,0.184638,1.0444277291145998,878.4730000000001,7.0,11.5183,1.0,w6_f18_c2,
29598,10,Lpp dotA,0.4605,0.151076,1.0315838853436214,825.8739999999999,6.0,9.69319,1.0,w6_f18_c2,
29599,11,Lpp dotA,0.469393,0.128449,1.0641221621009553,839.7560000000001,2.0,5.1173,1.0,w6_f18_c2,
29600,12,Lpp dotA,0.462752,0.166071,1.0283243960239083,788.456,9.0,10.9332,1.0,w6_f18_c2,
29601,13,Lpp dotA,0.449251,0.170206,1.0731484402170837,831.216,4.0,7.05594,1.0,w6_f18_c2,
29602,14,Lpp dotA,0.4719569999999999,0.132141,1.0715793560284377,832.671,8.0,6.86382,1.0,w6_f18_c2,
29603,15,Lpp dotA,0.458007,0.17139,1.0286560065998593,802.211,3.0,4.017,1.0,w6_f18_c2,
29604,16,Lpp dotA,0.457242,0.1803809999999999,1.038054335606079,764.212,5.0,7.89427,1.0,w6_f18_c2,
29605,17,Lpp dotA,0.457427,0.166991,1.0277905838772556,758.487,2.0,0.227048,1.0,w6_f18_c2,
29606,0,Lpp dotA,0.319116,0.66482,1.0,224.769,13.0,17.3691,1.0,w6_f18_c3,
29607,1,Lpp dotA,0.339333,0.550701,0.9795940800062812,378.939,8.0,14.5572,1.0,w6_f18_c3,
29608,2,Lpp dotA,0.3443,0.494838,0.9808581635457152,455.356,9.0,16.461,1.0,w6_f18_c3,
29609,3,Lpp dotA,0.3438199999999999,0.4610579999999999,0.9876025595728811,481.776,11.0,17.2993,1.0,w6_f18_c3,
29610,4,Lpp dotA,0.352339,0.4411069999999999,0.9904447846739686,523.21,11.0,13.4657,1.0,w6_f18_c3,
29611,5,Lpp dotA,0.352031,0.428217,0.988128606760099,558.183,7.0,15.7885,1.0,w6_f18_c3,
29612,6,Lpp dotA,0.355911,0.414018,0.9846111569112393,556.908,10.0,17.2382,1.0,w6_f18_c3,
29613,7,Lpp dotA,0.364245,0.367303,0.9812507360734897,509.042,7.0,12.3654,1.0,w6_f18_c3,
29614,8,Lpp dotA,0.344919,0.428666,0.9914419188945158,518.7130000000001,6.0,12.2256,1.0,w6_f18_c3,
29615,9,Lpp dotA,0.351438,0.431957,0.9942448867428259,514.565,9.0,12.1558,1.0,w6_f18_c3,
29616,10,Lpp dotA,0.348717,0.4181069999999999,0.9826718486240333,493.947,8.0,13.0116,1.0,w6_f18_c3,
29617,11,Lpp dotA,0.334881,0.450947,0.9789424096101755,481.648,7.0,18.9672,1.0,w6_f18_c3,
29618,12,Lpp dotA,0.341018,0.530953,0.9923919444117301,481.439,6.0,13.4482,1.0,w6_f18_c3,
29619,13,Lpp dotA,0.338961,0.518202,0.9968437168766929,476.604,8.0,9.67572,1.0,w6_f18_c3,
29620,14,Lpp dotA,0.34298,0.478671,0.9912063753778512,473.038,6.0,10.9594,1.0,w6_f18_c3,
29621,15,Lpp dotA,0.3451639999999999,0.530856,0.9988693911200095,479.19,5.0,11.0817,1.0,w6_f18_c3,
29622,16,Lpp dotA,0.344792,0.54388,1.000832253758882,480.689,7.0,13.6753,1.0,w6_f18_c3,
29623,17,Lpp dotA,0.334758,0.545024,1.0048757507949595,466.887,10.0,14.1643,1.0,w6_f18_c3,
29624,1,Lpp dotA,0.360014,0.4111109999999999,1.0,254.322,3.0,2.83809,1.0,w6_f18_c4,
29625,2,Lpp dotA,0.418367,0.263982,0.9761372540932899,266.652,1.0,2.69837,1.0,w6_f18_c4,
29626,3,Lpp dotA,0.4265,0.242864,0.9682269971542871,253.169,1.0,2.09582,1.0,w6_f18_c4,
29627,4,Lpp dotA,0.4221819999999999,0.259601,0.97686311708665,266.345,4.0,2.89049,1.0,w6_f18_c4,
29628,5,Lpp dotA,0.416976,0.263273,0.9867859941436053,273.053,0.0,0.0,0.0,w6_f18_c4,
29629,6,Lpp dotA,0.4176939999999999,0.239025,0.9880809997113046,272.283,0.0,0.0,0.0,w6_f18_c4,
29630,7,Lpp dotA,0.4568819999999999,0.196994,0.9899946385119809,269.934,2.0,0.104791,1.0,w6_f18_c4,
29631,8,Lpp dotA,0.427485,0.253849,1.0027302346682063,273.812,1.0,0.8557950000000001,1.0,w6_f18_c4,
29632,9,Lpp dotA,0.424884,0.2445679999999999,0.997665690600899,264.253,0.0,0.0,0.0,w6_f18_c4,
29633,10,Lpp dotA,0.445375,0.20883,0.9919412710850827,284.336,0.0,0.0,0.0,w6_f18_c4,
29634,11,Lpp dotA,0.4370199999999999,0.2196989999999999,0.9974924732956654,310.958,3.0,2.25301,1.0,w6_f18_c4,
29635,12,Lpp dotA,0.413255,0.238443,1.0117870251989938,316.441,2.0,0.8557950000000001,1.0,w6_f18_c4,
29636,13,Lpp dotA,0.405761,0.240742,1.0080834742442364,301.939,1.0,1.47581,1.0,w6_f18_c4,
29637,14,Lpp dotA,0.433893,0.204571,1.027805501711552,284.365,2.0,0.497758,1.0,w6_f18_c4,
29638,15,Lpp dotA,0.4214569999999999,0.225359,1.0259825957850457,286.957,0.0,0.0,0.0,w6_f18_c4,
29639,16,Lpp dotA,0.401145,0.265447,1.0309894007506084,281.118,1.0,1.44088,1.0,w6_f18_c4,
29640,17,Lpp dotA,0.3971929999999999,0.269223,1.0472470821132511,277.714,4.0,1.33609,1.0,w6_f18_c4,
29641,1,Lpp dotA,0.350038,0.436689,1.0,279.223,9.0,10.5577,1.0,w6_f18_c5,
29642,2,Lpp dotA,0.373504,0.381025,1.0007142798499191,301.993,5.0,8.90725,1.0,w6_f18_c5,
29643,3,Lpp dotA,0.360352,0.413202,1.001814435021059,300.9,5.0,9.78924,1.0,w6_f18_c5,
