,row,col,plane,t,field,n,x,y,compound,bacteria,fluo_volt,well_id,cell_lbl
48224,4,5,1,0,3,52,795,779,NT,NI,1.8916084930415817,10,w10_f3_c52
48545,4,5,1,1,3,52,1734,1032,NT,NI,0.8267397364319414,10,w10_f3_c52
51049,4,5,1,2,3,52,202,1227,NT,NI,1.0418401765911267,10,w10_f3_c52
51307,4,5,1,3,3,52,820,1155,NT,NI,0.9581598234088733,10,w10_f3_c52
51569,4,5,1,4,3,52,1120,1119,NT,NI,0.8823859845298156,10,w10_f3_c52
51827,4,5,1,5,3,52,1128,1119,NT,NI,0.8966008317927322,10,w10_f3_c52
52091,4,5,1,6,3,52,1822,1041,NT,NI,1.0408696638280928,10,w10_f3_c52
52357,4,5,1,7,3,52,747,1109,NT,NI,0.7849021971037579,10,w10_f3_c52
52618,4,5,1,8,3,52,186,1234,NT,NI,1.0360329235905807,10,w10_f3_c52
52876,4,5,1,9,3,52,178,1230,NT,NI,0.9406378484154007,10,w10_f3_c52
48812,4,5,1,10,3,52,180,1224,NT,NI,0.9117228975080504,10,w10_f3_c52
49065,4,5,1,11,3,52,204,1212,NT,NI,0.9258164306755877,10,w10_f3_c52
49313,4,5,1,12,3,52,1013,1265,NT,NI,0.8671320556673463,10,w10_f3_c52
49570,4,5,1,13,3,52,676,1243,NT,NI,0.7661196104235181,10,w10_f3_c52
49821,4,5,1,14,3,52,1387,1284,NT,NI,0.7661670811564927,10,w10_f3_c52
50062,4,5,1,15,3,52,1005,1261,NT,NI,0.8747537455726949,10,w10_f3_c52
50306,4,5,1,16,3,52,141,1227,NT,NI,0.8583974408000401,10,w10_f3_c52
50550,4,5,1,17,3,52,1611,1363,NT,NI,0.7995917516964194,10,w10_f3_c52
50792,4,5,1,18,3,52,1007,1264,NT,NI,0.8856878377344857,10,w10_f3_c52
48225,4,5,1,0,3,53,1846,804,NT,NI,1.705943461320433,10,w10_f3_c53
48546,4,5,1,1,3,53,1828,1035,NT,NI,1.4220034525479857,10,w10_f3_c53
51050,4,5,1,2,3,53,1016,1274,NT,NI,0.9201168633627202,10,w10_f3_c53
51308,4,5,1,3,3,53,158,1243,NT,NI,1.0798831366372799,10,w10_f3_c53
51570,4,5,1,4,3,53,817,1152,NT,NI,0.877603839356482,10,w10_f3_c53
51828,4,5,1,5,3,53,816,1154,NT,NI,0.8592278707320891,10,w10_f3_c53
52092,4,5,1,6,3,53,1129,1116,NT,NI,0.8706628327822767,10,w10_f3_c53
52358,4,5,1,7,3,53,826,1152,NT,NI,0.8832982349938568,10,w10_f3_c53
52619,4,5,1,8,3,53,1023,1273,NT,NI,0.834152009583001,10,w10_f3_c53
52877,4,5,1,9,3,53,1021,1269,NT,NI,0.8784605637451681,10,w10_f3_c53
48813,4,5,1,10,3,53,1013,1264,NT,NI,0.8671025529873775,10,w10_f3_c53
49066,4,5,1,11,3,53,1009,1265,NT,NI,0.8643938674950047,10,w10_f3_c53
49314,4,5,1,12,3,53,1385,1278,NT,NI,0.7554564878917142,10,w10_f3_c53
49571,4,5,1,13,3,53,1016,1274,NT,NI,0.8695290837409615,10,w10_f3_c53
49822,4,5,1,14,3,53,1611,1363,NT,NI,0.8006525469595263,10,w10_f3_c53
50063,4,5,1,15,3,53,1383,1292,NT,NI,0.7368034946146921,10,w10_f3_c53
50307,4,5,1,16,3,53,1001,1267,NT,NI,0.8649325265417833,10,w10_f3_c53
50551,4,5,1,17,3,53,1280,1426,NT,NI,0.7695180540557179,10,w10_f3_c53
50793,4,5,1,18,3,53,1400,1292,NT,NI,0.7219159845789611,10,w10_f3_c53
48226,4,5,1,0,3,54,1778,828,NT,NI,1.4649412895246512,10,w10_f3_c54
48547,4,5,1,1,3,54,500,1055,NT,NI,0.95533614305247,10,w10_f3_c54
51051,4,5,1,2,3,54,1424,1277,NT,NI,0.9587825473139105,10,w10_f3_c54
51309,4,5,1,3,3,54,1018,1273,NT,NI,1.0412174526860896,10,w10_f3_c54
51571,4,5,1,4,3,54,175,1233,NT,NI,1.1705021013575034,10,w10_f3_c54
51829,4,5,1,5,3,54,191,1226,NT,NI,1.1844538101749005,10,w10_f3_c54
52093,4,5,1,6,3,54,742,1110,NT,NI,0.867295640387587,10,w10_f3_c54
52359,4,5,1,7,3,54,181,1222,NT,NI,1.2021425838541002,10,w10_f3_c54
52620,4,5,1,8,3,54,1420,1286,NT,NI,0.8526439733897254,10,w10_f3_c54
52878,4,5,1,9,3,54,1409,1289,NT,NI,0.8778958545273355,10,w10_f3_c54
48814,4,5,1,10,3,54,1385,1281,NT,NI,0.8692175594593712,10,w10_f3_c54
49067,4,5,1,11,3,54,1402,1290,NT,NI,0.878133128486815,10,w10_f3_c54
49315,4,5,1,12,3,54,1620,1364,NT,NI,0.9156520733295171,10,w10_f3_c54
49572,4,5,1,13,3,54,1389,1300,NT,NI,0.8589080059199852,10,w10_f3_c54
49823,4,5,1,14,3,54,1296,1415,NT,NI,0.9061729786483096,10,w10_f3_c54
50064,4,5,1,15,3,54,1606,1368,NT,NI,0.9070686878453448,10,w10_f3_c54
50308,4,5,1,16,3,54,1377,1295,NT,NI,0.8507339180159151,10,w10_f3_c54
50552,4,5,1,17,3,54,796,1391,NT,NI,1.0091320815154687,10,w10_f3_c54
50794,4,5,1,18,3,54,1617,1364,NT,NI,0.8921975424349646,10,w10_f3_c54
48227,4,5,1,0,3,55,298,868,NT,NI,1.601248208844854,10,w10_f3_c55
48548,4,5,1,1,3,55,23,1039,NT,NI,0.998340017244183,10,w10_f3_c55
51052,4,5,1,2,3,55,1622,1383,NT,NI,1.039492861460478,10,w10_f3_c55
51310,4,5,1,3,3,55,1420,1271,NT,NI,0.9605071385395219,10,w10_f3_c55
51572,4,5,1,4,3,55,1016,1273,NT,NI,1.024114241179232,10,w10_f3_c55
51830,4,5,1,5,3,55,1015,1270,NT,NI,1.0092940624165787,10,w10_f3_c55
52094,4,5,1,6,3,55,823,1151,NT,NI,1.0521222311886518,10,w10_f3_c55
52360,4,5,1,7,3,55,1028,1268,NT,NI,1.0273605660510512,10,w10_f3_c55
52621,4,5,1,8,3,55,1627,1365,NT,NI,0.9984504782039046,10,w10_f3_c55
52879,4,5,1,9,3,55,1613,1360,NT,NI,0.98008327529019,10,w10_f3_c55
48815,4,5,1,10,3,55,1621,1361,NT,NI,0.9570153448683213,10,w10_f3_c55
49068,4,5,1,11,3,55,1624,1366,NT,NI,0.9580954075855994,10,w10_f3_c55
49316,4,5,1,12,3,55,1374,1366,NT,NI,0.9023985370059556,10,w10_f3_c55
49573,4,5,1,13,3,55,1618,1374,NT,NI,0.9467731592141315,10,w10_f3_c55
49824,4,5,1,14,3,55,811,1370,NT,NI,1.1099976373628058,10,w10_f3_c55
50065,4,5,1,15,3,55,1298,1412,NT,NI,0.9362302742806997,10,w10_f3_c55
50309,4,5,1,16,3,55,1599,1364,NT,NI,0.9294430619778034,10,w10_f3_c55
50553,4,5,1,17,3,55,444,1493,NT,NI,0.8859705376073542,10,w10_f3_c55
50795,4,5,1,18,3,55,1282,1407,NT,NI,0.9189247239243096,10,w10_f3_c55
48228,4,5,1,0,3,56,2025,865,NT,NI,1.945568243447724,10,w10_f3_c56
48549,4,5,1,1,3,56,1154,1136,NT,NI,1.04319243480684,10,w10_f3_c56
51053,4,5,1,2,3,56,1313,1416,NT,NI,0.9810001228504909,10,w10_f3_c56
51311,4,5,1,3,3,56,1622,1376,NT,NI,1.0189998771495088,10,w10_f3_c56
51573,4,5,1,4,3,56,1408,1276,NT,NI,0.8937523034467052,10,w10_f3_c56
51831,4,5,1,5,3,56,1424,1279,NT,NI,0.9018963920908254,10,w10_f3_c56
52095,4,5,1,6,3,56,200,1224,NT,NI,1.243696421455089,10,w10_f3_c56
52361,4,5,1,7,3,56,1413,1292,NT,NI,0.8974977452440378,10,w10_f3_c56
52622,4,5,1,8,3,56,808,1382,NT,NI,1.155118221124891,10,w10_f3_c56
52880,4,5,1,9,3,56,1310,1409,NT,NI,0.9389492987034777,10,w10_f3_c56
48816,4,5,1,10,3,56,807,1383,NT,NI,1.1099631748162484,10,w10_f3_c56
49069,4,5,1,11,3,56,1304,1409,NT,NI,0.9322434597095334,10,w10_f3_c56
49317,4,5,1,12,3,56,1291,1414,NT,NI,0.9302418956130389,10,w10_f3_c56
49574,4,5,1,13,3,56,1304,1423,NT,NI,0.9419396594344682,10,w10_f3_c56
49825,4,5,1,14,3,56,464,1494,NT,NI,0.8629378046916901,10,w10_f3_c56
50066,4,5,1,15,3,56,794,1385,NT,NI,1.0690989066306305,10,w10_f3_c56
50310,4,5,1,16,3,56,1290,1415,NT,NI,0.8984326075166521,10,w10_f3_c56
50554,4,5,1,17,3,56,1971,1558,NT,NI,1.1079616107197539,10,w10_f3_c56
50796,4,5,1,18,3,56,802,1377,NT,NI,1.043617916995017,10,w10_f3_c56
48229,4,5,1,0,3,57,1033,888,NT,NI,0.8644539681546596,10,w10_f3_c57
48550,4,5,1,1,3,57,822,1161,NT,NI,1.1415417983128435,10,w10_f3_c57
51054,4,5,1,2,3,57,812,1387,NT,NI,1.1199205430600307,10,w10_f3_c57
51312,4,5,1,3,3,57,1308,1408,NT,NI,0.8800794569399694,10,w10_f3_c57
51574,4,5,1,4,3,57,1629,1375,NT,NI,0.8841722192677867,10,w10_f3_c57
51832,4,5,1,5,3,57,1619,1371,NT,NI,0.8555072418431507,10,w10_f3_c57
52096,4,5,1,6,3,57,1022,1272,NT,NI,0.8709241822295909,10,w10_f3_c57
52362,4,5,1,7,3,57,1623,1365,NT,NI,0.8472174429880814,10,w10_f3_c57
52623,4,5,1,8,3,57,1315,1411,NT,NI,0.8309506678762474,10,w10_f3_c57
52881,4,5,1,9,3,57,814,1380,NT,NI,0.9691713329370915,10,w10_f3_c57
48817,4,5,1,10,3,57,1302,1417,NT,NI,0.8181875058654238,10,w10_f3_c57
49070,4,5,1,11,3,57,812,1376,NT,NI,0.9701619378317223,10,w10_f3_c57
49318,4,5,1,12,3,57,796,1385,NT,NI,0.956058852358161,10,w10_f3_c57
49575,4,5,1,13,3,57,805,1401,NT,NI,0.954505166786582,10,w10_f3_c57
49826,4,5,1,14,3,57,1950,1529,NT,NI,0.9208298140791024,10,w10_f3_c57
50067,4,5,1,15,3,57,473,1449,NT,NI,0.8681348473947091,10,w10_f3_c57
50311,4,5,1,16,3,57,790,1382,NT,NI,0.9226911085390141,10,w10_f3_c57
50555,4,5,1,17,3,57,946,1590,NT,NI,0.7276253636562706,10,w10_f3_c57
50797,4,5,1,18,3,57,443,1510,NT,NI,0.8141312395074086,10,w10_f3_c57
48230,4,5,1,0,3,58,1141,935,NT,NI,1.4823421245801482,10,w10_f3_c58
48551,4,5,1,1,3,58,184,1232,NT,NI,1.1106481103885992,10,w10_f3_c58
51055,4,5,1,2,3,58,454,1516,NT,NI,0.998519551070545,10,w10_f3_c58
51313,4,5,1,3,3,58,811,1387,NT,NI,1.001480448929455,10,w10_f3_c58
51575,4,5,1,4,3,58,1309,1423,NT,NI,0.8100601324247974,10,w10_f3_c58
51833,4,5,1,5,3,58,1303,1421,NT,NI,0.7970549199593681,10,w10_f3_c58
52097,4,5,1,6,3,58,1422,1274,NT,NI,0.7339961987805451,10,w10_f3_c58
52363,4,5,1,7,3,58,806,1384,NT,NI,0.9635770018808375,10,w10_f3_c58
52624,4,5,1,8,3,58,464,1507,NT,NI,0.7126569733099033,10,w10_f3_c58
52882,4,5,1,9,3,58,464,1505,NT,NI,0.7808070547469521,10,w10_f3_c58
48818,4,5,1,10,3,58,743,1458,NT,NI,0.6964288803703347,10,w10_f3_c58
49071,4,5,1,11,3,58,456,1514,NT,NI,0.8002975727063546,10,w10_f3_c58
49319,4,5,1,12,3,58,437,1510,NT,NI,0.7592898788206829,10,w10_f3_c58
49576,4,5,1,13,3,58,451,1516,NT,NI,0.7400366281354499,10,w10_f3_c58
49827,4,5,1,14,3,58,951,1666,NT,NI,0.7941731111918479,10,w10_f3_c58
50068,4,5,1,15,3,58,1987,1562,NT,NI,0.9320204544162607,10,w10_f3_c58
50312,4,5,1,16,3,58,453,1487,NT,NI,0.7189841006210966,10,w10_f3_c58
50556,4,5,1,17,3,58,968,1676,NT,NI,0.7779054737065845,10,w10_f3_c58
50798,4,5,1,18,3,58,1967,1554,NT,NI,0.8947497200987625,10,w10_f3_c58
48231,4,5,1,0,3,59,1372,924,NT,NI,1.7681990936997514,10,w10_f3_c59
48552,4,5,1,1,3,59,1022,1275,NT,NI,0.9920281078372,10,w10_f3_c59
51056,4,5,1,2,3,59,944,1667,NT,NI,0.967449412157788,10,w10_f3_c59
51314,4,5,1,3,3,59,457,1514,NT,NI,1.0325505878422119,10,w10_f3_c59
51576,4,5,1,4,3,59,826,1446,NT,NI,1.0716948232296866,10,w10_f3_c59
51834,4,5,1,5,3,59,802,1397,NT,NI,0.9913128824106751,10,w10_f3_c59
52098,4,5,1,6,3,59,1616,1365,NT,NI,0.8498183223004155,10,w10_f3_c59
52364,4,5,1,7,3,59,1309,1423,NT,NI,0.8409693653810012,10,w10_f3_c59
52625,4,5,1,8,3,59,1988,1555,NT,NI,0.9752542443669472,10,w10_f3_c59
52883,4,5,1,9,3,59,1971,1545,NT,NI,1.0412533673021904,10,w10_f3_c59
48819,4,5,1,10,3,59,452,1508,NT,NI,0.8127049094743876,10,w10_f3_c59
49072,4,5,1,11,3,59,1981,1553,NT,NI,1.0066301919101217,10,w10_f3_c59
49320,4,5,1,12,3,59,1972,1549,NT,NI,0.9942990790820054,10,w10_f3_c59
49577,4,5,1,13,3,59,1984,1562,NT,NI,0.9758546160753441,10,w10_f3_c59
49828,4,5,1,14,3,59,992,1712,NT,NI,0.783568609434711,10,w10_f3_c59
50069,4,5,1,15,3,59,946,1624,NT,NI,0.8329974732182012,10,w10_f3_c59
50313,4,5,1,16,3,59,1976,1563,NT,NI,0.9884519807045754,10,w10_f3_c59
50557,4,5,1,17,3,59,1288,1697,NT,NI,0.9351180905047299,10,w10_f3_c59
50799,4,5,1,18,3,59,959,1576,NT,NI,0.7361340238478083,10,w10_f3_c59
48232,4,5,1,0,3,6,1417,107,NT,NI,1.267447044287916,10,w10_f3_c6
48553,4,5,1,1,3,6,705,79,NT,NI,0.9462418321466328,10,w10_f3_c6
51057,4,5,1,2,3,6,1367,136,NT,NI,1.0750933014049344,10,w10_f3_c6
51315,4,5,1,3,3,6,1464,149,NT,NI,0.9249066985950656,10,w10_f3_c6
51577,4,5,1,4,3,6,711,111,NT,NI,0.9627685997783694,10,w10_f3_c6
51835,4,5,1,5,3,6,1454,133,NT,NI,0.8998012966666242,10,w10_f3_c6
52099,4,5,1,6,3,6,716,109,NT,NI,0.9922429275624451,10,w10_f3_c6
52365,4,5,1,7,3,6,722,98,NT,NI,0.9414844157994625,10,w10_f3_c6
52626,4,5,1,8,3,6,723,106,NT,NI,0.9718822045880091,10,w10_f3_c6
52884,4,5,1,9,3,6,1029,112,NT,NI,1.0602160261880804,10,w10_f3_c6
48820,4,5,1,10,3,6,1025,103,NT,NI,1.0457081353730144,10,w10_f3_c6
49073,4,5,1,11,3,6,1026,103,NT,NI,1.0714249321733815,10,w10_f3_c6
49321,4,5,1,12,3,6,2039,107,NT,NI,0.8406297367180833,10,w10_f3_c6
49578,4,5,1,13,3,6,2054,111,NT,NI,0.8559209772128037,10,w10_f3_c6
49829,4,5,1,14,3,6,2051,97,NT,NI,0.8362799169521966,10,w10_f3_c6
50070,4,5,1,15,3,6,1013,90,NT,NI,1.0881873415786725,10,w10_f3_c6
50314,4,5,1,16,3,6,1006,108,NT,NI,1.0390082665681641,10,w10_f3_c6
50558,4,5,1,17,3,6,1470,162,NT,NI,0.9018329108764601,10,w10_f3_c6
50800,4,5,1,18,3,6,1441,147,NT,NI,0.8808862678164286,10,w10_f3_c6
48233,4,5,1,0,3,60,1873,924,NT,NI,1.0021730651362344,10,w10_f3_c60
48554,4,5,1,1,3,60,1399,1290,NT,NI,0.7902759978455081,10,w10_f3_c60
51058,4,5,1,2,3,60,1263,1567,NT,NI,0.846766404784458,10,w10_f3_c60
51316,4,5,1,3,3,60,1992,1572,NT,NI,1.1532335952155421,10,w10_f3_c60
51578,4,5,1,4,3,60,455,1515,NT,NI,0.905852417302799,10,w10_f3_c60
51836,4,5,1,5,3,60,1978,1478,NT,NI,0.7954393491948515,10,w10_f3_c60
52100,4,5,1,6,3,60,807,1399,NT,NI,0.9231069259486265,10,w10_f3_c60
52366,4,5,1,7,3,60,458,1509,NT,NI,0.707044817146784,10,w10_f3_c60
52627,4,5,1,8,3,60,982,1714,NT,NI,0.7872485652198138,10,w10_f3_c60
52885,4,5,1,9,3,60,969,1704,NT,NI,0.7714381233632361,10,w10_f3_c60
48821,4,5,1,10,3,60,1965,1538,NT,NI,0.9121301610296986,10,w10_f3_c60
49074,4,5,1,11,3,60,949,1611,NT,NI,0.6690208205642539,10,w10_f3_c60
49322,4,5,1,12,3,60,1256,1564,NT,NI,0.7562359540127412,10,w10_f3_c60
49579,4,5,1,13,3,60,1264,1571,NT,NI,0.7530042161178283,10,w10_f3_c60
49830,4,5,1,14,3,60,1315,1664,NT,NI,0.85848609795509,10,w10_f3_c60
50071,4,5,1,15,3,60,994,1703,NT,NI,0.6937510447428539,10,w10_f3_c60
50315,4,5,1,16,3,60,945,1581,NT,NI,0.6730976393454803,10,w10_f3_c60
50559,4,5,1,17,3,60,1389,1706,NT,NI,0.883063093181776,10,w10_f3_c60
50801,4,5,1,18,3,60,974,1676,NT,NI,0.7418370758344012,10,w10_f3_c60
48234,4,5,1,0,3,61,35,918,NT,NI,1.1634528609439239,10,w10_f3_c61
48555,4,5,1,1,3,61,1622,1379,NT,NI,0.8423210292262381,10,w10_f3_c61
51059,4,5,1,2,3,61,2007,1584,NT,NI,1.1893094418028716,10,w10_f3_c61
51317,4,5,1,3,3,61,1263,1569,NT,NI,0.8106905581971284,10,w10_f3_c61
51579,4,5,1,4,3,61,1999,1574,NT,NI,1.0262879902618072,10,w10_f3_c61
51837,4,5,1,5,3,61,453,1517,NT,NI,0.7366700324373232,10,w10_f3_c61
52101,4,5,1,6,3,61,1299,1426,NT,NI,0.7415437927182758,10,w10_f3_c61
52367,4,5,1,7,3,61,1991,1554,NT,NI,0.8688118985045251,10,w10_f3_c61
52628,4,5,1,8,3,61,1001,1655,NT,NI,0.6190841528168702,10,w10_f3_c61
52886,4,5,1,9,3,61,1003,1667,NT,NI,0.6782408756911296,10,w10_f3_c61
48822,4,5,1,10,3,61,985,1717,NT,NI,0.7460304505080138,10,w10_f3_c61
49075,4,5,1,11,3,61,983,1684,NT,NI,0.7563283095514042,10,w10_f3_c61
49323,4,5,1,12,3,61,943,1586,NT,NI,0.6624023207493931,10,w10_f3_c61
49580,4,5,1,13,3,61,954,1587,NT,NI,0.6460087634407349,10,w10_f3_c61
49831,4,5,1,14,3,61,1396,1701,NT,NI,0.8999153504793309,10,w10_f3_c61
50072,4,5,1,15,3,61,1320,1662,NT,NI,0.8615502288801778,10,w10_f3_c61
50316,4,5,1,16,3,61,971,1697,NT,NI,0.7432414470170954,10,w10_f3_c61
50560,4,5,1,17,3,61,1561,1750,NT,NI,0.7500413919832473,10,w10_f3_c61
50802,4,5,1,18,3,61,1309,1669,NT,NI,0.8185585329281971,10,w10_f3_c61
48235,4,5,1,0,3,62,733,1005,NT,NI,1.2238827486785198,10,w10_f3_c62
48556,4,5,1,1,3,62,845,1363,NT,NI,1.3576225372417106,10,w10_f3_c62
51060,4,5,1,2,3,62,1000,1658,NT,NI,0.9449963959634791,10,w10_f3_c62
51318,4,5,1,3,3,62,963,1710,NT,NI,1.0550036040365207,10,w10_f3_c62
51580,4,5,1,4,3,62,1261,1569,NT,NI,1.0327606919750119,10,w10_f3_c62
51838,4,5,1,5,3,62,2000,1577,NT,NI,1.1256006727534837,10,w10_f3_c62
52102,4,5,1,6,3,62,460,1510,NT,NI,0.9379384911100431,10,w10_f3_c62
52368,4,5,1,7,3,62,1271,1568,NT,NI,0.9933085055261893,10,w10_f3_c62
52629,4,5,1,8,3,62,1309,1690,NT,NI,1.1895723209995193,10,w10_f3_c62
52887,4,5,1,9,3,62,1316,1682,NT,NI,1.196456030754445,10,w10_f3_c62
48823,4,5,1,10,3,62,999,1633,NT,NI,0.8127883229216721,10,w10_f3_c62
49076,4,5,1,11,3,62,1322,1666,NT,NI,1.1698882748678519,10,w10_f3_c62
49324,4,5,1,12,3,62,969,1677,NT,NI,0.9942996155694377,10,w10_f3_c62
49581,4,5,1,13,3,62,985,1693,NT,NI,0.9645242671792407,10,w10_f3_c62
49832,4,5,1,14,3,62,1590,1777,NT,NI,1.006787602114368,10,w10_f3_c62
50073,4,5,1,15,3,62,1388,1699,NT,NI,1.18339139836617,10,w10_f3_c62
50317,4,5,1,16,3,62,1309,1658,NT,NI,1.0829348870735223,10,w10_f3_c62
50561,4,5,1,17,3,62,1478,1803,NT,NI,0.90111725132148,10,w10_f3_c62
50803,4,5,1,18,3,62,1390,1703,NT,NI,1.1265136953387793,10,w10_f3_c62
48236,4,5,1,0,3,63,1865,1004,NT,NI,1.534960904985506,10,w10_f3_c63
48557,4,5,1,1,3,63,1325,1411,NT,NI,0.8909752481919051,10,w10_f3_c63
51061,4,5,1,2,3,63,1314,1693,NT,NI,1.2303448130071848,10,w10_f3_c63
51319,4,5,1,3,3,63,999,1659,NT,NI,0.7696551869928152,10,w10_f3_c63
51581,4,5,1,4,3,63,967,1711,NT,NI,0.9531414740102051,10,w10_f3_c63
51839,4,5,1,5,3,63,1261,1569,NT,NI,0.8842158668417729,10,w10_f3_c63
52103,4,5,1,6,3,63,1978,1556,NT,NI,0.9944535021681284,10,w10_f3_c63
52369,4,5,1,7,3,63,978,1722,NT,NI,0.8753372423943747,10,w10_f3_c63
52630,4,5,1,8,3,63,1409,1709,NT,NI,1.0070896873191575,10,w10_f3_c63
52888,4,5,1,9,3,63,511,1677,NT,NI,0.8169655715482366,10,w10_f3_c63
48824,4,5,1,10,3,63,1323,1668,NT,NI,1.0092670642669719,10,w10_f3_c63
49077,4,5,1,11,3,63,1397,1701,NT,NI,1.0188063006524202,10,w10_f3_c63
49325,4,5,1,12,3,63,1305,1667,NT,NI,0.9836247512796054,10,w10_f3_c63
49582,4,5,1,13,3,63,1311,1671,NT,NI,0.935410649592931,10,w10_f3_c63
49833,4,5,1,14,3,63,1495,1793,NT,NI,0.8053229467520353,10,w10_f3_c63
50074,4,5,1,15,3,63,1560,1726,NT,NI,0.872615521209607,10,w10_f3_c63
50318,4,5,1,16,3,63,1386,1704,NT,NI,1.0039346047030284,10,w10_f3_c63
50562,4,5,1,17,3,63,242,1896,NT,NI,0.914487748290997,10,w10_f3_c63
50804,4,5,1,18,3,63,1565,1740,NT,NI,0.8555928727899228,10,w10_f3_c63
48237,4,5,1,0,3,64,1359,1032,NT,NI,1.361041037399417,10,w10_f3_c64
48558,4,5,1,1,3,64,813,1419,NT,NI,1.0396492219025693,10,w10_f3_c64
51062,4,5,1,2,3,64,1399,1711,NT,NI,1.0022162972040192,10,w10_f3_c64
51320,4,5,1,3,3,64,1316,1683,NT,NI,0.997783702795981,10,w10_f3_c64
51582,4,5,1,4,3,64,1007,1657,NT,NI,0.6506675219116641,10,w10_f3_c64
51840,4,5,1,5,3,64,961,1716,NT,NI,0.7869243251781894,10,w10_f3_c64
52104,4,5,1,6,3,64,1267,1568,NT,NI,0.8074741392102707,10,w10_f3_c64
52370,4,5,1,7,3,64,1004,1649,NT,NI,0.6914224990067351,10,w10_f3_c64
52631,4,5,1,8,3,64,1595,1779,NT,NI,0.7857850622525814,10,w10_f3_c64
52889,4,5,1,9,3,64,1406,1704,NT,NI,0.9514233606341578,10,w10_f3_c64
48825,4,5,1,10,3,64,1400,1701,NT,NI,0.9134638858439402,10,w10_f3_c64
49078,4,5,1,11,3,64,1585,1780,NT,NI,0.7886092854715258,10,w10_f3_c64
49326,4,5,1,12,3,64,1395,1704,NT,NI,0.9146366565026545,10,w10_f3_c64
49583,4,5,1,13,3,64,1400,1711,NT,NI,0.9254069992867641,10,w10_f3_c64
49834,4,5,1,14,3,64,267,1887,NT,NI,0.8509288822298918,10,w10_f3_c64
50075,4,5,1,15,3,64,1473,1797,NT,NI,0.7173574844308712,10,w10_f3_c64
50319,4,5,1,16,3,64,1565,1743,NT,NI,0.7999301124423787,10,w10_f3_c64
50563,4,5,1,17,3,64,1483,1925,NT,NI,0.7259115300109619,10,w10_f3_c64
50805,4,5,1,18,3,64,1489,1794,NT,NI,0.733101332171732,10,w10_f3_c64
48238,4,5,1,0,3,65,2008,1025,NT,NI,1.8732726863467422,10,w10_f3_c65
48559,4,5,1,1,3,65,452,1521,NT,NI,1.0864686214980208,10,w10_f3_c65
51063,4,5,1,2,3,65,1611,1707,NT,NI,0.8866629700187211,10,w10_f3_c65
51321,4,5,1,3,3,65,1402,1711,NT,NI,1.1133370299812788,10,w10_f3_c65
51583,4,5,1,4,3,65,1323,1670,NT,NI,1.145755900454029,10,w10_f3_c65
51841,4,5,1,5,3,65,994,1660,NT,NI,0.7340829110553565,10,w10_f3_c65
52105,4,5,1,6,3,65,941,1658,NT,NI,0.856989135149083,10,w10_f3_c65
52371,4,5,1,7,3,65,1319,1678,NT,NI,1.126551631374659,10,w10_f3_c65
52632,4,5,1,8,3,65,1513,1792,NT,NI,0.8711754791459645,10,w10_f3_c65
52890,4,5,1,9,3,65,1594,1800,NT,NI,0.9167595403712387,10,w10_f3_c65
48826,4,5,1,10,3,65,1589,1752,NT,NI,0.9035833694763022,10,w10_f3_c65
49079,4,5,1,11,3,65,1493,1790,NT,NI,0.8447737267152354,10,w10_f3_c65
49327,4,5,1,12,3,65,1585,1757,NT,NI,0.9103306669887509,10,w10_f3_c65
49584,4,5,1,13,3,65,1570,1710,NT,NI,0.9161940630369977,10,w10_f3_c65
49835,4,5,1,14,3,65,1490,1925,NT,NI,0.8473156296837171,10,w10_f3_c65
50076,4,5,1,15,3,65,245,1891,NT,NI,0.9693928530253038,10,w10_f3_c65
50320,4,5,1,16,3,65,1482,1799,NT,NI,0.8458223303156241,10,w10_f3_c65
50564,4,5,1,17,3,65,125,2089,NT,NI,0.9723410212630459,10,w10_f3_c65
50806,4,5,1,18,3,65,241,1891,NT,NI,0.9605922688817274,10,w10_f3_c65
48239,4,5,1,0,3,66,1451,1052,NT,NI,1.3326354419763808,10,w10_f3_c66
48560,4,5,1,1,3,66,1053,1518,NT,NI,1.0396400308103173,10,w10_f3_c66
51064,4,5,1,2,3,66,1607,1811,NT,NI,1.119021207371874,10,w10_f3_c66
51322,4,5,1,3,3,66,1552,1715,NT,NI,0.8809787926281262,10,w10_f3_c66
51584,4,5,1,4,3,66,1398,1708,NT,NI,1.1709288596911236,10,w10_f3_c66
51842,4,5,1,5,3,66,1308,1683,NT,NI,1.1975399329667422,10,w10_f3_c66
52106,4,5,1,6,3,66,990,1713,NT,NI,0.9798097254729354,10,w10_f3_c66
52372,4,5,1,7,3,66,1407,1706,NT,NI,1.1630954257385109,10,w10_f3_c66
52633,4,5,1,8,3,66,259,1901,NT,NI,1.0787774608848748,10,w10_f3_c66
52891,4,5,1,9,3,66,1505,1783,NT,NI,0.9410410675358587,10,w10_f3_c66
48827,4,5,1,10,3,66,1495,1779,NT,NI,0.9427243339053268,10,w10_f3_c66
49080,4,5,1,11,3,66,262,1892,NT,NI,1.0840175939997205,10,w10_f3_c66
49328,4,5,1,12,3,66,1481,1789,NT,NI,0.909915509544953,10,w10_f3_c66
49585,4,5,1,13,3,66,1498,1794,NT,NI,0.9146381720797857,10,w10_f3_c66
49836,4,5,1,14,3,66,130,2098,NT,NI,1.0708310161159371,10,w10_f3_c66
