,t,bact,mito_frag,mito_pot,annexin,hoechst,leg_n,leg_area,infected,cell_lbl,well_id
22761,7,Lpp WT,0.429534,0.251036,0.9813212957710972,455.09,8.0,11.5532,1.0,w4_f20_c1,
22762,8,Lpp WT,0.44643,0.211205,0.9833144261675174,450.6830000000001,7.0,13.2212,1.0,w4_f20_c1,
22763,9,Lpp WT,0.451478,0.205711,0.9861820129829205,463.574,7.0,12.2518,1.0,w4_f20_c1,
22764,10,Lpp WT,0.4391989999999999,0.237723,0.979446335161026,449.559,7.0,13.4831,1.0,w4_f20_c1,
22765,11,Lpp WT,0.442721,0.2335949999999999,0.9842991743870927,428.986,8.0,14.8542,1.0,w4_f20_c1,
22766,12,Lpp WT,0.445466,0.262051,0.9850475830339698,424.971,8.0,15.9719,1.0,w4_f20_c1,
22767,13,Lpp WT,0.448511,0.2253909999999999,0.9880490956072351,439.86300000000006,12.0,19.9627,1.0,w4_f20_c1,
22768,14,Lpp WT,0.424183,0.295361,0.9888841620974349,442.167,8.0,18.0416,1.0,w4_f20_c1,
22769,15,Lpp WT,0.439942,0.249155,0.9887659923110859,449.414,7.0,22.0585,1.0,w4_f20_c1,
22770,16,Lpp WT,0.413613,0.294032,0.9850397050482133,443.164,8.0,22.0411,1.0,w4_f20_c1,
22771,17,Lpp WT,0.44151,0.2460719999999999,0.9832120123526816,463.273,13.0,27.0361,1.0,w4_f20_c1,
22906,1,Lpp WT,0.403917,0.280593,1.0,240.62,4.0,33.2188,1.0,w4_f20_c10,
22907,2,Lpp WT,0.397011,0.3008619999999999,0.9902358187858947,259.746,6.0,31.9962,1.0,w4_f20_c10,
22908,3,Lpp WT,0.391769,0.334153,1.0138745603275308,252.692,6.0,35.2098,1.0,w4_f20_c10,
22909,4,Lpp WT,0.398308,0.299423,1.0421273242731697,246.897,8.0,41.637,1.0,w4_f20_c10,
22910,5,Lpp WT,0.39785,0.367051,1.032070705019374,264.64,7.0,42.3007,1.0,w4_f20_c10,
22911,6,Lpp WT,0.395662,0.353097,1.0326312112621139,271.434,7.0,39.3316,1.0,w4_f20_c10,
22912,7,Lpp WT,0.415199,0.2490369999999999,1.0472206201311098,276.024,13.0,38.895,1.0,w4_f20_c10,
22913,8,Lpp WT,0.410505,0.293736,1.0351169345994817,266.72,8.0,36.6071,1.0,w4_f20_c10,
22914,9,Lpp WT,0.415104,0.281896,1.0385530815658433,249.458,8.0,34.354,1.0,w4_f20_c10,
22915,10,Lpp WT,0.416567,0.253784,1.0618587686733874,249.166,8.0,36.4149,1.0,w4_f20_c10,
22916,11,Lpp WT,0.410997,0.299942,1.0604940578214992,253.169,6.0,35.2186,1.0,w4_f20_c10,
22917,12,Lpp WT,0.401827,0.276791,1.0722728121979157,243.055,5.0,32.7647,1.0,w4_f20_c10,
22918,13,Lpp WT,0.389455,0.343756,1.0790638733418358,244.202,8.0,37.2009,1.0,w4_f20_c10,
22919,14,Lpp WT,0.416938,0.272329,1.088746821767138,250.894,14.0,44.938,1.0,w4_f20_c10,
22920,15,Lpp WT,0.393913,0.312936,1.0769680673907216,244.36900000000003,9.0,34.4152,1.0,w4_f20_c10,
22921,16,Lpp WT,0.421113,0.283042,1.081988253738739,228.735,5.0,30.5728,1.0,w4_f20_c10,
22922,17,Lpp WT,0.334286,0.5838840000000001,1.1428965987831328,454.077,8.0,49.6448,1.0,w4_f20_c10,
22925,2,Lpp WT,0.400155,0.352195,1.0,223.99,4.0,5.53647,1.0,w4_f20_c13,
22926,3,Lpp WT,0.38624,0.363103,1.0044761058741343,242.516,6.0,9.79798,1.0,w4_f20_c13,
22927,4,Lpp WT,0.405058,0.32113,1.003441168099768,249.108,8.0,12.1645,1.0,w4_f20_c13,
22928,5,Lpp WT,0.3977,0.366727,1.0110652097042665,255.373,6.0,10.7236,1.0,w4_f20_c13,
22929,6,Lpp WT,0.398597,0.361952,1.0097111661161373,243.153,5.0,8.56668,1.0,w4_f20_c13,
22930,7,Lpp WT,0.393219,0.338048,1.0155844379856662,250.543,8.0,14.4263,1.0,w4_f20_c13,
22931,8,Lpp WT,0.3885659999999999,0.3678,1.0087021017861302,250.986,6.0,15.0113,1.0,w4_f20_c13,
22932,9,Lpp WT,0.376131,0.390088,1.0136956765474476,266.625,6.0,13.684,1.0,w4_f20_c13,
22933,10,Lpp WT,0.39545,0.321855,1.0205262658582652,275.149,6.0,11.7104,1.0,w4_f20_c13,
22934,11,Lpp WT,0.395717,0.325779,1.0294353551992685,293.844,5.0,15.7536,1.0,w4_f20_c13,
22935,12,Lpp WT,0.397375,0.3370849999999999,1.0296940896428601,289.993,7.0,15.544,1.0,w4_f20_c13,
22936,13,Lpp WT,0.369138,0.5395399999999999,1.416200225961414,1064.14,6.0,21.0019,1.0,w4_f20_c13,
22937,14,Lpp WT,0.43171,0.275228,2.9879429749286324,1355.63,5.0,23.2287,1.0,w4_f20_c13,
22938,15,Lpp WT,0.431513,0.282523,3.229178345651968,1635.53,7.0,20.5827,1.0,w4_f20_c13,
22939,16,Lpp WT,0.451931,0.281733,7.3449447601962925,1739.73,8.0,12.0685,1.0,w4_f20_c13,
22940,17,Lpp WT,0.455234,0.300824,8.086701912047538,1658.24,4.0,13.815,1.0,w4_f20_c13,
22945,8,Lpp WT,0.449688,0.190397,1.0,261.60200000000003,2.0,2.27921,1.0,w4_f20_c16,
22946,9,Lpp WT,0.4508359999999999,0.176797,0.9937558663039502,258.014,1.0,2.7333,1.0,w4_f20_c16,
22947,10,Lpp WT,0.448418,0.198766,0.9899537059132344,259.337,1.0,3.77248,1.0,w4_f20_c16,
22948,11,Lpp WT,0.443977,0.1963359999999999,0.9918786490399147,258.432,2.0,7.70215,1.0,w4_f20_c16,
22949,12,Lpp WT,0.450818,0.195484,0.9877026360584801,250.36900000000003,1.0,5.30069,1.0,w4_f20_c16,
22950,13,Lpp WT,0.452238,0.178491,0.9873924179512877,256.871,1.0,4.2964400000000005,1.0,w4_f20_c16,
22951,14,Lpp WT,0.435541,0.210808,0.9865253981132376,250.239,1.0,8.04272,1.0,w4_f20_c16,
22952,15,Lpp WT,0.445572,0.186933,0.9845606834343531,273.56,1.0,7.335380000000001,1.0,w4_f20_c16,
22953,17,Lpp WT,0.507319,0.112994,1.6398685947915175,735.551,1.0,10.0862,1.0,w4_f20_c16,
22772,0,Lpp WT,0.326905,0.61585,1.0,296.242,5.0,4.20911,1.0,w4_f20_c2,
22773,1,Lpp WT,0.395544,0.41776,0.9673710686089012,536.165,5.0,11.9986,1.0,w4_f20_c2,
22774,2,Lpp WT,0.4489359999999999,0.233075,0.9714591834408554,744.1189999999999,6.0,9.80671,1.0,w4_f20_c2,
22775,3,Lpp WT,0.421775,0.248136,0.957819469456919,865.5139999999999,5.0,12.0073,1.0,w4_f20_c2,
22776,4,Lpp WT,0.441233,0.206301,0.9655625717129809,1228.25,4.0,9.02951,1.0,w4_f20_c2,
22777,5,Lpp WT,0.456359,0.178118,0.9788679417329655,1622.6,4.0,7.28299,1.0,w4_f20_c2,
22778,6,Lpp WT,0.4692909999999999,0.163018,0.9859651522404844,2017.01,6.0,6.8027,1.0,w4_f20_c2,
22779,7,Lpp WT,0.4586409999999999,0.175013,0.9826521075067818,2268.48,5.0,10.8372,1.0,w4_f20_c2,
22780,8,Lpp WT,0.464095,0.17702,2.319252893215097,4497.05,5.0,17.8407,1.0,w4_f20_c2,
22781,9,Lpp WT,0.488122,0.136827,3.8920828869081543,4425.16,7.0,15.5353,1.0,w4_f20_c2,
22782,10,Lpp WT,0.501937,0.147401,4.558627973951565,4301.1,7.0,16.6531,1.0,w4_f20_c2,
22783,11,Lpp WT,0.499714,0.137878,4.783785837493635,4300.38,9.0,16.9674,1.0,w4_f20_c2,
22784,12,Lpp WT,0.495449,0.157409,5.416197445308166,4957.81,6.0,18.8013,1.0,w4_f20_c2,
22785,13,Lpp WT,0.4956359999999999,0.144595,5.048046747365142,4587.66,7.0,15.9457,1.0,w4_f20_c2,
22786,14,Lpp WT,0.484282,0.173147,5.553825578832987,5478.7,12.0,20.2596,1.0,w4_f20_c2,
22787,15,Lpp WT,0.500347,0.138223,5.153904605588103,5056.33,6.0,16.5308,1.0,w4_f20_c2,
22788,16,Lpp WT,0.491079,0.172963,5.515132863732039,5719.8,9.0,14.6446,1.0,w4_f20_c2,
22789,17,Lpp WT,0.499957,0.138403,4.323804530360711,4560.55,7.0,19.6483,1.0,w4_f20_c2,
22790,0,Lpp WT,0.30015,0.651809,1.0,341.98800000000006,0.0,0.0,0.0,w4_f20_c3,
22791,3,Lpp WT,0.4199449999999999,0.2590719999999999,0.9711278219220238,288.11,0.0,0.0,0.0,w4_f20_c3,
22792,4,Lpp WT,0.435096,0.234449,1.6030805406727635,292.059,0.0,0.0,0.0,w4_f20_c3,
22793,5,Lpp WT,0.406433,0.328933,1.89081598030474,286.11,1.0,0.1222559999999999,1.0,w4_f20_c3,
22794,6,Lpp WT,0.396095,0.349218,1.8457914795906292,270.379,0.0,0.0,0.0,w4_f20_c3,
22795,7,Lpp WT,0.398828,0.3201969999999999,1.7397400793807358,260.07,0.0,0.0,0.0,w4_f20_c3,
22796,8,Lpp WT,0.379795,0.371005,1.6153979689263085,254.935,0.0,0.0,0.0,w4_f20_c3,
22797,9,Lpp WT,0.379207,0.380232,1.7075695765045646,290.605,0.0,0.0,0.0,w4_f20_c3,
22798,10,Lpp WT,0.376868,0.404867,1.853350798147257,322.47700000000003,0.0,0.0,0.0,w4_f20_c3,
22799,11,Lpp WT,0.358956,0.437555,1.7358972942689634,308.213,0.0,0.0,0.0,w4_f20_c3,
22800,12,Lpp WT,0.3633889999999999,0.425659,1.572890610821346,284.11400000000003,0.0,0.0,0.0,w4_f20_c3,
22801,13,Lpp WT,0.504486,0.0644436,2.09961256519715,492.825,0.0,0.0,0.0,w4_f20_c3,
22802,14,Lpp WT,0.506231,0.0768484,2.570018385398995,1748.07,0.0,0.0,0.0,w4_f20_c3,
22803,15,Lpp WT,0.514486,0.0873934,6.157964507500139,1764.75,4.0,4.98631,1.0,w4_f20_c3,
22804,16,Lpp WT,0.4822869999999999,0.159672,3.9378447262311513,693.9010000000001,1.0,6.98608,1.0,w4_f20_c3,
22805,17,Lpp WT,0.5185770000000001,0.0809866,4.930096030174148,2602.37,0.0,0.0,0.0,w4_f20_c3,
22806,0,Lpp WT,0.514904,0.1125829999999999,1.0,1770.37,6.0,12.147,1.0,w4_f20_c4,
22807,1,Lpp WT,0.468905,0.237447,2.239428392758359,2909.94,5.0,11.169,1.0,w4_f20_c4,
22808,2,Lpp WT,0.442605,0.3351179999999999,2.5791526221571677,3515.99,7.0,11.1341,1.0,w4_f20_c4,
22809,3,Lpp WT,0.491246,0.1867609999999999,2.7309810712653633,3479.19,5.0,9.81544,1.0,w4_f20_c4,
22810,4,Lpp WT,0.493438,0.208563,2.448393514271283,3850.35,3.0,4.92519,1.0,w4_f20_c4,
22811,5,Lpp WT,0.495568,0.186141,2.4545851243304164,3994.65,3.0,4.42743,1.0,w4_f20_c4,
22812,6,Lpp WT,0.488272,0.198716,2.506327330701384,4190.79,3.0,4.45363,1.0,w4_f20_c4,
22813,7,Lpp WT,0.4854489999999999,0.2337949999999999,3.9255220090778216,4291.49,6.0,11.8414,1.0,w4_f20_c4,
22814,8,Lpp WT,0.482455,0.211081,3.855840626170376,4355.78,6.0,10.8284,1.0,w4_f20_c4,
22815,9,Lpp WT,0.486153,0.191552,3.8282154625325133,4398.37,6.0,10.1822,1.0,w4_f20_c4,
22816,10,Lpp WT,0.486696,0.211222,3.695243592783098,4592.89,6.0,10.4267,1.0,w4_f20_c4,
22817,11,Lpp WT,0.4863439999999999,0.210696,3.6922886623442217,4621.5,5.0,10.8808,1.0,w4_f20_c4,
22818,12,Lpp WT,0.485293,0.245619,3.8513395111995306,4636.22,6.0,9.63206,1.0,w4_f20_c4,
22819,13,Lpp WT,0.4921979999999999,0.178861,3.762107483876732,4668.99,6.0,9.57966,1.0,w4_f20_c4,
22820,14,Lpp WT,0.488471,0.223732,4.031418469689629,4644.86,6.0,11.3262,1.0,w4_f20_c4,
22821,15,Lpp WT,0.484559,0.194293,3.6805376599012507,4746.97,6.0,9.01204,1.0,w4_f20_c4,
22822,16,Lpp WT,0.479051,0.237868,4.173976683537258,4678.76,6.0,10.0862,1.0,w4_f20_c4,
22823,17,Lpp WT,0.493626,0.187605,2.228838746697178,4744.58,3.0,5.05618,1.0,w4_f20_c4,
22824,1,Lpp WT,0.500794,0.0683904,1.0,402.179,0.0,0.0,0.0,w4_f20_c5,
22825,2,Lpp WT,0.513105,0.074701,1.6824075669073084,631.9540000000001,0.0,0.0,0.0,w4_f20_c5,
22826,3,Lpp WT,0.52403,0.051681,4.9345490705795765,2509.59,0.0,0.0,0.0,w4_f20_c5,
22827,4,Lpp WT,0.522162,0.0538473,6.128975680035079,4002.95,0.0,0.0,0.0,w4_f20_c5,
22828,5,Lpp WT,0.521544,0.0560076,7.233568755187371,3993.19,0.0,0.0,0.0,w4_f20_c5,
22829,6,Lpp WT,0.514768,0.0618614,7.6385674240881976,4201.18,0.0,0.0,0.0,w4_f20_c5,
22830,7,Lpp WT,0.514788,0.0650241999999999,7.99865324083499,4176.19,0.0,0.0,0.0,w4_f20_c5,
22831,8,Lpp WT,0.516349,0.0624195,7.528634292246738,4442.16,0.0,0.0,0.0,w4_f20_c5,
22832,9,Lpp WT,0.5178050000000001,0.0630697,7.8946709053040385,4344.39,0.0,0.0,0.0,w4_f20_c5,
22833,10,Lpp WT,0.514622,0.0683326,8.04876520976557,4022.57,0.0,0.0,0.0,w4_f20_c5,
22834,11,Lpp WT,0.5092770000000001,0.0868613,8.215152606605384,4105.03,1.0,1.27496,1.0,w4_f20_c5,
22835,12,Lpp WT,0.512528,0.075032,8.41575708223061,4520.67,0.0,0.0,0.0,w4_f20_c5,
22836,13,Lpp WT,0.5137729999999999,0.0717338,8.71204409853266,4292.88,0.0,0.0,0.0,w4_f20_c5,
22837,14,Lpp WT,0.512475,0.0826271,8.63977324334059,4727.97,0.0,0.0,0.0,w4_f20_c5,
22838,15,Lpp WT,0.514392,0.0731545,9.097279859686486,4463.68,0.0,0.0,0.0,w4_f20_c5,
22839,16,Lpp WT,0.511879,0.0827551,8.953129649059617,4750.0,0.0,0.0,0.0,w4_f20_c5,
22840,17,Lpp WT,0.51242,0.0784877,9.139953333228933,4110.66,1.0,0.646212,1.0,w4_f20_c5,
22841,1,Lpp WT,0.3049449999999999,0.579128,1.0,263.127,1.0,1.89497,1.0,w4_f20_c6,
22842,2,Lpp WT,0.314216,0.519931,0.9990718845585803,300.25,1.0,1.74652,1.0,w4_f20_c6,
22843,3,Lpp WT,0.329379,0.513809,1.7260687451072176,349.908,1.0,2.0347,1.0,w4_f20_c6,
22844,4,Lpp WT,0.332793,0.497651,1.8644709338455454,343.869,1.0,2.07836,1.0,w4_f20_c6,
22845,5,Lpp WT,0.350852,0.44013,1.3828274431630176,347.891,2.0,3.54544,1.0,w4_f20_c6,
22846,6,Lpp WT,0.327295,0.4672229999999999,1.2457004043355098,340.315,1.0,2.0347,1.0,w4_f20_c6,
22847,7,Lpp WT,0.334217,0.4684689999999999,1.3802690727723212,346.569,1.0,2.4887900000000003,1.0,w4_f20_c6,
22848,8,Lpp WT,0.335553,0.4328579999999999,1.214160620465349,321.98400000000004,1.0,1.97357,1.0,w4_f20_c6,
22849,9,Lpp WT,0.347722,0.397993,1.2236435391059424,318.568,1.0,2.11329,1.0,w4_f20_c6,
22850,10,Lpp WT,0.5000899999999999,0.110552,2.2940269718417845,877.107,2.0,2.80316,1.0,w4_f20_c6,
22851,11,Lpp WT,0.511392,0.0848327,5.017222594365129,4105.14,1.0,2.0347,1.0,w4_f20_c6,
22852,12,Lpp WT,0.509329,0.104824,5.800204992454018,3979.21,2.0,2.11329,1.0,w4_f20_c6,
22853,13,Lpp WT,0.5070279999999999,0.114349,6.717877117515556,4224.52,2.0,3.47557,1.0,w4_f20_c6,
22854,14,Lpp WT,0.499893,0.142523,7.399590015091964,3805.98,2.0,2.89922,1.0,w4_f20_c6,
22855,15,Lpp WT,0.499089,0.126726,8.959622943013713,4092.46,2.0,2.68091,1.0,w4_f20_c6,
22856,16,Lpp WT,0.495988,0.166448,9.130154067163275,3787.73,2.0,2.61978,1.0,w4_f20_c6,
22857,17,Lpp WT,0.494069,0.15331,9.752556352748433,4310.56,2.0,2.45386,1.0,w4_f20_c6,
22858,1,Lpp WT,0.349571,0.570294,1.0,641.414,2.0,3.02148,1.0,w4_f20_c7,
22859,2,Lpp WT,0.401034,0.413539,0.8681438521717989,789.855,6.0,0.288176,1.0,w4_f20_c7,
22860,3,Lpp WT,0.452849,0.2150679999999999,1.6735651253593444,1135.82,0.0,0.0,0.0,w4_f20_c7,
22861,4,Lpp WT,0.5078600000000001,0.1122349999999999,3.137891703256626,1160.04,1.0,1.16144,1.0,w4_f20_c7,
22862,5,Lpp WT,0.491428,0.119505,3.33434402665942,1060.92,1.0,1.45834,1.0,w4_f20_c7,
22863,6,Lpp WT,0.4991359999999999,0.123214,3.5512593143494615,1175.79,2.0,2.79443,1.0,w4_f20_c7,
22864,7,Lpp WT,0.4977819999999999,0.165338,3.704214877215063,1179.16,5.0,3.44938,1.0,w4_f20_c7,
22865,8,Lpp WT,0.500989,0.106493,3.7716142965431425,1417.87,6.0,1.86004,1.0,w4_f20_c7,
22866,9,Lpp WT,0.475217,0.152383,3.56547576481357,1408.38,1.0,1.32736,1.0,w4_f20_c7,
22867,10,Lpp WT,0.508961,0.0899885,3.354349318497118,1320.87,5.0,1.44088,1.0,w4_f20_c7,
22868,11,Lpp WT,0.506814,0.089393,3.7657861239434207,1506.4,9.0,2.46259,1.0,w4_f20_c7,
22869,12,Lpp WT,0.507256,0.0953405,3.7621748022712,1907.14,2.0,5.23083,1.0,w4_f20_c7,
22870,13,Lpp WT,0.503329,0.0923463,3.7068965517241383,1751.32,3.0,2.88176,1.0,w4_f20_c7,
22871,14,Lpp WT,0.5075350000000001,0.106804,3.687588495258799,2250.17,3.0,5.8945,1.0,w4_f20_c7,
22872,1,Lpp WT,0.399128,0.295457,1.0,288.399,0.0,0.0,0.0,w4_f20_c8,
22873,2,Lpp WT,0.421331,0.23317,1.0045930169440571,357.575,0.0,0.0,0.0,w4_f20_c8,
22874,3,Lpp WT,0.366243,0.345056,0.9976867896481749,433.567,1.0,0.646212,1.0,w4_f20_c8,
22875,4,Lpp WT,0.417048,0.280441,1.0063049596232057,463.192,3.0,4.73307,1.0,w4_f20_c8,
22876,5,Lpp WT,0.434042,0.322814,0.9999832981202035,431.571,1.0,0.978051,1.0,w4_f20_c8,
22877,6,Lpp WT,0.4379409999999999,0.328853,0.9980709328834961,469.039,1.0,1.1439700000000002,1.0,w4_f20_c8,
22878,7,Lpp WT,0.423374,0.3808539999999999,0.9983465139001395,492.009,2.0,4.768,1.0,w4_f20_c8,
22879,8,Lpp WT,0.419954,0.324003,1.0076411100069314,495.84,9.0,3.76375,1.0,w4_f20_c8,
22880,9,Lpp WT,0.398569,0.4558779999999999,1.0055450240924617,523.164,2.0,3.83361,1.0,w4_f20_c8,
22881,10,Lpp WT,0.3638099999999999,0.492907,0.994004025153031,516.774,1.0,6.767760000000001,1.0,w4_f20_c8,
22882,11,Lpp WT,0.348132,0.4983,1.0136370848539002,475.28,1.0,10.5752,1.0,w4_f20_c8,
22883,12,Lpp WT,0.377338,0.364267,1.0642270787577142,940.206,1.0,12.7409,1.0,w4_f20_c8,
22884,13,Lpp WT,0.456247,0.203375,2.6891529641661167,2541.9,1.0,12.8806,1.0,w4_f20_c8,
22885,14,Lpp WT,0.481427,0.1831809999999999,5.064402448495578,2501.62,1.0,12.6361,1.0,w4_f20_c8,
22886,15,Lpp WT,0.5235310000000001,0.0933546,6.505465690163428,2620.61,2.0,10.2433,1.0,w4_f20_c8,
22887,16,Lpp WT,0.523867,0.103922,6.816187461898838,3483.91,8.0,8.81119,1.0,w4_f20_c8,
22888,17,Lpp WT,0.519676,0.1108109999999999,7.832530251279782,3015.9,6.0,4.59335,1.0,w4_f20_c8,
22889,1,Lpp WT,0.347126,0.459671,1.0,336.741,0.0,0.0,0.0,w4_f20_c9,
22890,2,Lpp WT,0.337434,0.457219,1.004477762973707,474.463,3.0,6.7241,1.0,w4_f20_c9,
22891,3,Lpp WT,0.372152,0.393332,0.998245998684499,397.079,4.0,9.80671,1.0,w4_f20_c9,
22892,4,Lpp WT,0.373946,0.364917,0.9897205403673284,372.284,4.0,12.2169,1.0,w4_f20_c9,
22893,5,Lpp WT,0.396516,0.322652,0.9912637242170239,533.0269999999999,3.0,6.33113,1.0,w4_f20_c9,
22894,6,Lpp WT,0.373034,0.375185,0.9952186598755334,648.168,3.0,6.42719,1.0,w4_f20_c9,
22895,7,Lpp WT,0.353342,0.416858,1.03641239269391,764.3860000000001,7.0,16.2776,1.0,w4_f20_c9,
22896,8,Lpp WT,0.448324,0.188182,1.0712394380449632,785.796,6.0,15.6837,1.0,w4_f20_c9,
22897,9,Lpp WT,0.444171,0.181098,1.1252508727843085,1309.79,9.0,14.6882,1.0,w4_f20_c9,
22898,10,Lpp WT,0.461134,0.171682,1.9431130150270688,1546.41,7.0,15.1074,1.0,w4_f20_c9,
22899,11,Lpp WT,0.5026,0.123363,3.9124011266085374,2734.74,4.0,16.9063,1.0,w4_f20_c9,
22900,12,Lpp WT,0.4958939999999999,0.138909,5.71326294840875,2982.86,5.0,11.7977,1.0,w4_f20_c9,
22901,13,Lpp WT,0.495462,0.130668,6.671900561617728,3012.85,5.0,12.3479,1.0,w4_f20_c9,
22902,14,Lpp WT,0.4901069999999999,0.157746,8.229234479618167,3054.01,4.0,13.946,1.0,w4_f20_c9,
22903,15,Lpp WT,0.49317,0.138897,8.29629129914155,3125.44,10.0,12.1208,1.0,w4_f20_c9,
22904,16,Lpp WT,0.489757,0.162985,9.189617661444016,3139.34,10.0,14.3826,1.0,w4_f20_c9,
22905,17,Lpp WT,0.4956649999999999,0.152875,8.16102238038217,3130.73,6.0,15.0987,1.0,w4_f20_c9,
22965,0,Lpp WT,0.521994,0.0878403,1.0,294.712,0.0,0.0,0.0,w4_f21_c1,
22966,1,Lpp WT,0.450976,0.168588,0.9767277362787696,363.307,0.0,0.0,0.0,w4_f21_c1,
22967,2,Lpp WT,0.444666,0.181747,0.9971628669812127,443.806,2.0,13.4831,1.0,w4_f21_c1,
22968,3,Lpp WT,0.4505229999999999,0.160244,0.9899184615743367,514.675,0.0,0.0,0.0,w4_f21_c1,
22969,4,Lpp WT,0.47131,0.132865,1.0207771412581323,595.058,2.0,18.4694,1.0,w4_f21_c1,
22970,5,Lpp WT,0.462414,0.152989,1.0177456840599761,666.01,7.0,14.9327,1.0,w4_f21_c1,
22971,6,Lpp WT,0.468516,0.138069,1.0150251455488102,754.4010000000001,3.0,12.3392,1.0,w4_f21_c1,
22972,7,Lpp WT,0.4638279999999999,0.146878,1.0266224125735515,738.127,3.0,11.6493,1.0,w4_f21_c1,
22973,8,Lpp WT,0.4951239999999999,0.0960294999999999,0.9861952102976268,1006.28,0.0,0.0,0.0,w4_f21_c1,
22974,9,Lpp WT,0.516401,0.200038,2.02812259523828,4309.35,6.0,9.19543,1.0,w4_f21_c1,
22975,10,Lpp WT,0.5131760000000001,0.181813,4.042432627807012,351.91,1.0,0.8208639999999999,1.0,w4_f21_c1,
22976,11,Lpp WT,0.515295,0.121992,5.194487411679661,359.414,0.0,0.0,0.0,w4_f21_c1,
22977,12,Lpp WT,0.5143,0.0670123999999999,5.658611281684558,360.84,0.0,0.0,0.0,w4_f21_c1,
23103,8,Lpp WT,0.5159100000000001,0.0559265999999999,1.0,561.928,0.0,0.0,0.0,w4_f21_c11,
23104,9,Lpp WT,0.525004,0.0851556,2.7215170746449076,1368.57,2.0,5.1435,1.0,w4_f21_c11,
23105,10,Lpp WT,0.523748,0.0740222,3.238810818978543,1626.34,2.0,4.25278,1.0,w4_f21_c11,
23106,11,Lpp WT,0.525065,0.0998403,3.3604563312178906,1629.32,2.0,3.5629,1.0,w4_f21_c11,
23107,12,Lpp WT,0.516958,0.0874201,3.735441220912662,1647.01,2.0,5.43168,1.0,w4_f21_c11,
23108,13,Lpp WT,0.514475,0.0913236,3.5857585373224534,1593.62,2.0,5.33562,1.0,w4_f21_c11,
23109,14,Lpp WT,0.517084,0.0934226,3.8927319431852516,1664.8,2.0,5.4229400000000005,1.0,w4_f21_c11,
23110,15,Lpp WT,0.520701,0.0861136,3.7656013901480807,1653.51,2.0,4.16545,1.0,w4_f21_c11,
23111,16,Lpp WT,0.512834,0.1112079999999999,4.0248413417951046,1652.92,2.0,4.98631,1.0,w4_f21_c11,
23112,17,Lpp WT,0.515875,0.0918939,4.036189181021457,1638.87,3.0,8.208639999999999,1.0,w4_f21_c11,
22978,0,Lpp WT,0.320978,0.491539,1.0,224.975,2.0,3.78122,1.0,w4_f21_c2,
22979,1,Lpp WT,0.432792,0.2161719999999999,0.8765242116281431,341.444,1.0,1.91244,1.0,w4_f21_c2,
22980,2,Lpp WT,0.432075,0.230671,0.8496059117148503,442.8730000000001,1.0,1.633,1.0,w4_f21_c2,
22981,3,Lpp WT,0.43541,0.193421,0.8757586882992102,487.228,1.0,1.6504599999999998,1.0,w4_f21_c2,
22982,4,Lpp WT,0.453309,0.174179,0.8604091644078522,529.363,1.0,2.10456,1.0,w4_f21_c2,
22983,6,Lpp WT,0.432579,0.200732,0.8464657037737175,551.8969999999999,1.0,2.50626,1.0,w4_f21_c2,
22984,8,Lpp WT,0.438353,0.194842,0.8423100057023677,549.957,2.0,3.37952,1.0,w4_f21_c2,
22985,9,Lpp WT,0.43517,0.194343,0.842864619542717,560.768,1.0,4.20911,1.0,w4_f21_c2,
22986,12,Lpp WT,0.453525,0.15797,0.8465984986368998,586.205,1.0,6.06916,1.0,w4_f21_c2,
22987,13,Lpp WT,0.445783,0.183482,0.850707327933009,595.006,1.0,5.31815,1.0,w4_f21_c2,
22988,14,Lpp WT,0.451355,0.162898,0.8441769452494591,582.222,2.0,9.43994,1.0,w4_f21_c2,
22989,15,Lpp WT,0.447851,0.195911,0.8502698860307616,592.6080000000001,1.0,7.5013,1.0,w4_f21_c2,
22990,16,Lpp WT,0.429363,0.207976,0.84958247732723,625.581,2.0,11.3174,1.0,w4_f21_c2,
22991,17,Lpp WT,0.437193,0.236701,0.8487778966855964,690.235,2.0,14.5572,1.0,w4_f21_c2,
22992,0,Lpp WT,0.461697,0.242804,1.0,1267.45,3.0,2.34907,1.0,w4_f21_c3,
22993,1,Lpp WT,0.4911779999999999,0.1362799999999999,1.9076621426369944,1244.04,1.0,1.24876,1.0,w4_f21_c3,
22994,2,Lpp WT,0.499866,0.126633,2.000640460957019,1397.91,1.0,0.899458,1.0,w4_f21_c3,
22995,3,Lpp WT,0.501703,0.122973,1.8664780986397307,1539.07,1.0,1.03918,1.0,w4_f21_c3,
22996,4,Lpp WT,0.496621,0.112909,1.7878128804786186,1624.33,1.0,0.943121,1.0,w4_f21_c3,
22997,5,Lpp WT,0.502384,0.134894,1.6855577147128962,1806.07,1.0,0.986784,1.0,w4_f21_c3,
22998,6,Lpp WT,0.503996,0.112715,1.8486413702804256,1792.81,1.0,1.03918,1.0,w4_f21_c3,
22999,7,Lpp WT,0.503728,0.137604,1.807046382051355,1942.04,1.0,1.08284,1.0,w4_f21_c3,
23000,8,Lpp WT,0.5003989999999999,0.11385,1.86803225475045,1869.57,1.0,1.18763,1.0,w4_f21_c3,
23001,9,Lpp WT,0.505925,0.1085619999999999,1.8267913780402771,1938.39,1.0,0.978051,1.0,w4_f21_c3,
23002,10,Lpp WT,0.506424,0.119544,1.7042010304208026,2162.22,1.0,1.06538,1.0,w4_f21_c3,
