,row,col,plane,t,field,n,x,y,compound,bacteria,fluo_volt,well_id,cell_lbl
61110,4,7,1,9,2,48,1051,1640,N_V_KCl,NI,0.7244153645374061,12,w12_f2_c48
58237,4,7,1,10,2,48,1396,1711,N_V_KCl,NI,0.5593347677330606,12,w12_f2_c48
58411,4,7,1,11,2,48,1394,1710,N_V_KCl,NI,0.5471694120136855,12,w12_f2_c48
58588,4,7,1,12,2,48,1047,1646,N_V_KCl,NI,0.708334803005185,12,w12_f2_c48
58767,4,7,1,13,2,48,340,2112,N_V_KCl,NI,0.5933194596310536,12,w12_f2_c48
58940,4,7,1,14,2,48,292,1724,N_V_KCl,NI,0.6981446862544531,12,w12_f2_c48
59116,4,7,1,15,2,48,1699,1643,N_V_KCl,NI,0.6968995802617192,12,w12_f2_c48
59296,4,7,1,16,2,48,1693,1647,N_V_KCl,NI,0.6986949313957179,12,w12_f2_c48
59474,4,7,1,17,2,48,1036,1644,N_V_KCl,NI,0.6902543120172128,12,w12_f2_c48
59650,4,7,1,18,2,48,288,1726,N_V_KCl,NI,0.6793481711403478,12,w12_f2_c48
57750,4,7,1,0,2,49,193,1063,N_V_KCl,NI,1.4643893223715627,12,w12_f2_c49
58023,4,7,1,1,2,49,1325,1368,N_V_KCl,NI,0.7180198128112186,12,w12_f2_c49
59819,4,7,1,2,2,49,45,1517,N_V_KCl,NI,0.9922856680039297,12,w12_f2_c49
60002,4,7,1,3,2,49,1372,1723,N_V_KCl,NI,1.0077143319960702,12,w12_f2_c49
60179,4,7,1,4,2,49,2063,1517,N_V_KCl,NI,0.8008179253558964,12,w12_f2_c49
60368,4,7,1,5,2,49,1894,1560,N_V_KCl,NI,0.5718409000544863,12,w12_f2_c49
60550,4,7,1,6,2,49,1451,1522,N_V_KCl,NI,0.6534693456807523,12,w12_f2_c49
60744,4,7,1,7,2,49,1063,1653,N_V_KCl,NI,0.8413523537443014,12,w12_f2_c49
60930,4,7,1,8,2,49,1404,1714,N_V_KCl,NI,0.7164588544416838,12,w12_f2_c49
61111,4,7,1,9,2,49,1711,1637,N_V_KCl,NI,0.7062347874929789,12,w12_f2_c49
58238,4,7,1,10,2,49,304,1724,N_V_KCl,NI,0.7024775480752037,12,w12_f2_c49
58412,4,7,1,11,2,49,299,1720,N_V_KCl,NI,0.7555290954645953,12,w12_f2_c49
58589,4,7,1,12,2,49,1705,1649,N_V_KCl,NI,0.8297482481292692,12,w12_f2_c49
58768,4,7,1,13,2,49,902,2116,N_V_KCl,NI,0.7063105213222285,12,w12_f2_c49
58941,4,7,1,14,2,49,308,1999,N_V_KCl,NI,0.7952346591662126,12,w12_f2_c49
59117,4,7,1,15,2,49,1371,1712,N_V_KCl,NI,0.8069776101348692,12,w12_f2_c49
59297,4,7,1,16,2,49,1366,1717,N_V_KCl,NI,0.8069481580901611,12,w12_f2_c49
59475,4,7,1,17,2,49,1696,1650,N_V_KCl,NI,0.8286963893896905,12,w12_f2_c49
59651,4,7,1,18,2,49,304,2005,N_V_KCl,NI,0.7769491468373763,12,w12_f2_c49
57751,4,7,1,0,2,5,1992,52,N_V_KCl,NI,1.8697669439600648,12,w12_f2_c5
58024,4,7,1,1,2,5,1891,31,N_V_KCl,NI,0.9546874603849804,12,w12_f2_c5
59820,4,7,1,2,2,5,681,104,N_V_KCl,NI,1.1231481298893737,12,w12_f2_c5
60003,4,7,1,3,2,5,1973,49,N_V_KCl,NI,0.8768518701106262,12,w12_f2_c5
60180,4,7,1,4,2,5,1883,30,N_V_KCl,NI,0.8503319914699179,12,w12_f2_c5
60369,4,7,1,5,2,5,1975,87,N_V_KCl,NI,0.8263305716676196,12,w12_f2_c5
60551,4,7,1,6,2,5,678,139,N_V_KCl,NI,0.9229560058482331,12,w12_f2_c5
60745,4,7,1,7,2,5,336,271,N_V_KCl,NI,0.8636285526749469,12,w12_f2_c5
60931,4,7,1,8,2,5,326,247,N_V_KCl,NI,0.9169331143532434,12,w12_f2_c5
61112,4,7,1,9,2,5,325,255,N_V_KCl,NI,0.8973939303451752,12,w12_f2_c5
58239,4,7,1,10,2,5,322,243,N_V_KCl,NI,0.9042788446640504,12,w12_f2_c5
58413,4,7,1,11,2,5,317,240,N_V_KCl,NI,0.913254023477445,12,w12_f2_c5
58590,4,7,1,12,2,5,311,249,N_V_KCl,NI,0.8491600911603221,12,w12_f2_c5
58769,4,7,1,13,2,5,313,255,N_V_KCl,NI,0.9324607934553875,12,w12_f2_c5
58942,4,7,1,14,2,5,308,239,N_V_KCl,NI,0.8865989255702449,12,w12_f2_c5
59118,4,7,1,15,2,5,305,240,N_V_KCl,NI,0.9107750035917616,12,w12_f2_c5
59298,4,7,1,16,2,5,298,244,N_V_KCl,NI,0.9009828750433123,12,w12_f2_c5
59476,4,7,1,17,2,5,301,245,N_V_KCl,NI,0.8807281557500584,12,w12_f2_c5
59652,4,7,1,18,2,5,303,243,N_V_KCl,NI,0.8773307716794514,12,w12_f2_c5
57752,4,7,1,0,2,50,682,1058,N_V_KCl,NI,2.60620886941082,12,w12_f2_c50
58025,4,7,1,1,2,50,788,1378,N_V_KCl,NI,0.9868635767935403,12,w12_f2_c50
59821,4,7,1,2,2,50,1447,1525,N_V_KCl,NI,1.0002395614616066,12,w12_f2_c50
60004,4,7,1,3,2,50,303,1721,N_V_KCl,NI,0.9997604385383934,12,w12_f2_c50
60181,4,7,1,4,2,50,47,1516,N_V_KCl,NI,1.1661344644392149,12,w12_f2_c50
60370,4,7,1,5,2,50,759,1605,N_V_KCl,NI,0.9735495962684779,12,w12_f2_c50
60552,4,7,1,6,2,50,1902,1550,N_V_KCl,NI,0.8057720220396544,12,w12_f2_c50
60746,4,7,1,7,2,50,1713,1647,N_V_KCl,NI,0.9793441652692247,12,w12_f2_c50
60932,4,7,1,8,2,50,301,1752,N_V_KCl,NI,0.9411214294773332,12,w12_f2_c50
61113,4,7,1,9,2,50,1397,1714,N_V_KCl,NI,0.9252540056085565,12,w12_f2_c50
58240,4,7,1,10,2,50,311,2007,N_V_KCl,NI,1.0288572918281358,12,w12_f2_c50
58414,4,7,1,11,2,50,307,2006,N_V_KCl,NI,1.0469906852866988,12,w12_f2_c50
58591,4,7,1,12,2,50,1386,1716,N_V_KCl,NI,0.8787227146541156,12,w12_f2_c50
58770,4,7,1,13,2,50,623,2107,N_V_KCl,NI,0.9714245451855192,12,w12_f2_c50
58943,4,7,1,14,2,50,335,2097,N_V_KCl,NI,0.9676592026830884,12,w12_f2_c50
59119,4,7,1,15,2,50,289,1722,N_V_KCl,NI,1.1141073517185012,12,w12_f2_c50
59299,4,7,1,16,2,50,282,1729,N_V_KCl,NI,1.0969829347688231,12,w12_f2_c50
59477,4,7,1,17,2,50,1372,1718,N_V_KCl,NI,1.0775136338655356,12,w12_f2_c50
59653,4,7,1,18,2,50,329,2103,N_V_KCl,NI,0.9599537787297606,12,w12_f2_c50
57753,4,7,1,0,2,51,946,1124,N_V_KCl,NI,1.6497832768091985,12,w12_f2_c51
58026,4,7,1,1,2,51,252,1370,N_V_KCl,NI,1.5855673148479528,12,w12_f2_c51
59822,4,7,1,2,2,51,1899,1547,N_V_KCl,NI,1.0066124716669222,12,w12_f2_c51
60005,4,7,1,3,2,51,299,2008,N_V_KCl,NI,0.9933875283330776,12,w12_f2_c51
60182,4,7,1,4,2,51,1441,1530,N_V_KCl,NI,0.9157080286994904,12,w12_f2_c51
60371,4,7,1,5,2,51,1822,1660,N_V_KCl,NI,1.0747879634837045,12,w12_f2_c51
60553,4,7,1,6,2,51,763,1598,N_V_KCl,NI,1.0064931744976737,12,w12_f2_c51
60747,4,7,1,7,2,51,1383,1729,N_V_KCl,NI,1.1641983514267373,12,w12_f2_c51
60933,4,7,1,8,2,51,312,2015,N_V_KCl,NI,0.9621827973481943,12,w12_f2_c51
61114,4,7,1,9,2,51,303,1725,N_V_KCl,NI,0.9530196385863853,12,w12_f2_c51
58241,4,7,1,10,2,51,346,2105,N_V_KCl,NI,0.9715618271781675,12,w12_f2_c51
58415,4,7,1,11,2,51,342,2102,N_V_KCl,NI,0.9661764121092307,12,w12_f2_c51
58592,4,7,1,12,2,51,293,1728,N_V_KCl,NI,1.0978179979662672,12,w12_f2_c51
58771,4,7,1,13,2,51,507,2109,N_V_KCl,NI,0.9587459027103181,12,w12_f2_c51
58944,4,7,1,14,2,51,895,2101,N_V_KCl,NI,0.9485090694252717,12,w12_f2_c51
59120,4,7,1,15,2,51,279,2001,N_V_KCl,NI,1.0671074981111281,12,w12_f2_c51
59300,4,7,1,16,2,51,299,2005,N_V_KCl,NI,1.0594213519209685,12,w12_f2_c51
59478,4,7,1,17,2,51,286,1736,N_V_KCl,NI,1.1065834994972477,12,w12_f2_c51
59654,4,7,1,18,2,51,891,2105,N_V_KCl,NI,0.956144088257182,12,w12_f2_c51
57762,4,7,1,0,2,6,881,60,N_V_KCl,NI,1.9929561483928946,12,w12_f2_c6
58035,4,7,1,1,2,6,1971,48,N_V_KCl,NI,1.442621958783786,12,w12_f2_c6
59831,4,7,1,2,2,6,1586,185,N_V_KCl,NI,0.9665689362513276,12,w12_f2_c6
60010,4,7,1,3,2,6,676,125,N_V_KCl,NI,1.0334310637486726,12,w12_f2_c6
60191,4,7,1,4,2,6,1973,58,N_V_KCl,NI,0.8886448149929955,12,w12_f2_c6
60380,4,7,1,5,2,6,675,139,N_V_KCl,NI,0.9700545535414417,12,w12_f2_c6
60562,4,7,1,6,2,6,1594,185,N_V_KCl,NI,0.9416491931945744,12,w12_f2_c6
60754,4,7,1,7,2,6,1967,321,N_V_KCl,NI,1.0315369696309542,12,w12_f2_c6
60938,4,7,1,8,2,6,1967,315,N_V_KCl,NI,1.0317971806439314,12,w12_f2_c6
61120,4,7,1,9,2,6,1967,310,N_V_KCl,NI,1.0406201494095328,12,w12_f2_c6
58245,4,7,1,10,2,6,1965,309,N_V_KCl,NI,1.0156277893259023,12,w12_f2_c6
58419,4,7,1,11,2,6,1965,304,N_V_KCl,NI,1.0143388370988289,12,w12_f2_c6
58598,4,7,1,12,2,6,1956,311,N_V_KCl,NI,1.026254080925625,12,w12_f2_c6
58772,4,7,1,13,2,6,1963,317,N_V_KCl,NI,1.017376649389866,12,w12_f2_c6
58947,4,7,1,14,2,6,1958,304,N_V_KCl,NI,1.020136096411206,12,w12_f2_c6
59125,4,7,1,15,2,6,1954,304,N_V_KCl,NI,1.0130559362906617,12,w12_f2_c6
59305,4,7,1,16,2,6,1947,307,N_V_KCl,NI,1.0091769767716285,12,w12_f2_c6
59484,4,7,1,17,2,6,1950,311,N_V_KCl,NI,1.0025083131367227,12,w12_f2_c6
59658,4,7,1,18,2,6,1949,310,N_V_KCl,NI,1.008656554745674,12,w12_f2_c6
57773,4,7,1,0,2,7,992,59,N_V_KCl,NI,1.87416539940085,12,w12_f2_c7
58046,4,7,1,1,2,7,674,99,N_V_KCl,NI,1.5992481252080386,12,w12_f2_c7
59834,4,7,1,2,2,7,481,187,N_V_KCl,NI,0.9976764980387294,12,w12_f2_c7
60011,4,7,1,3,2,7,1590,187,N_V_KCl,NI,1.0023235019612708,12,w12_f2_c7
60195,4,7,1,4,2,7,675,135,N_V_KCl,NI,1.078457351338298,12,w12_f2_c7
60382,4,7,1,5,2,7,481,193,N_V_KCl,NI,0.979036268821345,12,w12_f2_c7
60565,4,7,1,6,2,7,486,187,N_V_KCl,NI,0.9479692201257042,12,w12_f2_c7
60755,4,7,1,7,2,7,1602,296,N_V_KCl,NI,1.0629825672085995,12,w12_f2_c7
60939,4,7,1,8,2,7,1691,285,N_V_KCl,NI,1.1014900435330284,12,w12_f2_c7
61121,4,7,1,9,2,7,1689,282,N_V_KCl,NI,1.0954071676119492,12,w12_f2_c7
58246,4,7,1,10,2,7,1690,282,N_V_KCl,NI,1.0942911034676308,12,w12_f2_c7
58420,4,7,1,11,2,7,1640,289,N_V_KCl,NI,1.0950351462305097,12,w12_f2_c7
58599,4,7,1,12,2,7,1637,295,N_V_KCl,NI,1.0935666407774596,12,w12_f2_c7
58773,4,7,1,13,2,7,1641,301,N_V_KCl,NI,1.1011637089879063,12,w12_f2_c7
58948,4,7,1,14,2,7,1635,287,N_V_KCl,NI,1.1013334029513697,12,w12_f2_c7
59126,4,7,1,15,2,7,853,254,N_V_KCl,NI,1.1421121677098496,12,w12_f2_c7
59306,4,7,1,16,2,7,847,260,N_V_KCl,NI,1.098070057500147,12,w12_f2_c7
59485,4,7,1,17,2,7,852,262,N_V_KCl,NI,1.0958052957569984,12,w12_f2_c7
59659,4,7,1,18,2,7,852,260,N_V_KCl,NI,1.1397690856758715,12,w12_f2_c7
57784,4,7,1,0,2,8,1549,56,N_V_KCl,NI,1.6976791611671602,12,w12_f2_c8
58049,4,7,1,1,2,8,1594,182,N_V_KCl,NI,0.9759928851023333,12,w12_f2_c8
59835,4,7,1,2,2,8,325,257,N_V_KCl,NI,1.1396638550736131,12,w12_f2_c8
60012,4,7,1,3,2,8,485,189,N_V_KCl,NI,0.8603361449263869,12,w12_f2_c8
60196,4,7,1,4,2,8,1588,186,N_V_KCl,NI,0.8770867439713138,12,w12_f2_c8
60383,4,7,1,5,2,8,1590,189,N_V_KCl,NI,0.8673434127716945,12,w12_f2_c8
60566,4,7,1,6,2,8,331,266,N_V_KCl,NI,0.8557477156986592,12,w12_f2_c8
60756,4,7,1,7,2,8,978,309,N_V_KCl,NI,0.951051090176796,12,w12_f2_c8
60940,4,7,1,8,2,8,977,304,N_V_KCl,NI,1.0039369855719391,12,w12_f2_c8
61122,4,7,1,9,2,8,974,301,N_V_KCl,NI,0.9612589290266299,12,w12_f2_c8
58247,4,7,1,10,2,8,976,300,N_V_KCl,NI,0.9709002951322997,12,w12_f2_c8
58421,4,7,1,11,2,8,973,297,N_V_KCl,NI,0.9984761883181991,12,w12_f2_c8
58600,4,7,1,12,2,8,943,318,N_V_KCl,NI,0.9698693147379213,12,w12_f2_c8
58774,4,7,1,13,2,8,968,310,N_V_KCl,NI,0.9707020296718424,12,w12_f2_c8
58949,4,7,1,14,2,8,966,295,N_V_KCl,NI,1.00069109674788,12,w12_f2_c8
59127,4,7,1,15,2,8,1628,287,N_V_KCl,NI,0.9454260158272484,12,w12_f2_c8
59307,4,7,1,16,2,8,1621,292,N_V_KCl,NI,0.9459358412969959,12,w12_f2_c8
59486,4,7,1,17,2,8,1622,294,N_V_KCl,NI,0.942497351739921,12,w12_f2_c8
59660,4,7,1,18,2,8,1625,291,N_V_KCl,NI,0.9427692586571197,12,w12_f2_c8
57795,4,7,1,0,2,9,1241,113,N_V_KCl,NI,1.7870250392506415,12,w12_f2_c9
58050,4,7,1,1,2,9,486,192,N_V_KCl,NI,0.8973270383047081,12,w12_f2_c9
59836,4,7,1,2,2,9,863,265,N_V_KCl,NI,0.9359871711272001,12,w12_f2_c9
60013,4,7,1,3,2,9,326,260,N_V_KCl,NI,1.0640128288728,12,w12_f2_c9
60197,4,7,1,4,2,9,484,190,N_V_KCl,NI,0.8422278132425088,12,w12_f2_c9
60384,4,7,1,5,2,9,319,246,N_V_KCl,NI,0.8803506110786159,12,w12_f2_c9
60567,4,7,1,6,2,9,1951,320,N_V_KCl,NI,0.8828245909117622,12,w12_f2_c9
60757,4,7,1,7,2,9,1005,391,N_V_KCl,NI,0.995317909207179,12,w12_f2_c9
60941,4,7,1,8,2,9,1003,389,N_V_KCl,NI,0.9811456989412821,12,w12_f2_c9
61123,4,7,1,9,2,9,1002,383,N_V_KCl,NI,0.9757387656407859,12,w12_f2_c9
58248,4,7,1,10,2,9,1010,380,N_V_KCl,NI,0.9789347893618866,12,w12_f2_c9
58422,4,7,1,11,2,9,1005,375,N_V_KCl,NI,0.9806195584337805,12,w12_f2_c9
58601,4,7,1,12,2,9,986,389,N_V_KCl,NI,0.9670238638303589,12,w12_f2_c9
58775,4,7,1,13,2,9,1006,387,N_V_KCl,NI,0.988853097652238,12,w12_f2_c9
58950,4,7,1,14,2,9,996,373,N_V_KCl,NI,0.9787164970236679,12,w12_f2_c9
59128,4,7,1,15,2,9,959,296,N_V_KCl,NI,0.9691676065364563,12,w12_f2_c9
59308,4,7,1,16,2,9,954,302,N_V_KCl,NI,0.9452785886001024,12,w12_f2_c9
59487,4,7,1,17,2,9,954,304,N_V_KCl,NI,0.9819628958997423,12,w12_f2_c9
59661,4,7,1,18,2,9,965,297,N_V_KCl,NI,0.9530979320998882,12,w12_f2_c9
57799,4,7,1,0,3,1,500,23,N_V_KCl,NI,0.9404584779853419,12,w12_f3_c1
58051,4,7,1,1,3,1,1766,86,N_V_KCl,NI,1.4294052276776694,12,w12_f3_c1
59837,4,7,1,2,3,1,1748,108,N_V_KCl,NI,1.3417644789772414,12,w12_f3_c1
60014,4,7,1,3,3,1,693,34,N_V_KCl,NI,0.6582355210227586,12,w12_f3_c1
60198,4,7,1,4,3,1,698,36,N_V_KCl,NI,0.6316654727135799,12,w12_f3_c1
60385,4,7,1,5,3,1,696,39,N_V_KCl,NI,0.6306689810988041,12,w12_f3_c1
60568,4,7,1,6,3,1,693,42,N_V_KCl,NI,0.6175033522528977,12,w12_f3_c1
60758,4,7,1,7,3,1,704,37,N_V_KCl,NI,0.6273075439466578,12,w12_f3_c1
60942,4,7,1,8,3,1,1735,100,N_V_KCl,NI,0.6579554012600797,12,w12_f3_c1
61124,4,7,1,9,3,1,763,63,N_V_KCl,NI,0.7668117778879888,12,w12_f3_c1
58249,4,7,1,10,3,1,762,63,N_V_KCl,NI,0.7865946621112764,12,w12_f3_c1
58423,4,7,1,11,3,1,759,58,N_V_KCl,NI,0.8064280597343912,12,w12_f3_c1
58602,4,7,1,12,3,1,751,62,N_V_KCl,NI,0.7821954041990411,12,w12_f3_c1
58776,4,7,1,13,3,1,690,28,N_V_KCl,NI,0.6600172663984865,12,w12_f3_c1
58951,4,7,1,14,3,1,765,62,N_V_KCl,NI,0.7395758711265407,12,w12_f3_c1
59129,4,7,1,15,3,1,752,59,N_V_KCl,NI,0.7697645157142595,12,w12_f3_c1
59309,4,7,1,16,3,1,743,64,N_V_KCl,NI,0.7256709097922521,12,w12_f3_c1
59488,4,7,1,17,3,1,747,67,N_V_KCl,NI,0.7864063848937382,12,w12_f3_c1
59662,4,7,1,18,3,1,757,64,N_V_KCl,NI,0.7812172810932937,12,w12_f3_c1
57800,4,7,1,0,3,10,479,174,N_V_KCl,NI,1.4580634001713517,12,w12_f3_c10
58052,4,7,1,1,3,10,1127,385,N_V_KCl,NI,1.2801223787091316,12,w12_f3_c10
59838,4,7,1,2,3,10,2053,404,N_V_KCl,NI,1.0570569109646242,12,w12_f3_c10
60015,4,7,1,3,3,10,1126,373,N_V_KCl,NI,0.9429430890353756,12,w12_f3_c10
60199,4,7,1,4,3,10,1123,379,N_V_KCl,NI,0.9250511487868884,12,w12_f3_c10
60386,4,7,1,5,3,10,1124,388,N_V_KCl,NI,0.9193862686115368,12,w12_f3_c10
60569,4,7,1,6,3,10,39,367,N_V_KCl,NI,0.8147049046078503,12,w12_f3_c10
60759,4,7,1,7,3,10,39,369,N_V_KCl,NI,0.7735912799764323,12,w12_f3_c10
60943,4,7,1,8,3,10,685,417,N_V_KCl,NI,0.8585158338265778,12,w12_f3_c10
61125,4,7,1,9,3,10,684,419,N_V_KCl,NI,0.8372671277489939,12,w12_f3_c10
58250,4,7,1,10,3,10,671,392,N_V_KCl,NI,0.9320944110659759,12,w12_f3_c10
58424,4,7,1,11,3,10,353,342,N_V_KCl,NI,0.7188127535479825,12,w12_f3_c10
58603,4,7,1,12,3,10,2086,407,N_V_KCl,NI,0.8974402633520631,12,w12_f3_c10
58777,4,7,1,13,3,10,2093,413,N_V_KCl,NI,0.8908456509341918,12,w12_f3_c10
58952,4,7,1,14,3,10,667,408,N_V_KCl,NI,0.9628782780494001,12,w12_f3_c10
59130,4,7,1,15,3,10,2051,391,N_V_KCl,NI,0.9063105575961016,12,w12_f3_c10
59310,4,7,1,16,3,10,660,415,N_V_KCl,NI,0.9425322771142624,12,w12_f3_c10
59489,4,7,1,17,3,10,2050,403,N_V_KCl,NI,0.9048727158722051,12,w12_f3_c10
59663,4,7,1,18,3,10,2053,397,N_V_KCl,NI,0.9050943380928056,12,w12_f3_c10
57801,4,7,1,0,3,11,77,188,N_V_KCl,NI,1.3777027705523937,12,w12_f3_c11
58053,4,7,1,1,3,11,395,376,N_V_KCl,NI,1.111583325505084,12,w12_f3_c11
59839,4,7,1,2,3,11,676,427,N_V_KCl,NI,0.979835509586636,12,w12_f3_c11
60016,4,7,1,3,3,11,2052,399,N_V_KCl,NI,1.0201644904133638,12,w12_f3_c11
60200,4,7,1,4,3,11,2054,405,N_V_KCl,NI,0.9977227892754064,12,w12_f3_c11
60387,4,7,1,5,3,11,2062,418,N_V_KCl,NI,0.9855690273427249,12,w12_f3_c11
60570,4,7,1,6,3,11,2065,401,N_V_KCl,NI,1.0322858595903612,12,w12_f3_c11
60760,4,7,1,7,3,11,2101,414,N_V_KCl,NI,1.0561981918363776,12,w12_f3_c11
60944,4,7,1,8,3,11,1518,477,N_V_KCl,NI,1.0272261111525018,12,w12_f3_c11
61126,4,7,1,9,3,11,1505,470,N_V_KCl,NI,1.0057302784805207,12,w12_f3_c11
58251,4,7,1,10,3,11,1504,465,N_V_KCl,NI,1.010375399645623,12,w12_f3_c11
58425,4,7,1,11,3,11,2064,396,N_V_KCl,NI,1.0796570255028166,12,w12_f3_c11
58604,4,7,1,12,3,11,667,419,N_V_KCl,NI,1.1729611189753524,12,w12_f3_c11
58778,4,7,1,13,3,11,674,424,N_V_KCl,NI,1.1364868760750346,12,w12_f3_c11
58953,4,7,1,14,3,11,1517,445,N_V_KCl,NI,1.1065235770672246,12,w12_f3_c11
59131,4,7,1,15,3,11,656,393,N_V_KCl,NI,1.205911030057238,12,w12_f3_c11
59311,4,7,1,16,3,11,1510,452,N_V_KCl,NI,1.0976609191120499,12,w12_f3_c11
59490,4,7,1,17,3,11,662,418,N_V_KCl,NI,1.2223212000868124,12,w12_f3_c11
59664,4,7,1,18,3,11,665,413,N_V_KCl,NI,1.2262472020757276,12,w12_f3_c11
57802,4,7,1,0,3,12,1845,193,N_V_KCl,NI,1.3400518041363754,12,w12_f3_c12
58054,4,7,1,1,3,12,40,372,N_V_KCl,NI,0.8463588524471254,12,w12_f3_c12
59840,4,7,1,2,3,12,1498,472,N_V_KCl,NI,1.2459245774827494,12,w12_f3_c12
60017,4,7,1,3,3,12,668,404,N_V_KCl,NI,0.7540754225172505,12,w12_f3_c12
60201,4,7,1,4,3,12,666,402,N_V_KCl,NI,0.7532143600878846,12,w12_f3_c12
60388,4,7,1,5,3,12,671,415,N_V_KCl,NI,0.7579970003205585,12,w12_f3_c12
60571,4,7,1,6,3,12,671,414,N_V_KCl,NI,0.7591809611609368,12,w12_f3_c12
60761,4,7,1,7,3,12,686,428,N_V_KCl,NI,0.7386371347211725,12,w12_f3_c12
60945,4,7,1,8,3,12,2045,476,N_V_KCl,NI,0.6942877399217088,12,w12_f3_c12
61127,4,7,1,9,3,12,2043,472,N_V_KCl,NI,0.6976805130808953,12,w12_f3_c12
58252,4,7,1,10,3,12,2045,469,N_V_KCl,NI,0.6960285835289053,12,w12_f3_c12
58426,4,7,1,11,3,12,668,397,N_V_KCl,NI,0.8453386806558113,12,w12_f3_c12
58605,4,7,1,12,3,12,1526,451,N_V_KCl,NI,0.7489652041864481,12,w12_f3_c12
58779,4,7,1,13,3,12,1531,457,N_V_KCl,NI,0.7786437798768774,12,w12_f3_c12
58954,4,7,1,14,3,12,2031,464,N_V_KCl,NI,0.7281499558939489,12,w12_f3_c12
59132,4,7,1,15,3,12,1522,441,N_V_KCl,NI,0.8215705497930408,12,w12_f3_c12
59312,4,7,1,16,3,12,2025,461,N_V_KCl,NI,0.7242517765262214,12,w12_f3_c12
59491,4,7,1,17,3,12,1518,450,N_V_KCl,NI,0.8243690026884801,12,w12_f3_c12
59665,4,7,1,18,3,12,1523,446,N_V_KCl,NI,0.8194178937196258,12,w12_f3_c12
57803,4,7,1,0,3,13,917,223,N_V_KCl,NI,0.6879853701326699,12,w12_f3_c13
58055,4,7,1,1,3,13,1235,366,N_V_KCl,NI,0.8307306508605949,12,w12_f3_c13
59841,4,7,1,2,3,13,2048,487,N_V_KCl,NI,0.7621853612120192,12,w12_f3_c13
60018,4,7,1,3,3,13,1514,471,N_V_KCl,NI,1.237814638787981,12,w12_f3_c13
60202,4,7,1,4,3,13,1506,471,N_V_KCl,NI,1.1838248777127451,12,w12_f3_c13
60389,4,7,1,5,3,13,1507,472,N_V_KCl,NI,1.0269701009520318,12,w12_f3_c13
60572,4,7,1,6,3,13,1510,478,N_V_KCl,NI,0.8387691484247618,12,w12_f3_c13
60762,4,7,1,7,3,13,1513,479,N_V_KCl,NI,0.8034433712130599,12,w12_f3_c13
60946,4,7,1,8,3,13,232,509,N_V_KCl,NI,0.8655955277803934,12,w12_f3_c13
61128,4,7,1,9,3,13,982,556,N_V_KCl,NI,0.8098860634654746,12,w12_f3_c13
58253,4,7,1,10,3,13,586,597,N_V_KCl,NI,0.8638213094524206,12,w12_f3_c13
58427,4,7,1,11,3,13,1502,459,N_V_KCl,NI,0.7702833297815928,12,w12_f3_c13
58606,4,7,1,12,3,13,2035,466,N_V_KCl,NI,0.7364245040365945,12,w12_f3_c13
58780,4,7,1,13,3,13,2039,469,N_V_KCl,NI,0.7395516877375743,12,w12_f3_c13
58955,4,7,1,14,3,13,981,552,N_V_KCl,NI,0.8936361068297495,12,w12_f3_c13
59133,4,7,1,15,3,13,2032,456,N_V_KCl,NI,0.7367664623176842,12,w12_f3_c13
59313,4,7,1,16,3,13,967,561,N_V_KCl,NI,0.8833624906457065,12,w12_f3_c13
59492,4,7,1,17,3,13,2027,473,N_V_KCl,NI,0.7236729292939305,12,w12_f3_c13
59666,4,7,1,18,3,13,2032,467,N_V_KCl,NI,0.7271321594417655,12,w12_f3_c13
57804,4,7,1,0,3,14,681,246,N_V_KCl,NI,1.9063837490463813,12,w12_f3_c14
58056,4,7,1,1,3,14,2058,411,N_V_KCl,NI,1.5658804970453986,12,w12_f3_c14
59842,4,7,1,2,3,14,980,559,N_V_KCl,NI,1.0694622237738727,12,w12_f3_c14
60019,4,7,1,3,3,14,2053,477,N_V_KCl,NI,0.9305377762261272,12,w12_f3_c14
60203,4,7,1,4,3,14,2045,486,N_V_KCl,NI,0.9258569636784462,12,w12_f3_c14
60390,4,7,1,5,3,14,2047,495,N_V_KCl,NI,0.9298589291024993,12,w12_f3_c14
60573,4,7,1,6,3,14,2042,473,N_V_KCl,NI,0.9221200718931428,12,w12_f3_c14
60763,4,7,1,7,3,14,2049,475,N_V_KCl,NI,0.9617388830701992,12,w12_f3_c14
60947,4,7,1,8,3,14,982,556,N_V_KCl,NI,1.0409700402136104,12,w12_f3_c14
61129,4,7,1,9,3,14,591,595,N_V_KCl,NI,1.087370857416243,12,w12_f3_c14
58254,4,7,1,10,3,14,192,653,N_V_KCl,NI,1.031886419178401,12,w12_f3_c14
58428,4,7,1,11,3,14,2041,465,N_V_KCl,NI,0.9572003051579451,12,w12_f3_c14
58607,4,7,1,12,3,14,577,600,N_V_KCl,NI,1.0494071401786984,12,w12_f3_c14
58781,4,7,1,13,3,14,581,608,N_V_KCl,NI,1.0731538590842675,12,w12_f3_c14
58956,4,7,1,14,3,14,581,592,N_V_KCl,NI,0.9822594618358612,12,w12_f3_c14
59134,4,7,1,15,3,14,969,554,N_V_KCl,NI,1.2191318515070406,12,w12_f3_c14
59314,4,7,1,16,3,14,571,598,N_V_KCl,NI,1.0783648189094481,12,w12_f3_c14
59493,4,7,1,17,3,14,572,599,N_V_KCl,NI,1.118177586407541,12,w12_f3_c14
