,row,col,plane,t,field,n,x,y,bbox,pos_x_um,pos_y_um,bacteria,assay,treatment,track_point_x,track_point_y,bacteria_area_-_sum_per_cell_,infected,ni,intensity_cell_far_red_mean,intensity_cell_red_mean,far_red_sdmean,red_sdmean,well_id,cell_lbl
35530,6,14,1,10,9,4,650,445,_566_389_737_508_,-234.81,59.25,dotA,cellros_red_annexin_v_far_red,none,650,443,0.0,0,1,4052.19,123.678,0.429919,0.0508531,16,w16_f9_c4
35790,6,14,1,11,9,4,648,436,_562_380_754_506_,-234.45,59.44,dotA,cellros_red_annexin_v_far_red,none,654,441,0.0,0,1,3922.17,124.445,0.494046,0.0548907999999999,16,w16_f9_c4
36052,6,14,1,12,9,4,640,439,_564_381_759_510_,-234.14,59.12,dotA,cellros_red_annexin_v_far_red,none,657,445,0.0,0,1,4140.04,124.508,0.492915,0.0551754,16,w16_f9_c4
36314,6,14,1,13,9,4,638,449,_563_391_755_521_,-234.24,58.13,dotA,cellros_red_annexin_v_far_red,none,656,455,0.0,0,1,4051.55,124.501,0.492738,0.0562432,16,w16_f9_c4
36574,6,14,1,14,9,4,640,450,_559_391_753_521_,-234.62,58.04,dotA,cellros_red_annexin_v_far_red,none,652,456,0.0,0,1,4111.54,124.639,0.488902,0.0544266,16,w16_f9_c4
36837,6,14,1,15,9,4,670,447,_560_380_753_515_,-234.17,58.91,dotA,cellros_red_annexin_v_far_red,none,657,447,0.0,0,1,4209.18,125.425,0.477365,0.0570313,16,w16_f9_c4
37101,6,14,1,16,9,4,643,450,_558_389_751_521_,-234.41,58.15,dotA,cellros_red_annexin_v_far_red,none,654,455,0.0,0,1,4079.71,125.137,0.474269,0.0562749,16,w16_f9_c4
37354,6,14,1,17,9,4,675,443,_560_378_753_509_,-234.22,59.26,dotA,cellros_red_annexin_v_far_red,none,656,443,0.0,0,1,4118.56,124.835,0.459526,0.055799,16,w16_f9_c4
35051,6,14,1,0,9,5,2073,831,_1979_643_2158_1015_,-101.35,21.37,dotA,cellros_red_annexin_v_far_red,none,2082,850,0.0,0,1,116.161,171.528,0.06874,0.300142,16,w16_f9_c5
35273,6,14,1,1,9,5,2066,782,_1965_644_2158_931_,-102.4,26.6,dotA,cellros_red_annexin_v_far_red,none,2071,794,1.88294,1,0,116.139,157.836,0.0458154,0.248148,16,w16_f9_c5
37597,6,14,1,2,9,5,2056,839,_1941_650_2158_975_,-103.4,24.34,dotA,cellros_red_annexin_v_far_red,none,2060,818,2.1259,1,0,117.271,140.76,0.0605086,0.169727,16,w16_f9_c5
37848,6,14,1,3,9,5,2058,785,_1953_585_2158_951_,-102.55,27.96,dotA,cellros_red_annexin_v_far_red,none,2069,779,1.39702,1,0,118.383,139.282,0.0785996,0.180608,16,w16_f9_c5
38099,6,14,1,4,9,5,2074,789,_1973_576_2158_909_,-101.24,31.4,dotA,cellros_red_annexin_v_far_red,none,2084,742,1.20612,1,0,118.985,141.352,0.102827,0.181948,16,w16_f9_c5
38353,6,14,1,5,9,5,2080,747,_2000_582_2158_881_,-100.67,31.15,dotA,cellros_red_annexin_v_far_red,none,2090,745,1.60527,1,0,117.204,146.651,0.0555213,0.199074,16,w16_f9_c5
38608,6,14,1,6,9,5,2074,772,_1975_580_2158_891_,-101.0,31.48,dotA,cellros_red_annexin_v_far_red,none,2086,742,1.49247,1,0,120.115,149.155,0.103508,0.177889,16,w16_f9_c5
38862,6,14,1,7,9,5,2069,757,_1978_608_2158_924_,-101.76,28.47,dotA,cellros_red_annexin_v_far_red,none,2078,774,1.50115,1,0,119.242,152.765,0.0830631,0.175981,16,w16_f9_c5
39115,6,14,1,8,9,5,2098,775,_2012_597_2158_893_,-99.37,30.59,dotA,cellros_red_annexin_v_far_red,none,2104,751,0.0,0,1,119.719,164.615,0.0854999,0.178974,16,w16_f9_c5
39369,6,14,1,9,9,5,2080,785,_1994_600_2158_885_,-100.36,30.14,dotA,cellros_red_annexin_v_far_red,none,2093,756,1.57924,1,0,120.355,169.235,0.0831523,0.200525,16,w16_f9_c5
35531,6,14,1,10,9,5,2086,775,_2009_608_2158_870_,-99.91,30.76,dotA,cellros_red_annexin_v_far_red,none,2098,749,0.3037,1,0,120.555,175.353,0.09177,0.19483,16,w16_f9_c5
35791,6,14,1,11,9,5,2067,783,_1966_582_2158_895_,-101.72,30.95,dotA,cellros_red_annexin_v_far_red,none,2078,747,1.90897,1,0,121.999,168.109,0.134274,0.220219,16,w16_f9_c5
36053,6,14,1,12,9,5,2072,746,_1979_604_2158_964_,-101.27,28.17,dotA,cellros_red_annexin_v_far_red,none,2083,777,1.48379,1,0,121.805,164.276,0.168358,0.216139,16,w16_f9_c5
36315,6,14,1,13,9,5,2075,758,_1982_589_2158_980_,-100.75,27.48,dotA,cellros_red_annexin_v_far_red,none,2089,785,1.65733,1,0,120.599,167.229,0.158428,0.205726,16,w16_f9_c5
36575,6,14,1,14,9,5,2056,765,_1946_574_2158_927_,-102.56,29.77,dotA,cellros_red_annexin_v_far_red,none,2069,760,1.44041,1,0,122.8,166.975,0.184857,0.225961,16,w16_f9_c5
36838,6,14,1,15,9,5,2075,778,_1983_581_2158_913_,-100.99,30.5,dotA,cellros_red_annexin_v_far_red,none,2086,752,1.55321,1,0,120.441,160.933,0.140766,0.233322,16,w16_f9_c5
37102,6,14,1,16,9,5,2059,770,_1944_594_2158_908_,-102.43,29.94,dotA,cellros_red_annexin_v_far_red,none,2071,758,1.60527,1,0,123.447,165.266,0.230606,0.224269,16,w16_f9_c5
37355,6,14,1,17,9,5,2061,792,_1961_581_2158_911_,-101.91,30.18,dotA,cellros_red_annexin_v_far_red,none,2076,755,1.72675,1,0,123.534,162.861,0.166488,0.218122,16,w16_f9_c5
35052,6,14,1,0,9,6,1753,936,_1599_811_1917_1032_,-131.57,13.88,dotA,cellros_red_annexin_v_far_red,none,1758,930,0.0,0,1,181.445,125.96,1.08099,0.11091,16,w16_f9_c6
35274,6,14,1,1,9,6,1766,922,_1639_805_1893_1038_,-130.68,16.08,dotA,cellros_red_annexin_v_far_red,none,1768,907,0.0,0,1,140.741,127.686,0.309782,0.124672,16,w16_f9_c6
37598,6,14,1,2,9,6,1734,890,_1624_783_1883_998_,-132.19,17.32,dotA,cellros_red_annexin_v_far_red,none,1751,894,0.0,0,1,154.115,126.002,0.681608,0.100756,16,w16_f9_c6
37849,6,14,1,3,9,6,1755,889,_1617_772_1871_990_,-133.45,18.26,dotA,cellros_red_annexin_v_far_red,none,1738,883,0.0,0,1,162.436,126.753,0.751199,0.100948,16,w16_f9_c6
38100,6,14,1,4,9,6,1739,874,_1617_764_1878_984_,-132.79,19.29,dotA,cellros_red_annexin_v_far_red,none,1745,872,0.0,0,1,170.064,129.42,0.826191,0.11547,16,w16_f9_c6
38354,6,14,1,5,9,6,1736,859,_1626_749_1887_964_,-132.07,20.97,dotA,cellros_red_annexin_v_far_red,none,1753,854,0.0,0,1,180.253,131.638,0.938289,0.12377,16,w16_f9_c6
38609,6,14,1,6,9,6,1759,849,_1625_744_1892_952_,-131.88,21.74,dotA,cellros_red_annexin_v_far_red,none,1755,846,0.0,0,1,194.011,131.171,1.02246,0.112519,16,w16_f9_c6
38863,6,14,1,7,9,6,1738,843,_1627_740_1884_964_,-132.03,21.61,dotA,cellros_red_annexin_v_far_red,none,1753,848,2.06516,1,0,198.778,131.497,1.21831,0.10799,16,w16_f9_c6
39116,6,14,1,8,9,6,1763,853,_1624_731_1895_962_,-132.06,21.52,dotA,cellros_red_annexin_v_far_red,none,1753,848,0.0,0,1,211.299,134.293,1.16788,0.126631,16,w16_f9_c6
39370,6,14,1,9,9,6,1726,841,_1616_734_1876_955_,-133.05,21.87,dotA,cellros_red_annexin_v_far_red,none,1742,845,0.0,0,1,207.06,138.154,1.23435,0.144858,16,w16_f9_c6
35532,6,14,1,10,9,6,1731,844,_1615_737_1867_967_,-133.15,21.52,dotA,cellros_red_annexin_v_far_red,none,1741,848,0.0,0,1,218.18,138.966,1.18868,0.158842,16,w16_f9_c6
35792,6,14,1,11,9,6,1739,847,_1610_737_1860_954_,-133.74,22.03,dotA,cellros_red_annexin_v_far_red,none,1735,843,1.56189,1,0,222.869,139.532,1.45598,0.141538,16,w16_f9_c6
36054,6,14,1,12,9,6,1732,849,_1605_739_1868_964_,-133.37,21.9,dotA,cellros_red_annexin_v_far_red,none,1739,844,2.65521,1,0,219.311,139.629,1.36784,0.156517,16,w16_f9_c6
36316,6,14,1,13,9,6,1737,852,_1613_747_1867_962_,-133.37,21.08,dotA,cellros_red_annexin_v_far_red,none,1739,853,0.0,0,1,226.751,140.42,1.26486,0.156961,16,w16_f9_c6
36576,6,14,1,14,9,6,1760,867,_1607_752_1869_976_,-133.91,20.49,dotA,cellros_red_annexin_v_far_red,none,1733,860,0.0,0,1,224.957,143.848,1.36185,0.161016,16,w16_f9_c6
36839,6,14,1,15,9,6,1731,840,_1608_733_1865_954_,-133.81,21.91,dotA,cellros_red_annexin_v_far_red,none,1734,844,2.20399,1,0,210.106,145.593,1.18342,0.185959,16,w16_f9_c6
37103,6,14,1,16,9,6,1719,851,_1609_744_1863_961_,-133.9,21.2,dotA,cellros_red_annexin_v_far_red,none,1733,852,1.80485,1,0,229.638,143.68,1.32927,0.171364,16,w16_f9_c6
37356,6,14,1,17,9,6,1723,840,_1604_731_1862_952_,-134.18,22.13,dotA,cellros_red_annexin_v_far_red,none,1730,842,0.0,0,1,232.695,144.649,1.31744,0.17759,16,w16_f9_c6
35053,6,14,1,0,9,7,1198,989,_1097_833_1325_1117_,-183.19,8.91,dotA,cellros_red_annexin_v_far_red,none,1204,984,0.0,0,1,151.856,144.546,0.451202,0.184658,16,w16_f9_c7
35275,6,14,1,1,9,7,1192,942,_1099_826_1298_1120_,-184.49,10.71,dotA,cellros_red_annexin_v_far_red,none,1190,965,1.46644,1,0,144.378,137.298,0.590839,0.133086,16,w16_f9_c7
37599,6,14,1,2,9,7,1179,926,_1081_801_1273_1053_,-186.37,13.23,dotA,cellros_red_annexin_v_far_red,none,1170,937,2.14325,1,0,159.118,136.788,0.527396,0.0996977,16,w16_f9_c7
37850,6,14,1,3,9,7,1165,940,_1073_789_1267_1071_,-186.95,13.58,dotA,cellros_red_annexin_v_far_red,none,1163,934,1.89162,1,0,157.143,135.378,0.520241,0.0952373,16,w16_f9_c7
38101,6,14,1,4,9,7,1163,921,_1062_782_1277_1044_,-186.82,14.74,dotA,cellros_red_annexin_v_far_red,none,1165,921,2.00442,1,0,158.541,134.61,0.558825,0.100061,16,w16_f9_c7
38355,6,14,1,5,9,7,1171,894,_1077_769_1275_1032_,-186.25,15.46,dotA,cellros_red_annexin_v_far_red,none,1171,914,0.0,0,1,152.602,136.172,0.447717,0.105383,16,w16_f9_c7
38610,6,14,1,6,9,7,1174,907,_1071_755_1292_1048_,-185.92,15.75,dotA,cellros_red_annexin_v_far_red,none,1174,910,1.35363,1,0,156.076,138.767,0.519775,0.108563,16,w16_f9_c7
38864,6,14,1,7,9,7,1180,914,_1084_781_1288_1068_,-185.68,15.11,dotA,cellros_red_annexin_v_far_red,none,1177,917,0.0,0,1,156.5,140.574,0.487674,0.10749,16,w16_f9_c7
39117,6,14,1,8,9,7,1177,911,_1082_795_1278_1025_,-186.03,15.12,dotA,cellros_red_annexin_v_far_red,none,1173,917,0.0,0,1,158.842,143.108,0.491095,0.11372,16,w16_f9_c7
39371,6,14,1,9,9,7,1158,945,_1062_794_1275_1048_,-187.2,14.74,dotA,cellros_red_annexin_v_far_red,none,1161,921,2.44695,1,0,151.597,142.335,0.439585,0.126567,16,w16_f9_c7
35533,6,14,1,10,9,7,1154,908,_1058_804_1296_1032_,-187.07,14.67,dotA,cellros_red_annexin_v_far_red,none,1162,922,1.92633,1,0,152.662,143.244,0.530289,0.139415,16,w16_f9_c7
35793,6,14,1,11,9,7,1156,920,_1058_811_1268_1050_,-187.45,14.72,dotA,cellros_red_annexin_v_far_red,none,1158,921,2.40357,1,0,165.953,147.286,0.708514,0.130406,16,w16_f9_c7
36055,6,14,1,12,9,7,1153,911,_1053_803_1255_1026_,-187.79,15.42,dotA,cellros_red_annexin_v_far_red,none,1154,914,0.0780943,1,0,152.543,146.013,0.450978,0.138899,16,w16_f9_c7
36317,6,14,1,13,9,7,1150,938,_1056_809_1267_1137_,-187.74,13.23,dotA,cellros_red_annexin_v_far_red,none,1155,937,2.97626,1,0,158.855,146.164,0.677969,0.139639,16,w16_f9_c7
36577,6,14,1,14,9,7,1150,935,_1051_812_1268_1045_,-188.0,14.42,dotA,cellros_red_annexin_v_far_red,none,1152,925,0.0,0,1,164.878,148.069,0.78638,0.13929,16,w16_f9_c7
36840,6,14,1,15,9,7,1159,905,_1053_792_1269_1037_,-187.58,15.4,dotA,cellros_red_annexin_v_far_red,none,1157,914,0.581369,1,0,159.213,144.592,0.792569,0.147579,16,w16_f9_c7
37104,6,14,1,16,9,7,1152,927,_1055_830_1277_1037_,-187.42,13.57,dotA,cellros_red_annexin_v_far_red,none,1158,934,2.27341,1,0,157.387,148.397,0.587554,0.149708,16,w16_f9_c7
37357,6,14,1,17,9,7,1151,900,_1054_803_1248_1050_,-188.09,15.38,dotA,cellros_red_annexin_v_far_red,none,1151,914,2.69859,1,0,167.162,146.434,0.599109,0.140188,16,w16_f9_c7
53520,11,11,1,0,1,5,934,1097,_542_933_1064_1395_,-27.07,-8.88,dotA,tmrm_red_cellros_far_red,none,789,1175,5.63147,1,0,140.411,133.406,0.318008,0.240519,33,w33_f1_c5
53575,11,11,1,1,1,5,633,1198,_521_1079_773_1455_,-41.76,-16.21,dotA,tmrm_red_cellros_far_red,none,631,1254,3.82662,1,0,143.298,147.706,0.205317,0.265346,33,w33_f1_c5
55157,11,11,1,2,1,5,614,1191,_501_1077_756_1477_,-43.7,-17.26,dotA,tmrm_red_cellros_far_red,none,610,1265,0.0260314,1,0,138.593,144.001,0.17371,0.241593,33,w33_f1_c5
55310,11,11,1,3,1,5,609,1284,_453_1067_760_1489_,-44.7,-17.42,dotA,tmrm_red_cellros_far_red,none,600,1267,6.03062,1,0,132.243,138.392,0.13044,0.176818,33,w33_f1_c5
55472,11,11,1,4,1,5,612,1199,_431_1064_771_1489_,-45.34,-16.83,dotA,tmrm_red_cellros_far_red,none,593,1260,6.17813,1,0,132.871,138.082,0.124478,0.180802,33,w33_f1_c5
55639,11,11,1,5,1,5,590,1275,_419_991_768_1460_,-44.75,-13.56,dotA,tmrm_red_cellros_far_red,none,599,1225,5.10216,1,0,130.206,133.453,0.119425,0.15042,33,w33_f1_c5
55808,11,11,1,6,1,5,595,1224,_423_993_766_1491_,-45.06,-14.49,dotA,tmrm_red_cellros_far_red,none,596,1235,7.58382,1,0,135.334,139.654,0.143567,0.194159,33,w33_f1_c5
55979,11,11,1,7,1,5,603,1253,_392_1009_748_1474_,-45.37,-14.45,dotA,tmrm_red_cellros_far_red,none,592,1235,4.6683,1,0,137.353,141.445,0.152654,0.204002,33,w33_f1_c5
56155,11,11,1,8,1,5,592,1206,_442_1016_739_1460_,-45.32,-15.29,dotA,tmrm_red_cellros_far_red,none,593,1244,4.31254,1,0,135.152,139.705,0.142156,0.187953,33,w33_f1_c5
56337,11,11,1,9,1,5,571,1250,_437_962_744_1479_,-45.8,-13.5,dotA,tmrm_red_cellros_far_red,none,588,1224,6.55124,1,0,134.944,140.063,0.145815,0.192452,33,w33_f1_c5
53704,11,11,1,10,1,5,592,1137,_424_978_729_1477_,-46.56,-12.13,dotA,tmrm_red_cellros_far_red,none,580,1210,5.97855,1,0,145.263,145.273,0.181083,0.222397,33,w33_f1_c5
53884,11,11,1,11,1,5,585,1150,_411_952_766_1485_,-45.86,-12.05,dotA,tmrm_red_cellros_far_red,none,587,1209,2.55976,1,0,146.118,146.147,0.196425,0.236922,33,w33_f1_c5
54068,11,11,1,12,1,5,589,1196,_381_954_759_1442_,-45.29,-11.77,dotA,tmrm_red_cellros_far_red,none,593,1206,7.13261,1,0,147.892,147.103,0.185961,0.227093,33,w33_f1_c5
54253,11,11,1,13,1,5,594,1157,_460_995_732_1425_,-45.55,-12.73,dotA,tmrm_red_cellros_far_red,none,591,1216,7.67927,1,0,152.393,152.165,0.203165,0.252272,33,w33_f1_c5
54437,11,11,1,14,1,5,581,1228,_440_959_813_1436_,-44.7,-11.23,dotA,tmrm_red_cellros_far_red,none,600,1200,7.7834,1,0,158.522,150.3,0.227663,0.243538,33,w33_f1_c5
54620,11,11,1,15,1,5,567,1257,_459_996_749_1430_,-45.38,-13.25,dotA,tmrm_red_cellros_far_red,none,592,1222,7.28012,1,0,163.053,150.3,0.218225,0.220353,33,w33_f1_c5
54805,11,11,1,16,1,5,590,1217,_460_989_789_1441_,-44.68,-13.11,dotA,tmrm_red_cellros_far_red,none,600,1220,6.59463,1,0,160.855,145.436,0.231313,0.207872,33,w33_f1_c5
54989,11,11,1,17,1,5,598,1199,_457_984_762_1405_,-44.8,-11.08,dotA,tmrm_red_cellros_far_red,none,599,1198,6.21284,1,0,159.59,144.616,0.236681,0.197303,33,w33_f1_c5
53521,11,11,1,0,1,6,897,1526,_771_1417_1033_1653_,-16.74,-42.18,dotA,tmrm_red_cellros_far_red,none,900,1532,0.0,0,1,182.972,162.923,0.375497,0.335398,33,w33_f1_c6
53576,11,11,1,1,1,6,893,1503,_746_1375_1029_1633_,-17.02,-39.24,dotA,tmrm_red_cellros_far_red,none,897,1501,0.0,0,1,150.53,164.068,0.231434,0.344416,33,w33_f1_c6
55158,11,11,1,2,1,6,891,1477,_728_1336_1028_1617_,-17.36,-36.91,dotA,tmrm_red_cellros_far_red,none,893,1476,0.0,0,1,148.528,164.335,0.21219,0.326163,33,w33_f1_c6
55311,11,11,1,3,1,6,890,1463,_762_1318_1024_1610_,-16.52,-35.87,dotA,tmrm_red_cellros_far_red,none,902,1465,0.0,0,1,146.306,170.552,0.193717,0.323182,33,w33_f1_c6
55473,11,11,1,4,1,6,890,1439,_760_1312_1023_1593_,-16.66,-34.9,dotA,tmrm_red_cellros_far_red,none,901,1454,0.0,0,1,147.78,175.907,0.208201,0.388093,33,w33_f1_c6
55640,11,11,1,5,1,6,885,1417,_754_1287_1021_1564_,-17.4,-32.25,dotA,tmrm_red_cellros_far_red,none,893,1426,0.0,0,1,144.703,163.362,0.190033,0.322035,33,w33_f1_c6
55809,11,11,1,6,1,6,896,1433,_743_1289_1023_1578_,-17.01,-32.69,dotA,tmrm_red_cellros_far_red,none,897,1430,0.0,0,1,149.434,167.056,0.212173,0.328505,33,w33_f1_c6
55980,11,11,1,7,1,6,875,1429,_747_1303_1015_1555_,-17.55,-32.58,dotA,tmrm_red_cellros_far_red,none,891,1429,0.0,0,1,155.171,172.089,0.217776,0.312357,33,w33_f1_c6
56156,11,11,1,8,1,6,891,1440,_748_1315_1018_1566_,-17.31,-33.73,dotA,tmrm_red_cellros_far_red,none,894,1442,0.0,0,1,153.919,168.636,0.237873,0.335262,33,w33_f1_c6
56338,11,11,1,9,1,6,860,1431,_729_1304_995_1572_,-19.58,-33.2,dotA,tmrm_red_cellros_far_red,none,869,1436,0.0,0,1,154.835,169.292,0.235267,0.314701,33,w33_f1_c6
53705,11,11,1,10,1,6,866,1444,_721_1313_999_1582_,-19.32,-34.34,dotA,tmrm_red_cellros_far_red,none,872,1448,0.0,0,1,166.946,176.715,0.239561,0.314541,33,w33_f1_c6
53885,11,11,1,11,1,6,881,1445,_753_1309_1004_1577_,-18.64,-33.36,dotA,tmrm_red_cellros_far_red,none,879,1438,0.0,0,1,169.526,176.125,0.253112,0.311982,33,w33_f1_c6
54069,11,11,1,12,1,6,879,1458,_745_1326_1018_1595_,-19.03,-34.69,dotA,tmrm_red_cellros_far_red,none,875,1452,0.0,0,1,172.222,175.936,0.246157,0.297012,33,w33_f1_c6
54254,11,11,1,13,1,6,861,1455,_726_1317_1000_1578_,-19.51,-34.6,dotA,tmrm_red_cellros_far_red,none,870,1451,0.0,0,1,171.229,174.843,0.254359,0.296633,33,w33_f1_c6
54438,11,11,1,14,1,6,870,1449,_725_1324_1001_1599_,-18.69,-34.84,dotA,tmrm_red_cellros_far_red,none,879,1453,0.0,0,1,180.729,173.394,0.279757,0.300903,33,w33_f1_c6
54621,11,11,1,15,1,6,865,1466,_737_1345_995_1597_,-19.54,-36.3,dotA,tmrm_red_cellros_far_red,none,870,1469,0.0,0,1,184.437,174.959,0.264872,0.280022,33,w33_f1_c6
54806,11,11,1,16,1,6,857,1461,_739_1340_991_1616_,-19.44,-36.26,dotA,tmrm_red_cellros_far_red,none,871,1469,0.0,0,1,180.992,167.419,0.275639,0.26601,33,w33_f1_c6
54990,11,11,1,17,1,6,868,1458,_743_1328_995_1594_,-19.42,-35.6,dotA,tmrm_red_cellros_far_red,none,871,1462,0.0,0,1,176.648,166.32,0.288245,0.274645,33,w33_f1_c6
53522,11,11,1,0,1,7,1340,283,_1236_72_1446_440_,25.0,76.13,dotA,tmrm_red_cellros_far_red,none,1348,262,3.28864,1,0,171.121,193.177,0.268923,0.329316,33,w33_f1_c7
53577,11,11,1,1,1,7,1318,228,_1220_36_1416_453_,23.17,78.53,dotA,tmrm_red_cellros_far_red,none,1328,236,7.92223,1,0,153.468,183.782,0.215916,0.348793,33,w33_f1_c7
55159,11,11,1,2,1,7,1312,211,_1185_16_1422_445_,22.0,79.85,dotA,tmrm_red_cellros_far_red,none,1316,222,8.14784,1,0,143.589,174.681,0.163321,0.307113,33,w33_f1_c7
55312,11,11,1,3,1,7,1298,212,_1185_1_1397_440_,20.58,81.02,dotA,tmrm_red_cellros_far_red,none,1300,210,7.22806,1,0,143.94,182.526,0.168798,0.336794,33,w33_f1_c7
55474,11,11,1,4,1,7,1280,153,_1170_1_1394_440_,20.33,81.68,dotA,tmrm_red_cellros_far_red,none,1298,203,4.34725,1,0,141.171,178.661,0.148986,0.343045,33,w33_f1_c7
55641,11,11,1,5,1,7,1278,135,_1162_1_1395_411_,20.12,83.95,dotA,tmrm_red_cellros_far_red,none,1295,178,7.50573,1,0,138.028,178.128,0.153217,0.404243,33,w33_f1_c7
55810,11,11,1,6,1,7,1296,141,_1178_1_1410_390_,20.9,84.4,dotA,tmrm_red_cellros_far_red,none,1304,173,7.18468,1,0,140.283,181.78,0.142499,0.355879,33,w33_f1_c7
55981,11,11,1,7,1,7,1297,200,_1191_1_1411_372_,20.69,84.45,dotA,tmrm_red_cellros_far_red,none,1302,173,0.0,0,1,139.404,175.355,0.120875,0.302039,33,w33_f1_c7
56157,11,11,1,8,1,7,1295,135,_1179_1_1402_366_,20.33,84.97,dotA,tmrm_red_cellros_far_red,none,1298,167,0.0,0,1,140.41,178.483,0.130899,0.29043,33,w33_f1_c7
56339,11,11,1,9,1,7,1285,170,_1187_1_1382_374_,19.13,84.3,dotA,tmrm_red_cellros_far_red,none,1285,175,0.0,0,1,138.881,171.658,0.138741,0.279665,33,w33_f1_c7
53706,11,11,1,10,1,7,1276,182,_1174_1_1387_378_,18.87,84.22,dotA,tmrm_red_cellros_far_red,none,1282,175,0.0,0,1,141.311,163.736,0.138071,0.248002,33,w33_f1_c7
53886,11,11,1,11,1,7,1274,130,_1152_1_1386_381_,18.87,84.38,dotA,tmrm_red_cellros_far_red,none,1282,174,1.46644,1,0,141.928,161.774,0.146171,0.253986,33,w33_f1_c7
54070,11,11,1,12,1,7,1277,171,_1175_1_1386_375_,18.89,84.22,dotA,tmrm_red_cellros_far_red,none,1282,175,0.0,0,1,143.86,161.866,0.141976,0.222658,33,w33_f1_c7
54255,11,11,1,13,1,7,1282,127,_1160_1_1384_354_,18.65,85.52,dotA,tmrm_red_cellros_far_red,none,1280,161,0.0,0,1,144.055,162.985,0.156737,0.235519,33,w33_f1_c7
54439,11,11,1,14,1,7,1282,128,_1178_1_1386_377_,18.74,84.85,dotA,tmrm_red_cellros_far_red,none,1281,169,2.9242,1,0,148.461,161.842,0.182039,0.240047,33,w33_f1_c7
54622,11,11,1,15,1,7,1252,159,_1147_1_1374_382_,17.8,83.86,dotA,tmrm_red_cellros_far_red,none,1271,179,2.74198,1,0,148.699,156.816,0.16564,0.197655,33,w33_f1_c7
54807,11,11,1,16,1,7,1259,138,_1154_1_1379_387_,18.18,84.14,dotA,tmrm_red_cellros_far_red,none,1275,176,3.67043,1,0,149.47,157.015,0.180494,0.207744,33,w33_f1_c7
54991,11,11,1,17,1,7,1281,138,_1175_6_1382_368_,19.19,83.7,dotA,tmrm_red_cellros_far_red,none,1285,181,3.62705,1,0,148.562,150.793,0.205827,0.200489,33,w33_f1_c7
53523,11,11,1,0,1,8,2074,1530,_1986_1426_2158_1643_,93.23,-42.49,dotA,tmrm_red_cellros_far_red,none,2080,1536,0.0,0,1,151.306,208.997,0.230497,0.39706,33,w33_f1_c8
53578,11,11,1,1,1,8,2057,1521,_1958_1419_2158_1625_,91.38,-40.93,dotA,tmrm_red_cellros_far_red,none,2061,1519,0.0,0,1,140.637,223.135,0.200718,0.466531,33,w33_f1_c8
55160,11,11,1,2,1,8,2020,1519,_1894_1410_2158_1623_,89.24,-40.84,dotA,tmrm_red_cellros_far_red,none,2038,1518,0.0,0,1,134.932,209.655,0.176976,0.469681,33,w33_f1_c8
55313,11,11,1,3,1,8,2021,1511,_1903_1405_2157_1613_,88.34,-39.56,dotA,tmrm_red_cellros_far_red,none,2028,1504,0.0,0,1,129.277,189.989,0.16369,0.457352,33,w33_f1_c8
55475,11,11,1,4,1,8,2011,1507,_1861_1406_2144_1609_,86.26,-39.21,dotA,tmrm_red_cellros_far_red,none,2006,1500,0.0,0,1,128.636,186.02,0.135553,0.396226,33,w33_f1_c8
55642,11,11,1,5,1,8,2018,1477,_1880_1365_2148_1596_,87.04,-36.31,dotA,tmrm_red_cellros_far_red,none,2014,1469,0.0,0,1,126.211,179.041,0.137159,0.411484,33,w33_f1_c8
55811,11,11,1,6,1,8,2001,1483,_1880_1370_2155_1589_,87.27,-36.9,dotA,tmrm_red_cellros_far_red,none,2016,1476,0.0,0,1,127.609,173.988,0.134269,0.350998,33,w33_f1_c8
55982,11,11,1,7,1,8,2031,1479,_1875_1376_2149_1583_,86.87,-36.99,dotA,tmrm_red_cellros_far_red,none,2012,1477,0.0,0,1,130.805,180.609,0.151644,0.374533,33,w33_f1_c8
56158,11,11,1,8,1,8,2023,1483,_1881_1378_2149_1592_,87.67,-37.68,dotA,tmrm_red_cellros_far_red,none,2021,1484,0.0,0,1,129.757,171.116,0.142701,0.301443,33,w33_f1_c8
56340,11,11,1,9,1,8,2017,1472,_1871_1364_2137_1584_,86.63,-36.69,dotA,tmrm_red_cellros_far_red,none,2010,1473,0.0,0,1,130.133,165.486,0.145178,0.280539,33,w33_f1_c8
53707,11,11,1,10,1,8,1996,1476,_1858_1366_2142_1593_,85.76,-36.7,dotA,tmrm_red_cellros_far_red,none,2000,1474,0.0,0,1,135.161,164.297,0.18375,0.30989,33,w33_f1_c8
53887,11,11,1,11,1,8,2004,1470,_1859_1357_2143_1590_,85.62,-36.07,dotA,tmrm_red_cellros_far_red,none,1999,1467,0.0,0,1,135.282,159.381,0.192466,0.291877,33,w33_f1_c8
54071,11,11,1,12,1,8,1983,1479,_1865_1364_2135_1596_,85.71,-36.96,dotA,tmrm_red_cellros_far_red,none,2000,1476,0.0,0,1,138.859,160.058,0.195019,0.276087,33,w33_f1_c8
54256,11,11,1,13,1,8,1996,1480,_1849_1354_2142_1593_,85.82,-36.74,dotA,tmrm_red_cellros_far_red,none,2001,1474,0.0,0,1,136.847,155.041,0.199305,0.257465,33,w33_f1_c8
54440,11,11,1,14,1,8,2013,1480,_1860_1372_2148_1597_,85.81,-37.2,dotA,tmrm_red_cellros_far_red,none,2001,1479,0.0,0,1,142.581,155.334,0.220414,0.261172,33,w33_f1_c8
