,Unnamed: 0,t,bact,mito_frag,mito_pot,annexin,hoechst,leg_n,leg_area,infected,cell_lbl,well_id,growth
4571,6567,17,Lpp WT,0.514813,0.0856618,480.448,734.3330000000001,2.0,3.45811,1.0,w2_f3_c10,,0
4572,6568,0,Lpp WT,0.514324,0.112428,293.23,354.11800000000005,12.0,19.072,1.0,w2_f3_c11,,0
4573,6569,1,Lpp WT,0.521559,0.105777,666.6089999999999,345.97,6.0,5.79845,1.0,w2_f3_c11,,0
4574,6570,2,Lpp WT,0.51928,0.0920866,700.315,605.5880000000001,8.0,6.8027,1.0,w2_f3_c11,,0
4575,6571,3,Lpp WT,0.512412,0.1107339999999999,826.635,993.958,7.0,10.907,1.0,w2_f3_c11,,0
4576,6572,4,Lpp WT,0.514966,0.110395,854.205,1541.01,11.0,14.2079,1.0,w2_f3_c11,,0
4577,6573,5,Lpp WT,0.503689,0.159099,880.079,2025.37,13.0,17.3342,1.0,w2_f3_c11,,0
4578,6574,6,Lpp WT,0.503379,0.158345,900.567,2102.91,14.0,20.4692,1.0,w2_f3_c11,,0
4579,6575,7,Lpp WT,0.496433,0.166455,929.709,2207.04,12.0,18.3647,1.0,w2_f3_c11,,0
4580,6576,8,Lpp WT,0.496981,0.186893,932.124,2402.32,8.0,17.2207,1.0,w2_f3_c11,,0
4581,6577,9,Lpp WT,0.4962189999999999,0.191496,1047.44,2439.48,10.0,18.4345,1.0,w2_f3_c11,,0
4582,6578,10,Lpp WT,0.498656,0.157715,926.703,2785.46,10.0,16.4086,1.0,w2_f3_c11,,0
4583,6579,11,Lpp WT,0.4815899999999999,0.190494,1080.34,3050.83,11.0,20.6788,1.0,w2_f3_c11,,0
4584,6580,12,Lpp WT,0.498904,0.165967,933.673,2795.44,12.0,20.6264,1.0,w2_f3_c11,,0
4585,6581,13,Lpp WT,0.495673,0.160642,989.41,2948.72,11.0,24.5299,1.0,w2_f3_c11,,0
4586,6582,14,Lpp WT,0.495155,0.1650859999999999,992.803,2876.91,8.0,19.2205,1.0,w2_f3_c11,,0
4587,6583,15,Lpp WT,0.490112,0.178057,1014.13,3082.04,8.0,22.2157,1.0,w2_f3_c11,,0
4588,6584,16,Lpp WT,0.496083,0.161296,990.949,3038.77,9.0,21.2901,1.0,w2_f3_c11,,0
4589,6585,17,Lpp WT,0.491556,0.184602,1020.97,3161.55,10.0,19.7793,1.0,w2_f3_c11,,0
4590,6429,0,Lpp WT,0.322253,0.5952529999999999,125.6,214.892,1.0,2.61105,1.0,w2_f3_c2,,0
4591,6430,1,Lpp WT,0.367119,0.439223,121.289,379.082,1.0,2.0347,1.0,w2_f3_c2,,0
4592,6431,2,Lpp WT,0.39394,0.330389,122.259,488.411,3.0,3.52797,1.0,w2_f3_c2,,0
4593,6432,3,Lpp WT,0.40845,0.291852,122.663,615.8009999999999,3.0,5.77225,1.0,w2_f3_c2,,0
4594,6433,4,Lpp WT,0.431612,0.250938,124.369,744.485,3.0,5.06491,1.0,w2_f3_c2,,0
4595,6434,5,Lpp WT,0.41618,0.281547,127.949,747.6510000000001,2.0,4.47982,1.0,w2_f3_c2,,0
4596,6435,6,Lpp WT,0.422279,0.277619,127.305,792.944,3.0,4.26151,1.0,w2_f3_c2,,0
4597,6436,7,Lpp WT,0.439201,0.259713,147.811,1547.04,3.0,7.25679,1.0,w2_f3_c2,,0
4598,6437,8,Lpp WT,0.439625,0.352436,170.668,6083.05,2.0,4.017,1.0,w2_f3_c2,,0
4599,6438,9,Lpp WT,0.475112,0.227933,230.372,6818.34,1.0,5.18716,1.0,w2_f3_c2,,0
4600,6439,10,Lpp WT,0.5164989999999999,0.0793582,262.403,5945.86,1.0,2.0870900000000003,1.0,w2_f3_c2,,0
4601,6440,11,Lpp WT,0.499291,0.162624,355.876,4775.04,1.0,4.81166,1.0,w2_f3_c2,,0
4602,6441,12,Lpp WT,0.498372,0.168993,508.024,3210.61,4.0,8.01653,1.0,w2_f3_c2,,0
4603,6442,13,Lpp WT,0.497875,0.177529,485.328,3346.53,2.0,6.7241,1.0,w2_f3_c2,,0
4604,6443,14,Lpp WT,0.4995439999999999,0.1819589999999999,548.559,2741.26,3.0,6.58438,1.0,w2_f3_c2,,0
4605,6444,15,Lpp WT,0.502893,0.183674,489.869,3395.12,3.0,6.09535,1.0,w2_f3_c2,,0
4606,6445,16,Lpp WT,0.459175,0.332459,637.658,3104.86,2.0,4.98631,1.0,w2_f3_c2,,0
4607,6446,17,Lpp WT,0.475865,0.261688,550.211,3697.43,1.0,3.36205,1.0,w2_f3_c2,,0
4608,6468,0,Lpp WT,0.288621,0.6077640000000001,125.227,234.732,1.0,2.0085,1.0,w2_f3_c5,,0
4609,6469,1,Lpp WT,0.285984,0.542855,119.116,358.3,2.0,4.50602,1.0,w2_f3_c5,,0
4610,6470,2,Lpp WT,0.313212,0.476625,120.96,473.366,1.0,3.12627,1.0,w2_f3_c5,,0
4611,6471,3,Lpp WT,0.338967,0.419114,123.171,529.3290000000001,1.0,3.25726,1.0,w2_f3_c5,,0
4612,6472,4,Lpp WT,0.374973,0.376264,122.425,554.539,1.0,2.50626,1.0,w2_f3_c5,,0
4613,6473,5,Lpp WT,0.305005,0.498688,121.978,672.196,2.0,4.86406,1.0,w2_f3_c5,,0
4614,6474,6,Lpp WT,0.307366,0.488654,121.454,691.904,2.0,4.0519300000000005,1.0,w2_f3_c5,,0
4615,6475,7,Lpp WT,0.295852,0.510251,125.42,698.5930000000001,1.0,4.4187,1.0,w2_f3_c5,,0
4616,6476,8,Lpp WT,0.29111,0.595166,125.109,769.696,1.0,4.58461,1.0,w2_f3_c5,,0
4617,6477,9,Lpp WT,0.294805,0.563789,124.084,793.84,1.0,5.77225,1.0,w2_f3_c5,,0
4618,6478,10,Lpp WT,0.401836,0.364503,123.277,771.732,6.0,2.69837,1.0,w2_f3_c5,,0
4619,6479,11,Lpp WT,0.333898,0.494226,258.501,784.6519999999999,5.0,11.6056,1.0,w2_f3_c5,,0
4620,6480,12,Lpp WT,0.351087,0.459254,286.795,689.38,7.0,8.56668,1.0,w2_f3_c5,,0
4621,6481,13,Lpp WT,0.315105,0.547646,442.103,732.86,3.0,14.8454,1.0,w2_f3_c5,,0
4622,6482,14,Lpp WT,0.488281,0.1181319999999999,577.738,1047.07,6.0,7.51877,1.0,w2_f3_c5,,0
4623,6483,15,Lpp WT,0.502834,0.0869016,564.765,2878.63,7.0,9.9115,1.0,w2_f3_c5,,0
4624,6484,16,Lpp WT,0.509104,0.0731525,723.703,3593.21,2.0,7.88554,1.0,w2_f3_c5,,0
4625,6485,17,Lpp WT,0.5023770000000001,0.0826265,975.228,4658.21,2.0,6.6979,1.0,w2_f3_c5,,0
4626,6496,0,Lpp WT,0.342421,0.5186149999999999,128.13,352.642,3.0,22.2507,1.0,w2_f3_c7,,0
4627,6497,1,Lpp WT,0.37514,0.406014,124.415,662.707,4.0,18.1813,1.0,w2_f3_c7,,0
4628,6498,2,Lpp WT,0.512103,0.117961,451.497,1407.3,13.0,17.2556,1.0,w2_f3_c7,,0
4629,6499,3,Lpp WT,0.510863,0.12019,590.7909999999999,1560.89,10.0,19.8929,1.0,w2_f3_c7,,0
4630,6500,4,Lpp WT,0.519732,0.0923751,607.447,1458.98,13.0,21.3861,1.0,w2_f3_c7,,0
4631,6501,5,Lpp WT,0.497667,0.161927,751.421,1866.08,12.0,22.6786,1.0,w2_f3_c7,,0
4632,6502,6,Lpp WT,0.47846,0.196842,729.816,1901.52,9.0,23.6566,1.0,w2_f3_c7,,0
4633,6503,7,Lpp WT,0.503289,0.142037,808.927,2018.06,9.0,23.8138,1.0,w2_f3_c7,,0
4634,6504,8,Lpp WT,0.494174,0.153977,859.663,2433.9,6.0,20.8185,1.0,w2_f3_c7,,0
4635,6505,9,Lpp WT,0.500472,0.153628,845.2180000000001,2433.11,7.0,22.4253,1.0,w2_f3_c7,,0
4636,6506,10,Lpp WT,0.509065,0.104448,866.225,2383.91,10.0,22.6786,1.0,w2_f3_c7,,0
4637,6507,11,Lpp WT,0.503145,0.138894,885.2360000000001,2713.92,6.0,21.5608,1.0,w2_f3_c7,,0
4638,6508,12,Lpp WT,0.512013,0.108947,746.539,2060.04,9.0,25.8048,1.0,w2_f3_c7,,0
4639,6509,13,Lpp WT,0.498951,0.136158,841.039,2464.67,11.0,28.3722,1.0,w2_f3_c7,,0
4640,6510,14,Lpp WT,0.507592,0.127876,766.3860000000001,2315.34,12.0,25.9533,1.0,w2_f3_c7,,0
4641,6511,15,Lpp WT,0.50029,0.146834,892.488,2863.27,9.0,24.8442,1.0,w2_f3_c7,,0
4642,6512,16,Lpp WT,0.504443,0.138726,853.6610000000001,2733.59,6.0,22.1983,1.0,w2_f3_c7,,0
4643,6513,17,Lpp WT,0.493921,0.155809,914.267,3131.96,5.0,23.9186,1.0,w2_f3_c7,,0
4644,6514,0,Lpp WT,0.385535,0.450679,225.933,597.19,2.0,0.759736,1.0,w2_f3_c8,,0
4645,6515,1,Lpp WT,0.418176,0.307142,335.13199999999995,1415.17,4.0,3.76375,1.0,w2_f3_c8,,0
4646,6516,2,Lpp WT,0.488675,0.1375569999999999,508.55,1797.74,2.0,2.6896400000000003,1.0,w2_f3_c8,,0
4647,6517,3,Lpp WT,0.491162,0.147489,454.756,1845.7,3.0,3.72009,1.0,w2_f3_c8,,0
4648,6518,4,Lpp WT,0.4961779999999999,0.136032,433.586,1790.39,2.0,2.96035,1.0,w2_f3_c8,,0
4649,6519,5,Lpp WT,0.481834,0.1653869999999999,533.435,2396.84,7.0,3.39698,1.0,w2_f3_c8,,0
4650,6520,6,Lpp WT,0.4976609999999999,0.146643,534.174,2251.21,5.0,3.15247,1.0,w2_f3_c8,,0
4651,6521,7,Lpp WT,0.494614,0.149731,543.306,2563.54,5.0,3.19613,1.0,w2_f3_c8,,0
4652,6522,8,Lpp WT,0.511147,0.107227,629.094,2932.6,5.0,2.80316,1.0,w2_f3_c8,,0
4653,6523,9,Lpp WT,0.500256,0.11996,565.2819999999999,2826.18,5.0,4.8204,1.0,w2_f3_c8,,0
4654,6524,10,Lpp WT,0.529525,0.0533933999999999,490.099,2865.85,6.0,1.85131,1.0,w2_f3_c8,,0
4655,6525,11,Lpp WT,0.525075,0.0591477,588.747,3206.11,6.0,3.09134,1.0,w2_f3_c8,,0
4656,6526,12,Lpp WT,0.5159739999999999,0.0781224,571.813,2350.91,5.0,3.76375,1.0,w2_f3_c8,,0
4657,6527,13,Lpp WT,0.520494,0.0611626,588.08,2611.44,6.0,3.09134,1.0,w2_f3_c8,,0
4658,6528,14,Lpp WT,0.520325,0.0586497,583.6709999999999,2394.36,4.0,2.64598,1.0,w2_f3_c8,,0
4659,6529,15,Lpp WT,0.5202260000000001,0.0638264,588.774,2838.02,7.0,2.13075,1.0,w2_f3_c8,,0
4660,6530,16,Lpp WT,0.521664,0.0643531,600.268,2595.69,5.0,2.83809,1.0,w2_f3_c8,,0
4661,6531,17,Lpp WT,0.5243369999999999,0.0640201,568.377,2966.64,3.0,4.20911,1.0,w2_f3_c8,,0
4662,6532,0,Lpp WT,0.350507,0.4605229999999999,120.164,233.966,2.0,5.6237900000000005,1.0,w2_f3_c9,,0
4663,6533,1,Lpp WT,0.365139,0.428068,116.276,270.663,3.0,5.5801300000000005,1.0,w2_f3_c9,,0
4664,6534,2,Lpp WT,0.447242,0.23955,209.239,639.9119999999999,5.0,4.89026,1.0,w2_f3_c9,,0
4665,6535,3,Lpp WT,0.497826,0.122396,344.879,2682.99,2.0,4.68067,1.0,w2_f3_c9,,0
4666,6536,4,Lpp WT,0.524921,0.0608499,455.999,4035.45,6.0,2.04343,1.0,w2_f3_c9,,0
4667,6537,5,Lpp WT,0.5001180000000001,0.181091,977.007,2638.05,4.0,6.03423,1.0,w2_f3_c9,,0
4668,6538,6,Lpp WT,0.501442,0.157989,1104.85,2541.16,4.0,5.9294400000000005,1.0,w2_f3_c9,,0
4669,6539,7,Lpp WT,0.506271,0.165023,1187.33,2423.65,4.0,5.39675,1.0,w2_f3_c9,,0
4670,6540,8,Lpp WT,0.4953369999999999,0.179096,1438.42,1983.86,4.0,4.69814,1.0,w2_f3_c9,,0
4671,6541,9,Lpp WT,0.502185,0.163153,1356.69,2088.0,4.0,5.08237,1.0,w2_f3_c9,,0
4672,6542,10,Lpp WT,0.50695,0.116231,1352.82,1973.97,4.0,6.23508,1.0,w2_f3_c9,,0
4673,6543,11,Lpp WT,0.48694,0.177027,1481.6,1670.28,5.0,5.38801,1.0,w2_f3_c9,,0
4674,6544,12,Lpp WT,0.499987,0.154605,1173.3,2504.02,3.0,5.78971,1.0,w2_f3_c9,,0
4675,6545,13,Lpp WT,0.4838659999999999,0.216148,1333.9,2143.44,3.0,7.108339999999999,1.0,w2_f3_c9,,0
4676,6546,14,Lpp WT,0.4897189999999999,0.1771,1182.7,2435.3,3.0,7.32665,1.0,w2_f3_c9,,0
4677,6547,15,Lpp WT,0.48038,0.2401309999999999,1405.85,1914.9,7.0,6.8027,1.0,w2_f3_c9,,0
4678,6548,16,Lpp WT,0.483775,0.212011,1343.88,2147.79,4.0,5.510269999999999,1.0,w2_f3_c9,,0
4679,6549,17,Lpp WT,0.483469,0.2064119999999999,1430.46,1802.97,7.0,6.26127,1.0,w2_f3_c9,,0
4680,6744,0,Lpp WT,0.369012,0.353506,129.561,219.523,4.0,2.85556,1.0,w2_f4_c2,,0
4681,6745,1,Lpp WT,0.3695469999999999,0.340811,122.426,268.925,2.0,2.32287,1.0,w2_f4_c2,,0
4682,6746,2,Lpp WT,0.455314,0.163157,125.877,324.449,3.0,2.23555,1.0,w2_f4_c2,,0
4683,6747,3,Lpp WT,0.48043,0.127556,125.887,377.465,3.0,4.89899,1.0,w2_f4_c2,,0
4684,6748,4,Lpp WT,0.48746,0.107464,127.199,429.918,4.0,4.72434,1.0,w2_f4_c2,,0
4685,6749,5,Lpp WT,0.484976,0.11681,126.385,471.38,3.0,5.98183,1.0,w2_f4_c2,,0
4686,6750,6,Lpp WT,0.524271,0.0472005,125.331,635.7180000000001,0.0,0.0,0.0,w2_f4_c2,,0
4687,6751,7,Lpp WT,0.509311,0.0739668,187.864,3144.11,4.0,4.14798,1.0,w2_f4_c2,,0
4688,6752,8,Lpp WT,0.503671,0.0695689,218.921,4373.96,3.0,3.49304,1.0,w2_f4_c2,,0
4689,6753,9,Lpp WT,0.5078020000000001,0.0581972,230.692,5125.62,3.0,3.75502,1.0,w2_f4_c2,,0
4690,6754,10,Lpp WT,0.5154350000000001,0.0471976999999999,235.019,4727.73,2.0,3.41445,1.0,w2_f4_c2,,0
4691,6755,11,Lpp WT,0.509935,0.0886252,448.306,4493.04,7.0,6.42719,1.0,w2_f4_c2,,0
4692,6756,12,Lpp WT,0.498845,0.169061,698.166,3784.01,4.0,5.7809800000000005,1.0,w2_f4_c2,,0
4693,6757,13,Lpp WT,0.496801,0.137222,804.2130000000001,3591.15,4.0,7.772010000000001,1.0,w2_f4_c2,,0
4694,6758,14,Lpp WT,0.4938079999999999,0.131889,814.8330000000001,3629.94,13.0,8.3571,1.0,w2_f4_c2,,0
4695,6759,15,Lpp WT,0.515992,0.0599136999999999,710.944,3357.93,3.0,5.47534,1.0,w2_f4_c2,,0
4696,6760,16,Lpp WT,0.515502,0.0613087,708.298,3505.41,3.0,5.20463,1.0,w2_f4_c2,,0
4697,6761,17,Lpp WT,0.509034,0.083767,825.543,4117.67,5.0,6.07789,1.0,w2_f4_c2,,0
4698,6762,0,Lpp WT,0.443453,0.248135,127.461,237.127,0.0,0.0,0.0,w2_f4_c3,,0
4699,6763,1,Lpp WT,0.420642,0.313396,121.56,344.56300000000005,0.0,0.0,0.0,w2_f4_c3,,0
4700,6764,2,Lpp WT,0.4248989999999999,0.272523,122.408,430.843,1.0,1.46708,1.0,w2_f4_c3,,0
4701,6765,3,Lpp WT,0.42928,0.256304,122.765,469.209,3.0,2.3316,1.0,w2_f4_c3,,0
4702,6766,4,Lpp WT,0.4838119999999999,0.120739,122.677,530.19,2.0,3.72882,1.0,w2_f4_c3,,0
4703,6767,5,Lpp WT,0.472551,0.148192,122.768,578.2040000000001,2.0,2.7857,1.0,w2_f4_c3,,0
4704,6768,6,Lpp WT,0.47644,0.132934,122.833,616.03,1.0,1.46708,1.0,w2_f4_c3,,0
4705,6769,7,Lpp WT,0.475346,0.142763,122.482,619.9,2.0,1.88624,1.0,w2_f4_c3,,0
4706,6770,8,Lpp WT,0.49936,0.0902985,125.39,795.258,1.0,1.53694,1.0,w2_f4_c3,,0
4707,6771,9,Lpp WT,0.520775,0.0620128,221.03,4180.62,3.0,2.0870900000000003,1.0,w2_f4_c3,,0
4708,6772,10,Lpp WT,0.527544,0.0581521,280.321,5604.99,4.0,5.06491,1.0,w2_f4_c3,,0
4709,6773,11,Lpp WT,0.525334,0.0534415999999999,289.391,7342.06,5.0,4.3401,1.0,w2_f4_c3,,0
4710,6774,12,Lpp WT,0.52275,0.0453591999999999,394.019,5912.83,2.0,0.986784,1.0,w2_f4_c3,,0
4711,6775,13,Lpp WT,0.518582,0.0478585,573.099,3749.61,2.0,0.183385,1.0,w2_f4_c3,,0
4712,6776,14,Lpp WT,0.519258,0.0517489,662.368,3789.72,2.0,0.4104319999999999,1.0,w2_f4_c3,,0
4713,6777,15,Lpp WT,0.52394,0.0528677,629.326,3476.03,5.0,0.139722,1.0,w2_f4_c3,,0
4714,6778,16,Lpp WT,0.520243,0.0545556,625.356,3854.26,4.0,1.00425,1.0,w2_f4_c3,,0
4715,6779,17,Lpp WT,0.51964,0.0596043,641.44,4776.73,2.0,0.6287470000000001,1.0,w2_f4_c3,,0
4716,6780,0,Lpp WT,0.377403,0.358991,122.555,224.945,5.0,2.53245,1.0,w2_f4_c4,,0
4717,6781,1,Lpp WT,0.390439,0.313525,115.852,444.352,3.0,4.42743,1.0,w2_f4_c4,,0
4718,6782,2,Lpp WT,0.4103489999999999,0.279999,117.244,467.125,3.0,3.86854,1.0,w2_f4_c4,,0
4719,6783,3,Lpp WT,0.413617,0.277146,117.319,606.49,3.0,3.9384,1.0,w2_f4_c4,,0
4720,6784,4,Lpp WT,0.404006,0.270609,117.512,577.849,5.0,11.9986,1.0,w2_f4_c4,,0
4721,6785,5,Lpp WT,0.416722,0.269421,117.928,433.09,3.0,4.06066,1.0,w2_f4_c4,,0
4722,6786,6,Lpp WT,0.43877,0.245657,118.266,541.278,5.0,2.17442,1.0,w2_f4_c4,,0
4723,6787,7,Lpp WT,0.4208729999999999,0.254795,117.218,705.1310000000001,7.0,3.72882,1.0,w2_f4_c4,,0
4724,6788,8,Lpp WT,0.523489,0.0503056999999999,355.236,2337.85,9.0,3.08261,1.0,w2_f4_c4,,0
4725,6789,9,Lpp WT,0.523221,0.0551759,507.492,2584.07,3.0,2.83809,1.0,w2_f4_c4,,0
4726,6790,10,Lpp WT,0.5247109999999999,0.0528008,569.192,2657.05,1.0,4.40123,1.0,w2_f4_c4,,0
4727,6791,11,Lpp WT,0.521217,0.0573488,585.6669999999999,3243.4,4.0,3.62403,1.0,w2_f4_c4,,0
4728,6792,12,Lpp WT,0.5258109999999999,0.0621814,600.055,3271.84,6.0,2.94289,1.0,w2_f4_c4,,0
4729,6793,13,Lpp WT,0.526879,0.0577188,600.164,3177.73,3.0,3.14374,1.0,w2_f4_c4,,0
4730,6794,14,Lpp WT,0.520517,0.0575471,603.696,3179.22,2.0,4.42743,1.0,w2_f4_c4,,0
4731,6795,15,Lpp WT,0.524201,0.055139,597.01,2941.5,2.0,4.20911,1.0,w2_f4_c4,,0
4732,6796,16,Lpp WT,0.513792,0.0849198999999999,588.388,3033.24,3.0,7.21313,1.0,w2_f4_c4,,0
4733,6797,17,Lpp WT,0.523642,0.0594294,588.26,3481.49,3.0,3.49304,1.0,w2_f4_c4,,0
4734,6798,0,Lpp WT,0.520518,0.0753186,345.865,394.914,1.0,0.960586,1.0,w2_f4_c5,,0
4735,6799,1,Lpp WT,0.522416,0.0756192,396.05300000000005,1136.27,1.0,1.62426,1.0,w2_f4_c5,,0
4736,6800,2,Lpp WT,0.519297,0.129819,472.211,1427.05,2.0,2.60231,1.0,w2_f4_c5,,0
4737,6801,3,Lpp WT,0.514887,0.11377,592.438,1576.59,2.0,2.61105,1.0,w2_f4_c5,,0
4738,6802,4,Lpp WT,0.5145,0.121715,671.96,1633.67,2.0,2.80316,1.0,w2_f4_c5,,0
4739,6803,5,Lpp WT,0.5152899999999999,0.125612,698.217,1751.43,2.0,2.57612,1.0,w2_f4_c5,,0
4740,6804,6,Lpp WT,0.515369,0.085802,740.6260000000001,1816.46,1.0,1.64173,1.0,w2_f4_c5,,0
4741,6805,7,Lpp WT,0.5205390000000001,0.0819583,737.6080000000001,1882.57,2.0,3.03894,1.0,w2_f4_c5,,0
4742,6806,8,Lpp WT,0.5193939999999999,0.0823358,759.7560000000001,1914.89,1.0,1.53694,1.0,w2_f4_c5,,0
4743,6807,9,Lpp WT,0.519856,0.0773528,757.7589999999999,1961.62,1.0,1.44088,1.0,w2_f4_c5,,0
4744,6808,10,Lpp WT,0.518858,0.0702801,673.253,2308.04,1.0,1.32736,1.0,w2_f4_c5,,0
4745,6809,11,Lpp WT,0.519356,0.0787437,660.93,2370.44,1.0,1.41468,1.0,w2_f4_c5,,0
4746,6810,12,Lpp WT,0.517525,0.086656,658.285,2395.21,2.0,11.2214,1.0,w2_f4_c5,,0
4747,6811,13,Lpp WT,0.523543,0.0757664,644.054,2448.29,1.0,1.37975,1.0,w2_f4_c5,,0
4748,6812,14,Lpp WT,0.524816,0.0754503,630.965,2461.99,1.0,1.37102,1.0,w2_f4_c5,,0
4749,6813,15,Lpp WT,0.523442,0.0736245,625.2090000000001,2475.63,1.0,1.37975,1.0,w2_f4_c5,,0
4750,6814,16,Lpp WT,0.522402,0.0730396,618.64,2488.28,1.0,0.87326,1.0,w2_f4_c5,,0
4751,6815,17,Lpp WT,0.525199,0.0786418,618.795,2441.75,1.0,1.44961,1.0,w2_f4_c5,,0
4752,6909,0,Lpp WT,0.344109,0.481572,176.64700000000002,246.078,2.0,4.48856,1.0,w2_f5_c3,,0
4753,6910,1,Lpp WT,0.396617,0.3843,218.134,405.84,3.0,5.990559999999999,1.0,w2_f5_c3,,0
4754,6911,2,Lpp WT,0.468398,0.224421,170.923,481.089,3.0,8.08639,1.0,w2_f5_c3,,0
4755,6912,3,Lpp WT,0.450918,0.224556,144.47799999999998,605.612,7.0,7.22186,1.0,w2_f5_c3,,0
4756,6913,4,Lpp WT,0.429275,0.2322969999999999,140.463,679.166,6.0,13.029000000000002,1.0,w2_f5_c3,,0
4757,6914,5,Lpp WT,0.493355,0.120589,143.23,1255.56,5.0,5.9294400000000005,1.0,w2_f5_c3,,0
4758,6915,6,Lpp WT,0.493076,0.065611,131.884,4045.59,0.0,0.0,0.0,w2_f5_c3,,0
4759,6916,7,Lpp WT,0.518648,0.0716993,451.346,4192.98,3.0,3.97333,1.0,w2_f5_c3,,0
4760,6917,8,Lpp WT,0.5085069999999999,0.106803,953.938,5411.99,6.0,5.02998,1.0,w2_f5_c3,,0
4761,6918,9,Lpp WT,0.509203,0.103999,1118.56,5337.53,8.0,4.53222,1.0,w2_f5_c3,,0
4762,6919,10,Lpp WT,0.515986,0.087984,924.718,3943.45,4.0,3.78995,1.0,w2_f5_c3,,0
4763,6920,11,Lpp WT,0.51467,0.0940304999999999,1111.35,4643.77,3.0,3.86854,1.0,w2_f5_c3,,0
4764,6921,12,Lpp WT,0.513362,0.0984644,1022.36,4268.57,3.0,3.3707800000000003,1.0,w2_f5_c3,,0
4765,6922,13,Lpp WT,0.509931,0.1032579999999999,1078.34,4498.26,4.0,4.96885,1.0,w2_f5_c3,,0
4766,6923,14,Lpp WT,0.513174,0.0869168,1011.3,4192.31,3.0,3.33585,1.0,w2_f5_c3,,0
4767,6924,15,Lpp WT,0.5095529999999999,0.0968496,1003.87,4038.43,4.0,3.58037,1.0,w2_f5_c3,,0
4768,6925,16,Lpp WT,0.501506,0.120128,1292.18,5003.12,9.0,3.60656,1.0,w2_f5_c3,,0
4769,6926,17,Lpp WT,0.513426,0.0946784,909.107,3622.27,2.0,4.12179,1.0,w2_f5_c3,,0
4770,6927,0,Lpp WT,0.46581,0.190268,128.809,237.765,1.0,0.881993,1.0,w2_f5_c4,,0
4771,6928,1,Lpp WT,0.452418,0.19639,128.173,367.327,3.0,0.209582,1.0,w2_f5_c4,,0
4772,6929,2,Lpp WT,0.479827,0.1411589999999999,124.756,414.389,0.0,0.0,0.0,w2_f5_c4,,0
4773,6930,3,Lpp WT,0.478079,0.142787,133.963,529.693,2.0,5.5277400000000005,1.0,w2_f5_c4,,0
4774,6931,4,Lpp WT,0.454603,0.243382,139.554,547.247,4.0,7.22186,1.0,w2_f5_c4,,0
4775,6932,5,Lpp WT,0.466335,0.148323,133.245,619.7819999999999,4.0,5.8246400000000005,1.0,w2_f5_c4,,0
4776,6933,6,Lpp WT,0.476451,0.13897,138.63299999999998,556.957,4.0,9.00331,1.0,w2_f5_c4,,0
4777,6934,7,Lpp WT,0.4834819999999999,0.155976,427.686,556.155,5.0,8.13005,1.0,w2_f5_c4,,0
4778,6935,8,Lpp WT,0.465466,0.179328,372.448,560.189,4.0,8.26104,1.0,w2_f5_c4,,0
4779,6936,9,Lpp WT,0.463354,0.174641,387.805,562.48,6.0,20.4692,1.0,w2_f5_c4,,0
4780,6937,10,Lpp WT,0.506653,0.089307,172.08599999999998,749.3580000000001,3.0,5.911969999999999,1.0,w2_f5_c4,,0
4781,6938,11,Lpp WT,0.501635,0.1189559999999999,251.8,2355.84,2.0,7.230589999999999,1.0,w2_f5_c4,,0
4782,6939,12,Lpp WT,0.507586,0.104799,278.071,3028.5,2.0,6.13902,1.0,w2_f5_c4,,0
4783,6940,13,Lpp WT,0.498305,0.114602,365.375,4297.63,2.0,6.60185,1.0,w2_f5_c4,,0
4784,6941,14,Lpp WT,0.512364,0.0903277,353.934,4937.96,2.0,6.47959,1.0,w2_f5_c4,,0
4785,6942,15,Lpp WT,0.518265,0.0705832,684.762,3052.8,2.0,4.8204,1.0,w2_f5_c4,,0
4786,6943,16,Lpp WT,0.510532,0.10302,929.308,3886.49,4.0,7.82441,1.0,w2_f5_c4,,0
4787,6944,17,Lpp WT,0.522579,0.0683584,720.352,2845.65,2.0,5.26576,1.0,w2_f5_c4,,0
4788,6956,0,Lpp WT,0.339321,0.703539,188.242,242.515,6.0,19.1244,1.0,w2_f5_c7,,0
4789,6957,1,Lpp WT,0.456577,0.351788,516.822,3863.1,3.0,7.544969999999999,1.0,w2_f5_c7,,0
4790,6958,2,Lpp WT,0.48991,0.195664,597.947,4045.46,6.0,7.448910000000001,1.0,w2_f5_c7,,0
4791,6959,3,Lpp WT,0.488599,0.185222,646.698,4907.74,7.0,12.050999999999998,1.0,w2_f5_c7,,0
4792,6960,4,Lpp WT,0.46457,0.318774,620.318,5193.81,3.0,10.7498,1.0,w2_f5_c7,,0
4793,6961,5,Lpp WT,0.452693,0.356583,640.2040000000001,5412.97,3.0,12.3654,1.0,w2_f5_c7,,0
4794,6962,6,Lpp WT,0.473103,0.260496,634.174,5528.81,3.0,10.6276,1.0,w2_f5_c7,,0
4795,6963,7,Lpp WT,0.462416,0.333802,625.19,5436.2,3.0,8.3571,1.0,w2_f5_c7,,0
4796,6964,8,Lpp WT,0.460661,0.326892,631.8430000000001,5470.67,3.0,10.3132,1.0,w2_f5_c7,,0
4797,6965,9,Lpp WT,0.4592529999999999,0.298854,660.2560000000001,5482.03,4.0,8.72387,1.0,w2_f5_c7,,0
4798,6966,10,Lpp WT,0.473755,0.270294,614.038,5331.6,3.0,8.48809,1.0,w2_f5_c7,,0
