,row,col,plane,t,field,n,x,y,bbox,pos_x_um,pos_y_um,compound,bacteria,intensity_whole_cell_egfp_mean,number_of_spots-_per_cell_,bacterial__area_[um²]-_sum_per_cell_,infected_cells,non_infected_cells,well_id,cell_lbl,growth
156789,6,8,1,14,1,35,715,1237,_674_1195_758_1296_,-699.03,622.47,N_V_KCl,Lpp_WT_mCherry,170.912,0,0.0,0,1,27,w27_f1_c35,0
156998,6,8,1,15,1,35,1099,1204,_1035_1113_1161_1252_,-644.11,629.91,N_V_KCl,Lpp_WT_mCherry,138.959,3,3.82134,1,0,27,w27_f1_c35,0
157209,6,8,1,16,1,35,1108,1213,_1048_1153_1161_1253_,-642.06,627.96,N_V_KCl,Lpp_WT_mCherry,142.292,2,2.34347,1,0,27,w27_f1_c35,0
157420,6,8,1,17,1,35,717,1245,_677_1205_762_1286_,-698.45,621.54,N_V_KCl,Lpp_WT_mCherry,172.585,0,0.0,0,1,27,w27_f1_c35,0
157628,6,8,1,18,1,35,1065,1302,_1025_1260_1121_1342_,-647.48,613.53,N_V_KCl,Lpp_WT_mCherry,159.744,1,1.01339,1,0,27,w27_f1_c35,0
155535,6,8,1,0,1,36,1671,1203,_1636_1170_1702_1234_,-560.25,627.7,N_V_KCl,Lpp_WT_mCherry,302.693,3,5.59478,1,0,27,w27_f1_c36,0
155727,6,8,1,1,1,36,735,1361,_664_1314_793_1408_,-696.89,605.19,N_V_KCl,Lpp_WT_mCherry,174.313,3,2.49126,1,0,27,w27_f1_c36,0
157838,6,8,1,2,1,36,733,1248,_691_1208_770_1287_,-696.5,621.2,N_V_KCl,Lpp_WT_mCherry,181.896,0,0.0,0,1,27,w27_f1_c36,0
158052,6,8,1,3,1,36,1115,1223,_1076_1170_1183_1265_,-639.7,626.26,N_V_KCl,Lpp_WT_mCherry,145.698,5,6.03814,1,0,27,w27_f1_c36,0
158265,6,8,1,4,1,36,730,1250,_687_1208_770_1290_,-696.91,620.92,N_V_KCl,Lpp_WT_mCherry,175.034,0,0.0,0,1,27,w27_f1_c36,0
158480,6,8,1,5,1,36,729,1249,_673_1208_766_1314_,-697.5,620.28,N_V_KCl,Lpp_WT_mCherry,167.479,1,0.0211124,1,0,27,w27_f1_c36,0
158695,6,8,1,6,1,36,731,1242,_689_1204_772_1283_,-696.78,622.01,N_V_KCl,Lpp_WT_mCherry,173.761,0,0.0,0,1,27,w27_f1_c36,0
158913,6,8,1,7,1,36,1078,1298,_1036_1257_1136_1342_,-645.58,613.91,N_V_KCl,Lpp_WT_mCherry,154.349,1,1.05562,1,0,27,w27_f1_c36,0
159128,6,8,1,8,1,36,1245,1335,_1208_1292_1292_1376_,-621.17,608.42,N_V_KCl,Lpp_WT_mCherry,141.686,0,0.0,0,1,27,w27_f1_c36,0
159341,6,8,1,9,1,36,1078,1299,_1036_1255_1137_1338_,-645.49,613.9,N_V_KCl,Lpp_WT_mCherry,153.412,2,0.696709,1,0,27,w27_f1_c36,0
155938,6,8,1,10,1,36,1078,1298,_1035_1254_1155_1344_,-645.21,613.82,N_V_KCl,Lpp_WT_mCherry,151.1,1,1.28786,1,0,27,w27_f1_c36,0
156153,6,8,1,11,1,36,1076,1301,_1034_1256_1151_1348_,-645.11,613.42,N_V_KCl,Lpp_WT_mCherry,149.992,1,1.33008,1,0,27,w27_f1_c36,0
156367,6,8,1,12,1,36,720,1233,_677_1193_762_1275_,-698.24,623.14,N_V_KCl,Lpp_WT_mCherry,173.925,0,0.0,0,1,27,w27_f1_c36,0
156578,6,8,1,13,1,36,1071,1298,_1027_1252_1135_1339_,-646.57,613.96,N_V_KCl,Lpp_WT_mCherry,154.332,1,1.35119,1,0,27,w27_f1_c36,0
156790,6,8,1,14,1,36,1062,1292,_1020_1252_1122_1335_,-647.94,614.53,N_V_KCl,Lpp_WT_mCherry,155.78,1,1.07673,1,0,27,w27_f1_c36,0
156999,6,8,1,15,1,36,713,1237,_670_1197_752_1284_,-699.52,622.58,N_V_KCl,Lpp_WT_mCherry,172.902,0,0.0,0,1,27,w27_f1_c36,0
157210,6,8,1,16,1,36,721,1241,_677_1202_759_1284_,-698.21,621.89,N_V_KCl,Lpp_WT_mCherry,172.912,0,0.0,0,1,27,w27_f1_c36,0
157421,6,8,1,17,1,36,1065,1303,_1022_1260_1121_1344_,-647.69,613.36,N_V_KCl,Lpp_WT_mCherry,158.611,1,0.992282,1,0,27,w27_f1_c36,0
157629,6,8,1,18,1,36,57,1353,_1_1306_220_1404_,-790.58,605.41,N_V_KCl,Lpp_WT_mCherry,132.082,4,4.07469,1,0,27,w27_f1_c36,0
155536,6,8,1,0,1,37,594,1262,_554_1132_636_1423_,-716.84,617.68,N_V_KCl,Lpp_WT_mCherry,272.911,1,0.88672,1,0,27,w27_f1_c37,0
155728,6,8,1,1,1,37,33,1371,_1_1336_191_1410_,-793.52,603.62,N_V_KCl,Lpp_WT_mCherry,238.254,3,5.76368,1,0,27,w27_f1_c37,0
157839,6,8,1,2,1,37,1091,1316,_1047_1281_1125_1352_,-644.85,611.44,N_V_KCl,Lpp_WT_mCherry,273.479,1,0.612259,1,0,27,w27_f1_c37,0
158053,6,8,1,3,1,37,730,1246,_690_1206_771_1293_,-696.75,621.19,N_V_KCl,Lpp_WT_mCherry,177.559,0,0.0,0,1,27,w27_f1_c37,0
158266,6,8,1,4,1,37,1077,1306,_1031_1264_1131_1347_,-646.15,612.81,N_V_KCl,Lpp_WT_mCherry,179.152,1,0.717821,1,0,27,w27_f1_c37,0
158481,6,8,1,5,1,37,1069,1310,_1033_1264_1127_1344_,-646.46,612.84,N_V_KCl,Lpp_WT_mCherry,165.913,0,0.0,0,1,27,w27_f1_c37,0
158696,6,8,1,6,1,37,1076,1298,_1034_1258_1133_1340_,-646.03,613.8,N_V_KCl,Lpp_WT_mCherry,157.503,1,0.612259,1,0,27,w27_f1_c37,0
158914,6,8,1,7,1,37,1244,1333,_1202_1293_1294_1375_,-621.25,608.63,N_V_KCl,Lpp_WT_mCherry,140.633,0,0.0,0,1,27,w27_f1_c37,0
159129,6,8,1,8,1,37,733,1359,_666_1291_800_1452_,-695.2,604.36,N_V_KCl,Lpp_WT_mCherry,150.178,7,4.49694,1,0,27,w27_f1_c37,0
159342,6,8,1,9,1,37,1246,1328,_1204_1288_1304_1396_,-620.32,608.62,N_V_KCl,Lpp_WT_mCherry,138.942,2,0.802271,1,0,27,w27_f1_c37,0
155939,6,8,1,10,1,37,1243,1331,_1186_1285_1294_1376_,-621.67,609.32,N_V_KCl,Lpp_WT_mCherry,141.34,0,0.0,0,1,27,w27_f1_c37,0
156154,6,8,1,11,1,37,1242,1332,_1190_1290_1300_1384_,-621.07,608.86,N_V_KCl,Lpp_WT_mCherry,140.614,0,0.0,0,1,27,w27_f1_c37,0
156368,6,8,1,12,1,37,1071,1292,_1025_1250_1128_1336_,-646.95,614.64,N_V_KCl,Lpp_WT_mCherry,153.344,1,1.43564,1,0,27,w27_f1_c37,0
156579,6,8,1,13,1,37,1237,1327,_1199_1290_1293_1376_,-621.99,608.93,N_V_KCl,Lpp_WT_mCherry,144.618,0,0.0,0,1,27,w27_f1_c37,0
156791,6,8,1,14,1,37,51,1352,_1_1293_190_1398_,-791.66,606.43,N_V_KCl,Lpp_WT_mCherry,131.786,2,3.0613,1,0,27,w27_f1_c37,0
157000,6,8,1,15,1,37,1060,1296,_1016_1251_1117_1338_,-648.45,614.39,N_V_KCl,Lpp_WT_mCherry,156.545,1,1.3723,1,0,27,w27_f1_c37,0
157211,6,8,1,16,1,37,1066,1299,_1023_1255_1130_1344_,-647.2,613.66,N_V_KCl,Lpp_WT_mCherry,155.455,1,1.39342,1,0,27,w27_f1_c37,0
157422,6,8,1,17,1,37,1232,1335,_1193_1297_1274_1374_,-623.32,608.3,N_V_KCl,Lpp_WT_mCherry,149.316,0,0.0,0,1,27,w27_f1_c37,0
157630,6,8,1,18,1,37,1233,1333,_1199_1297_1271_1373_,-623.19,608.53,N_V_KCl,Lpp_WT_mCherry,150.028,0,0.0,0,1,27,w27_f1_c37,0
155537,6,8,1,0,1,38,723,1281,_678_1238_767_1329_,-697.46,616.18,N_V_KCl,Lpp_WT_mCherry,235.726,0,0.0,0,1,27,w27_f1_c38,0
155729,6,8,1,1,1,38,1232,1352,_1201_1319_1278_1384_,-622.86,606.27,N_V_KCl,Lpp_WT_mCherry,251.233,0,0.0,0,1,27,w27_f1_c38,0
157840,6,8,1,2,1,38,734,1360,_665_1307_799_1423_,-695.93,605.08,N_V_KCl,Lpp_WT_mCherry,166.849,4,2.70239,1,0,27,w27_f1_c38,0
158054,6,8,1,3,1,38,1072,1309,_1032_1268_1131_1344_,-646.08,612.94,N_V_KCl,Lpp_WT_mCherry,210.843,0,0.0,0,1,27,w27_f1_c38,0
158267,6,8,1,4,1,38,1246,1339,_1205_1299_1298_1385_,-620.48,607.74,N_V_KCl,Lpp_WT_mCherry,183.416,0,0.0,0,1,27,w27_f1_c38,0
158482,6,8,1,5,1,38,1239,1338,_1202_1296_1285_1386_,-621.86,607.5,N_V_KCl,Lpp_WT_mCherry,154.754,0,0.0,0,1,27,w27_f1_c38,0
158697,6,8,1,6,1,38,1242,1333,_1202_1292_1295_1379_,-621.51,608.34,N_V_KCl,Lpp_WT_mCherry,143.908,0,0.0,0,1,27,w27_f1_c38,0
158915,6,8,1,7,1,38,736,1362,_664_1286_821_1458_,-695.13,603.91,N_V_KCl,Lpp_WT_mCherry,145.841,5,3.31464,1,0,27,w27_f1_c38,0
159130,6,8,1,8,1,38,35,1364,_1_1318_221_1405_,-791.28,604.96,N_V_KCl,Lpp_WT_mCherry,134.672,3,4.85585,1,0,27,w27_f1_c38,0
159343,6,8,1,9,1,38,732,1359,_683_1300_798_1439_,-694.76,604.23,N_V_KCl,Lpp_WT_mCherry,150.6,5,3.33576,1,0,27,w27_f1_c38,0
155940,6,8,1,10,1,38,734,1355,_679_1307_813_1424_,-695.37,605.6,N_V_KCl,Lpp_WT_mCherry,160.75,2,1.5412,1,0,27,w27_f1_c38,0
156155,6,8,1,11,1,38,35,1365,_1_1294_235_1423_,-785.94,605.36,N_V_KCl,Lpp_WT_mCherry,129.407,6,6.1437,1,0,27,w27_f1_c38,0
156369,6,8,1,12,1,38,1230,1327,_1182_1281_1290_1390_,-622.5,609.56,N_V_KCl,Lpp_WT_mCherry,141.948,2,0.253349,1,0,27,w27_f1_c38,0
156580,6,8,1,13,1,38,158,1335,_1_1295_274_1407_,-786.17,606.6,N_V_KCl,Lpp_WT_mCherry,128.386,6,5.36255,1,0,27,w27_f1_c38,0
156792,6,8,1,14,1,38,1228,1325,_1188_1276_1284_1368_,-623.5,609.66,N_V_KCl,Lpp_WT_mCherry,145.138,0,0.0,0,1,27,w27_f1_c38,0
157001,6,8,1,15,1,38,50,1349,_1_1286_227_1418_,-787.5,605.71,N_V_KCl,Lpp_WT_mCherry,127.515,6,4.4336,1,0,27,w27_f1_c38,0
157212,6,8,1,16,1,38,57,1352,_1_1313_257_1415_,-787.14,605.05,N_V_KCl,Lpp_WT_mCherry,128.283,8,5.2781,1,0,27,w27_f1_c38,0
157423,6,8,1,17,1,38,48,1359,_1_1317_239_1404_,-790.41,605.22,N_V_KCl,Lpp_WT_mCherry,131.463,3,2.53349,1,0,27,w27_f1_c38,0
157631,6,8,1,18,1,38,721,1361,_678_1298_796_1411_,-697.0,605.0,N_V_KCl,Lpp_WT_mCherry,157.936,1,1.01339,1,0,27,w27_f1_c38,0
155538,6,8,1,0,1,39,824,1310,_783_1272_861_1353_,-683.06,611.69,N_V_KCl,Lpp_WT_mCherry,226.184,0,0.0,0,1,27,w27_f1_c39,0
155730,6,8,1,1,1,39,442,1463,_405_1425_483_1502_,-738.24,589.83,N_V_KCl,Lpp_WT_mCherry,213.958,1,0.823383,1,0,27,w27_f1_c39,0
157841,6,8,1,2,1,39,1244,1342,_1208_1301_1299_1386_,-620.4,607.52,N_V_KCl,Lpp_WT_mCherry,202.57,0,0.0,0,1,27,w27_f1_c39,0
158055,6,8,1,3,1,39,1248,1339,_1207_1297_1296_1386_,-620.48,607.75,N_V_KCl,Lpp_WT_mCherry,190.612,0,0.0,0,1,27,w27_f1_c39,0
158268,6,8,1,4,1,39,719,1365,_664_1321_790_1419_,-696.56,604.48,N_V_KCl,Lpp_WT_mCherry,162.041,3,1.81567,1,0,27,w27_f1_c39,0
158483,6,8,1,5,1,39,733,1360,_650_1291_798_1439_,-696.14,604.09,N_V_KCl,Lpp_WT_mCherry,147.01,7,4.6025,1,0,27,w27_f1_c39,0
158698,6,8,1,6,1,39,732,1358,_691_1313_791_1420_,-695.31,605.01,N_V_KCl,Lpp_WT_mCherry,161.267,3,2.66016,1,0,27,w27_f1_c39,0
158916,6,8,1,7,1,39,35,1363,_1_1321_194_1408_,-792.53,605.11,N_V_KCl,Lpp_WT_mCherry,134.736,7,7.95937,1,0,27,w27_f1_c39,0
159131,6,8,1,8,1,39,449,1454,_402_1417_487_1499_,-737.95,590.78,N_V_KCl,Lpp_WT_mCherry,182.257,1,1.68899,1,0,27,w27_f1_c39,0
159344,6,8,1,9,1,39,35,1364,_1_1318_235_1404_,-789.87,605.41,N_V_KCl,Lpp_WT_mCherry,132.794,3,5.42588,1,0,27,w27_f1_c39,0
155941,6,8,1,10,1,39,36,1360,_1_1305_243_1402_,-789.17,605.52,N_V_KCl,Lpp_WT_mCherry,131.171,7,7.6638,1,0,27,w27_f1_c39,0
156156,6,8,1,11,1,39,732,1358,_692_1311_792_1416_,-694.86,605.12,N_V_KCl,Lpp_WT_mCherry,159.311,1,0.907833,1,0,27,w27_f1_c39,0
156370,6,8,1,12,1,39,32,1358,_1_1285_227_1403_,-787.29,606.88,N_V_KCl,Lpp_WT_mCherry,128.968,5,5.91147,1,0,27,w27_f1_c39,0
156581,6,8,1,13,1,39,733,1354,_681_1307_784_1412_,-696.57,605.87,N_V_KCl,Lpp_WT_mCherry,167.601,1,1.05562,1,0,27,w27_f1_c39,0
156793,6,8,1,14,1,39,715,1350,_676_1306_778_1414_,-698.11,606.14,N_V_KCl,Lpp_WT_mCherry,167.836,1,0.992282,1,0,27,w27_f1_c39,0
157002,6,8,1,15,1,39,1227,1330,_1170_1219_1282_1375_,-624.38,612.38,N_V_KCl,Lpp_WT_mCherry,140.983,1,0.464472,1,0,27,w27_f1_c39,0
157213,6,8,1,16,1,39,1232,1333,_1193_1294_1291_1374_,-622.81,608.68,N_V_KCl,Lpp_WT_mCherry,148.019,0,0.0,0,1,27,w27_f1_c39,0
157424,6,8,1,17,1,39,718,1359,_652_1296_797_1410_,-697.74,605.47,N_V_KCl,Lpp_WT_mCherry,160.552,1,1.16118,1,0,27,w27_f1_c39,0
157632,6,8,1,18,1,39,431,1457,_389_1418_471_1499_,-739.99,590.72,N_V_KCl,Lpp_WT_mCherry,179.228,1,1.49898,1,0,27,w27_f1_c39,0
155539,6,8,1,0,1,4,975,90,_927_25_1016_164_,-661.52,788.99,N_V_KCl,Lpp_WT_mCherry,217.771,1,2.02679,1,0,27,w27_f1_c4,0
155731,6,8,1,1,1,4,663,81,_618_38_708_162_,-707.28,788.71,N_V_KCl,Lpp_WT_mCherry,211.597,4,4.89807,1,0,27,w27_f1_c4,0
157842,6,8,1,2,1,4,665,84,_619_35_709_158_,-706.7,789.19,N_V_KCl,Lpp_WT_mCherry,177.562,3,3.48354,1,0,27,w27_f1_c4,0
158056,6,8,1,3,1,4,659,80,_610_31_714_172_,-707.14,788.75,N_V_KCl,Lpp_WT_mCherry,148.398,4,3.52577,1,0,27,w27_f1_c4,0
158269,6,8,1,4,1,4,654,113,_568_32_712_189_,-708.39,786.97,N_V_KCl,Lpp_WT_mCherry,135.752,5,7.11487,1,0,27,w27_f1_c4,0
158484,6,8,1,5,1,4,664,79,_570_25_730_178_,-707.88,787.77,N_V_KCl,Lpp_WT_mCherry,132.238,4,7.81158,1,0,27,w27_f1_c4,0
158699,6,8,1,6,1,4,663,67,_588_26_702_170_,-708.59,788.45,N_V_KCl,Lpp_WT_mCherry,133.134,2,3.82134,1,0,27,w27_f1_c4,0
158917,6,8,1,7,1,4,655,100,_555_25_724_175_,-709.03,788.41,N_V_KCl,Lpp_WT_mCherry,131.412,4,6.56595,1,0,27,w27_f1_c4,0
159132,6,8,1,8,1,4,658,87,_599_26_716_159_,-706.91,788.8,N_V_KCl,Lpp_WT_mCherry,132.857,2,4.7714,1,0,27,w27_f1_c4,0
159345,6,8,1,9,1,4,669,76,_582_9_728_170_,-707.09,789.04,N_V_KCl,Lpp_WT_mCherry,130.111,4,7.34711,1,0,27,w27_f1_c4,0
155942,6,8,1,10,1,4,664,77,_543_1_756_170_,-707.01,790.74,N_V_KCl,Lpp_WT_mCherry,127.023,10,10.8095,1,0,27,w27_f1_c4,0
156157,6,8,1,11,1,4,661,82,_554_24_756_167_,-708.35,790.04,N_V_KCl,Lpp_WT_mCherry,128.843,4,5.29921,1,0,27,w27_f1_c4,0
156371,6,8,1,12,1,4,638,94,_556_16_719_182_,-710.05,788.56,N_V_KCl,Lpp_WT_mCherry,128.852,3,2.5546,1,0,27,w27_f1_c4,0
156582,6,8,1,13,1,4,645,88,_553_20_698_207_,-710.99,788.09,N_V_KCl,Lpp_WT_mCherry,128.687,5,3.23019,1,0,27,w27_f1_c4,0
156794,6,8,1,14,1,4,647,66,_544_16_711_161_,-710.9,789.68,N_V_KCl,Lpp_WT_mCherry,129.229,7,4.7714,1,0,27,w27_f1_c4,0
157003,6,8,1,15,1,4,645,87,_553_6_720_154_,-709.33,790.85,N_V_KCl,Lpp_WT_mCherry,128.675,5,2.95573,1,0,27,w27_f1_c4,0
157214,6,8,1,16,1,4,644,102,_568_13_721_186_,-709.04,788.85,N_V_KCl,Lpp_WT_mCherry,129.448,2,3.10352,1,0,27,w27_f1_c4,0
157425,6,8,1,17,1,4,644,101,_588_9_694_167_,-709.34,789.96,N_V_KCl,Lpp_WT_mCherry,133.089,2,3.14575,1,0,27,w27_f1_c4,0
157633,6,8,1,18,1,4,653,81,_551_2_698_164_,-709.11,789.86,N_V_KCl,Lpp_WT_mCherry,132.545,4,4.64472,1,0,27,w27_f1_c4,0
155540,6,8,1,0,1,40,1180,1383,_1141_1343_1222_1426_,-631.23,601.72,N_V_KCl,Lpp_WT_mCherry,392.203,2,1.60454,1,0,27,w27_f1_c40,0
155732,6,8,1,1,1,40,2008,1487,_1834_1398_2111_1595_,-513.56,585.37,N_V_KCl,Lpp_WT_mCherry,156.101,4,2.19569,1,0,27,w27_f1_c40,0
157843,6,8,1,2,1,40,37,1370,_1_1333_196_1411_,-793.2,603.89,N_V_KCl,Lpp_WT_mCherry,199.017,4,3.84245,1,0,27,w27_f1_c40,0
158057,6,8,1,3,1,40,737,1362,_663_1299_827_1431_,-695.34,604.34,N_V_KCl,Lpp_WT_mCherry,154.611,5,5.38366,1,0,27,w27_f1_c40,0
158270,6,8,1,4,1,40,37,1373,_1_1332_198_1412_,-792.54,603.92,N_V_KCl,Lpp_WT_mCherry,142.022,5,8.12827,1,0,27,w27_f1_c40,0
158485,6,8,1,5,1,40,34,1372,_1_1320_215_1413_,-792.15,604.06,N_V_KCl,Lpp_WT_mCherry,136.318,4,6.10148,1,0,27,w27_f1_c40,0
158700,6,8,1,6,1,40,39,1365,_1_1326_261_1408_,-789.95,604.93,N_V_KCl,Lpp_WT_mCherry,133.518,4,6.20704,1,0,27,w27_f1_c40,0
158918,6,8,1,7,1,40,445,1453,_400_1415_486_1497_,-738.16,591.01,N_V_KCl,Lpp_WT_mCherry,182.141,1,1.66788,1,0,27,w27_f1_c40,0
159133,6,8,1,8,1,40,2020,1469,_1797_1395_2111_1615_,-514.87,585.46,N_V_KCl,Lpp_WT_mCherry,133.496,1,1.49898,1,0,27,w27_f1_c40,0
159346,6,8,1,9,1,40,1203,1428,_1165_1393_1236_1465_,-627.79,595.1,N_V_KCl,Lpp_WT_mCherry,163.365,3,3.54688,1,0,27,w27_f1_c40,0
155943,6,8,1,10,1,40,1201,1429,_1163_1389_1237_1466_,-627.91,595.19,N_V_KCl,Lpp_WT_mCherry,162.924,3,3.69467,1,0,27,w27_f1_c40,0
156158,6,8,1,11,1,40,1202,1429,_1164_1392_1235_1467_,-627.99,594.9,N_V_KCl,Lpp_WT_mCherry,163.532,3,3.54688,1,0,27,w27_f1_c40,0
156372,6,8,1,12,1,40,720,1355,_654_1294_789_1419_,-697.51,605.82,N_V_KCl,Lpp_WT_mCherry,158.53,3,2.00568,1,0,27,w27_f1_c40,0
156583,6,8,1,13,1,40,1191,1428,_1155_1389_1233_1465_,-629.03,595.29,N_V_KCl,Lpp_WT_mCherry,162.317,3,3.39909,1,0,27,w27_f1_c40,0
156795,6,8,1,14,1,40,1183,1426,_1149_1388_1225_1462_,-630.2,595.66,N_V_KCl,Lpp_WT_mCherry,161.645,3,3.58911,1,0,27,w27_f1_c40,0
157004,6,8,1,15,1,40,712,1352,_671_1282_781_1413_,-697.74,606.56,N_V_KCl,Lpp_WT_mCherry,159.076,2,2.2168,1,0,27,w27_f1_c40,0
157215,6,8,1,16,1,40,720,1354,_676_1317_783_1415_,-697.47,605.31,N_V_KCl,Lpp_WT_mCherry,166.414,1,0.97117,1,0,27,w27_f1_c40,0
157426,6,8,1,17,1,40,431,1458,_386_1419_472_1502_,-740.19,590.43,N_V_KCl,Lpp_WT_mCherry,175.597,1,1.16118,1,0,27,w27_f1_c40,0
157634,6,8,1,18,1,40,2005,1477,_1766_1394_2097_1629_,-517.64,584.59,N_V_KCl,Lpp_WT_mCherry,135.931,1,1.14007,1,0,27,w27_f1_c40,0
155541,6,8,1,0,1,41,1327,1418,_1290_1387_1363_1448_,-609.98,596.51,N_V_KCl,Lpp_WT_mCherry,296.86,0,0.0,0,1,27,w27_f1_c41,0
155733,6,8,1,1,1,41,491,1556,_451_1515_529_1593_,-731.38,576.7,N_V_KCl,Lpp_WT_mCherry,192.074,1,1.43564,1,0,27,w27_f1_c41,0
157844,6,8,1,2,1,41,1204,1436,_1166_1399_1237_1470_,-627.77,594.09,N_V_KCl,Lpp_WT_mCherry,166.252,4,4.89807,1,0,27,w27_f1_c41,0
158058,6,8,1,3,1,41,36,1371,_1_1325_199_1413_,-792.5,604.06,N_V_KCl,Lpp_WT_mCherry,151.191,3,5.65812,1,0,27,w27_f1_c41,0
158271,6,8,1,4,1,41,1200,1436,_1163_1405_1233_1469_,-628.16,593.89,N_V_KCl,Lpp_WT_mCherry,165.534,3,3.46243,1,0,27,w27_f1_c41,0
158486,6,8,1,5,1,41,442,1461,_401_1423_482_1504_,-738.62,589.98,N_V_KCl,Lpp_WT_mCherry,182.957,1,1.66788,1,0,27,w27_f1_c41,0
158701,6,8,1,6,1,41,444,1454,_400_1416_483_1497_,-738.39,590.91,N_V_KCl,Lpp_WT_mCherry,182.636,1,1.52009,1,0,27,w27_f1_c41,0
158919,6,8,1,7,1,41,2018,1468,_1776_1394_2113_1626_,-516.64,584.76,N_V_KCl,Lpp_WT_mCherry,133.016,1,1.45675,1,0,27,w27_f1_c41,0
159134,6,8,1,8,1,41,493,1548,_455_1507_531_1587_,-731.05,577.79,N_V_KCl,Lpp_WT_mCherry,174.345,1,1.26674,1,0,27,w27_f1_c41,0
159347,6,8,1,9,1,41,444,1453,_401_1413_486_1498_,-738.16,591.07,N_V_KCl,Lpp_WT_mCherry,180.701,1,1.52009,1,0,27,w27_f1_c41,0
155944,6,8,1,10,1,41,443,1453,_398_1414_484_1496_,-738.34,591.02,N_V_KCl,Lpp_WT_mCherry,180.036,1,1.41453,1,0,27,w27_f1_c41,0
156159,6,8,1,11,1,41,444,1455,_398_1414_486_1501_,-738.39,590.84,N_V_KCl,Lpp_WT_mCherry,176.958,1,1.11896,1,0,27,w27_f1_c41,0
156373,6,8,1,12,1,41,1190,1422,_1156_1382_1231_1460_,-629.35,596.09,N_V_KCl,Lpp_WT_mCherry,162.544,3,3.46243,1,0,27,w27_f1_c41,0
156584,6,8,1,13,1,41,434,1455,_391_1414_478_1500_,-739.46,591.03,N_V_KCl,Lpp_WT_mCherry,178.981,1,0.358911,1,0,27,w27_f1_c41,0
156796,6,8,1,14,1,41,429,1449,_385_1410_469_1493_,-740.61,591.54,N_V_KCl,Lpp_WT_mCherry,178.011,1,1.26674,1,0,27,w27_f1_c41,0
157005,6,8,1,15,1,41,1176,1428,_1140_1381_1220_1463_,-630.86,595.69,N_V_KCl,Lpp_WT_mCherry,159.275,3,3.27242,1,0,27,w27_f1_c41,0
157216,6,8,1,16,1,41,1190,1430,_1153_1388_1229_1468_,-629.39,595.01,N_V_KCl,Lpp_WT_mCherry,160.81,3,3.50466,1,0,27,w27_f1_c41,0
157427,6,8,1,17,1,41,2004,1476,_1734_1393_2096_1646_,-518.54,584.0,N_V_KCl,Lpp_WT_mCherry,137.312,1,1.16118,1,0,27,w27_f1_c41,0
157635,6,8,1,18,1,41,479,1549,_441_1506_518_1588_,-733.06,577.76,N_V_KCl,Lpp_WT_mCherry,172.485,1,1.35119,1,0,27,w27_f1_c41,0
155542,6,8,1,0,1,42,824,1426,_755_1390_886_1460_,-683.41,595.37,N_V_KCl,Lpp_WT_mCherry,214.806,1,0.52781,1,0,27,w27_f1_c42,0
155734,6,8,1,1,1,42,397,1561,_357_1526_441_1598_,-744.86,575.74,N_V_KCl,Lpp_WT_mCherry,241.137,0,0.0,0,1,27,w27_f1_c42,0
157845,6,8,1,2,1,42,445,1460,_402_1421_485_1504_,-738.14,590.07,N_V_KCl,Lpp_WT_mCherry,193.565,1,0.654484,1,0,27,w27_f1_c42,0
158059,6,8,1,3,1,42,1203,1434,_1162_1398_1239_1471_,-628.02,594.15,N_V_KCl,Lpp_WT_mCherry,162.857,3,3.58911,1,0,27,w27_f1_c42,0
158272,6,8,1,4,1,42,443,1461,_399_1422_483_1505_,-738.5,589.9,N_V_KCl,Lpp_WT_mCherry,185.588,1,1.43564,1,0,27,w27_f1_c42,0
158487,6,8,1,5,1,42,2016,1474,_1752_1403_2101_1644_,-518.3,583.12,N_V_KCl,Lpp_WT_mCherry,132.637,3,1.7101,1,0,27,w27_f1_c42,0
158702,6,8,1,6,1,42,2015,1470,_1756_1398_2118_1644_,-518.45,583.94,N_V_KCl,Lpp_WT_mCherry,132.323,3,1.94234,1,0,27,w27_f1_c42,0
158920,6,8,1,7,1,42,490,1546,_451_1505_532_1587_,-731.2,578.02,N_V_KCl,Lpp_WT_mCherry,173.931,1,1.09784,1,0,27,w27_f1_c42,0
159135,6,8,1,8,1,42,404,1553,_368_1520_443_1591_,-744.31,576.87,N_V_KCl,Lpp_WT_mCherry,212.161,0,0.0,0,1,27,w27_f1_c42,0
159348,6,8,1,9,1,42,2022,1464,_1744_1394_2116_1646_,-517.62,584.37,N_V_KCl,Lpp_WT_mCherry,134.393,5,1.81567,1,0,27,w27_f1_c42,0
155945,6,8,1,10,1,42,2019,1467,_1742_1389_2116_1644_,-517.83,584.2,N_V_KCl,Lpp_WT_mCherry,135.817,1,1.20341,1,0,27,w27_f1_c42,0
156160,6,8,1,11,1,42,2016,1472,_1741_1388_2115_1644_,-517.5,584.48,N_V_KCl,Lpp_WT_mCherry,134.927,1,1.20341,1,0,27,w27_f1_c42,0
156374,6,8,1,12,1,42,432,1448,_387_1408_475_1493_,-739.85,591.85,N_V_KCl,Lpp_WT_mCherry,177.608,1,0.675596,1,0,27,w27_f1_c42,0
156585,6,8,1,13,1,42,2012,1467,_1737_1387_2108_1642_,-518.23,584.84,N_V_KCl,Lpp_WT_mCherry,137.784,2,1.56232,1,0,27,w27_f1_c42,0
156797,6,8,1,14,1,42,2003,1467,_1729_1383_2099_1642_,-519.34,585.42,N_V_KCl,Lpp_WT_mCherry,135.554,1,1.03451,1,0,27,w27_f1_c42,0
