,t,bact,mito_frag,mito_pot,annexin,hoechst,leg_n,leg_area,infected,cell_lbl,well_id,growth
12887,11,Lpp WT,0.4575439999999999,0.18713,1.0814706749810399,538.564,2.0,8.62781,1.0,w3_f5_c7,,1
12888,12,Lpp WT,0.514545,0.0698862,1.818222276059661,1010.02,1.0,3.51051,1.0,w3_f5_c7,,1
12889,13,Lpp WT,0.514125,0.0642756,4.288705022330833,2652.95,1.0,5.5976,1.0,w3_f5_c7,,1
12890,14,Lpp WT,0.5131720000000001,0.0755144,4.4444546852616496,2889.5,1.0,3.72882,1.0,w3_f5_c7,,1
12891,15,Lpp WT,0.5118189999999999,0.0674781999999999,5.253578726721159,3004.3,9.0,7.806939999999999,1.0,w3_f5_c7,,1
12892,16,Lpp WT,0.515882,0.0697044,4.235932628296958,2625.9,6.0,6.27001,1.0,w3_f5_c7,,1
12893,17,Lpp WT,0.512879,0.0812079,4.912059176708519,3021.41,5.0,3.47557,1.0,w3_f5_c7,,1
12894,0,Lpp WT,0.363442,0.4331569999999999,0.24374742557125847,290.378,10.0,8.71513,1.0,w3_f5_c8,,1
12895,1,Lpp WT,0.517,0.0964164,1.1044949952763716,1684.1,6.0,14.6271,1.0,w3_f5_c8,,1
12896,2,Lpp WT,0.50629,0.132303,1.65175757915237,2486.05,5.0,12.2606,1.0,w3_f5_c8,,1
12897,3,Lpp WT,0.458002,0.265721,1.8660156279351903,3113.32,6.0,18.9235,1.0,w3_f5_c8,,1
12898,4,Lpp WT,0.471184,0.220327,1.9245168954250822,3362.39,7.0,14.042,1.0,w3_f5_c8,,1
12899,5,Lpp WT,0.480653,0.192554,2.0020684232780956,3450.84,8.0,10.1385,1.0,w3_f5_c8,,1
12900,6,Lpp WT,0.4913479999999999,0.168186,2.045577037495978,3527.35,3.0,6.881289999999999,1.0,w3_f5_c8,,1
12901,7,Lpp WT,0.483814,0.191664,2.0714698989082034,3728.49,6.0,9.28275,1.0,w3_f5_c8,,1
12902,8,Lpp WT,0.4997819999999999,0.136515,2.069215672746474,3478.88,2.0,5.911969999999999,1.0,w3_f5_c8,,1
12903,9,Lpp WT,0.4964449999999999,0.148706,2.118952099060261,3697.55,2.0,6.14775,1.0,w3_f5_c8,,1
12904,10,Lpp WT,0.504797,0.1225329999999999,2.0641744033302434,3508.3,3.0,7.16073,1.0,w3_f5_c8,,1
12905,11,Lpp WT,0.48885,0.162886,2.1415353466077653,4060.73,4.0,8.49682,1.0,w3_f5_c8,,1
12906,12,Lpp WT,0.4867189999999999,0.162164,2.119300479467074,3783.02,2.0,5.7285900000000005,1.0,w3_f5_c8,,1
12907,13,Lpp WT,0.5052770000000001,0.1300849999999999,2.0541328504279956,3542.71,2.0,5.83338,1.0,w3_f5_c8,,1
12908,14,Lpp WT,0.493173,0.156814,2.132129075623823,3713.44,2.0,4.30517,1.0,w3_f5_c8,,1
12909,15,Lpp WT,0.496485,0.147204,2.1565566900309237,3721.53,3.0,6.78523,1.0,w3_f5_c8,,1
12910,16,Lpp WT,0.508436,0.122518,1.637570299409051,2870.01,2.0,5.63253,1.0,w3_f5_c8,,1
12911,17,Lpp WT,0.4960699999999999,0.140057,2.0446241146185202,3361.59,4.0,4.278969999999999,1.0,w3_f5_c8,,1
12912,0,Lpp WT,0.358185,0.4159069999999999,1.0001946570745508,276.72,1.0,1.6068,1.0,w3_f5_c9,,0
12913,1,Lpp WT,0.388836,0.319786,1.001839646436953,481.544,1.0,1.51947,1.0,w3_f5_c9,,0
12914,2,Lpp WT,0.37966,0.305847,0.997965696488496,609.1669999999999,2.0,3.54544,1.0,w3_f5_c9,,0
12915,3,Lpp WT,0.375101,0.346883,1.0050720505340731,666.846,2.0,3.22233,1.0,w3_f5_c9,,0
12916,4,Lpp WT,0.38379,0.336502,1.0171051477200446,668.4680000000001,3.0,3.92094,1.0,w3_f5_c9,,0
12917,5,Lpp WT,0.4111609999999999,0.257981,1.0267530103305331,662.927,7.0,6.83763,1.0,w3_f5_c9,,0
12918,6,Lpp WT,0.424523,0.2311909999999999,1.0330368696949093,675.995,5.0,5.28322,1.0,w3_f5_c9,,0
12919,7,Lpp WT,0.406804,0.268585,1.0417553133156405,628.694,6.0,6.66297,1.0,w3_f5_c9,,0
12920,8,Lpp WT,0.445355,0.199513,1.051534775075121,649.693,7.0,6.907489999999999,1.0,w3_f5_c9,,0
12921,9,Lpp WT,0.43699,0.221851,1.1058029741407671,612.342,4.0,8.26977,1.0,w3_f5_c9,,0
12922,10,Lpp WT,0.449457,0.205057,1.259132432610269,600.34,4.0,7.9292,1.0,w3_f5_c9,,0
12923,11,Lpp WT,0.400912,0.273768,1.4130376373566116,534.442,6.0,9.71065,1.0,w3_f5_c9,,0
12924,12,Lpp WT,0.3930639999999999,0.301722,1.3840200250038381,567.117,8.0,10.1735,1.0,w3_f5_c9,,0
12925,13,Lpp WT,0.435383,0.224813,1.3482497313184039,599.3340000000001,4.0,12.2868,1.0,w3_f5_c9,,0
12926,14,Lpp WT,0.387283,0.308181,1.4091719123549666,583.931,5.0,14.8192,1.0,w3_f5_c9,,0
12927,15,Lpp WT,0.416954,0.260261,1.3926562191564493,573.768,4.0,17.5613,1.0,w3_f5_c9,,0
12928,16,Lpp WT,0.438593,0.22157,1.2343835676529291,638.471,5.0,21.8839,1.0,w3_f5_c9,,0
12929,17,Lpp WT,0.408612,0.274146,1.3477233347224353,624.489,5.0,24.5648,1.0,w3_f5_c9,,0
13258,0,Lpp WT,0.371322,0.35633,0.9887931132839686,222.487,1.0,1.79892,1.0,w3_f6_c1,,1
13259,1,Lpp WT,0.347955,0.375395,1.006951179161865,257.05,5.0,2.53245,1.0,w3_f6_c1,,1
13260,2,Lpp WT,0.391691,0.275527,1.004255707554166,335.282,4.0,7.868069999999999,1.0,w3_f6_c1,,1
13261,3,Lpp WT,0.392808,0.298452,1.004153022921492,406.61300000000006,4.0,5.9469,1.0,w3_f6_c1,,1
13262,4,Lpp WT,0.530505,0.0865222,1.032613780277705,2087.2,0.0,0.0,0.0,w3_f6_c1,,1
13263,5,Lpp WT,0.511093,0.103291,1.5307797186441063,3094.36,1.0,1.13524,1.0,w3_f6_c1,,1
13264,6,Lpp WT,0.523092,0.0658414,2.515747829360959,2384.69,3.0,5.5714,1.0,w3_f6_c1,,1
13265,7,Lpp WT,0.499332,0.15867,3.286233413579472,326.541,10.0,18.0852,1.0,w3_f6_c1,,1
13266,8,Lpp WT,0.511043,0.0946855,3.8698586374890187,382.232,6.0,11.0904,1.0,w3_f6_c1,,1
13267,9,Lpp WT,0.501482,0.121082,4.730441429826463,455.927,10.0,15.9894,1.0,w3_f6_c1,,1
13268,10,Lpp WT,0.494379,0.149289,3.9885107305441143,731.904,7.0,21.8577,1.0,w3_f6_c1,,1
13269,11,Lpp WT,0.4948909999999999,0.140526,4.225310050543658,451.011,6.0,21.0106,1.0,w3_f6_c1,,1
13270,12,Lpp WT,0.505536,0.114245,4.54251143792714,285.67400000000004,9.0,19.0807,1.0,w3_f6_c1,,1
13271,13,Lpp WT,0.505796,0.108655,5.393031136262508,310.185,6.0,13.8761,1.0,w3_f6_c1,,1
13272,14,Lpp WT,0.5070859999999999,0.103839,5.342270699510537,299.046,11.0,13.7364,1.0,w3_f6_c1,,1
13273,15,Lpp WT,0.50878,0.0806862,5.335082775223339,307.231,1.0,2.99528,1.0,w3_f6_c1,,1
13274,16,Lpp WT,0.509429,0.0874031,5.549907583830593,327.631,2.0,9.70192,1.0,w3_f6_c1,,1
13275,17,Lpp WT,0.512746,0.0887584,5.318464978835556,338.809,1.0,3.33585,1.0,w3_f6_c1,,1
13369,0,Lpp WT,0.462478,0.1851809999999999,0.4428296920667215,1577.82,2.0,4.7942,1.0,w3_f6_c10,,1
13370,1,Lpp WT,0.473697,0.215588,1.1234445897721583,2232.47,4.0,9.15176,1.0,w3_f6_c10,,1
13371,2,Lpp WT,0.48538,0.176951,1.4337257181611198,2517.5,3.0,6.68917,1.0,w3_f6_c10,,1
13372,3,Lpp WT,0.4830529999999999,0.1915079999999999,1.650347979137399,2650.25,3.0,5.6237900000000005,1.0,w3_f6_c10,,1
13373,4,Lpp WT,0.486145,0.160352,1.5976069369762145,2740.14,3.0,6.14775,1.0,w3_f6_c10,,1
13374,5,Lpp WT,0.487042,0.156588,1.61467164010399,2808.63,7.0,6.97735,1.0,w3_f6_c10,,1
13375,6,Lpp WT,0.5025229999999999,0.112027,1.5469327778585151,2867.4,3.0,7.42271,1.0,w3_f6_c10,,1
13376,7,Lpp WT,0.489093,0.137913,1.6332025383907376,2899.25,3.0,6.04296,1.0,w3_f6_c10,,1
13377,8,Lpp WT,0.493216,0.134452,1.3251433092735228,2975.08,3.0,7.18693,1.0,w3_f6_c10,,1
13378,9,Lpp WT,0.491959,0.141024,1.5614913852960646,3034.25,3.0,5.23083,1.0,w3_f6_c10,,1
13379,10,Lpp WT,0.468425,0.212833,1.7324516785350965,2741.32,2.0,5.49281,1.0,w3_f6_c10,,1
13380,11,Lpp WT,0.467835,0.2038849999999999,1.6817775194173972,2725.48,2.0,5.01251,1.0,w3_f6_c10,,1
13381,12,Lpp WT,0.484305,0.155936,1.4673965347413973,3066.78,3.0,7.073410000000001,1.0,w3_f6_c10,,1
13382,13,Lpp WT,0.4828939999999999,0.150167,1.6840801563080299,2937.54,2.0,5.36182,1.0,w3_f6_c10,,1
13383,14,Lpp WT,0.48078,0.157048,1.5095060472476545,3086.98,3.0,6.31367,1.0,w3_f6_c10,,1
13384,15,Lpp WT,0.489113,0.138202,1.461186197096675,3082.61,3.0,5.9207,1.0,w3_f6_c10,,1
13385,16,Lpp WT,0.4817399999999999,0.156194,1.4717466776469825,3076.42,3.0,6.208880000000001,1.0,w3_f6_c10,,1
13386,17,Lpp WT,0.47916,0.160018,1.406484845548935,3083.59,3.0,6.05169,1.0,w3_f6_c10,,1
13404,0,Lpp WT,0.487072,0.178574,0.6822728159337683,275.206,3.0,3.34459,1.0,w3_f6_c12,,1
13405,1,Lpp WT,0.5124479999999999,0.0822488999999999,0.761307730651698,561.6030000000001,1.0,2.5411900000000003,1.0,w3_f6_c12,,1
13406,2,Lpp WT,0.522594,0.179385,1.556419453414534,619.28,3.0,3.71135,1.0,w3_f6_c12,,1
13407,3,Lpp WT,0.511158,0.2121429999999999,3.0421479811880974,2368.23,4.0,3.78995,1.0,w3_f6_c12,,1
13408,4,Lpp WT,0.506504,0.204835,4.021938189462734,2519.68,2.0,3.54544,1.0,w3_f6_c12,,1
13409,5,Lpp WT,0.498061,0.218761,4.754323703430789,2692.44,4.0,4.2964400000000005,1.0,w3_f6_c12,,1
13410,6,Lpp WT,0.505815,0.133024,4.498575020047246,2656.65,4.0,2.27921,1.0,w3_f6_c12,,1
13411,7,Lpp WT,0.500428,0.202215,5.059740794521142,3163.2,3.0,3.9646,1.0,w3_f6_c12,,1
13412,8,Lpp WT,0.4894409999999999,0.192576,4.076607572440996,2533.73,5.0,7.25679,1.0,w3_f6_c12,,1
13413,9,Lpp WT,0.498085,0.165269,3.8734151838928503,3271.06,11.0,15.0812,1.0,w3_f6_c12,,1
13414,10,Lpp WT,0.487861,0.19291,4.55052447931341,4313.41,11.0,14.531,1.0,w3_f6_c12,,1
13415,11,Lpp WT,0.503161,0.135775,4.26751695888689,4329.55,9.0,11.0205,1.0,w3_f6_c12,,1
13416,12,Lpp WT,0.5004069999999999,0.194386,3.669366723738108,3079.55,15.0,18.8799,1.0,w3_f6_c12,,1
13417,13,Lpp WT,0.511105,0.165091,4.972990398994387,3853.18,2.0,2.67218,1.0,w3_f6_c12,,1
13418,14,Lpp WT,0.506135,0.1811569999999999,5.304550183134306,3190.48,1.0,0.785934,1.0,w3_f6_c12,,1
13419,15,Lpp WT,0.504051,0.170969,4.954276023493206,3092.46,2.0,0.751004,1.0,w3_f6_c12,,1
13420,16,Lpp WT,0.5078239999999999,0.185813,5.095148566350968,3274.35,1.0,0.881993,1.0,w3_f6_c12,,1
13421,17,Lpp WT,0.5030140000000001,0.217973,5.016742159901172,3213.87,1.0,0.812132,1.0,w3_f6_c12,,1
13422,0,Lpp WT,0.4203,0.291282,1.0049253705041676,271.678,8.0,13.0116,1.0,w3_f6_c13,,1
13423,1,Lpp WT,0.430051,0.238242,0.9954182599961233,449.682,5.0,8.14752,1.0,w3_f6_c13,,1
13424,2,Lpp WT,0.434816,0.227877,0.9996563694997094,627.138,6.0,9.40501,1.0,w3_f6_c13,,1
13425,3,Lpp WT,0.4141289999999999,0.2711179999999999,1.007586304121804,795.322,5.0,9.04697,1.0,w3_f6_c13,,1
13426,4,Lpp WT,0.433421,0.237283,1.026468359560858,979.998,5.0,7.99033,1.0,w3_f6_c13,,1
13427,5,Lpp WT,0.438824,0.248677,1.0371649602622166,1084.2,5.0,7.5275,1.0,w3_f6_c13,,1
13428,6,Lpp WT,0.442749,0.206309,1.0958729095811233,1171.08,3.0,8.89852,1.0,w3_f6_c13,,1
13429,7,Lpp WT,0.441391,0.2196179999999999,1.13732884557774,1097.55,8.0,9.97263,1.0,w3_f6_c13,,1
13430,8,Lpp WT,0.45687,0.200459,1.1361481664228947,1072.2,2.0,4.383769999999999,1.0,w3_f6_c13,,1
13431,9,Lpp WT,0.437088,0.229857,1.1713130209526497,1166.5,5.0,5.86831,1.0,w3_f6_c13,,1
13432,10,Lpp WT,0.4318649999999999,0.242932,1.2259767036142881,1342.35,4.0,3.04768,1.0,w3_f6_c13,,1
13433,11,Lpp WT,0.469081,0.157791,1.497488854036337,2650.12,8.0,3.87727,1.0,w3_f6_c13,,1
13434,12,Lpp WT,0.516881,0.0543056,1.3160960050751582,3740.5,0.0,0.0,0.0,w3_f6_c13,,1
13435,13,Lpp WT,0.500129,0.111233,2.9024970483021133,5277.76,11.0,6.13902,1.0,w3_f6_c13,,1
13436,14,Lpp WT,0.499222,0.113125,3.1000052866230816,4527.31,2.0,6.63678,1.0,w3_f6_c13,,1
13437,15,Lpp WT,0.51803,0.0774882,3.857525507956368,1851.9,2.0,5.98183,1.0,w3_f6_c13,,1
13438,16,Lpp WT,0.505633,0.125369,10.593599661656123,1432.79,3.0,6.57565,1.0,w3_f6_c13,,1
13439,17,Lpp WT,0.505886,0.126948,12.351754277759177,1472.24,2.0,6.6193100000000005,1.0,w3_f6_c13,,1
13440,0,Lpp WT,0.4476479999999999,0.170405,0.9815520263510634,235.271,3.0,7.737080000000001,1.0,w3_f6_c14,,1
13441,1,Lpp WT,0.514846,0.0932002,1.0023686975228998,387.45,0.0,0.0,0.0,w3_f6_c14,,1
13442,2,Lpp WT,0.4518,0.180217,1.016079276126037,327.581,6.0,10.9157,1.0,w3_f6_c14,,1
13443,3,Lpp WT,0.429776,0.284229,1.0238708976248931,442.171,2.0,2.83809,1.0,w3_f6_c14,,1
13444,4,Lpp WT,0.458483,0.168596,1.0306927464908444,426.392,2.0,5.77225,1.0,w3_f6_c14,,1
13445,5,Lpp WT,0.4504859999999999,0.223976,1.0237538561002322,440.629,2.0,6.27001,1.0,w3_f6_c14,,1
13446,6,Lpp WT,0.4444079999999999,0.2100769999999999,1.0266631739989467,391.543,1.0,2.52372,1.0,w3_f6_c14,,1
13447,7,Lpp WT,0.4212,0.289677,1.0275744258695212,377.796,3.0,2.17442,1.0,w3_f6_c14,,1
13448,8,Lpp WT,0.434355,0.273885,1.0236869752289974,448.287,2.0,5.5801300000000005,1.0,w3_f6_c14,,1
13449,9,Lpp WT,0.4204989999999999,0.297695,1.0346554381115072,402.426,4.0,8.16498,1.0,w3_f6_c14,,1
13450,10,Lpp WT,0.420929,0.3048619999999999,1.072744094279735,501.606,3.0,8.79373,1.0,w3_f6_c14,,1
13451,11,Lpp WT,0.4610069999999999,0.246648,1.8242510039097444,1083.62,3.0,9.41374,1.0,w3_f6_c14,,1
13452,12,Lpp WT,0.516147,0.0861988,6.128963039958535,3196.67,5.0,3.36205,1.0,w3_f6_c14,,1
13453,13,Lpp WT,0.5066189999999999,0.130857,8.153856657572726,2290.78,6.0,5.1697,1.0,w3_f6_c14,,1
13454,14,Lpp WT,0.509523,0.133406,9.860497649416047,2489.56,19.0,1.2313,1.0,w3_f6_c14,,1
13455,15,Lpp WT,0.511512,0.126823,10.29731333966844,2542.95,3.0,0.0785934,1.0,w3_f6_c14,,1
13456,16,Lpp WT,0.510185,0.129198,10.200168874199868,2421.71,6.0,0.340571,1.0,w3_f6_c14,,1
13457,17,Lpp WT,0.51139,0.130523,10.313197546586707,2489.18,6.0,0.323106,1.0,w3_f6_c14,,1
13458,0,Lpp WT,0.477311,0.13423,0.9946495851296837,276.802,0.0,0.0,0.0,w3_f6_c15,,1
13459,1,Lpp WT,0.490768,0.106838,1.0026272455488705,522.2330000000001,0.0,0.0,0.0,w3_f6_c15,,1
13460,2,Lpp WT,0.500007,0.0909377,1.0027231693214458,916.001,0.0,0.0,0.0,w3_f6_c15,,1
13461,3,Lpp WT,0.504916,0.0830356,1.0045217400572346,1192.1,0.0,0.0,0.0,w3_f6_c15,,1
13462,4,Lpp WT,0.51475,0.0604684999999999,1.001660014175402,1271.49,0.0,0.0,0.0,w3_f6_c15,,1
13463,5,Lpp WT,0.5083770000000001,0.0472347,0.9927311096781757,3064.11,0.0,0.0,0.0,w3_f6_c15,,1
13464,6,Lpp WT,0.51477,0.0564410999999999,4.211341387377497,2543.17,7.0,3.52797,1.0,w3_f6_c15,,1
13465,7,Lpp WT,0.524934,0.0489604,3.608348565673145,2746.38,0.0,0.0,0.0,w3_f6_c15,,1
13466,8,Lpp WT,0.50454,0.107305,3.5738160075460033,1687.62,0.0,0.0,0.0,w3_f6_c15,,1
13467,9,Lpp WT,0.512695,0.092267,3.7748082856823113,2714.9,0.0,0.0,0.0,w3_f6_c15,,1
13468,10,Lpp WT,0.522742,0.0582842,3.6271895933364955,4443.37,3.0,1.46708,1.0,w3_f6_c15,,1
13469,11,Lpp WT,0.515385,0.0646426,3.8175343327169347,4560.23,1.0,3.85981,1.0,w3_f6_c15,,1
13470,12,Lpp WT,0.5240239999999999,0.0551729,4.189934398797756,3051.59,2.0,2.65471,1.0,w3_f6_c15,,1
13471,13,Lpp WT,0.521515,0.0595704,4.389256004561709,3887.51,1.0,3.26599,1.0,w3_f6_c15,,1
13472,14,Lpp WT,0.519543,0.0592154,4.629129385181908,3180.67,1.0,3.01275,1.0,w3_f6_c15,,1
13473,15,Lpp WT,0.517794,0.0619531,5.374720888467297,3135.76,1.0,1.6068,1.0,w3_f6_c15,,1
13474,16,Lpp WT,0.514985,0.066257,5.59903063698714,3396.82,1.0,3.47557,1.0,w3_f6_c15,,1
13475,17,Lpp WT,0.516462,0.0684625,5.830678554109001,3394.22,0.0,0.0,0.0,w3_f6_c15,,1
13276,0,Lpp WT,0.373292,0.363039,0.9918420996043351,211.944,1.0,2.41893,1.0,w3_f6_c2,,0
13277,1,Lpp WT,0.3744989999999999,0.390252,1.0056634913125753,281.284,3.0,4.65448,1.0,w3_f6_c2,,0
13278,2,Lpp WT,0.403811,0.308297,1.0024944090830896,242.362,2.0,0.253245,1.0,w3_f6_c2,,0
13279,3,Lpp WT,0.396123,0.313984,0.9991882418716669,240.436,3.0,3.67642,1.0,w3_f6_c2,,0
13280,4,Lpp WT,0.424016,0.264047,1.0003252408394978,226.75,7.0,3.83361,1.0,w3_f6_c2,,0
13281,5,Lpp WT,0.410617,0.288806,0.9965191166351282,242.332,4.0,5.95563,1.0,w3_f6_c2,,0
13282,6,Lpp WT,0.4304439999999999,0.245013,0.9947531395148804,277.24,7.0,6.7765,1.0,w3_f6_c2,,0
13283,7,Lpp WT,0.397003,0.3074929999999999,1.0067440435231378,281.948,10.0,18.5044,1.0,w3_f6_c2,,0
13284,8,Lpp WT,0.401792,0.274233,0.9896568037158093,268.498,10.0,19.203,1.0,w3_f6_c2,,0
13285,9,Lpp WT,0.370187,0.356457,0.9984786254945811,280.675,15.0,24.6871,1.0,w3_f6_c2,,0
13286,10,Lpp WT,0.351613,0.3895369999999999,0.9963175210734561,276.105,8.0,26.6432,1.0,w3_f6_c2,,0
13287,11,Lpp WT,0.3448699999999999,0.395305,1.00029298554963,273.608,8.0,26.3375,1.0,w3_f6_c2,,0
13288,12,Lpp WT,0.398066,0.298267,0.9900680586616205,280.898,7.0,36.1093,1.0,w3_f6_c2,,0
13289,13,Lpp WT,0.383891,0.311521,0.9971803500774127,283.338,10.0,36.2228,1.0,w3_f6_c2,,0
13290,14,Lpp WT,0.395026,0.29958,0.9916243763977292,287.796,14.0,42.6238,1.0,w3_f6_c2,,0
13291,15,Lpp WT,0.422584,0.25001,0.9870844443488733,286.66200000000003,11.0,44.3354,1.0,w3_f6_c2,,0
13292,16,Lpp WT,0.415862,0.255561,0.992342056597282,294.152,16.0,51.4961,1.0,w3_f6_c2,,0
13293,17,Lpp WT,0.420084,0.252577,0.9927210562532256,296.927,11.0,60.7265,1.0,w3_f6_c2,,0
13304,0,Lpp WT,0.30684,0.5762390000000001,0.9994030831576354,217.406,2.0,4.24404,1.0,w3_f6_c5,,0
13305,1,Lpp WT,0.336541,0.443256,1.0045289011801428,328.39300000000003,2.0,3.29219,1.0,w3_f6_c5,,0
13306,2,Lpp WT,0.408358,0.274225,0.9960680156622217,439.49,2.0,2.22681,1.0,w3_f6_c5,,0
13307,3,Lpp WT,0.426542,0.285138,1.0146901782536075,490.581,2.0,2.0085,1.0,w3_f6_c5,,0
13308,4,Lpp WT,0.425099,0.264806,1.0349388023329043,525.731,1.0,0.916923,1.0,w3_f6_c5,,0
13309,5,Lpp WT,0.422579,0.2468659999999999,1.0363516880698778,535.624,2.0,10.0076,1.0,w3_f6_c5,,0
13310,6,Lpp WT,0.433309,0.2215619999999999,1.0473097669833793,521.934,2.0,7.69342,1.0,w3_f6_c5,,0
13311,7,Lpp WT,0.4148449999999999,0.2529659999999999,1.0977136442047042,518.294,2.0,5.47534,1.0,w3_f6_c5,,0
13312,8,Lpp WT,0.4351359999999999,0.232123,1.1745844856384,550.969,2.0,5.76352,1.0,w3_f6_c5,,0
13313,9,Lpp WT,0.4166149999999999,0.264499,1.2229101065140604,515.155,2.0,5.00378,1.0,w3_f6_c5,,0
13314,10,Lpp WT,0.410185,0.270436,1.2450644834478792,464.299,2.0,5.30069,1.0,w3_f6_c5,,0
13315,11,Lpp WT,0.421226,0.256763,1.2700528463076037,462.094,2.0,5.44914,1.0,w3_f6_c5,,0
13316,12,Lpp WT,0.425271,0.241009,1.6573888995372525,626.891,2.0,5.00378,1.0,w3_f6_c5,,0
13317,13,Lpp WT,0.4189479999999999,0.258166,1.4958681306645492,565.95,3.0,6.07789,1.0,w3_f6_c5,,0
13318,14,Lpp WT,0.4354149999999999,0.244035,1.7109060540510939,633.619,2.0,4.776730000000001,1.0,w3_f6_c5,,0
13319,15,Lpp WT,0.426594,0.241441,1.6093507844801622,631.104,6.0,10.9157,1.0,w3_f6_c5,,0
13320,16,Lpp WT,0.481856,0.1200099999999999,2.037175871416445,1600.83,1.0,5.44041,1.0,w3_f6_c5,,0
13321,17,Lpp WT,0.484856,0.110497,2.856000657156157,2979.86,1.0,3.65023,1.0,w3_f6_c5,,0
13322,0,Lpp WT,0.376913,0.394413,0.9908055474547163,253.757,8.0,15.2035,1.0,w3_f6_c6,,0
13323,1,Lpp WT,0.414689,0.335557,1.0108551245909076,479.675,5.0,14.3215,1.0,w3_f6_c6,,0
13324,2,Lpp WT,0.4314939999999999,0.26269,0.9983393279543761,557.631,3.0,4.44489,1.0,w3_f6_c6,,0
13325,3,Lpp WT,0.4306529999999999,0.269558,1.5539515893846603,2251.35,3.0,12.2082,1.0,w3_f6_c6,,0
13326,4,Lpp WT,0.48302,0.186935,3.847282978516574,3122.84,6.0,10.2783,1.0,w3_f6_c6,,0
13327,5,Lpp WT,0.506575,0.141278,3.8923641489258283,3930.33,6.0,7.029739999999999,1.0,w3_f6_c6,,0
13328,6,Lpp WT,0.516688,0.0797091,3.3933443504747087,3672.61,4.0,6.51452,1.0,w3_f6_c6,,0
13329,7,Lpp WT,0.5095689999999999,0.109363,4.147483879329899,4153.18,3.0,7.606089999999999,1.0,w3_f6_c6,,0
13330,8,Lpp WT,0.513748,0.0795338999999999,2.808099219079097,2554.53,4.0,6.566910000000001,1.0,w3_f6_c6,,0
13331,9,Lpp WT,0.5115890000000001,0.111804,3.5436716243802855,3785.09,4.0,7.75455,1.0,w3_f6_c6,,0
13332,10,Lpp WT,0.504175,0.116774,3.7882359612455847,5128.24,5.0,0.209582,1.0,w3_f6_c6,,0
13333,11,Lpp WT,0.5055390000000001,0.120363,3.625255176436279,4990.81,1.0,1.24876,1.0,w3_f6_c6,,0
13334,12,Lpp WT,0.5198119999999999,0.0462828,2.2144859207413887,2713.62,2.0,0.0523956,1.0,w3_f6_c6,,0
13335,13,Lpp WT,0.5194270000000001,0.0486609,2.38167104111986,4000.28,1.0,1.10904,1.0,w3_f6_c6,,0
13336,14,Lpp WT,0.520129,0.0474037,2.20060918311137,2834.71,1.0,0.803399,1.0,w3_f6_c6,,0
13337,15,Lpp WT,0.520113,0.0456229,2.0818022747156606,2663.18,1.0,0.253245,1.0,w3_f6_c6,,0
13338,16,Lpp WT,0.513285,0.0470865,2.1397070736528305,2944.06,1.0,0.043663,1.0,w3_f6_c6,,0
13339,17,Lpp WT,0.522849,0.0462627,2.042594212760442,2854.65,0.0,0.0,0.0,w3_f6_c6,,0
13340,0,Lpp WT,0.390316,0.3286219999999999,0.9631709881767588,230.865,3.0,5.78971,1.0,w3_f6_c7,,1
13341,1,Lpp WT,0.416745,0.252135,0.9902541612166911,332.361,2.0,3.59783,1.0,w3_f6_c7,,1
13342,2,Lpp WT,0.439881,0.226529,1.0465748506065502,434.763,0.0,0.0,0.0,w3_f6_c7,,1
13343,3,Lpp WT,0.4134489999999999,0.2490699999999999,1.2265736537491558,536.609,0.0,0.0,0.0,w3_f6_c7,,1
13344,4,Lpp WT,0.419825,0.257468,1.4373231429475177,597.633,1.0,2.0870900000000003,1.0,w3_f6_c7,,1
13345,5,Lpp WT,0.433484,0.203034,1.6492267446333768,588.4540000000001,1.0,1.99977,1.0,w3_f6_c7,,1
13346,6,Lpp WT,0.468777,0.140089,1.5954194557718449,616.185,1.0,1.7377900000000002,1.0,w3_f6_c7,,1
13347,7,Lpp WT,0.476035,0.164752,3.4595333965957957,641.587,6.0,4.54968,1.0,w3_f6_c7,,1
13348,8,Lpp WT,0.492486,0.1330829999999999,3.5695074931821873,591.471,11.0,3.77248,1.0,w3_f6_c7,,1
13349,9,Lpp WT,0.4707119999999999,0.18706,4.821155309344892,625.067,5.0,5.44041,1.0,w3_f6_c7,,1
13350,10,Lpp WT,0.4295239999999999,0.240988,4.747770853102852,604.545,3.0,4.73307,1.0,w3_f6_c7,,1
13351,11,Lpp WT,0.45743,0.19826,4.788942747471639,619.053,1.0,0.951853,1.0,w3_f6_c7,,1
13352,12,Lpp WT,0.4554979999999999,0.193933,3.1429133218776983,521.401,1.0,4.56715,1.0,w3_f6_c7,,1
13353,13,Lpp WT,0.460393,0.195928,3.9449702067998595,564.321,1.0,4.16545,1.0,w3_f6_c7,,1
13354,14,Lpp WT,0.460592,0.2204989999999999,3.258110846092688,575.881,0.0,0.0,0.0,w3_f6_c7,,1
13355,15,Lpp WT,0.4648359999999999,0.2240619999999999,2.995845195045011,505.119,0.0,0.0,0.0,w3_f6_c7,,1
13356,16,Lpp WT,0.4726479999999999,0.191417,3.2051584553700425,544.595,0.0,0.0,0.0,w3_f6_c7,,1
13357,17,Lpp WT,0.458047,0.204463,2.9373017704940456,580.403,2.0,4.61081,1.0,w3_f6_c7,,1
13718,0,Lpp WT,0.387787,0.315003,0.9926099175274143,227.003,1.0,2.90796,1.0,w3_f7_c1,,0
