,row,col,plane,t,field,n,x,y,bacteria,ser_edge_tmrm,sdmean_tmrm,annexin647,hoechst,n_legio_per_cell,legio_area,infected,well_id,cell_lbl,growth
63070,5,4,1,8,5,2,1835,379,Lpp_dotA,0.34928,0.476322,119.483,556.69,4,14.3389,1,12,w12_f5_c2,0
63260,5,4,1,9,5,2,1805,338,Lpp_dotA,0.357952,0.441209,119.412,651.11,9,18.5218,1,12,w12_f5_c2,0
60516,5,4,1,10,5,2,1863,275,Lpp_dotA,0.358632,0.382075,118.244,589.334,8,13.9023,1,12,w12_f5_c2,0
60698,5,4,1,11,5,2,1944,293,Lpp_dotA,0.347046,0.378735,117.857,566.035,6,13.5093,1,12,w12_f5_c2,0
60877,5,4,1,12,5,2,1897,260,Lpp_dotA,0.337557,0.445736,118.009,604.153,4,7.20439,1,12,w12_f5_c2,0
61054,5,4,1,13,5,2,1940,290,Lpp_dotA,0.350231,0.430723,117.619,611.67,5,8.3833,1,12,w12_f5_c2,0
61232,5,4,1,14,5,2,1843,229,Lpp_dotA,0.35438,0.414172,118.124,601.435,7,16.5919,1,12,w12_f5_c2,0
61412,5,4,1,15,5,2,1933,292,Lpp_dotA,0.364215,0.378051,117.901,608.453,8,10.9594,1,12,w12_f5_c2,0
61598,5,4,1,16,5,2,1946,292,Lpp_dotA,0.372013,0.365109,117.334,598.482,8,16.3736,1,12,w12_f5_c2,0
61787,5,4,1,17,5,2,1948,299,Lpp_dotA,0.361543,0.37924,117.327,592.329,8,17.9193,1,12,w12_f5_c2,0
60179,5,4,1,0,5,3,1847,814,Lpp_dotA,0.337847,0.540763,124.763,235.951,12,25.115,1,12,w12_f5_c3,0
60339,5,4,1,1,5,3,1706,710,Lpp_dotA,0.359604,0.450079,122.685,347.389,14,27.5863,1,12,w12_f5_c3,0
61961,5,4,1,2,5,3,1691,708,Lpp_dotA,0.381938,0.373247,124.318,394.438,14,26.451,1,12,w12_f5_c3,0
62137,5,4,1,3,5,3,1722,766,Lpp_dotA,0.394037,0.348461,125.461,438.267,16,27.7871,1,12,w12_f5_c3,0
62315,5,4,1,4,5,3,1515,682,Lpp_dotA,0.422265,0.279706,126.721,448.407,14,30.11,1,12,w12_f5_c3,0
62498,5,4,1,5,5,3,1527,658,Lpp_dotA,0.416283,0.271969,127.701,497.639,14,34.2842,1,12,w12_f5_c3,0
62689,5,4,1,6,5,3,1515,718,Lpp_dotA,0.425747,0.249322,128.689,480.997,20,39.5237,1,12,w12_f5_c3,0
62881,5,4,1,7,5,3,1557,660,Lpp_dotA,0.440155,0.226748,128.395,489.226,14,27.0623,1,12,w12_f5_c3,0
63071,5,4,1,8,5,3,1572,673,Lpp_dotA,0.438457,0.218583,128.858,492.56,16,34.3802,1,12,w12_f5_c3,0
63261,5,4,1,9,5,3,1576,659,Lpp_dotA,0.435347,0.21335,129.375,487.738,12,31.8303,1,12,w12_f5_c3,0
60517,5,4,1,10,5,3,1584,528,Lpp_dotA,0.441774,0.17647,128.194,467.043,11,30.6252,1,12,w12_f5_c3,0
60699,5,4,1,11,5,3,1594,531,Lpp_dotA,0.42997,0.192014,128.463,423.138,12,29.6384,1,12,w12_f5_c3,0
60878,5,4,1,12,5,3,1594,522,Lpp_dotA,0.423378,0.205726,128.651,427.125,11,22.5738,1,12,w12_f5_c3,0
61055,5,4,1,13,5,3,1633,561,Lpp_dotA,0.428629,0.207298,128.014,432.056,13,35.4456,1,12,w12_f5_c3,0
61233,5,4,1,14,5,3,1623,558,Lpp_dotA,0.431465,0.212425,128.298,394.811,11,25.1761,1,12,w12_f5_c3,0
61413,5,4,1,15,5,3,1618,557,Lpp_dotA,0.434812,0.19921,128.284,416.402,19,25.8922,1,12,w12_f5_c3,0
61599,5,4,1,16,5,3,1641,549,Lpp_dotA,0.439723,0.199796,129.397,419.29,15,30.6864,1,12,w12_f5_c3,0
61788,5,4,1,17,5,3,1601,552,Lpp_dotA,0.440555,0.186725,129.599,403.729,9,33.4983,1,12,w12_f5_c3,0
60180,5,4,1,0,5,4,677,949,Lpp_dotA,0.330768,0.528918,126.956,242.33,0,0.0,0,12,w12_f5_c4,0
60340,5,4,1,1,5,4,624,918,Lpp_dotA,0.341577,0.519923,120.234,336.895,0,0.0,0,12,w12_f5_c4,0
61962,5,4,1,2,5,4,612,914,Lpp_dotA,0.367176,0.501799,121.112,498.907,0,0.0,0,12,w12_f5_c4,0
62138,5,4,1,3,5,4,610,905,Lpp_dotA,0.369301,0.530965,124.203,557.776,1,0.986784,1,12,w12_f5_c4,0
62316,5,4,1,4,5,4,607,903,Lpp_dotA,0.346306,0.494479,125.256,697.017,0,0.0,0,12,w12_f5_c4,0
62499,5,4,1,5,5,4,610,905,Lpp_dotA,0.36544,0.427371,125.053,815.718,1,1.5806,1,12,w12_f5_c4,0
62690,5,4,1,6,5,4,612,899,Lpp_dotA,0.349045,0.476129,121.39,1001.19,0,0.0,0,12,w12_f5_c4,0
62882,5,4,1,7,5,4,611,898,Lpp_dotA,0.33537,0.509398,121.157,1187.47,1,2.10456,1,12,w12_f5_c4,0
63072,5,4,1,8,5,4,611,902,Lpp_dotA,0.330348,0.529252,121.464,1387.97,1,0.0698608,1,12,w12_f5_c4,0
63262,5,4,1,9,5,4,611,897,Lpp_dotA,0.390868,0.400555,121.326,1481.07,0,0.0,0,12,w12_f5_c4,0
60518,5,4,1,10,5,4,626,793,Lpp_dotA,0.419749,0.334326,121.033,1546.84,2,1.77272,1,12,w12_f5_c4,0
60700,5,4,1,11,5,4,642,781,Lpp_dotA,0.4471,0.301579,123.171,1556.86,1,0.63748,1,12,w12_f5_c4,0
60879,5,4,1,12,5,4,642,775,Lpp_dotA,0.382697,0.416826,120.971,1730.91,2,1.88624,1,12,w12_f5_c4,0
61056,5,4,1,13,5,4,640,775,Lpp_dotA,0.384966,0.404901,122.147,1689.68,0,0.0,0,12,w12_f5_c4,0
61234,5,4,1,14,5,4,641,780,Lpp_dotA,0.411842,0.401679,122.233,1858.3,0,0.0,0,12,w12_f5_c4,0
61414,5,4,1,15,5,4,654,774,Lpp_dotA,0.449001,0.289602,121.547,1691.4,0,0.0,0,12,w12_f5_c4,0
61600,5,4,1,16,5,4,637,768,Lpp_dotA,0.438206,0.284003,122.309,1639.85,0,0.0,0,12,w12_f5_c4,0
61789,5,4,1,17,5,4,637,773,Lpp_dotA,0.455092,0.242167,121.453,1553.22,0,0.0,0,12,w12_f5_c4,0
60181,5,4,1,0,5,5,2087,891,Lpp_dotA,0.414867,0.294439,118.81,244.785,6,3.83361,1,12,w12_f5_c5,0
60341,5,4,1,1,5,5,2067,916,Lpp_dotA,0.393061,0.34367,116.569,289.62,3,6.23508,1,12,w12_f5_c5,0
61963,5,4,1,2,5,5,2057,908,Lpp_dotA,0.415818,0.286896,117.333,315.93,2,3.45811,1,12,w12_f5_c5,0
62139,5,4,1,3,5,5,2071,1039,Lpp_dotA,0.418939,0.268993,118.361,378.585,7,9.68445,1,12,w12_f5_c5,0
62317,5,4,1,4,5,5,2078,1068,Lpp_dotA,0.416385,0.304843,118.485,379.975,6,9.28275,1,12,w12_f5_c5,0
62500,5,4,1,5,5,5,2079,949,Lpp_dotA,0.406019,0.385975,119.196,372.677,5,8.31343,1,12,w12_f5_c5,0
62691,5,4,1,6,5,5,2073,920,Lpp_dotA,0.423378,0.337423,118.524,354.476,3,4.20038,1,12,w12_f5_c5,0
62883,5,4,1,7,5,5,2094,904,Lpp_dotA,0.424618,0.307583,119.965,360.356,4,5.41421,1,12,w12_f5_c5,0
63073,5,4,1,8,5,5,2071,893,Lpp_dotA,0.409874,0.360182,119.776,336.718,6,7.22186,1,12,w12_f5_c5,0
63263,5,4,1,9,5,5,2072,928,Lpp_dotA,0.425995,0.294066,119.313,373.799,5,4.22658,1,12,w12_f5_c5,0
60519,5,4,1,10,5,5,2064,774,Lpp_dotA,0.410674,0.301421,119.873,344.916,4,5.99056,1,12,w12_f5_c5,0
60701,5,4,1,11,5,5,2097,731,Lpp_dotA,0.419238,0.271831,119.491,304.948,5,8.23484,1,12,w12_f5_c5,0
60880,5,4,1,12,5,5,2093,759,Lpp_dotA,0.419837,0.311216,120.995,336.951,6,10.3831,1,12,w12_f5_c5,0
61057,5,4,1,13,5,5,2091,778,Lpp_dotA,0.406256,0.374739,120.244,362.247,4,4.87279,1,12,w12_f5_c5,0
61235,5,4,1,14,5,5,2097,805,Lpp_dotA,0.406202,0.357306,121.804,316.663,6,6.27874,1,12,w12_f5_c5,0
61415,5,4,1,15,5,5,2109,779,Lpp_dotA,0.416864,0.363148,119.649,355.946,2,3.08261,1,12,w12_f5_c5,0
61601,5,4,1,16,5,5,2103,749,Lpp_dotA,0.425514,0.368684,119.438,367.258,1,1.10031,1,12,w12_f5_c5,0
61790,5,4,1,17,5,5,2105,775,Lpp_dotA,0.440978,0.338197,120.953,423.474,2,2.82063,1,12,w12_f5_c5,0
60182,5,4,1,0,5,6,276,1092,Lpp_dotA,0.421504,0.255312,120.969,226.353,6,31.0269,1,12,w12_f5_c6,0
60342,5,4,1,1,5,6,259,1041,Lpp_dotA,0.430633,0.229869,115.629,316.979,16,36.8603,1,12,w12_f5_c6,0
61964,5,4,1,2,5,6,273,1115,Lpp_dotA,0.412977,0.266175,117.589,352.174,12,47.5315,1,12,w12_f5_c6,0
62140,5,4,1,3,5,6,217,1114,Lpp_dotA,0.431776,0.228819,116.291,388.078,23,43.9512,1,12,w12_f5_c6,0
62318,5,4,1,4,5,6,283,1035,Lpp_dotA,0.430826,0.231658,117.494,433.592,20,37.6637,1,12,w12_f5_c6,0
62501,5,4,1,5,5,6,274,1124,Lpp_dotA,0.429698,0.229858,117.616,417.214,17,35.8823,1,12,w12_f5_c6,0
62692,5,4,1,6,5,6,324,1080,Lpp_dotA,0.4106,0.282935,117.365,437.516,17,37.8209,1,12,w12_f5_c6,0
62884,5,4,1,7,5,6,239,1133,Lpp_dotA,0.423971,0.253571,117.783,402.755,16,35.3321,1,12,w12_f5_c6,0
63074,5,4,1,8,5,6,298,1087,Lpp_dotA,0.417169,0.262276,118.611,414.019,17,38.3274,1,12,w12_f5_c6,0
63264,5,4,1,9,5,6,216,1041,Lpp_dotA,0.432132,0.20312,117.147,429.863,21,45.523,1,12,w12_f5_c6,0
60520,5,4,1,10,5,6,251,909,Lpp_dotA,0.457608,0.160348,118.362,463.558,24,55.1638,1,12,w12_f5_c6,0
60702,5,4,1,11,5,6,340,844,Lpp_dotA,0.46613,0.143525,118.705,447.855,24,50.6141,1,12,w12_f5_c6,0
60881,5,4,1,12,5,6,227,772,Lpp_dotA,0.458928,0.170188,115.936,416.178,23,47.8634,1,12,w12_f5_c6,0
61058,5,4,1,13,5,6,243,765,Lpp_dotA,0.463384,0.149709,117.484,434.323,31,41.5672,1,12,w12_f5_c6,0
61236,5,4,1,14,5,6,239,789,Lpp_dotA,0.460728,0.161069,118.4,418.113,39,36.5634,1,12,w12_f5_c6,0
61416,5,4,1,15,5,6,329,830,Lpp_dotA,0.464264,0.148532,118.862,424.49,18,40.9908,1,12,w12_f5_c6,0
61602,5,4,1,16,5,6,319,892,Lpp_dotA,0.473207,0.135504,119.209,440.426,31,50.7364,1,12,w12_f5_c6,0
61791,5,4,1,17,5,6,320,933,Lpp_dotA,0.478905,0.126164,119.856,436.885,31,50.3784,1,12,w12_f5_c6,0
60344,5,4,1,1,5,8,716,1927,Lpp_dotA,0.300238,0.740349,131.965,230.658,2,3.67642,1,12,w12_f5_c8,0
61966,5,4,1,2,5,8,678,1934,Lpp_dotA,0.294996,0.685689,134.933,233.915,2,2.96035,1,12,w12_f5_c8,0
62141,5,4,1,3,5,8,667,1915,Lpp_dotA,0.316294,0.554004,128.719,207.534,2,4.33137,1,12,w12_f5_c8,0
62319,5,4,1,4,5,8,676,1907,Lpp_dotA,0.330358,0.473568,128.27,214.994,1,2.54119,1,12,w12_f5_c8,0
62502,5,4,1,5,5,8,648,1915,Lpp_dotA,0.350638,0.414241,127.701,236.689,4,4.11305,1,12,w12_f5_c8,0
62693,5,4,1,6,5,8,643,1892,Lpp_dotA,0.35729,0.389823,128.157,,4,4.54968,1,12,w12_f5_c8,0
62885,5,4,1,7,5,8,663,1878,Lpp_dotA,0.345331,0.423438,128.683,,2,3.54544,1,12,w12_f5_c8,0
63075,5,4,1,8,5,8,651,1875,Lpp_dotA,0.364374,0.370036,129.891,245.06,4,3.01275,1,12,w12_f5_c8,0
63265,5,4,1,9,5,8,648,1869,Lpp_dotA,0.36076,0.374466,129.366,,3,1.50201,1,12,w12_f5_c8,0
60521,5,4,1,10,5,8,632,1768,Lpp_dotA,0.355993,0.352266,130.081,248.552,1,0.83833,1,12,w12_f5_c8,0
60703,5,4,1,11,5,8,665,1768,Lpp_dotA,0.351311,0.360627,130.877,246.471,2,3.22233,1,12,w12_f5_c8,0
60882,5,4,1,12,5,8,663,1761,Lpp_dotA,0.37914,0.319511,133.115,253.341,2,2.62851,1,12,w12_f5_c8,0
61059,5,4,1,13,5,8,674,1750,Lpp_dotA,0.349542,0.42256,131.781,256.337,2,4.12179,1,12,w12_f5_c8,0
61237,5,4,1,14,5,8,716,1730,Lpp_dotA,0.34372,0.471852,135.292,219.896,0,0.0,0,12,w12_f5_c8,0
61417,5,4,1,15,5,8,718,1801,Lpp_dotA,0.352949,0.40152,133.146,230.132,2,2.99528,1,12,w12_f5_c8,0
61603,5,4,1,16,5,8,720,1794,Lpp_dotA,0.344724,0.44974,130.086,236.313,1,2.28794,1,12,w12_f5_c8,0
61792,5,4,1,17,5,8,710,1802,Lpp_dotA,0.356388,0.399929,130.383,236.917,3,1.78145,1,12,w12_f5_c8,0
61967,5,4,1,2,6,10,2106,617,Lpp_dotA,0.352301,0.552806,116.503,450.732,3,2.40146,1,12,w12_f6_c10,0
62142,5,4,1,3,6,10,2102,617,Lpp_dotA,0.366469,0.495782,119.519,517.393,6,9.24782,1,12,w12_f6_c10,0
62320,5,4,1,4,6,10,2085,617,Lpp_dotA,0.38118,0.432804,121.345,456.401,13,5.82464,1,12,w12_f6_c10,0
62503,5,4,1,5,6,10,2089,561,Lpp_dotA,0.369183,0.436003,119.609,401.183,11,9.5098,1,12,w12_f6_c10,0
62694,5,4,1,6,6,10,2086,585,Lpp_dotA,0.37173,0.391655,119.541,399.52,5,5.30069,1,12,w12_f6_c10,0
62886,5,4,1,7,6,10,2075,530,Lpp_dotA,0.373466,0.386755,119.714,377.771,11,13.6665,1,12,w12_f6_c10,0
63076,5,4,1,8,6,10,2059,556,Lpp_dotA,0.376635,0.368764,121.219,395.641,9,14.3826,1,12,w12_f6_c10,0
63266,5,4,1,9,6,10,2066,577,Lpp_dotA,0.371678,0.371787,119.739,472.685,6,10.1385,1,12,w12_f6_c10,0
60522,5,4,1,10,6,10,2070,441,Lpp_dotA,0.375239,0.333895,121.224,455.452,7,8.82866,1,12,w12_f6_c10,0
60704,5,4,1,11,6,10,2075,430,Lpp_dotA,0.382949,0.322814,120.135,442.195,3,7.23933,1,12,w12_f6_c10,0
60883,5,4,1,12,6,10,2076,432,Lpp_dotA,0.40541,0.286803,119.908,508.368,6,4.89899,1,12,w12_f6_c10,0
61060,5,4,1,13,6,10,2079,466,Lpp_dotA,0.379639,0.377586,124.883,404.535,5,5.50154,1,12,w12_f6_c10,0
61238,5,4,1,14,6,10,2067,450,Lpp_dotA,0.38721,0.346452,151.636,449.158,3,3.05641,1,12,w12_f6_c10,0
61418,5,4,1,15,6,10,2042,436,Lpp_dotA,0.385756,0.344683,159.691,461.187,2,4.59335,1,12,w12_f6_c10,0
61604,5,4,1,16,6,10,2077,459,Lpp_dotA,0.383166,0.328976,125.325,426.466,1,3.92967,1,12,w12_f6_c10,0
61793,5,4,1,17,6,10,2083,467,Lpp_dotA,0.386213,0.305137,122.036,460.229,0,0.0,0,12,w12_f6_c10,0
62321,5,4,1,4,6,11,181,19,Lpp_dotA,0.477756,0.0720846,112.403,511.101,4,1.21383,1,12,w12_f6_c11,0
62504,5,4,1,5,6,11,188,48,Lpp_dotA,0.495424,0.0996079,112.612,615.156,5,2.90796,1,12,w12_f6_c11,0
62695,5,4,1,6,6,11,147,75,Lpp_dotA,0.40105,0.29745,108.578,500.773,6,8.18245,1,12,w12_f6_c11,0
62887,5,4,1,7,6,11,177,75,Lpp_dotA,0.361686,0.356586,109.884,552.669,8,10.7848,1,12,w12_f6_c11,0
63077,5,4,1,8,6,11,97,75,Lpp_dotA,0.336781,0.385294,112.761,505.198,5,8.05146,1,12,w12_f6_c11,0
63267,5,4,1,9,6,11,81,75,Lpp_dotA,0.33076,0.405734,111.238,517.923,4,7.75455,1,12,w12_f6_c11,0
60523,5,4,1,10,6,11,81,75,Lpp_dotA,0.439376,0.322303,111.145,,1,1.2313,1,12,w12_f6_c11,0
60705,5,4,1,11,6,11,34,32,Lpp_dotA,0.386376,0.263757,106.144,401.895,0,0.0,0,12,w12_f6_c11,0
60884,5,4,1,12,6,11,30,29,Lpp_dotA,0.407913,0.244637,105.014,442.303,0,0.0,0,12,w12_f6_c11,0
61061,5,4,1,13,6,11,40,34,Lpp_dotA,0.306515,0.385333,105.847,526.975,0,0.0,0,12,w12_f6_c11,0
61239,5,4,1,14,6,11,64,49,Lpp_dotA,0.35588,0.323042,106.254,490.96,0,0.0,0,12,w12_f6_c11,0
61419,5,4,1,15,6,11,76,57,Lpp_dotA,0.387655,0.289314,107.426,624.366,0,0.0,0,12,w12_f6_c11,0
60184,5,4,1,0,6,2,808,243,Lpp_dotA,0.41051,0.256673,126.152,225.304,16,25.9096,1,12,w12_f6_c2,0
60345,5,4,1,1,6,2,749,247,Lpp_dotA,0.430862,0.198975,121.322,323.471,11,18.8362,1,12,w12_f6_c2,0
61968,5,4,1,2,6,2,761,339,Lpp_dotA,0.461656,0.156949,121.872,395.684,13,20.1024,1,12,w12_f6_c2,0
62143,5,4,1,3,6,2,712,335,Lpp_dotA,0.474138,0.137933,122.203,446.834,4,4.52349,1,12,w12_f6_c2,0
62322,5,4,1,4,6,2,673,259,Lpp_dotA,0.479497,0.124409,120.126,455.503,2,3.30966,1,12,w12_f6_c2,0
62506,5,4,1,5,6,2,721,339,Lpp_dotA,0.461603,0.146866,123.316,473.648,10,10.7324,1,12,w12_f6_c2,0
62697,5,4,1,6,6,2,691,263,Lpp_dotA,0.48786,0.0830684,123.003,511.993,4,9.03824,1,12,w12_f6_c2,0
62889,5,4,1,7,6,2,667,229,Lpp_dotA,0.477189,0.12042,120.505,491.141,3,2.42766,1,12,w12_f6_c2,0
63079,5,4,1,8,6,2,639,216,Lpp_dotA,0.479616,0.125131,121.118,516.107,2,3.28346,1,12,w12_f6_c2,0
63269,5,4,1,9,6,2,630,195,Lpp_dotA,0.468847,0.135178,118.527,493.958,1,0.270711,1,12,w12_f6_c2,0
60525,5,4,1,10,6,2,632,97,Lpp_dotA,0.498623,0.0762723,119.999,568.907,1,0.314374,1,12,w12_f6_c2,0
60707,5,4,1,11,6,2,646,75,Lpp_dotA,0.494428,0.103106,119.561,511.457,0,0.0,0,12,w12_f6_c2,0
60886,5,4,1,12,6,2,671,89,Lpp_dotA,0.485683,0.0974629,118.767,490.775,2,1.44088,1,12,w12_f6_c2,0
61064,5,4,1,13,6,2,701,106,Lpp_dotA,0.461098,0.136271,122.344,456.909,5,7.38778,1,12,w12_f6_c2,0
61242,5,4,1,14,6,2,639,76,Lpp_dotA,0.485659,0.114769,121.891,472.128,10,3.07388,1,12,w12_f6_c2,0
61422,5,4,1,15,6,2,672,110,Lpp_dotA,0.482691,0.112279,121.943,442.01,8,4.94265,1,12,w12_f6_c2,0
61609,5,4,1,16,6,2,699,101,Lpp_dotA,0.470251,0.125192,122.164,434.706,4,3.87727,1,12,w12_f6_c2,0
61796,5,4,1,17,6,2,681,118,Lpp_dotA,0.475843,0.10665,120.172,485.406,5,0.523956,1,12,w12_f6_c2,0
60186,5,4,1,0,6,4,445,745,Lpp_dotA,0.441433,0.270758,121.274,228.677,0,0.0,0,12,w12_f6_c4,0
60346,5,4,1,1,6,4,401,707,Lpp_dotA,0.431024,0.249027,115.885,347.464,1,0.654945,1,12,w12_f6_c4,0
61969,5,4,1,2,6,4,415,697,Lpp_dotA,0.432826,0.237575,116.588,381.573,0,0.0,0,12,w12_f6_c4,0
62144,5,4,1,3,6,4,388,684,Lpp_dotA,0.436637,0.279605,115.769,456.25,5,0.174652,1,12,w12_f6_c4,0
62323,5,4,1,4,6,4,385,695,Lpp_dotA,0.431438,0.256171,115.956,463.488,0,0.0,0,12,w12_f6_c4,0
62507,5,4,1,5,6,4,387,697,Lpp_dotA,0.432587,0.29264,117.07,485.593,0,0.0,0,12,w12_f6_c4,0
62698,5,4,1,6,6,4,389,686,Lpp_dotA,0.443024,0.208963,116.5,505.897,2,1.22256,1,12,w12_f6_c4,0
62890,5,4,1,7,6,4,366,672,Lpp_dotA,0.437025,0.229853,116.285,504.021,1,0.733538,1,12,w12_f6_c4,0
63080,5,4,1,8,6,4,368,687,Lpp_dotA,0.444642,0.202595,116.207,490.672,1,1.07411,1,12,w12_f6_c4,0
63270,5,4,1,9,6,4,347,677,Lpp_dotA,0.453264,0.180819,115.094,472.084,1,0.620015,1,12,w12_f6_c4,0
60526,5,4,1,10,6,4,363,574,Lpp_dotA,0.46379,0.154571,116.987,478.808,0,0.0,0,12,w12_f6_c4,0
60708,5,4,1,11,6,4,388,570,Lpp_dotA,0.482637,0.116977,119.374,499.515,2,1.33609,1,12,w12_f6_c4,0
60887,5,4,1,12,6,4,455,558,Lpp_dotA,0.489882,0.111899,119.318,474.457,2,1.47581,1,12,w12_f6_c4,0
61065,5,4,1,13,6,4,415,573,Lpp_dotA,0.464609,0.152452,118.494,501.05,4,5.26576,1,12,w12_f6_c4,0
61243,5,4,1,14,6,4,421,560,Lpp_dotA,0.477105,0.115733,119.777,491.096,4,3.16993,1,12,w12_f6_c4,0
61423,5,4,1,15,6,4,399,570,Lpp_dotA,0.472909,0.131514,119.526,482.636,5,2.87303,1,12,w12_f6_c4,0
61610,5,4,1,16,6,4,427,582,Lpp_dotA,0.483046,0.126367,121.104,489.59,4,2.59358,1,12,w12_f6_c4,0
61797,5,4,1,17,6,4,428,587,Lpp_dotA,0.478491,0.121726,122.143,494.115,3,4.06939,1,12,w12_f6_c4,0
