,t,bact,mito_frag,mito_pot,annexin,hoechst,leg_n,leg_area,infected,cell_lbl,well_id,growth
38691,6,Lpp dotA,0.2826059999999999,0.785433,1.24406375413645,879.949,0.0,0.0,0.0,w9_f15_c6,,0
38692,7,Lpp dotA,0.307408,0.7048399999999999,0.6963097585017249,1018.5,0.0,0.0,0.0,w9_f15_c6,,0
38693,8,Lpp dotA,0.287913,0.7568,1.2835360487221008,1013.41,2.0,0.139722,1.0,w9_f15_c6,,0
38694,9,Lpp dotA,0.345308,0.4962109999999999,0.6084850031683448,1062.25,1.0,0.6724100000000001,1.0,w9_f15_c6,,0
38695,10,Lpp dotA,0.357446,0.457066,0.6329692670562557,1235.6,1.0,0.0960586,1.0,w9_f15_c6,,0
38696,11,Lpp dotA,0.467089,0.250992,0.5943154615222136,1122.45,0.0,0.0,0.0,w9_f15_c6,,0
38697,12,Lpp dotA,0.459261,0.24602,0.6235302400901217,1235.09,0.0,0.0,0.0,w9_f15_c6,,0
38698,13,Lpp dotA,0.456785,0.222726,1.0061298669295218,1106.82,0.0,0.0,0.0,w9_f15_c6,,0
38699,14,Lpp dotA,0.432855,0.324553,0.5892857142857142,1151.39,0.0,0.0,0.0,w9_f15_c6,,0
38700,15,Lpp dotA,0.400398,0.407817,0.8040994860240793,1171.24,0.0,0.0,0.0,w9_f15_c6,,0
38701,16,Lpp dotA,0.378722,0.410419,0.7941015982538899,1253.55,0.0,0.0,0.0,w9_f15_c6,,0
38702,17,Lpp dotA,0.396178,0.370702,0.591076709145955,1067.47,0.0,0.0,0.0,w9_f15_c6,,0
38795,0,Lpp dotA,0.32542,0.5421229999999999,1.0095792094302052,214.303,2.0,2.7857,1.0,w9_f16_c1,,0
38796,1,Lpp dotA,0.342995,0.426745,1.0007582767498029,234.331,4.0,5.27449,1.0,w9_f16_c1,,0
38797,2,Lpp dotA,0.364489,0.3738619999999999,0.9896625138199914,263.60900000000004,3.0,2.80316,1.0,w9_f16_c1,,0
38798,3,Lpp dotA,0.385523,0.319484,0.9926611536942128,262.883,1.0,1.92117,1.0,w9_f16_c1,,0
38799,4,Lpp dotA,0.379704,0.312059,0.9981573344716321,253.357,1.0,0.890725,1.0,w9_f16_c1,,0
38800,5,Lpp dotA,0.387416,0.2912659999999999,0.9950234774147534,283.138,2.0,2.50626,1.0,w9_f16_c1,,0
38801,6,Lpp dotA,0.372849,0.317222,0.990768113137012,300.055,2.0,2.384,1.0,w9_f16_c1,,0
38802,7,Lpp dotA,0.385029,0.308865,0.9884216973203135,321.345,1.0,0.742271,1.0,w9_f16_c1,,0
38803,8,Lpp dotA,0.371934,0.318712,0.9870377096860573,303.559,4.0,3.19613,1.0,w9_f16_c1,,0
38804,9,Lpp dotA,0.389959,0.314789,0.990823790800459,295.348,2.0,2.0085,1.0,w9_f16_c1,,0
38805,10,Lpp dotA,0.376983,0.324214,0.9868865845995581,290.752,2.0,1.6504599999999998,1.0,w9_f16_c1,,0
38806,11,Lpp dotA,0.371605,0.353315,0.989439803166203,273.877,2.0,0.785934,1.0,w9_f16_c1,,0
38807,12,Lpp dotA,0.3739889999999999,0.353673,0.9885648684548917,276.59,2.0,2.82063,1.0,w9_f16_c1,,0
38808,13,Lpp dotA,0.3734989999999999,0.358493,0.9900204416564368,269.096,2.0,3.4231800000000003,1.0,w9_f16_c1,,0
38809,14,Lpp dotA,0.387409,0.328134,0.9844685832155705,279.098,2.0,2.42766,1.0,w9_f16_c1,,0
38810,15,Lpp dotA,0.3890619999999999,0.329057,0.9902749681179093,268.158,2.0,1.91244,1.0,w9_f16_c1,,0
38811,16,Lpp dotA,0.399972,0.2968119999999999,0.9857650773786955,274.616,1.0,0.515223,1.0,w9_f16_c1,,0
38812,17,Lpp dotA,0.369155,0.374221,0.9924304890885035,271.389,3.0,0.270711,1.0,w9_f16_c1,,0
38844,0,Lpp dotA,0.4106359999999999,0.299543,1.0099099217915408,267.796,5.0,7.05594,1.0,w9_f16_c5,,0
38845,1,Lpp dotA,0.399621,0.310669,0.9977078195270563,490.825,5.0,9.97263,1.0,w9_f16_c5,,0
38846,2,Lpp dotA,0.430928,0.238179,0.9923822586814027,716.36,4.0,11.1166,1.0,w9_f16_c5,,0
38847,3,Lpp dotA,0.451121,0.182779,0.9915118104005382,837.365,4.0,9.03824,1.0,w9_f16_c5,,0
38848,4,Lpp dotA,0.451503,0.191751,0.9925326088390066,1031.43,6.0,11.7366,1.0,w9_f16_c5,,0
38849,5,Lpp dotA,0.447425,0.197145,0.9921844295266607,1130.3,3.0,7.5275,1.0,w9_f16_c5,,0
38850,6,Lpp dotA,0.437952,0.20664,0.9918679028790736,1240.66,3.0,11.3698,1.0,w9_f16_c5,,0
38851,7,Lpp dotA,0.440639,0.188432,0.9900478746554475,1281.66,7.0,10.8808,1.0,w9_f16_c5,,0
38852,8,Lpp dotA,0.443589,0.182468,0.9906176226211044,1320.86,3.0,8.21738,1.0,w9_f16_c5,,0
38853,9,Lpp dotA,0.453363,0.167016,0.9895097793545494,1269.72,4.0,8.08639,1.0,w9_f16_c5,,0
38854,10,Lpp dotA,0.461793,0.150608,0.9890429025493583,1247.33,5.0,12.5749,1.0,w9_f16_c5,,0
38855,11,Lpp dotA,0.460203,0.145895,0.9923189533518852,1237.11,4.0,11.3087,1.0,w9_f16_c5,,0
38856,12,Lpp dotA,0.462792,0.152719,0.9915118104005382,1246.39,5.0,10.2521,1.0,w9_f16_c5,,0
38857,13,Lpp dotA,0.449687,0.168427,0.9918520765466943,1237.12,5.0,8.72387,1.0,w9_f16_c5,,0
38858,14,Lpp dotA,0.477077,0.122864,0.9904751856296903,1285.08,2.0,5.88577,1.0,w9_f16_c5,,0
38859,15,Lpp dotA,0.483454,0.112883,0.9947562085383064,1313.98,2.0,7.70215,1.0,w9_f16_c5,,0
38860,16,Lpp dotA,0.485383,0.110153,0.9867006053572135,1344.23,8.0,5.06491,1.0,w9_f16_c5,,0
38861,17,Lpp dotA,0.461863,0.144803,0.9927779169908867,1318.92,9.0,4.87279,1.0,w9_f16_c5,,0
38866,0,Lpp dotA,0.395492,0.295934,1.005771117532424,229.396,4.0,7.39651,1.0,w9_f16_c7,,0
38867,1,Lpp dotA,0.413142,0.252424,0.9965217391304348,291.428,2.0,3.76375,1.0,w9_f16_c7,,0
38868,2,Lpp dotA,0.410787,0.297226,0.9977071433371414,354.798,6.0,7.169460000000001,1.0,w9_f16_c7,,0
38869,3,Lpp dotA,0.401099,0.3377989999999999,1.0037551239836033,390.609,4.0,7.143269999999999,1.0,w9_f16_c7,,0
38870,4,Lpp dotA,0.391014,0.30899,1.0087064041395069,373.653,5.0,9.39628,1.0,w9_f16_c7,,0
38871,5,Lpp dotA,0.3977739999999999,0.326579,1.0095128015590351,439.627,6.0,9.64079,1.0,w9_f16_c7,,0
38872,6,Lpp dotA,0.410446,0.2606429999999999,1.0100127679591426,492.67800000000005,8.0,6.05169,1.0,w9_f16_c7,,0
38873,7,Lpp dotA,0.40898,0.264549,1.0071500571198173,568.258,5.0,8.31343,1.0,w9_f16_c7,,0
38874,8,Lpp dotA,0.411142,0.248665,1.0143511860762047,544.5830000000001,11.0,7.571160000000001,1.0,w9_f16_c7,,0
38875,9,Lpp dotA,0.4266569999999999,0.236857,1.0097144009139172,545.1469999999999,6.0,8.41823,1.0,w9_f16_c7,,0
38876,10,Lpp dotA,0.416681,0.232467,1.013875411598683,633.231,4.0,8.79373,1.0,w9_f16_c7,,0
38877,11,Lpp dotA,0.410628,0.259262,1.0188750755997582,578.993,6.0,9.1343,1.0,w9_f16_c7,,0
38878,12,Lpp dotA,0.420672,0.248403,1.0153914387473961,539.0409999999999,5.0,10.8372,1.0,w9_f16_c7,,0
38879,13,Lpp dotA,0.409613,0.271549,1.0153107990054433,482.039,4.0,8.62781,1.0,w9_f16_c7,,0
38880,14,Lpp dotA,0.396604,0.282094,1.019012163161078,492.333,6.0,6.942419999999999,1.0,w9_f16_c7,,0
38881,15,Lpp dotA,0.407206,0.2801,1.012988374437202,464.674,6.0,7.675960000000001,1.0,w9_f16_c7,,0
38882,16,Lpp dotA,0.398018,0.318678,1.010077279752705,463.071,8.0,9.37008,1.0,w9_f16_c7,,0
38883,17,Lpp dotA,0.377643,0.347368,1.0164316914185876,399.729,7.0,11.0729,1.0,w9_f16_c7,,0
38884,0,Lpp dotA,0.355386,0.460981,1.0026738807375934,258.058,3.0,3.77248,1.0,w9_f16_c8,,0
38885,1,Lpp dotA,0.366275,0.40237,0.9956726039726228,337.306,5.0,9.1081,1.0,w9_f16_c8,,0
38886,2,Lpp dotA,0.339332,0.5738260000000001,1.0016535152897839,323.723,6.0,13.6141,1.0,w9_f16_c8,,0
38887,3,Lpp dotA,0.324886,0.648219,1.0103658664210813,317.397,11.0,14.7232,1.0,w9_f16_c8,,0
38888,4,Lpp dotA,0.323982,0.6052489999999999,1.0088667141092995,272.063,13.0,25.1062,1.0,w9_f16_c8,,0
38889,5,Lpp dotA,0.3356119999999999,0.576937,1.0068416811436467,371.745,9.0,19.8667,1.0,w9_f16_c8,,0
38890,6,Lpp dotA,0.337131,0.537948,1.0141726144379095,386.826,13.0,19.823,1.0,w9_f16_c8,,0
38891,7,Lpp dotA,0.319337,0.63158,1.0094082926931367,407.533,15.0,22.8619,1.0,w9_f16_c8,,0
38892,8,Lpp dotA,0.317915,0.6047819999999999,1.0199573016304915,366.125,13.0,23.4121,1.0,w9_f16_c8,,0
38893,9,Lpp dotA,0.324996,0.6564979999999999,1.020545974004228,395.566,10.0,20.1286,1.0,w9_f16_c8,,0
38894,10,Lpp dotA,0.31892,0.631307,1.019659040961132,414.265,9.0,20.216,1.0,w9_f16_c8,,0
38895,11,Lpp dotA,0.321473,0.638965,1.019863114050694,396.497,7.0,17.6137,1.0,w9_f16_c8,,0
38896,12,Lpp dotA,0.331315,0.655404,1.0208285367436214,385.11,10.0,22.9318,1.0,w9_f16_c8,,0
38897,13,Lpp dotA,0.309959,0.730993,1.0205852188291438,361.61,10.0,20.1636,1.0,w9_f16_c8,,0
38898,14,Lpp dotA,0.3119659999999999,0.743816,1.0211581932729137,426.924,10.0,13.6491,1.0,w9_f16_c8,,0
38899,15,Lpp dotA,0.313834,0.715465,1.0304513678129643,402.426,9.0,21.4385,1.0,w9_f16_c8,,0
38900,16,Lpp dotA,0.317906,0.7309399999999999,1.0286853506917555,446.041,13.0,18.2599,1.0,w9_f16_c8,,0
38901,17,Lpp dotA,0.313916,0.7030489999999999,1.028135923142935,375.778,10.0,21.6743,1.0,w9_f16_c8,,0
38938,0,Lpp dotA,0.337528,0.585342,1.0090175851564662,219.864,4.0,14.8716,1.0,w9_f17_c1,,0
38939,1,Lpp dotA,0.364298,0.5492520000000001,0.9963046939905843,283.485,2.0,6.25254,1.0,w9_f17_c1,,0
38940,2,Lpp dotA,0.380725,0.5190670000000001,0.9946777208529493,313.319,0.0,0.0,0.0,w9_f17_c1,,0
38941,3,Lpp dotA,0.370271,0.59525,0.997732622542232,337.784,0.0,0.0,0.0,w9_f17_c1,,0
38942,4,Lpp dotA,0.380273,0.470176,0.9902900858487953,336.55400000000003,0.0,0.0,0.0,w9_f17_c1,,0
38943,5,Lpp dotA,0.355126,0.510628,1.0004673220714482,338.267,0.0,0.0,0.0,w9_f17_c1,,0
38944,6,Lpp dotA,0.376672,0.452552,0.9953181251730822,395.6830000000001,0.0,0.0,0.0,w9_f17_c1,,0
38945,7,Lpp dotA,0.379716,0.428626,0.9933190252007753,413.041,0.0,0.0,0.0,w9_f17_c1,,0
38946,8,Lpp dotA,0.366527,0.443005,0.9944527139296593,453.23,0.0,0.0,0.0,w9_f17_c1,,0
38947,9,Lpp dotA,0.385055,0.412556,1.001973137635004,355.316,0.0,0.0,0.0,w9_f17_c1,,0
38948,10,Lpp dotA,0.346087,0.4201939999999999,0.989485253392412,362.914,0.0,0.0,0.0,w9_f17_c1,,0
38949,11,Lpp dotA,0.386111,0.364064,1.0026481584048739,462.98,0.0,0.0,0.0,w9_f17_c1,,0
38950,12,Lpp dotA,0.379157,0.362247,1.005642481307117,421.338,3.0,4.663209999999999,1.0,w9_f17_c1,,0
38951,13,Lpp dotA,0.3523739999999999,0.38933,0.9961229576294655,394.33,3.0,4.47982,1.0,w9_f17_c1,,0
38952,14,Lpp dotA,0.32418,0.427882,1.0071482968706729,418.409,1.0,1.99977,1.0,w9_f17_c1,,0
38953,15,Lpp dotA,0.320722,0.465937,1.0117869011354195,405.817,6.0,0.558886,1.0,w9_f17_c1,,0
38954,16,Lpp dotA,0.361226,0.418005,1.0181909443367487,402.221,1.0,1.45834,1.0,w9_f17_c1,,0
38955,17,Lpp dotA,0.364757,0.404957,1.0481774439213514,398.434,1.0,1.66793,1.0,w9_f17_c1,,0
38966,0,Lpp dotA,0.3337239999999999,0.562454,1.0073738981455531,232.696,19.0,20.8011,1.0,w9_f17_c3,,0
38967,1,Lpp dotA,0.356612,0.507278,0.9976336899102654,390.06,15.0,25.4555,1.0,w9_f17_c3,,0
38968,2,Lpp dotA,0.3583199999999999,0.537053,0.9949924119441815,470.509,8.0,29.6122,1.0,w9_f17_c3,,0
38969,3,Lpp dotA,0.347881,0.589555,1.0027576105291545,503.153,12.0,30.6252,1.0,w9_f17_c3,,0
38970,4,Lpp dotA,0.345384,0.569403,0.9994738595442936,556.976,11.0,31.743,1.0,w9_f17_c3,,0
38971,5,Lpp dotA,0.3344789999999999,0.546693,0.997665416972921,597.197,14.0,33.8912,1.0,w9_f17_c3,,0
38972,6,Lpp dotA,0.343887,0.552247,1.0018533892434682,605.48,14.0,26.6257,1.0,w9_f17_c3,,0
38973,7,Lpp dotA,0.3407,0.51971,0.9992834971683596,611.486,14.0,29.5424,1.0,w9_f17_c3,,0
38974,8,Lpp dotA,0.369717,0.406471,1.002527589324901,590.748,17.0,25.1848,1.0,w9_f17_c3,,0
38975,9,Lpp dotA,0.382108,0.330294,1.0042408507083067,567.316,14.0,31.3937,1.0,w9_f17_c3,,0
38976,10,Lpp dotA,0.386325,0.334601,1.0048991872584117,591.887,13.0,32.101,1.0,w9_f17_c3,,0
38977,11,Lpp dotA,0.368604,0.40373,1.0056051144025,561.629,16.0,38.6418,1.0,w9_f17_c3,,0
38978,12,Lpp dotA,0.359877,0.41773,1.0062079285929577,539.193,13.0,36.2578,1.0,w9_f17_c3,,0
38979,13,Lpp dotA,0.382142,0.352572,1.0054147520265662,557.401,21.0,37.2969,1.0,w9_f17_c3,,0
38980,14,Lpp dotA,0.393298,0.324254,1.0035269917985543,589.066,15.0,32.9656,1.0,w9_f17_c3,,0
38981,15,Lpp dotA,0.395901,0.286947,1.0079767123360108,586.624,14.0,31.6033,1.0,w9_f17_c3,,0
38982,16,Lpp dotA,0.397462,0.287691,1.0063031097809247,587.9780000000001,15.0,26.451,1.0,w9_f17_c3,,0
38983,17,Lpp dotA,0.39129,0.316743,1.008619185354788,586.5409999999999,18.0,34.5898,1.0,w9_f17_c3,,0
38984,0,Lpp dotA,0.457945,0.217634,1.0057335177991804,262.003,1.0,1.6504599999999998,1.0,w9_f17_c4,,0
38985,1,Lpp dotA,0.390444,0.345585,0.9970973234715053,415.479,2.0,4.23531,1.0,w9_f17_c4,,0
38986,2,Lpp dotA,0.335859,0.505204,0.997169158729314,688.191,4.0,6.7241,1.0,w9_f17_c4,,0
38987,3,Lpp dotA,0.37187,0.401543,0.9982387059011334,581.734,5.0,11.3349,1.0,w9_f17_c4,,0
38988,4,Lpp dotA,0.39083,0.336988,0.9986537540573617,699.692,6.0,16.4871,1.0,w9_f17_c4,,0
38989,5,Lpp dotA,0.3997469999999999,0.287325,0.99715319533869,708.27,9.0,22.1808,1.0,w9_f17_c4,,0
38990,6,Lpp dotA,0.396891,0.307996,0.9987894428776671,698.5830000000001,9.0,21.3337,1.0,w9_f17_c4,,0
38991,7,Lpp dotA,0.384815,0.3371,0.996786037354334,744.183,9.0,17.5438,1.0,w9_f17_c4,,0
38992,8,Lpp dotA,0.388304,0.335313,0.9996195391901239,663.296,8.0,16.7055,1.0,w9_f17_c4,,0
38993,9,Lpp dotA,0.380641,0.363513,0.9942478582450912,648.93,7.0,18.7838,1.0,w9_f17_c4,,0
38994,10,Lpp dotA,0.389258,0.368855,0.9963071356356089,775.69,7.0,14.2603,1.0,w9_f17_c4,,0
38995,11,Lpp dotA,0.392552,0.370801,0.994615016229447,660.9960000000001,7.0,14.6358,1.0,w9_f17_c4,,0
38996,12,Lpp dotA,0.383275,0.400997,0.9967700739637099,658.49,6.0,9.31768,1.0,w9_f17_c4,,0
38997,13,Lpp dotA,0.381834,0.415329,0.9958441973075081,667.2439999999999,6.0,13.6141,1.0,w9_f17_c4,,0
38998,14,Lpp dotA,0.38166,0.410481,0.9944713457138294,773.5980000000001,10.0,11.6842,1.0,w9_f17_c4,,0
38999,15,Lpp dotA,0.386778,0.4279159999999999,0.9974804448464853,678.252,6.0,13.5006,1.0,w9_f17_c4,,0
39000,16,Lpp dotA,0.376871,0.424612,1.000952482307242,637.735,3.0,8.828660000000001,1.0,w9_f17_c4,,0
39001,17,Lpp dotA,0.38518,0.404991,1.0005853243228862,642.227,6.0,11.8152,1.0,w9_f17_c4,,0
39002,0,Lpp dotA,0.30884,0.605965,1.0043624271556975,231.21,6.0,11.0467,1.0,w9_f17_c5,,0
39003,1,Lpp dotA,0.360194,0.400395,0.9978517104006848,365.446,8.0,14.0508,1.0,w9_f17_c5,,0
39004,2,Lpp dotA,0.390966,0.311351,0.9977858624436177,552.005,4.0,5.35308,1.0,w9_f17_c5,,0
39005,3,Lpp dotA,0.359784,0.416562,1.00191782174958,696.826,13.0,6.63678,1.0,w9_f17_c5,,0
39006,4,Lpp dotA,0.3402699999999999,0.451804,1.0029713890626542,785.498,3.0,5.02124,1.0,w9_f17_c5,,0
39007,5,Lpp dotA,0.347605,0.4477569999999999,1.002461067395384,751.0889999999999,5.0,10.8372,1.0,w9_f17_c5,,0
39008,6,Lpp dotA,0.328736,0.531461,1.0051279096566028,820.784,2.0,2.91669,1.0,w9_f17_c5,,0
39009,7,Lpp dotA,0.342668,0.498396,1.0068070325618148,930.342,4.0,4.60208,1.0,w9_f17_c5,,0
39010,8,Lpp dotA,0.377449,0.399719,1.013622296118263,1090.75,2.0,2.69837,1.0,w9_f17_c5,,0
39011,9,Lpp dotA,0.372679,0.382736,1.0109389918677774,1156.17,3.0,3.25726,1.0,w9_f17_c5,,0
39012,10,Lpp dotA,0.373657,0.378563,1.0147499423830375,1255.26,1.0,1.26623,1.0,w9_f17_c5,,0
39013,11,Lpp dotA,0.3451349999999999,0.451115,1.0277878378823295,1243.18,5.0,6.26127,1.0,w9_f17_c5,,0
39014,12,Lpp dotA,0.347969,0.4750439999999999,1.0450317716392847,1345.63,1.0,1.97357,1.0,w9_f17_c5,,0
39015,13,Lpp dotA,0.355257,0.48706,1.0338540809271393,1381.91,3.0,5.25703,1.0,w9_f17_c5,,0
39016,14,Lpp dotA,0.352561,0.473729,1.1105422579264477,1371.43,2.0,2.89049,1.0,w9_f17_c5,,0
39017,15,Lpp dotA,0.366558,0.478991,1.1224278141770652,1441.06,1.0,1.30116,1.0,w9_f17_c5,,0
39018,16,Lpp dotA,0.356561,0.485279,1.0942119645737989,1544.16,2.0,2.42766,1.0,w9_f17_c5,,0
39019,17,Lpp dotA,0.35191,0.510012,1.0908701807526422,1550.11,7.0,6.17395,1.0,w9_f17_c5,,0
39020,0,Lpp dotA,0.388112,0.358702,1.0040772333603698,227.165,4.0,5.70239,1.0,w9_f17_c6,,0
39021,1,Lpp dotA,0.390818,0.395305,0.9977082573501794,364.684,5.0,8.43569,1.0,w9_f17_c6,,0
39022,2,Lpp dotA,0.400354,0.358592,0.9982145092894509,438.163,16.0,12.3566,1.0,w9_f17_c6,,0
39023,3,Lpp dotA,0.401798,0.342995,0.9989738871983582,492.378,10.0,11.5183,1.0,w9_f17_c6,,0
39024,4,Lpp dotA,0.409814,0.290181,0.9958465566702775,499.436,10.0,8.846119999999999,1.0,w9_f17_c6,,0
39025,5,Lpp dotA,0.402338,0.292142,0.9979532179659559,524.985,6.0,12.3741,1.0,w9_f17_c6,,0
39026,6,Lpp dotA,0.41415,0.2788489999999999,1.0069759339803923,519.905,6.0,11.3262,1.0,w9_f17_c6,,0
39027,7,Lpp dotA,0.431854,0.2355969999999999,1.005914437978694,526.75,5.0,9.02951,1.0,w9_f17_c6,,0
39028,8,Lpp dotA,0.41983,0.246815,1.0124793824815055,539.3580000000001,8.0,7.047210000000001,1.0,w9_f17_c6,,0
39029,9,Lpp dotA,0.40233,0.285394,1.0058654458555385,530.489,9.0,6.45339,1.0,w9_f17_c6,,0
39030,10,Lpp dotA,0.400557,0.3211699999999999,1.0000272178461973,576.371,6.0,3.32712,1.0,w9_f17_c6,,0
39031,11,Lpp dotA,0.386269,0.356438,1.0071229103498582,557.559,5.0,3.10007,1.0,w9_f17_c6,,0
39032,12,Lpp dotA,0.395503,0.326032,1.0141532800226452,507.542,7.0,12.7671,1.0,w9_f17_c6,,0
39033,13,Lpp dotA,0.416089,0.31022,1.0036934617289865,410.887,1.0,2.75077,1.0,w9_f17_c6,,0
39034,14,Lpp dotA,0.409812,0.308726,1.0126018627893938,514.475,6.0,6.933680000000001,1.0,w9_f17_c6,,0
39035,15,Lpp dotA,0.4124779999999999,0.285717,1.015606713009586,537.615,7.0,12.3654,1.0,w9_f17_c6,,0
39036,16,Lpp dotA,0.410151,0.306402,1.0181216419982255,538.653,7.0,9.86784,1.0,w9_f17_c6,,0
39037,17,Lpp dotA,0.391246,0.3500769999999999,1.020203807232326,521.059,6.0,8.00779,1.0,w9_f17_c6,,0
39038,0,Lpp dotA,0.370177,0.411664,1.010986827087054,263.914,8.0,16.557000000000002,1.0,w9_f17_c7,,0
39039,1,Lpp dotA,0.374163,0.420188,0.9924400102053148,317.966,9.0,17.2643,1.0,w9_f17_c7,,0
39040,2,Lpp dotA,0.384638,0.435547,0.9965731627076311,442.758,8.0,16.3387,1.0,w9_f17_c7,,0
39041,3,Lpp dotA,0.378628,0.424052,1.0054840139114554,511.663,8.0,13.6316,1.0,w9_f17_c7,,0
39042,4,Lpp dotA,0.381988,0.412059,1.0083361308428784,543.009,7.0,14.4263,1.0,w9_f17_c7,,0
39043,5,Lpp dotA,0.373066,0.431579,1.0155228209638651,513.599,6.0,15.0375,1.0,w9_f17_c7,,0
39044,6,Lpp dotA,0.367195,0.495145,1.0140967624981536,408.898,7.0,13.9634,1.0,w9_f17_c7,,0
39045,7,Lpp dotA,0.377454,0.491434,1.0126384767224825,380.013,7.0,13.0465,1.0,w9_f17_c7,,0
39046,8,Lpp dotA,0.3665469999999999,0.458963,1.0218957715083723,414.916,7.0,11.8589,1.0,w9_f17_c7,,0
39047,9,Lpp dotA,0.371449,0.400188,1.0287601885297633,399.388,5.0,12.7933,1.0,w9_f17_c7,,0
39048,10,Lpp dotA,0.3804929999999999,0.354954,1.0267620953122691,481.62,5.0,9.38754,1.0,w9_f17_c7,,0
39049,11,Lpp dotA,0.389051,0.331513,1.0368734138120879,453.129,5.0,14.9327,1.0,w9_f17_c7,,0
39050,12,Lpp dotA,0.378352,0.368761,1.028462085912637,431.359,7.0,15.4218,1.0,w9_f17_c7,,0
39051,13,Lpp dotA,0.379191,0.373176,1.0309758160894844,450.016,8.0,14.173,1.0,w9_f17_c7,,0
39052,14,Lpp dotA,0.382109,0.3704159999999999,1.0355440372762552,467.43,7.0,16.1204,1.0,w9_f17_c7,,0
39053,15,Lpp dotA,0.382412,0.363438,1.0461548790804474,453.389,11.0,16.461,1.0,w9_f17_c7,,0
39054,16,Lpp dotA,0.382829,0.349008,1.0594567012662646,437.561,10.0,19.954,1.0,w9_f17_c7,,0
39055,17,Lpp dotA,0.384926,0.366228,1.0595614400236333,430.069,10.0,19.1855,1.0,w9_f17_c7,,0
39136,0,Lpp dotA,0.482276,0.200921,1.0096740807596587,234.136,0.0,0.0,0.0,w9_f18_c2,,0
39137,1,Lpp dotA,0.308817,0.4772149999999999,0.9916770478380592,500.606,5.0,2.4102,1.0,w9_f18_c2,,0
39138,2,Lpp dotA,0.318816,0.5112479999999999,0.9986488714022824,576.019,7.0,14.4175,1.0,w9_f18_c2,,0
39139,3,Lpp dotA,0.331271,0.4695899999999999,1.000513428867133,597.411,6.0,18.7576,1.0,w9_f18_c2,,0
39140,4,Lpp dotA,0.3276159999999999,0.456105,1.0008214861874125,828.534,6.0,14.9327,1.0,w9_f18_c2,,0
39141,5,Lpp dotA,0.313175,0.486055,1.0065691872421034,810.735,9.0,16.8801,1.0,w9_f18_c2,,0
39142,6,Lpp dotA,0.309482,0.490542,1.006552973698931,907.11,6.0,18.7402,1.0,w9_f18_c2,,0
39143,7,Lpp dotA,0.299961,0.490377,1.0043236115126966,959.662,5.0,13.6316,1.0,w9_f18_c2,,0
39144,8,Lpp dotA,0.314397,0.472199,1.0077933097516356,963.227,4.0,15.9632,1.0,w9_f18_c2,,0
39145,9,Lpp dotA,0.326651,0.426069,1.0109225235839496,1109.38,4.0,12.3828,1.0,w9_f18_c2,,0
39146,10,Lpp dotA,0.333791,0.418193,1.0113035418485061,991.07,7.0,12.9155,1.0,w9_f18_c2,,0
39147,11,Lpp dotA,0.3336989999999999,0.412971,1.0030994890031644,1117.26,6.0,12.9504,1.0,w9_f18_c2,,0
39148,12,Lpp dotA,0.355507,0.3613929999999999,1.0035696817551703,1119.19,5.0,8.785,1.0,w9_f18_c2,,0
39149,13,Lpp dotA,0.3210949999999999,0.414221,1.0133950889177732,1127.88,6.0,9.81544,1.0,w9_f18_c2,,0
39150,14,Lpp dotA,0.3631769999999999,0.34276,1.0180483758083128,1157.34,10.0,10.3481,1.0,w9_f18_c2,,0
39151,15,Lpp dotA,0.340981,0.412218,1.0161027506275992,1301.44,7.0,7.78948,1.0,w9_f18_c2,,0
39152,16,Lpp dotA,0.313187,0.463743,1.013289700887151,1137.18,9.0,9.99883,1.0,w9_f18_c2,,0
39153,17,Lpp dotA,0.332984,0.4786689999999999,1.0358508462118408,1065.0,8.0,15.5877,1.0,w9_f18_c2,,0
39154,0,Lpp dotA,0.374636,0.440489,0.994714926329276,231.092,1.0,1.74652,1.0,w9_f18_c3,,0
39155,1,Lpp dotA,0.288498,0.647459,0.9974038234599952,374.593,1.0,1.28369,1.0,w9_f18_c3,,0
39156,2,Lpp dotA,0.300684,0.631726,1.0078812502107286,472.907,0.0,0.0,0.0,w9_f18_c3,,0
39157,3,Lpp dotA,0.336548,0.589726,1.0164284028456791,505.88,2.0,2.70711,1.0,w9_f18_c3,,0
39158,4,Lpp dotA,0.3235659999999999,0.5509189999999999,1.0215533227688054,459.798,2.0,2.68091,1.0,w9_f18_c3,,0
39159,5,Lpp dotA,0.333553,0.506132,1.021485889611922,467.457,1.0,1.21383,1.0,w9_f18_c3,,0
39160,6,Lpp dotA,0.331993,0.599712,1.0313985636737584,496.577,3.0,3.26599,1.0,w9_f18_c3,,0
39161,7,Lpp dotA,0.321551,0.5582739999999999,1.0269479753194646,540.746,6.0,5.09111,1.0,w9_f18_c3,,0
39162,8,Lpp dotA,0.326798,0.483813,1.0343824808658417,571.36,3.0,6.566910000000001,1.0,w9_f18_c3,,0
39163,9,Lpp dotA,0.338508,0.443884,1.0351916787484405,624.865,3.0,3.78995,1.0,w9_f18_c3,,0
39164,10,Lpp dotA,0.333292,0.4726609999999999,1.0327556559560336,669.755,4.0,5.510269999999999,1.0,w9_f18_c3,,0
39165,11,Lpp dotA,0.293704,0.5524220000000001,1.0348207963855827,989.154,1.0,0.890725,1.0,w9_f18_c3,,0
39166,12,Lpp dotA,0.302942,0.578086,1.0399794328871506,1332.1,2.0,1.07411,1.0,w9_f18_c3,,0
