,row,col,plane,t,field,n,x,y,bbox,pos_x_um,pos_y_um,compound,bacteria,intensity_whole_cell_egfp_mean,number_of_spots-_per_cell_,bacterial__area_[um²]-_sum_per_cell_,infected_cells,non_infected_cells,well_id,cell_lbl,growth
46427,3,9,1,13,2,50,1145,1250,_1110_1196_1198_1305_,-958.53,943.87,N_V_KCl,NI,172.187,0,0.0,0,1,7,w7_f2_c50,0
46705,3,9,1,14,2,50,806,1130,_778_1100_836_1178_,-1008.44,960.55,N_V_KCl,NI,182.038,0,0.0,0,1,7,w7_f2_c50,0
46982,3,9,1,15,2,50,1140,1237,_1060_1160_1228_1305_,-959.08,946.86,N_V_KCl,NI,147.774,0,0.0,0,1,7,w7_f2_c50,0
47264,3,9,1,16,2,50,1850,1259,_1816_1221_1882_1299_,-856.86,942.66,N_V_KCl,NI,193.163,0,0.0,0,1,7,w7_f2_c50,0
47541,3,9,1,17,2,50,1155,1209,_1039_1141_1227_1313_,-960.27,947.36,N_V_KCl,NI,141.65,0,0.0,0,1,7,w7_f2_c50,0
47818,3,9,1,18,2,50,873,1216,_808_1164_916_1302_,-1000.53,945.8,N_V_KCl,NI,147.89,0,0.0,0,1,7,w7_f2_c50,0
45056,3,9,1,0,2,51,1659,1213,_1616_1179_1698_1257_,-884.64,949.4,N_V_KCl,NI,442.204,0,0.0,0,1,7,w7_f2_c51,0
45328,3,9,1,1,2,51,808,1250,_782_1216_839_1283_,-1008.09,943.93,N_V_KCl,NI,325.235,0,0.0,0,1,7,w7_f2_c51,0
48094,3,9,1,2,2,51,1438,1122,_1403_1084_1477_1164_,-916.33,961.83,N_V_KCl,NI,180.472,0,0.0,0,1,7,w7_f2_c51,0
48372,3,9,1,3,2,51,807,1245,_778_1210_836_1278_,-1008.37,944.79,N_V_KCl,NI,198.303,0,0.0,0,1,7,w7_f2_c51,0
48647,3,9,1,4,2,51,1152,1254,_1114_1215_1208_1301_,-957.49,942.71,N_V_KCl,NI,178.009,0,0.0,0,1,7,w7_f2_c51,0
48918,3,9,1,5,2,51,1776,1262,_1748_1231_1803_1313_,-867.59,940.95,N_V_KCl,NI,162.657,0,0.0,0,1,7,w7_f2_c51,0
49192,3,9,1,6,2,51,881,1299,_818_1216_978_1398_,-996.33,935.86,N_V_KCl,NI,129.962,0,0.0,0,1,7,w7_f2_c51,0
49469,3,9,1,7,2,51,1874,1269,_1839_1230_1907_1306_,-853.42,941.34,N_V_KCl,NI,203.311,0,0.0,0,1,7,w7_f2_c51,0
49745,3,9,1,8,2,51,1780,1262,_1753_1228_1809_1311_,-866.86,941.39,N_V_KCl,NI,161.884,0,0.0,0,1,7,w7_f2_c51,0
50024,3,9,1,9,2,51,1780,1258,_1753_1224_1809_1306_,-866.89,942.11,N_V_KCl,NI,163.812,0,0.0,0,1,7,w7_f2_c51,0
45602,3,9,1,10,2,51,1870,1258,_1831_1217_1908_1300_,-853.99,943.0,N_V_KCl,NI,183.342,0,0.0,0,1,7,w7_f2_c51,0
45877,3,9,1,11,2,51,808,1232,_778_1197_838_1265_,-1008.46,946.42,N_V_KCl,NI,175.094,0,0.0,0,1,7,w7_f2_c51,0
46154,3,9,1,12,2,51,1145,1243,_1108_1197_1220_1294_,-958.5,944.37,N_V_KCl,NI,165.812,0,0.0,0,1,7,w7_f2_c51,0
46428,3,9,1,13,2,51,1768,1261,_1741_1225_1796_1305_,-868.59,941.92,N_V_KCl,NI,162.527,0,0.0,0,1,7,w7_f2_c51,0
46706,3,9,1,14,2,51,791,1232,_762_1198_821_1266_,-1010.71,946.53,N_V_KCl,NI,172.317,0,0.0,0,1,7,w7_f2_c51,0
46983,3,9,1,15,2,51,1758,1253,_1731_1220_1786_1302_,-870.07,942.5,N_V_KCl,NI,158.687,0,0.0,0,1,7,w7_f2_c51,0
47265,3,9,1,16,2,51,841,1271,_811_1193_905_1301_,-1001.43,944.16,N_V_KCl,NI,155.346,0,0.0,0,1,7,w7_f2_c51,0
47542,3,9,1,17,2,51,1762,1256,_1735_1225_1791_1310_,-869.51,941.76,N_V_KCl,NI,157.977,0,0.0,0,1,7,w7_f2_c51,0
47819,3,9,1,18,2,51,1270,1287,_1213_1243_1319_1335_,-941.36,938.7,N_V_KCl,NI,165.177,0,0.0,0,1,7,w7_f2_c51,0
45057,3,9,1,0,2,52,597,1207,_549_1159_683_1318_,-1036.85,947.12,N_V_KCl,NI,171.427,0,0.0,0,1,7,w7_f2_c52,0
45329,3,9,1,1,2,52,1159,1274,_1122_1217_1208_1320_,-956.35,940.73,N_V_KCl,NI,207.519,0,0.0,0,1,7,w7_f2_c52,0
48095,3,9,1,2,2,52,825,1142,_794_1109_857_1196_,-1005.45,958.79,N_V_KCl,NI,174.407,0,0.0,0,1,7,w7_f2_c52,0
48373,3,9,1,3,2,52,1153,1256,_1109_1207_1215_1321_,-956.96,942.47,N_V_KCl,NI,172.656,0,0.0,0,1,7,w7_f2_c52,0
48648,3,9,1,4,2,52,1775,1263,_1748_1232_1803_1314_,-867.58,940.8,N_V_KCl,NI,164.918,0,0.0,0,1,7,w7_f2_c52,0
48919,3,9,1,5,2,52,1868,1270,_1834_1230_1904_1308_,-853.99,941.23,N_V_KCl,NI,205.399,0,0.0,0,1,7,w7_f2_c52,0
49193,3,9,1,6,2,52,1295,1289,_1221_1219_1350_1339_,-938.37,938.86,N_V_KCl,NI,151.12,0,0.0,0,1,7,w7_f2_c52,0
49470,3,9,1,7,2,52,871,1287,_816_1214_990_1397_,-994.63,936.29,N_V_KCl,NI,128.131,0,0.0,0,1,7,w7_f2_c52,0
49746,3,9,1,8,2,52,1874,1269,_1835_1226_1908_1304_,-853.35,941.61,N_V_KCl,NI,207.984,0,0.0,0,1,7,w7_f2_c52,0
50025,3,9,1,9,2,52,1874,1259,_1840_1219_1908_1302_,-853.31,942.4,N_V_KCl,NI,193.107,0,0.0,0,1,7,w7_f2_c52,0
45603,3,9,1,10,2,52,855,1275,_809_1186_930_1372_,-998.42,940.35,N_V_KCl,NI,133.847,0,0.0,0,1,7,w7_f2_c52,0
45878,3,9,1,11,2,52,1154,1242,_1107_1165_1232_1300_,-956.49,945.94,N_V_KCl,NI,152.343,0,0.0,0,1,7,w7_f2_c52,0
46155,3,9,1,12,2,52,1769,1251,_1741_1216_1798_1300_,-868.52,942.82,N_V_KCl,NI,158.211,0,0.0,0,1,7,w7_f2_c52,0
46429,3,9,1,13,2,52,1862,1262,_1829_1219_1898_1306_,-855.0,942.08,N_V_KCl,NI,189.61,0,0.0,0,1,7,w7_f2_c52,0
46707,3,9,1,14,2,52,1141,1243,_1102_1188_1190_1305_,-958.75,944.75,N_V_KCl,NI,169.475,0,0.0,0,1,7,w7_f2_c52,0
46984,3,9,1,15,2,52,1853,1259,_1814_1210_1889_1303_,-856.52,942.77,N_V_KCl,NI,183.051,0,0.0,0,1,7,w7_f2_c52,0
47266,3,9,1,16,2,52,1269,1282,_1210_1239_1317_1331_,-941.4,939.22,N_V_KCl,NI,165.864,0,0.0,0,1,7,w7_f2_c52,0
47543,3,9,1,17,2,52,1852,1261,_1818_1224_1883_1300_,-856.6,942.33,N_V_KCl,NI,197.437,0,0.0,0,1,7,w7_f2_c52,0
47820,3,9,1,18,2,52,786,1370,_641_1268_915_1484_,-1012.9,926.24,N_V_KCl,NI,126.872,0,0.0,0,1,7,w7_f2_c52,0
45058,3,9,1,0,2,53,1134,1195,_1103_1157_1167_1231_,-960.77,951.81,N_V_KCl,NI,332.022,0,0.0,0,1,7,w7_f2_c53,0
45330,3,9,1,1,2,53,1778,1274,_1747_1236_1806_1311_,-867.52,940.61,N_V_KCl,NI,203.752,0,0.0,0,1,7,w7_f2_c53,0
48096,3,9,1,2,2,53,811,1244,_782_1211_838_1279_,-1008.13,944.66,N_V_KCl,NI,229.206,0,0.0,0,1,7,w7_f2_c53,0
48374,3,9,1,3,2,53,1778,1265,_1750_1232_1805_1314_,-867.23,940.88,N_V_KCl,NI,167.385,0,0.0,0,1,7,w7_f2_c53,0
48649,3,9,1,4,2,53,1868,1270,_1833_1225_1905_1314_,-854.14,941.17,N_V_KCl,NI,209.683,0,0.0,0,1,7,w7_f2_c53,0
48920,3,9,1,5,2,53,732,1269,_676_1157_775_1326_,-1020.08,944.53,N_V_KCl,NI,132.5,0,0.0,0,1,7,w7_f2_c53,0
49194,3,9,1,6,2,53,789,1340,_692_1269_852_1406_,-1013.45,930.89,N_V_KCl,NI,136.647,0,0.0,0,1,7,w7_f2_c53,0
49471,3,9,1,7,2,53,1293,1289,_1228_1226_1351_1340_,-937.89,938.68,N_V_KCl,NI,154.817,0,0.0,0,1,7,w7_f2_c53,0
49747,3,9,1,8,2,53,871,1280,_820_1223_941_1396_,-997.36,936.93,N_V_KCl,NI,131.556,0,0.0,0,1,7,w7_f2_c53,0
50026,3,9,1,9,2,53,859,1276,_816_1231_942_1336_,-997.98,939.39,N_V_KCl,NI,135.531,0,0.0,0,1,7,w7_f2_c53,0
45604,3,9,1,10,2,53,1288,1279,_1229_1233_1340_1326_,-938.48,940.0,N_V_KCl,NI,156.948,0,0.0,0,1,7,w7_f2_c53,0
45879,3,9,1,11,2,53,1778,1256,_1750_1221_1805_1296_,-867.45,942.75,N_V_KCl,NI,161.963,0,0.0,0,1,7,w7_f2_c53,0
46156,3,9,1,12,2,53,1861,1255,_1827_1220_1899_1297_,-855.03,943.05,N_V_KCl,NI,197.322,0,0.0,0,1,7,w7_f2_c53,0
46430,3,9,1,13,2,53,851,1278,_799_1223_968_1353_,-997.62,938.41,N_V_KCl,NI,134.757,0,0.0,0,1,7,w7_f2_c53,0
46708,3,9,1,14,2,53,1761,1252,_1734_1219_1791_1300_,-869.63,942.6,N_V_KCl,NI,161.167,0,0.0,0,1,7,w7_f2_c53,0
46985,3,9,1,15,2,53,842,1271,_808_1229_871_1300_,-1003.38,941.54,N_V_KCl,NI,166.845,0,0.0,0,1,7,w7_f2_c53,0
47267,3,9,1,16,2,53,779,1363,_625_1271_891_1468_,-1013.64,926.84,N_V_KCl,NI,127.765,0,0.0,0,1,7,w7_f2_c53,0
47544,3,9,1,17,2,53,877,1213,_811_1133_940_1301_,-999.25,948.17,N_V_KCl,NI,142.271,0,0.0,0,1,7,w7_f2_c53,0
47821,3,9,1,18,2,53,1139,1339,_1108_1308_1174_1366_,-960.0,931.17,N_V_KCl,NI,185.446,0,0.0,0,1,7,w7_f2_c53,0
45059,3,9,1,0,2,54,1510,1209,_1479_1177_1545_1244_,-905.76,949.61,N_V_KCl,NI,273.962,0,0.0,0,1,7,w7_f2_c54,0
45331,3,9,1,1,2,54,1873,1275,_1841_1235_1908_1313_,-853.42,940.34,N_V_KCl,NI,308.102,0,0.0,0,1,7,w7_f2_c54,0
48097,3,9,1,2,2,54,1155,1259,_1086_1140_1205_1313_,-958.11,947.3,N_V_KCl,NI,157.883,0,0.0,0,1,7,w7_f2_c54,0
48375,3,9,1,3,2,54,1871,1272,_1835_1231_1905_1307_,-853.63,941.16,N_V_KCl,NI,230.216,0,0.0,0,1,7,w7_f2_c54,0
48650,3,9,1,4,2,54,731,1280,_671_1203_778_1339_,-1020.58,940.49,N_V_KCl,NI,143.474,0,0.0,0,1,7,w7_f2_c54,0
48921,3,9,1,5,2,54,1299,1292,_1216_1231_1351_1364_,-938.82,938.09,N_V_KCl,NI,149.101,0,0.0,0,1,7,w7_f2_c54,0
49195,3,9,1,6,2,54,1156,1340,_1116_1300_1196_1373_,-957.76,930.93,N_V_KCl,NI,170.716,0,0.0,0,1,7,w7_f2_c54,0
49472,3,9,1,7,2,54,780,1339,_600_1272_850_1411_,-1017.29,931.53,N_V_KCl,NI,134.727,0,0.0,0,1,7,w7_f2_c54,0
49748,3,9,1,8,2,54,1290,1287,_1229_1238_1346_1335_,-938.03,938.87,N_V_KCl,NI,159.356,0,0.0,0,1,7,w7_f2_c54,0
50027,3,9,1,9,2,54,1292,1283,_1231_1234_1344_1330_,-938.15,939.57,N_V_KCl,NI,157.099,0,0.0,0,1,7,w7_f2_c54,0
45605,3,9,1,10,2,54,777,1328,_691_1234_864_1465_,-1012.52,928.32,N_V_KCl,NI,129.56,0,0.0,0,1,7,w7_f2_c54,0
45880,3,9,1,11,2,54,1871,1258,_1830_1218_1963_1375_,-850.65,938.07,N_V_KCl,NI,156.718,0,0.0,0,1,7,w7_f2_c54,0
46157,3,9,1,12,2,54,888,1299,_799_1230_980_1405_,-996.23,936.49,N_V_KCl,NI,129.198,0,0.0,0,1,7,w7_f2_c54,0
46431,3,9,1,13,2,54,1278,1284,_1220_1239_1332_1332_,-939.81,939.31,N_V_KCl,NI,158.271,0,0.0,0,1,7,w7_f2_c54,0
46709,3,9,1,14,2,54,1854,1256,_1816_1213_1893_1294_,-856.32,942.93,N_V_KCl,NI,184.018,0,0.0,0,1,7,w7_f2_c54,0
46986,3,9,1,15,2,54,1275,1284,_1210_1236_1322_1333_,-941.12,939.59,N_V_KCl,NI,158.374,0,0.0,0,1,7,w7_f2_c54,0
47268,3,9,1,16,2,54,1140,1336,_1108_1305_1174_1365_,-960.03,931.55,N_V_KCl,NI,185.106,0,0.0,0,1,7,w7_f2_c54,0
47545,3,9,1,17,2,54,1275,1288,_1215_1243_1318_1335_,-941.09,938.83,N_V_KCl,NI,167.862,0,0.0,0,1,7,w7_f2_c54,0
47822,3,9,1,18,2,54,376,1389,_341_1348_414_1426_,-1070.34,924.03,N_V_KCl,NI,178.49,0,0.0,0,1,7,w7_f2_c54,0
45060,3,9,1,0,2,55,904,1226,_871_1192_936_1264_,-994.42,947.67,N_V_KCl,NI,261.676,0,0.0,0,1,7,w7_f2_c55,0
45332,3,9,1,1,2,55,1286,1289,_1232_1252_1334_1336_,-938.11,937.64,N_V_KCl,NI,255.681,0,0.0,0,1,7,w7_f2_c55,0
48098,3,9,1,2,2,55,1779,1270,_1750_1230_1808_1305_,-867.26,941.3,N_V_KCl,NI,175.541,0,0.0,0,1,7,w7_f2_c55,0
48376,3,9,1,3,2,55,742,1288,_694_1213_786_1338_,-1018.75,939.68,N_V_KCl,NI,145.743,0,0.0,0,1,7,w7_f2_c55,0
48651,3,9,1,4,2,55,1294,1289,_1213_1234_1350_1355_,-939.08,937.81,N_V_KCl,NI,148.821,0,0.0,0,1,7,w7_f2_c55,0
48922,3,9,1,5,2,55,783,1377,_627_1278_925_1506_,-1009.18,924.05,N_V_KCl,NI,128.277,0,0.0,0,1,7,w7_f2_c55,0
49196,3,9,1,6,2,55,398,1389,_362_1350_432_1428_,-1067.35,923.7,N_V_KCl,NI,207.401,0,0.0,0,1,7,w7_f2_c55,0
49473,3,9,1,7,2,55,1157,1340,_1115_1303_1198_1376_,-957.49,930.76,N_V_KCl,NI,171.226,0,0.0,0,1,7,w7_f2_c55,0
49749,3,9,1,8,2,55,783,1338,_676_1275_890_1449_,-1012.27,928.7,N_V_KCl,NI,134.14,0,0.0,0,1,7,w7_f2_c55,0
50028,3,9,1,9,2,55,764,1343,_675_1269_904_1478_,-1010.99,926.61,N_V_KCl,NI,129.348,0,0.0,0,1,7,w7_f2_c55,0
45606,3,9,1,10,2,55,1153,1329,_1116_1294_1198_1371_,-957.95,932.02,N_V_KCl,NI,164.196,0,0.0,0,1,7,w7_f2_c55,0
45881,3,9,1,11,2,55,888,1275,_818_1205_981_1392_,-995.2,939.46,N_V_KCl,NI,130.134,0,0.0,0,1,7,w7_f2_c55,0
46158,3,9,1,12,2,55,1273,1274,_1219_1228_1331_1326_,-939.88,940.29,N_V_KCl,NI,158.092,0,0.0,0,1,7,w7_f2_c55,0
46432,3,9,1,13,2,55,737,1354,_609_1247_882_1481_,-1015.8,928.76,N_V_KCl,NI,128.674,0,0.0,0,1,7,w7_f2_c55,0
46710,3,9,1,14,2,55,843,1283,_787_1237_972_1374_,-997.71,937.05,N_V_KCl,NI,132.112,0,0.0,0,1,7,w7_f2_c55,0
46987,3,9,1,15,2,55,774,1352,_648_1270_887_1476_,-1013.85,927.49,N_V_KCl,NI,127.943,0,0.0,0,1,7,w7_f2_c55,0
47269,3,9,1,16,2,55,973,1458,_855_1363_1061_1528_,-985.45,915.09,N_V_KCl,NI,133.065,0,0.0,0,1,7,w7_f2_c55,0
47546,3,9,1,17,2,55,766,1367,_615_1271_893_1464_,-1014.47,926.5,N_V_KCl,NI,127.104,0,0.0,0,1,7,w7_f2_c55,0
47823,3,9,1,18,2,55,985,1440,_930_1376_1065_1506_,-981.69,914.99,N_V_KCl,NI,126.683,0,0.0,0,1,7,w7_f2_c55,0
45061,3,9,1,0,2,56,711,1255,_674_1222_754_1294_,-1022.28,943.05,N_V_KCl,NI,133.922,0,0.0,0,1,7,w7_f2_c56,0
45333,3,9,1,1,2,56,794,1352,_726_1277_903_1403_,-1009.9,930.54,N_V_KCl,NI,141.901,0,0.0,0,1,7,w7_f2_c56,0
48099,3,9,1,2,2,56,1874,1269,_1814_1231_1907_1308_,-854.36,941.32,N_V_KCl,NI,236.756,0,0.0,0,1,7,w7_f2_c56,0
48377,3,9,1,3,2,56,1299,1284,_1209_1234_1348_1345_,-938.51,938.73,N_V_KCl,NI,154.47,0,0.0,0,1,7,w7_f2_c56,0
48652,3,9,1,4,2,56,783,1341,_727_1292_906_1424_,-1008.6,928.42,N_V_KCl,NI,136.807,0,0.0,0,1,7,w7_f2_c56,0
48923,3,9,1,5,2,56,1152,1342,_1110_1307_1194_1378_,-958.47,930.46,N_V_KCl,NI,168.298,0,0.0,0,1,7,w7_f2_c56,0
49197,3,9,1,6,2,56,110,1473,_63_1426_161_1521_,-1109.2,911.32,N_V_KCl,NI,182.765,0,0.0,0,1,7,w7_f2_c56,0
49474,3,9,1,7,2,56,401,1389,_365_1351_434_1430_,-1067.06,923.56,N_V_KCl,NI,207.583,0,0.0,0,1,7,w7_f2_c56,0
49750,3,9,1,8,2,56,1157,1337,_1118_1298_1198_1374_,-957.34,931.36,N_V_KCl,NI,171.926,0,0.0,0,1,7,w7_f2_c56,0
50029,3,9,1,9,2,56,1158,1335,_1118_1297_1198_1367_,-957.56,931.77,N_V_KCl,NI,168.674,0,0.0,0,1,7,w7_f2_c56,0
45607,3,9,1,10,2,56,398,1379,_364_1341_433_1419_,-1067.35,925.05,N_V_KCl,NI,199.555,0,0.0,0,1,7,w7_f2_c56,0
45882,3,9,1,11,2,56,1288,1280,_1230_1231_1340_1328_,-938.53,939.85,N_V_KCl,NI,156.529,0,0.0,0,1,7,w7_f2_c56,0
46159,3,9,1,12,2,56,769,1328,_672_1259_854_1453_,-1013.65,929.97,N_V_KCl,NI,133.347,0,0.0,0,1,7,w7_f2_c56,0
46433,3,9,1,13,2,56,1144,1333,_1106_1298_1187_1372_,-959.25,931.68,N_V_KCl,NI,167.947,0,0.0,0,1,7,w7_f2_c56,0
46711,3,9,1,14,2,56,1271,1279,_1214_1233_1323_1327_,-940.88,940.05,N_V_KCl,NI,157.199,0,0.0,0,1,7,w7_f2_c56,0
46988,3,9,1,15,2,56,1142,1334,_1105_1301_1176_1363_,-960.29,931.85,N_V_KCl,NI,178.492,0,0.0,0,1,7,w7_f2_c56,0
47270,3,9,1,16,2,56,91,1470,_48_1422_140_1517_,-1111.96,912.14,N_V_KCl,NI,175.91,0,0.0,0,1,7,w7_f2_c56,0
47547,3,9,1,17,2,56,1140,1339,_1110_1307_1176_1366_,-959.68,931.23,N_V_KCl,NI,186.593,0,0.0,0,1,7,w7_f2_c56,0
47824,3,9,1,18,2,56,91,1470,_46_1421_145_1519_,-1111.96,911.81,N_V_KCl,NI,173.461,0,0.0,0,1,7,w7_f2_c56,0
45062,3,9,1,0,2,57,1376,1278,_1313_1196_1483_1345_,-923.99,939.82,N_V_KCl,NI,139.561,0,0.0,0,1,7,w7_f2_c57,0
45334,3,9,1,1,2,57,1155,1347,_1116_1314_1222_1399_,-955.94,928.61,N_V_KCl,NI,199.407,0,0.0,0,1,7,w7_f2_c57,0
48100,3,9,1,2,2,57,1283,1288,_1216_1241_1343_1339_,-938.97,938.21,N_V_KCl,NI,196.079,0,0.0,0,1,7,w7_f2_c57,0
48378,3,9,1,3,2,57,789,1343,_728_1286_856_1401_,-1010.77,929.89,N_V_KCl,NI,143.399,0,0.0,0,1,7,w7_f2_c57,0
48653,3,9,1,4,2,57,1152,1342,_1113_1302_1194_1378_,-958.13,930.68,N_V_KCl,NI,169.542,0,0.0,0,1,7,w7_f2_c57,0
48924,3,9,1,5,2,57,395,1392,_359_1352_430_1430_,-1067.77,923.41,N_V_KCl,NI,211.89,0,0.0,0,1,7,w7_f2_c57,0
49198,3,9,1,6,2,57,476,1503,_437_1439_559_1546_,-1055.15,907.23,N_V_KCl,NI,158.384,0,0.0,0,1,7,w7_f2_c57,0
49475,3,9,1,7,2,57,112,1476,_62_1428_166_1522_,-1108.86,910.9,N_V_KCl,NI,179.572,0,0.0,0,1,7,w7_f2_c57,0
49751,3,9,1,8,2,57,399,1389,_363_1348_436_1428_,-1067.0,923.9,N_V_KCl,NI,206.656,0,0.0,0,1,7,w7_f2_c57,0
50030,3,9,1,9,2,57,399,1385,_366_1346_434_1422_,-1067.04,924.51,N_V_KCl,NI,202.047,0,0.0,0,1,7,w7_f2_c57,0
45608,3,9,1,10,2,57,112,1463,_64_1419_159_1511_,-1109.29,912.75,N_V_KCl,NI,176.355,0,0.0,0,1,7,w7_f2_c57,0
45883,3,9,1,11,2,57,1150,1327,_1113_1292_1196_1373_,-958.1,932.01,N_V_KCl,NI,164.51,0,0.0,0,1,7,w7_f2_c57,0
46160,3,9,1,12,2,57,1144,1329,_1106_1288_1187_1364_,-959.22,932.71,N_V_KCl,NI,167.167,0,0.0,0,1,7,w7_f2_c57,0
46434,3,9,1,13,2,57,387,1386,_353_1345_422_1423_,-1068.77,924.43,N_V_KCl,NI,201.871,0,0.0,0,1,7,w7_f2_c57,0
46712,3,9,1,14,2,57,757,1378,_650_1265_888_1460_,-1014.41,926.61,N_V_KCl,NI,127.938,0,0.0,0,1,7,w7_f2_c57,0
46989,3,9,1,15,2,57,376,1383,_340_1343_413_1420_,-1070.42,924.89,N_V_KCl,NI,184.632,0,0.0,0,1,7,w7_f2_c57,0
47271,3,9,1,16,2,57,672,1500,_651_1485_689_1521_,-1028.24,907.2,N_V_KCl,NI,121.628,0,0.0,0,1,7,w7_f2_c57,0
47548,3,9,1,17,2,57,380,1389,_344_1348_416_1426_,-1069.9,924.15,N_V_KCl,NI,182.606,0,0.0,0,1,7,w7_f2_c57,0
47825,3,9,1,18,2,57,1871,1554,_1835_1505_1914_1592_,-852.93,900.5,N_V_KCl,NI,166.693,0,0.0,0,1,7,w7_f2_c57,0
45063,3,9,1,0,2,58,885,1328,_857_1296_912_1361_,-997.22,932.41,N_V_KCl,NI,538.453,0,0.0,0,1,7,w7_f2_c58,0
45335,3,9,1,1,2,58,401,1396,_366_1359_435_1437_,-1067.06,922.43,N_V_KCl,NI,230.571,0,0.0,0,1,7,w7_f2_c58,0
48101,3,9,1,2,2,58,825,1370,_677_1273_946_1494_,-1008.09,925.51,N_V_KCl,NI,128.286,0,0.0,0,1,7,w7_f2_c58,0
48379,3,9,1,3,2,58,1157,1344,_1112_1301_1197_1386_,-957.95,930.33,N_V_KCl,NI,169.274,0,0.0,0,1,7,w7_f2_c58,0
48654,3,9,1,4,2,58,395,1392,_360_1353_430_1431_,-1067.76,923.3,N_V_KCl,NI,211.573,0,0.0,0,1,7,w7_f2_c58,0
48925,3,9,1,5,2,58,108,1476,_62_1428_160_1522_,-1109.63,911.06,N_V_KCl,NI,185.715,0,0.0,0,1,7,w7_f2_c58,0
49199,3,9,1,6,2,58,2092,1565,_2039_1517_2145_1612_,-821.64,898.49,N_V_KCl,NI,151.088,0,0.0,0,1,7,w7_f2_c58,0
49476,3,9,1,7,2,58,478,1505,_438_1438_562_1547_,-1054.9,907.16,N_V_KCl,NI,155.526,0,0.0,0,1,7,w7_f2_c58,0
49752,3,9,1,8,2,58,115,1473,_64_1422_166_1521_,-1108.91,911.43,N_V_KCl,NI,183.234,0,0.0,0,1,7,w7_f2_c58,0
50031,3,9,1,9,2,58,982,1437,_904_1328_1102_1552_,-979.86,915.72,N_V_KCl,NI,131.719,0,0.0,0,1,7,w7_f2_c58,0
45609,3,9,1,10,2,58,686,1501,_669_1484_708_1520_,-1025.62,907.36,N_V_KCl,NI,121.057,0,0.0,0,1,7,w7_f2_c58,0
45884,3,9,1,11,2,58,396,1384,_362_1342_432_1420_,-1067.46,924.99,N_V_KCl,NI,201.422,0,0.0,0,1,7,w7_f2_c58,0
46161,3,9,1,12,2,58,389,1377,_353_1339_424_1417_,-1068.69,925.33,N_V_KCl,NI,204.646,0,0.0,0,1,7,w7_f2_c58,0
46435,3,9,1,13,2,58,974,1442,_888_1370_1078_1564_,-982.35,914.49,N_V_KCl,NI,132.247,0,0.0,0,1,7,w7_f2_c58,0
46713,3,9,1,14,2,58,1138,1329,_1099_1291_1181_1366_,-960.33,932.29,N_V_KCl,NI,163.547,0,0.0,0,1,7,w7_f2_c58,0
46990,3,9,1,15,2,58,938,1434,_856_1362_1086_1534_,-984.1,915.16,N_V_KCl,NI,130.52,0,0.0,0,1,7,w7_f2_c58,0
47272,3,9,1,16,2,58,2070,1545,_2034_1518_2118_1593_,-823.98,899.62,N_V_KCl,NI,183.613,0,0.0,0,1,7,w7_f2_c58,0
47549,3,9,1,17,2,58,897,1477,_858_1377_1034_1527_,-987.18,913.89,N_V_KCl,NI,138.535,0,0.0,0,1,7,w7_f2_c58,0
47826,3,9,1,18,2,58,2070,1548,_2034_1521_2118_1596_,-823.98,899.22,N_V_KCl,NI,182.63,0,0.0,0,1,7,w7_f2_c58,0
45064,3,9,1,0,2,59,1359,1380,_1202_1302_1425_1440_,-934.52,927.23,N_V_KCl,NI,218.59,0,0.0,0,1,7,w7_f2_c59,0
45336,3,9,1,1,2,59,112,1484,_64_1434_165_1531_,-1108.92,910.09,N_V_KCl,NI,202.282,0,0.0,0,1,7,w7_f2_c59,0
48102,3,9,1,2,2,59,1156,1342,_1117_1307_1200_1378_,-957.52,930.45,N_V_KCl,NI,176.356,0,0.0,0,1,7,w7_f2_c59,0
48380,3,9,1,3,2,59,397,1396,_365_1353_432_1431_,-1067.31,923.31,N_V_KCl,NI,218.933,0,0.0,0,1,7,w7_f2_c59,0
48655,3,9,1,4,2,59,106,1478,_61_1429_159_1523_,-1109.68,910.9,N_V_KCl,NI,184.987,0,0.0,0,1,7,w7_f2_c59,0
48926,3,9,1,5,2,59,474,1505,_433_1440_557_1560_,-1055.79,907.03,N_V_KCl,NI,157.234,0,0.0,0,1,7,w7_f2_c59,0
49200,3,9,1,6,2,59,762,1589,_716_1531_830_1644_,-1013.03,894.61,N_V_KCl,NI,123.562,0,0.0,0,1,7,w7_f2_c59,0
49477,3,9,1,7,2,59,667,1489,_629_1431_730_1542_,-1027.55,909.59,N_V_KCl,NI,122.523,0,0.0,0,1,7,w7_f2_c59,0
49753,3,9,1,8,2,59,477,1498,_439_1436_561_1574_,-1054.78,906.72,N_V_KCl,NI,158.53,0,0.0,0,1,7,w7_f2_c59,0
50032,3,9,1,9,2,59,117,1467,_68_1422_166_1515_,-1109.0,912.07,N_V_KCl,NI,175.056,0,0.0,0,1,7,w7_f2_c59,0
45610,3,9,1,10,2,59,2094,1553,_2040_1507_2143_1602_,-821.34,899.73,N_V_KCl,NI,151.268,0,0.0,0,1,7,w7_f2_c59,0
45885,3,9,1,11,2,59,1015,1488,_891_1357_1097_1578_,-980.95,912.19,N_V_KCl,NI,132.467,0,0.0,0,1,7,w7_f2_c59,0
46162,3,9,1,12,2,59,1008,1449,_879_1347_1089_1558_,-982.14,914.29,N_V_KCl,NI,130.395,0,0.0,0,1,7,w7_f2_c59,0
