,Unnamed: 0,t,bact,mito_frag,mito_pot,annexin,hoechst,leg_n,leg_area,infected,cell_lbl,well_id,growth
27910,33787,1,Lpp dotA,0.358319,0.346405,116.401,485.406,2.0,3.35332,1.0,w8_f1_c11,,0
27911,33788,2,Lpp dotA,0.367824,0.350436,118.898,542.2130000000001,3.0,2.3316,1.0,w8_f1_c11,,0
27912,33789,3,Lpp dotA,0.372195,0.313901,119.532,583.006,4.0,1.10031,1.0,w8_f1_c11,,0
27913,33790,4,Lpp dotA,0.356635,0.359568,121.808,593.114,2.0,3.5716300000000003,1.0,w8_f1_c11,,0
27914,33791,5,Lpp dotA,0.38937,0.311195,123.028,607.148,2.0,1.02171,1.0,w8_f1_c11,,0
27915,33792,6,Lpp dotA,0.386503,0.295514,126.599,605.464,2.0,2.83809,1.0,w8_f1_c11,,0
27916,33793,7,Lpp dotA,0.411888,0.238141,123.783,595.871,2.0,3.04768,1.0,w8_f1_c11,,0
27917,33794,8,Lpp dotA,0.425026,0.237724,118.273,605.33,2.0,0.960586,1.0,w8_f1_c11,,0
27918,33795,9,Lpp dotA,0.393636,0.285445,124.395,633.891,2.0,3.34459,1.0,w8_f1_c11,,0
27919,33796,10,Lpp dotA,0.4187649999999999,0.233463,127.026,679.357,4.0,1.89497,1.0,w8_f1_c11,,0
27920,33797,11,Lpp dotA,0.386914,0.313394,126.618,688.1510000000001,6.0,0.445363,1.0,w8_f1_c11,,0
27921,33798,12,Lpp dotA,0.429577,0.227407,119.842,630.394,3.0,0.157187,1.0,w8_f1_c11,,0
27922,33799,13,Lpp dotA,0.418637,0.2569909999999999,123.791,601.005,0.0,0.0,0.0,w8_f1_c11,,0
27923,33800,14,Lpp dotA,0.431246,0.225296,121.556,561.202,1.0,0.0611281999999999,1.0,w8_f1_c11,,0
27924,33801,15,Lpp dotA,0.4100029999999999,0.2526469999999999,125.109,669.015,2.0,0.8470620000000001,1.0,w8_f1_c11,,0
27925,33802,16,Lpp dotA,0.425521,0.2325219999999999,122.338,641.0880000000001,1.0,1.72032,1.0,w8_f1_c11,,0
27926,33803,17,Lpp dotA,0.443977,0.20271,123.165,627.0740000000001,2.0,3.10007,1.0,w8_f1_c11,,0
27927,33804,0,Lpp dotA,0.376125,0.405808,122.549,232.571,7.0,9.01204,1.0,w8_f1_c12,,0
27928,33805,1,Lpp dotA,0.379431,0.349055,121.988,314.654,6.0,15.2122,1.0,w8_f1_c12,,0
27929,33806,2,Lpp dotA,0.375773,0.404388,123.241,530.5740000000001,12.0,16.3649,1.0,w8_f1_c12,,0
27930,33807,3,Lpp dotA,0.400359,0.348439,124.638,552.901,10.0,16.3038,1.0,w8_f1_c12,,0
27931,33808,4,Lpp dotA,0.406936,0.292387,126.572,471.445,8.0,17.5962,1.0,w8_f1_c12,,0
27932,33809,5,Lpp dotA,0.407406,0.270974,124.729,487.609,9.0,15.2995,1.0,w8_f1_c12,,0
27933,33810,6,Lpp dotA,0.423326,0.2476969999999999,125.848,455.79,7.0,14.1817,1.0,w8_f1_c12,,0
27934,33811,7,Lpp dotA,0.425,0.252768,126.706,536.816,5.0,10.7062,1.0,w8_f1_c12,,0
27935,33812,8,Lpp dotA,0.419452,0.2554619999999999,126.697,637.155,9.0,14.4874,1.0,w8_f1_c12,,0
27936,33813,9,Lpp dotA,0.429382,0.215073,127.51,450.396,7.0,12.6273,1.0,w8_f1_c12,,0
27937,33814,10,Lpp dotA,0.41857,0.230571,127.721,466.67,8.0,13.78,1.0,w8_f1_c12,,0
27938,33815,11,Lpp dotA,0.45428,0.176902,127.303,359.865,8.0,10.5577,1.0,w8_f1_c12,,0
27939,33816,12,Lpp dotA,0.40947,0.265475,130.612,678.773,9.0,12.6885,1.0,w8_f1_c12,,0
27940,33817,13,Lpp dotA,0.408039,0.272152,133.34799999999998,638.2869999999999,7.0,13.5879,1.0,w8_f1_c12,,0
27941,33818,14,Lpp dotA,0.422214,0.255208,136.991,667.6419999999999,7.0,11.6668,1.0,w8_f1_c12,,0
27942,33819,15,Lpp dotA,0.417152,0.250428,135.789,572.35,5.0,10.8634,1.0,w8_f1_c12,,0
27943,33820,16,Lpp dotA,0.398328,0.294013,136.27700000000002,623.1759999999999,7.0,12.8631,1.0,w8_f1_c12,,0
27944,33821,17,Lpp dotA,0.406837,0.2864239999999999,138.686,653.4259999999999,6.0,9.28275,1.0,w8_f1_c12,,0
27945,33822,0,Lpp dotA,0.297751,0.6086239999999999,124.804,227.143,13.0,5.8246400000000005,1.0,w8_f1_c13,,0
27946,33823,1,Lpp dotA,0.309046,0.572108,133.64700000000002,261.982,12.0,13.2299,1.0,w8_f1_c13,,0
27947,33824,2,Lpp dotA,0.354257,0.421625,134.601,287.99,11.0,15.8322,1.0,w8_f1_c13,,0
27948,33825,3,Lpp dotA,0.390146,0.328269,132.56,293.17,17.0,7.35285,1.0,w8_f1_c13,,0
27949,33826,4,Lpp dotA,0.378783,0.367683,134.155,299.812,16.0,11.92,1.0,w8_f1_c13,,0
27950,33827,5,Lpp dotA,0.382162,0.33979,133.622,310.502,5.0,12.9941,1.0,w8_f1_c13,,0
27951,33828,6,Lpp dotA,0.377229,0.361193,134.935,318.889,10.0,9.57966,1.0,w8_f1_c13,,0
27952,33829,7,Lpp dotA,0.388355,0.328945,133.078,330.088,11.0,10.7935,1.0,w8_f1_c13,,0
27953,33830,8,Lpp dotA,0.392877,0.28967,130.981,321.617,8.0,13.4657,1.0,w8_f1_c13,,0
27954,33831,9,Lpp dotA,0.375886,0.341436,134.165,319.711,10.0,11.5707,1.0,w8_f1_c13,,0
27955,33832,10,Lpp dotA,0.384606,0.297052,132.589,325.51,5.0,11.7541,1.0,w8_f1_c13,,0
27956,33833,11,Lpp dotA,0.359396,0.395083,138.36,292.571,8.0,13.6665,1.0,w8_f1_c13,,0
27957,33834,12,Lpp dotA,0.400986,0.27842,132.91299999999998,303.744,4.0,6.10409,1.0,w8_f1_c13,,0
27958,33835,13,Lpp dotA,0.413406,0.255023,131.773,294.86,12.0,11.5794,1.0,w8_f1_c13,,0
27959,33836,14,Lpp dotA,0.409895,0.279705,130.55100000000002,288.511,10.0,7.16073,1.0,w8_f1_c13,,0
27960,33837,15,Lpp dotA,0.4104899999999999,0.260191,134.411,294.781,13.0,14.9764,1.0,w8_f1_c13,,0
27961,33838,16,Lpp dotA,0.419956,0.238864,133.528,309.17400000000004,8.0,8.86359,1.0,w8_f1_c13,,0
27962,33839,17,Lpp dotA,0.417865,0.256939,131.516,307.453,5.0,7.9554,1.0,w8_f1_c13,,0
27963,33840,0,Lpp dotA,0.413919,0.28418,128.43,227.371,3.0,3.44938,1.0,w8_f1_c14,,0
27964,33841,1,Lpp dotA,0.414087,0.256231,128.37,304.124,4.0,4.35757,1.0,w8_f1_c14,,0
27965,33842,2,Lpp dotA,0.4529579999999999,0.1852079999999999,129.658,371.71,5.0,7.61483,1.0,w8_f1_c14,,0
27966,33843,3,Lpp dotA,0.456603,0.177901,129.773,451.725,6.0,7.41398,1.0,w8_f1_c14,,0
27967,33844,4,Lpp dotA,0.455153,0.163497,131.988,525.024,7.0,6.48832,1.0,w8_f1_c14,,0
27968,33845,5,Lpp dotA,0.463445,0.160919,132.39600000000002,512.01,7.0,7.606089999999999,1.0,w8_f1_c14,,0
27969,33846,6,Lpp dotA,0.428772,0.198179,130.156,561.9630000000001,7.0,8.53175,1.0,w8_f1_c14,,0
27970,33847,7,Lpp dotA,0.425958,0.22626,129.453,593.988,5.0,9.24782,1.0,w8_f1_c14,,0
27971,33848,8,Lpp dotA,0.467564,0.152816,131.595,577.971,6.0,6.610580000000001,1.0,w8_f1_c14,,0
27972,33849,9,Lpp dotA,0.461256,0.163242,132.808,558.262,5.0,5.1959,1.0,w8_f1_c14,,0
27973,33850,10,Lpp dotA,0.476642,0.1353339999999999,134.42700000000002,517.003,7.0,5.18716,1.0,w8_f1_c14,,0
27974,33851,11,Lpp dotA,0.466812,0.167067,139.672,522.562,6.0,7.152,1.0,w8_f1_c14,,0
27975,33852,12,Lpp dotA,0.478817,0.133794,132.776,503.621,0.0,0.0,0.0,w8_f1_c14,,0
27976,33853,13,Lpp dotA,0.4774029999999999,0.1341119999999999,138.35299999999998,493.58,9.0,3.23979,1.0,w8_f1_c14,,0
27977,33854,14,Lpp dotA,0.48363,0.12967,138.38299999999998,494.983,3.0,3.82488,1.0,w8_f1_c14,,0
27978,33855,15,Lpp dotA,0.4800939999999999,0.138105,144.335,471.74300000000005,4.0,5.4229400000000005,1.0,w8_f1_c14,,0
27979,33856,16,Lpp dotA,0.4818149999999999,0.125739,140.85,476.71,4.0,3.45811,1.0,w8_f1_c14,,0
27980,33857,17,Lpp dotA,0.478261,0.127317,140.305,510.545,5.0,5.606330000000001,1.0,w8_f1_c14,,0
27981,33858,0,Lpp dotA,0.499932,0.0819198999999999,127.901,377.439,0.0,0.0,0.0,w8_f1_c15,,1
27982,33859,1,Lpp dotA,0.45491,0.2217219999999999,126.218,800.89,1.0,1.16144,1.0,w8_f1_c15,,1
27983,33860,2,Lpp dotA,0.485302,0.245625,1087.36,2010.47,4.0,4.96012,1.0,w8_f1_c15,,1
27984,33861,3,Lpp dotA,0.496367,0.179011,901.38,3210.31,4.0,5.73732,1.0,w8_f1_c15,,1
27985,33862,4,Lpp dotA,0.5002449999999999,0.174959,840.6669999999999,3433.03,3.0,4.30517,1.0,w8_f1_c15,,1
27986,33863,5,Lpp dotA,0.477864,0.238868,761.303,3392.67,3.0,3.77248,1.0,w8_f1_c15,,1
27987,33864,6,Lpp dotA,0.474341,0.275001,795.2689999999999,3278.83,3.0,3.6153,1.0,w8_f1_c15,,1
27988,33865,7,Lpp dotA,0.482807,0.235974,745.195,3304.35,3.0,3.92967,1.0,w8_f1_c15,,1
27989,33866,8,Lpp dotA,0.484689,0.226921,710.0,3167.51,2.0,2.47133,1.0,w8_f1_c15,,1
27990,33867,9,Lpp dotA,0.487239,0.198829,694.0360000000001,3357.81,1.0,1.35355,1.0,w8_f1_c15,,1
27991,33868,10,Lpp dotA,0.448929,0.250643,594.008,3529.25,0.0,0.0,0.0,w8_f1_c15,,1
27992,33869,11,Lpp dotA,0.420699,0.3150139999999999,627.693,4157.1,0.0,0.0,0.0,w8_f1_c15,,1
27993,33870,12,Lpp dotA,0.438689,0.22869,362.38,2852.34,2.0,1.39722,1.0,w8_f1_c15,,1
27994,33871,13,Lpp dotA,0.504433,0.150248,547.467,3537.48,1.0,0.899458,1.0,w8_f1_c15,,1
27995,33872,14,Lpp dotA,0.50188,0.147527,531.28,3786.3,2.0,2.40146,1.0,w8_f1_c15,,1
27996,33873,15,Lpp dotA,0.510818,0.0719982,629.6759999999999,3635.96,0.0,0.0,0.0,w8_f1_c15,,1
27997,33874,16,Lpp dotA,0.507734,0.0868673,575.355,3403.99,0.0,0.0,0.0,w8_f1_c15,,1
27998,33875,17,Lpp dotA,0.498032,0.0947123999999999,484.836,2899.81,0.0,0.0,0.0,w8_f1_c15,,1
28016,33660,0,Lpp dotA,0.398038,0.312062,112.635,222.939,2.0,0.0960586,1.0,w8_f1_c2,,0
28017,33661,1,Lpp dotA,0.43858,0.25054,112.521,258.3,5.0,2.80316,1.0,w8_f1_c2,,0
28018,33662,2,Lpp dotA,0.452705,0.219776,110.732,342.356,1.0,2.04343,1.0,w8_f1_c2,,0
28019,33663,3,Lpp dotA,0.476346,0.147795,112.892,403.92800000000005,2.0,2.52372,1.0,w8_f1_c2,,0
28020,33664,4,Lpp dotA,0.466356,0.165478,114.807,419.98,3.0,3.4668400000000004,1.0,w8_f1_c2,,0
28021,33665,5,Lpp dotA,0.467175,0.154491,117.287,472.295,0.0,0.0,0.0,w8_f1_c2,,0
28022,33666,6,Lpp dotA,0.472022,0.167321,118.592,501.055,4.0,2.92542,1.0,w8_f1_c2,,0
28023,33667,7,Lpp dotA,0.488235,0.161805,118.088,483.514,4.0,2.16568,1.0,w8_f1_c2,,0
28024,33668,8,Lpp dotA,0.475441,0.161169,116.24,468.977,2.0,2.52372,1.0,w8_f1_c2,,0
28025,33669,9,Lpp dotA,0.468196,0.198578,116.008,408.147,4.0,6.47959,1.0,w8_f1_c2,,0
28026,33670,10,Lpp dotA,0.4811729999999999,0.143375,117.739,514.13,4.0,11.431,1.0,w8_f1_c2,,0
28027,33671,11,Lpp dotA,0.483666,0.1878369999999999,118.786,468.175,4.0,8.86359,1.0,w8_f1_c2,,0
28028,33672,12,Lpp dotA,0.480659,0.167184,116.339,580.935,1.0,2.02596,1.0,w8_f1_c2,,0
28029,33673,13,Lpp dotA,0.478597,0.145067,116.309,556.656,4.0,3.34459,1.0,w8_f1_c2,,0
28030,33674,14,Lpp dotA,0.470388,0.146032,115.395,570.391,3.0,5.20463,1.0,w8_f1_c2,,0
28031,33675,15,Lpp dotA,0.472228,0.1768819999999999,117.316,563.237,2.0,3.06514,1.0,w8_f1_c2,,0
28032,33676,16,Lpp dotA,0.4714359999999999,0.146016,114.843,564.191,14.0,9.55346,1.0,w8_f1_c2,,0
28033,33677,17,Lpp dotA,0.4756649999999999,0.143599,115.913,576.471,9.0,10.1473,1.0,w8_f1_c2,,0
28081,33678,0,Lpp dotA,0.38965,0.413267,117.319,215.441,9.0,2.30541,1.0,w8_f1_c3,,0
28082,33679,1,Lpp dotA,0.411891,0.300039,114.807,295.54,6.0,7.0122800000000005,1.0,w8_f1_c3,,0
28083,33680,2,Lpp dotA,0.401906,0.384004,115.83,375.823,5.0,8.63654,1.0,w8_f1_c3,,0
28084,33681,3,Lpp dotA,0.412755,0.30641,116.174,410.265,8.0,7.1782,1.0,w8_f1_c3,,0
28085,33682,4,Lpp dotA,0.403593,0.406421,116.326,397.387,5.0,4.20038,1.0,w8_f1_c3,,0
28086,33683,5,Lpp dotA,0.4205939999999999,0.290369,117.032,412.919,3.0,3.37952,1.0,w8_f1_c3,,0
28087,33684,6,Lpp dotA,0.451612,0.208011,118.207,443.142,3.0,2.62851,1.0,w8_f1_c3,,0
28088,33685,7,Lpp dotA,0.450928,0.192417,118.659,430.976,2.0,1.6068,1.0,w8_f1_c3,,0
28089,33686,8,Lpp dotA,0.4448319999999999,0.20338,118.444,427.632,5.0,3.29219,1.0,w8_f1_c3,,0
28090,33687,9,Lpp dotA,0.4227359999999999,0.26948,122.441,413.644,7.0,7.265519999999999,1.0,w8_f1_c3,,0
28091,33688,10,Lpp dotA,0.3937239999999999,0.344217,125.634,534.9,4.0,8.18245,1.0,w8_f1_c3,,0
28092,33689,11,Lpp dotA,0.396821,0.3900619999999999,128.75,454.695,6.0,8.025260000000001,1.0,w8_f1_c3,,0
28093,33690,12,Lpp dotA,0.410431,0.304693,125.254,570.55,2.0,4.06066,1.0,w8_f1_c3,,0
28094,33691,13,Lpp dotA,0.453557,0.185328,125.749,542.217,3.0,3.23106,1.0,w8_f1_c3,,0
28095,33692,14,Lpp dotA,0.461377,0.166674,128.329,527.857,3.0,1.34482,1.0,w8_f1_c3,,0
28096,33693,15,Lpp dotA,0.464848,0.155348,132.02,556.155,8.0,6.83763,1.0,w8_f1_c3,,0
28097,33694,16,Lpp dotA,0.474523,0.1242109999999999,132.386,541.284,4.0,3.39698,1.0,w8_f1_c3,,0
28098,33695,17,Lpp dotA,0.482835,0.126951,133.80700000000002,545.822,5.0,6.13028,1.0,w8_f1_c3,,0
28115,33722,0,Lpp dotA,0.344076,0.441781,126.998,230.401,2.0,3.31839,1.0,w8_f1_c6,,0
28116,33723,1,Lpp dotA,0.331014,0.467875,121.537,347.958,4.0,5.510269999999999,1.0,w8_f1_c6,,0
28117,33724,2,Lpp dotA,0.338145,0.523505,121.443,539.871,3.0,6.09535,1.0,w8_f1_c6,,0
28118,33725,3,Lpp dotA,0.357506,0.434038,121.2,648.5459999999999,4.0,6.71537,1.0,w8_f1_c6,,0
28119,33726,4,Lpp dotA,0.352179,0.4808979999999999,121.169,689.6410000000001,2.0,3.4231800000000003,1.0,w8_f1_c6,,0
28120,33727,5,Lpp dotA,0.359096,0.417921,121.916,764.0089999999999,3.0,2.7857,1.0,w8_f1_c6,,0
28121,33728,6,Lpp dotA,0.348515,0.440979,121.346,782.2410000000001,0.0,0.0,0.0,w8_f1_c6,,0
28122,33729,7,Lpp dotA,0.357196,0.439801,121.078,815.913,1.0,1.54567,1.0,w8_f1_c6,,0
28123,33730,8,Lpp dotA,0.3517139999999999,0.442655,121.333,769.92,4.0,2.3578,1.0,w8_f1_c6,,0
28124,33731,9,Lpp dotA,0.354409,0.43078,121.619,825.5189999999999,1.0,0.934388,1.0,w8_f1_c6,,0
28125,33732,10,Lpp dotA,0.350091,0.397519,122.045,835.3510000000001,3.0,4.95138,1.0,w8_f1_c6,,0
28126,33733,11,Lpp dotA,0.3523159999999999,0.45935,122.532,725.415,2.0,3.135,1.0,w8_f1_c6,,0
28127,33734,12,Lpp dotA,0.358844,0.4051369999999999,121.722,808.875,3.0,5.65872,1.0,w8_f1_c6,,0
28128,33735,13,Lpp dotA,0.374712,0.365769,121.881,831.0160000000001,2.0,4.907719999999999,1.0,w8_f1_c6,,0
28129,33736,14,Lpp dotA,0.384977,0.343737,121.993,821.618,3.0,4.3139,1.0,w8_f1_c6,,0
28130,33737,15,Lpp dotA,0.376031,0.38334,122.825,845.25,3.0,6.06042,1.0,w8_f1_c6,,0
28131,33738,16,Lpp dotA,0.387365,0.332476,122.581,849.435,4.0,7.75455,1.0,w8_f1_c6,,0
28132,33739,17,Lpp dotA,0.389266,0.330167,122.419,849.166,6.0,3.798680000000001,1.0,w8_f1_c6,,0
28133,33740,0,Lpp dotA,0.3211239999999999,0.6511140000000001,117.706,233.221,5.0,7.68469,1.0,w8_f1_c7,,0
28134,33741,1,Lpp dotA,0.339287,0.471757,115.799,334.124,1.0,2.09582,1.0,w8_f1_c7,,0
28135,33742,2,Lpp dotA,0.347919,0.49665,116.397,423.155,1.0,2.18315,1.0,w8_f1_c7,,0
28136,33743,3,Lpp dotA,0.346943,0.513476,117.149,433.066,2.0,1.2313,1.0,w8_f1_c7,,0
28137,33744,4,Lpp dotA,0.338803,0.5234810000000001,119.325,448.176,1.0,1.82511,1.0,w8_f1_c7,,0
28138,33745,5,Lpp dotA,0.327792,0.526101,121.109,426.172,1.0,1.86878,1.0,w8_f1_c7,,0
28139,33746,6,Lpp dotA,0.314255,0.5456409999999999,122.773,463.593,1.0,1.84258,1.0,w8_f1_c7,,0
28140,33747,7,Lpp dotA,0.366758,0.392916,125.815,526.356,0.0,0.0,0.0,w8_f1_c7,,0
28141,33748,8,Lpp dotA,0.358522,0.444072,130.674,556.521,0.0,0.0,0.0,w8_f1_c7,,0
28142,33749,9,Lpp dotA,0.363626,0.400962,138.55,558.445,0.0,0.0,0.0,w8_f1_c7,,0
28143,33750,10,Lpp dotA,0.3502619999999999,0.385067,130.372,491.165,0.0,0.0,0.0,w8_f1_c7,,0
28144,33751,11,Lpp dotA,0.3825949999999999,0.35881,128.86,368.396,0.0,0.0,0.0,w8_f1_c7,,0
28145,33752,12,Lpp dotA,0.384006,0.315981,126.356,483.45,0.0,0.0,0.0,w8_f1_c7,,0
28146,33753,13,Lpp dotA,0.3714159999999999,0.4282729999999999,146.47,527.515,0.0,0.0,0.0,w8_f1_c7,,0
28147,33754,14,Lpp dotA,0.384637,0.390107,194.616,510.652,0.0,0.0,0.0,w8_f1_c7,,0
28148,33755,15,Lpp dotA,0.36543,0.418306,162.543,436.687,0.0,0.0,0.0,w8_f1_c7,,0
28149,33756,16,Lpp dotA,0.360822,0.436401,192.59,438.142,0.0,0.0,0.0,w8_f1_c7,,0
28150,33757,17,Lpp dotA,0.34788,0.480811,181.528,441.071,0.0,0.0,0.0,w8_f1_c7,,0
28151,33758,0,Lpp dotA,0.370106,0.346956,129.993,289.932,5.0,9.20416,1.0,w8_f1_c8,,0
28152,33759,1,Lpp dotA,0.416184,0.286948,125.362,591.464,2.0,2.68091,1.0,w8_f1_c8,,0
28153,33760,2,Lpp dotA,0.434895,0.2440449999999999,125.122,652.055,2.0,2.32287,1.0,w8_f1_c8,,0
28154,33761,3,Lpp dotA,0.431011,0.239861,125.08,664.133,3.0,3.35332,1.0,w8_f1_c8,,0
28155,33762,4,Lpp dotA,0.438601,0.2268219999999999,125.672,752.885,1.0,2.24428,1.0,w8_f1_c8,,0
28156,33763,5,Lpp dotA,0.4339409999999999,0.2309909999999999,125.58,664.6260000000001,5.0,4.06066,1.0,w8_f1_c8,,0
28157,33764,6,Lpp dotA,0.420909,0.247594,125.62,652.688,2.0,4.92519,1.0,w8_f1_c8,,0
28158,33765,7,Lpp dotA,0.460429,0.201681,125.797,401.282,3.0,3.84234,1.0,w8_f1_c8,,0
28159,33766,8,Lpp dotA,0.470921,0.143764,126.275,235.201,3.0,3.851080000000001,1.0,w8_f1_c8,,0
28160,33767,9,Lpp dotA,0.4672229999999999,0.169498,126.45,430.189,3.0,3.2136,1.0,w8_f1_c8,,0
28161,33768,10,Lpp dotA,0.457406,0.192686,126.931,575.9,4.0,5.06491,1.0,w8_f1_c8,,0
28162,33769,11,Lpp dotA,0.436446,0.269229,127.312,651.235,3.0,4.64574,1.0,w8_f1_c8,,0
28163,33770,12,Lpp dotA,0.471397,0.164508,125.804,506.42800000000005,0.0,0.0,0.0,w8_f1_c8,,0
28164,33771,13,Lpp dotA,0.482213,0.169995,125.657,510.721,0.0,0.0,0.0,w8_f1_c8,,0
28165,33772,14,Lpp dotA,0.479462,0.1532609999999999,125.592,448.051,0.0,0.0,0.0,w8_f1_c8,,0
28166,33773,15,Lpp dotA,0.462577,0.179009,125.135,486.264,0.0,0.0,0.0,w8_f1_c8,,0
28167,33774,16,Lpp dotA,0.4743239999999999,0.164688,125.174,483.346,0.0,0.0,0.0,w8_f1_c8,,0
28168,33775,17,Lpp dotA,0.477199,0.136715,125.907,430.133,0.0,0.0,0.0,w8_f1_c8,,0
28253,35987,0,Lpp dotA,0.343667,0.4570729999999999,125.639,216.785,8.0,9.70192,1.0,w8_f21_c1,,1
28254,35988,1,Lpp dotA,0.366059,0.4176539999999999,125.664,240.388,13.0,45.8723,1.0,w8_f21_c1,,1
28255,35989,2,Lpp dotA,0.342794,0.409336,126.435,267.16,22.0,44.5712,1.0,w8_f21_c1,,1
28256,35990,3,Lpp dotA,0.350814,0.4078239999999999,127.521,311.485,16.0,33.9436,1.0,w8_f21_c1,,1
28257,35991,4,Lpp dotA,0.354021,0.385557,141.749,285.762,15.0,48.5096,1.0,w8_f21_c1,,1
28258,35992,5,Lpp dotA,0.356667,0.3763579999999999,162.442,315.138,19.0,41.899,1.0,w8_f21_c1,,1
28259,35993,6,Lpp dotA,0.395519,0.326332,383.153,296.247,13.0,45.9073,1.0,w8_f21_c1,,1
28260,35994,7,Lpp dotA,0.410318,0.2806639999999999,313.576,309.818,14.0,34.0833,1.0,w8_f21_c1,,1
28261,35995,8,Lpp dotA,0.357426,0.414146,233.346,339.491,14.0,54.0111,1.0,w8_f21_c1,,1
28262,35996,9,Lpp dotA,0.410916,0.279596,395.939,412.811,19.0,51.8978,1.0,w8_f21_c1,,1
28263,35997,10,Lpp dotA,0.396967,0.3004219999999999,440.326,342.14,14.0,44.7109,1.0,w8_f21_c1,,1
28264,35998,11,Lpp dotA,0.4061599999999999,0.2954969999999999,343.25699999999995,366.338,12.0,41.7506,1.0,w8_f21_c1,,1
28265,35999,12,Lpp dotA,0.408311,0.286652,247.0,355.605,13.0,29.2018,1.0,w8_f21_c1,,1
28266,36000,13,Lpp dotA,0.406384,0.27729,478.791,852.992,15.0,42.7111,1.0,w8_f21_c1,,1
28267,36001,14,Lpp dotA,0.444297,0.187597,738.3510000000001,4365.26,12.0,39.2268,1.0,w8_f21_c1,,1
28268,36002,15,Lpp dotA,0.459064,0.173226,819.6439999999999,4844.78,21.0,41.3139,1.0,w8_f21_c1,,1
28269,36003,16,Lpp dotA,0.457706,0.179051,905.48,5057.17,9.0,35.5591,1.0,w8_f21_c1,,1
28270,36004,17,Lpp dotA,0.460279,0.184291,723.317,4627.55,18.0,46.8591,1.0,w8_f21_c1,,1
28319,36015,0,Lpp dotA,0.332681,0.5996779999999999,117.723,238.235,11.0,21.2377,1.0,w8_f21_c3,,0
28320,36016,1,Lpp dotA,0.395514,0.389702,120.202,271.272,15.0,28.4857,1.0,w8_f21_c3,,0
28321,36017,2,Lpp dotA,0.383339,0.349472,121.362,346.298,14.0,24.6696,1.0,w8_f21_c3,,0
28322,36018,3,Lpp dotA,0.430433,0.243706,121.896,317.443,10.0,26.3113,1.0,w8_f21_c3,,0
28323,36019,4,Lpp dotA,0.458067,0.193166,119.412,300.825,6.0,7.75455,1.0,w8_f21_c3,,0
28324,36020,5,Lpp dotA,0.447068,0.185223,122.364,328.85,12.0,20.6089,1.0,w8_f21_c3,,0
28325,36021,6,Lpp dotA,0.479209,0.119487,129.167,420.328,7.0,10.7324,1.0,w8_f21_c3,,0
28326,36022,7,Lpp dotA,0.478299,0.120091,132.174,329.514,9.0,11.6493,1.0,w8_f21_c3,,0
28327,36023,8,Lpp dotA,0.4716399999999999,0.1196849999999999,134.841,449.453,7.0,10.8634,1.0,w8_f21_c3,,0
28328,36024,9,Lpp dotA,0.455455,0.15782,130.651,497.841,10.0,20.6351,1.0,w8_f21_c3,,0
28329,36025,10,Lpp dotA,0.459287,0.1559549999999999,143.109,376.74,11.0,18.8799,1.0,w8_f21_c3,,0
28330,36026,11,Lpp dotA,0.450128,0.167981,139.929,435.764,18.0,21.5695,1.0,w8_f21_c3,,0
28331,36027,12,Lpp dotA,0.4518899999999999,0.175852,134.194,564.302,12.0,16.2252,1.0,w8_f21_c3,,0
28332,36028,13,Lpp dotA,0.440243,0.204295,134.593,511.38,16.0,21.3861,1.0,w8_f21_c3,,0
28333,36029,14,Lpp dotA,0.427494,0.226491,130.661,529.3009999999999,8.0,14.9939,1.0,w8_f21_c3,,0
28334,36030,15,Lpp dotA,0.43556,0.205117,130.868,560.054,13.0,11.3873,1.0,w8_f21_c3,,0
28335,36031,16,Lpp dotA,0.422991,0.234592,131.81,542.014,10.0,19.1593,1.0,w8_f21_c3,,0
28336,36032,17,Lpp dotA,0.468672,0.158082,139.37,488.42800000000005,12.0,16.8103,1.0,w8_f21_c3,,0
28337,36033,0,Lpp dotA,0.364984,0.50537,123.774,236.807,9.0,13.195,1.0,w8_f21_c4,,0
28338,36034,1,Lpp dotA,0.384654,0.397665,123.704,315.65,11.0,12.8893,1.0,w8_f21_c4,,0
28339,36035,2,Lpp dotA,0.39159,0.378729,128.61,401.806,7.0,17.3953,1.0,w8_f21_c4,,0
28340,36036,3,Lpp dotA,0.390005,0.394374,124.908,473.15,7.0,14.9939,1.0,w8_f21_c4,,0
28341,36037,4,Lpp dotA,0.397353,0.358704,126.481,442.455,9.0,11.9899,1.0,w8_f21_c4,,0
28342,36038,5,Lpp dotA,0.392765,0.348961,127.058,511.156,12.0,10.7673,1.0,w8_f21_c4,,0
28343,36039,6,Lpp dotA,0.392232,0.371682,127.582,471.277,10.0,15.5091,1.0,w8_f21_c4,,0
28344,36040,7,Lpp dotA,0.4093989999999999,0.293715,128.803,413.652,11.0,15.2384,1.0,w8_f21_c4,,0
28345,36041,8,Lpp dotA,0.426969,0.262702,131.945,505.335,11.0,17.1334,1.0,w8_f21_c4,,0
28346,36042,9,Lpp dotA,0.434755,0.2498119999999999,131.645,608.5169999999999,14.0,15.1685,1.0,w8_f21_c4,,0
28347,36043,10,Lpp dotA,0.437418,0.246258,132.231,482.592,8.0,13.6054,1.0,w8_f21_c4,,0
28348,36044,11,Lpp dotA,0.43972,0.236781,132.326,532.553,8.0,15.1074,1.0,w8_f21_c4,,0
