t,bact,mito_frag,mito_pot,annexin,hoechst,leg_n,leg_area,infected,cell_lbl
5.0,Lpp WT,0.5151220000000001,0.13785799999999998,852.67,1681.23,2.0,7.06467,1.0,w3_f6_c26
6.0,Lpp WT,0.505073,0.190648,856.85,1757.33,2.0,5.81591,1.0,w3_f6_c26
7.0,Lpp WT,0.5090859999999999,0.1316,902.3810000000001,1781.0,1.0,3.9558699999999996,1.0,w3_f6_c26
8.0,Lpp WT,0.501879,0.23178400000000002,851.556,1879.06,3.0,6.846360000000001,1.0,w3_f6_c26
9.0,Lpp WT,0.5133,0.13379100000000002,922.095,1891.04,2.0,4.3139,1.0,w3_f6_c26
10.0,Lpp WT,0.497859,0.11879,1237.58,2064.43,1.0,4.383769999999999,1.0,w3_f6_c26
11.0,Lpp WT,0.488932,0.139573,1253.1,2029.29,1.0,4.04319,1.0,w3_f6_c26
12.0,Lpp WT,0.511826,0.249627,791.291,2214.74,2.0,4.2527800000000004,1.0,w3_f6_c26
13.0,Lpp WT,0.51415,0.0825221,837.822,2156.02,1.0,3.69389,1.0,w3_f6_c26
14.0,Lpp WT,0.5122899999999999,0.194156,773.2189999999999,2253.9,2.0,4.20911,1.0,w3_f6_c26
15.0,Lpp WT,0.508159,0.21845599999999998,728.4910000000001,2308.53,2.0,4.0169999999999995,1.0,w3_f6_c26
16.0,Lpp WT,0.515704,0.198198,766.314,2309.57,2.0,4.182919999999999,1.0,w3_f6_c26
17.0,Lpp WT,0.523846,0.0821053,770.93,2361.06,1.0,3.9908,1.0,w3_f6_c26
1.0,Lpp WT,0.32016500000000003,0.616538,124.501,224.824,0.0,0.0,0.0,w3_f6_c27
2.0,Lpp WT,0.293258,0.679304,123.704,265.779,2.0,2.20935,1.0,w3_f6_c27
3.0,Lpp WT,0.38108000000000003,0.320365,124.061,246.968,3.0,3.64149,1.0,w3_f6_c27
4.0,Lpp WT,0.390489,0.30485300000000004,124.535,262.45099999999996,3.0,3.8772699999999998,1.0,w3_f6_c27
5.0,Lpp WT,0.383292,0.329648,123.475,263.638,3.0,3.9995300000000005,1.0,w3_f6_c27
6.0,Lpp WT,0.372118,0.336492,124.47399999999999,268.399,3.0,4.60208,1.0,w3_f6_c27
7.0,Lpp WT,0.376091,0.349148,124.934,263.303,8.0,9.28275,1.0,w3_f6_c27
8.0,Lpp WT,0.5216609999999999,0.0586111,403.519,2579.96,3.0,5.222090000000001,1.0,w3_f6_c27
9.0,Lpp WT,0.523555,0.0702088,452.565,3688.95,3.0,5.05618,1.0,w3_f6_c27
10.0,Lpp WT,0.5241359999999999,0.08032260000000001,413.601,3517.76,3.0,4.54968,1.0,w3_f6_c27
11.0,Lpp WT,0.514898,0.109376,448.12,3596.05,3.0,4.67194,1.0,w3_f6_c27
12.0,Lpp WT,0.517123,0.0773015,558.086,4452.47,3.0,6.24381,1.0,w3_f6_c27
13.0,Lpp WT,0.514356,0.0847345,575.857,4219.41,3.0,5.85957,1.0,w3_f6_c27
14.0,Lpp WT,0.515254,0.09188989999999998,641.136,4491.85,3.0,6.22634,1.0,w3_f6_c27
15.0,Lpp WT,0.517097,0.0910034,683.818,4525.62,3.0,4.663209999999999,1.0,w3_f6_c27
16.0,Lpp WT,0.5132680000000001,0.091068,731.548,4318.14,6.0,14.8629,1.0,w3_f6_c27
17.0,Lpp WT,0.512658,0.10813800000000001,685.431,4316.48,3.0,6.881289999999999,1.0,w3_f6_c27
2.0,Lpp WT,0.43005200000000005,0.223392,186.946,576.429,1.0,0.803399,1.0,w3_f6_c28
3.0,Lpp WT,0.44901199999999997,0.17412,153.7,557.764,6.0,4.61955,1.0,w3_f6_c28
4.0,Lpp WT,0.43323199999999995,0.19669,150.71200000000002,490.402,5.0,7.606089999999999,1.0,w3_f6_c28
5.0,Lpp WT,0.508971,0.104005,675.326,667.12,3.0,7.108339999999999,1.0,w3_f6_c28
6.0,Lpp WT,0.513757,0.0876678,680.04,634.878,3.0,7.56243,1.0,w3_f6_c28
7.0,Lpp WT,0.504855,0.11439500000000001,781.939,438.10900000000004,3.0,7.48384,1.0,w3_f6_c28
8.0,Lpp WT,0.49603,0.153747,704.062,406.441,5.0,8.88979,1.0,w3_f6_c28
9.0,Lpp WT,0.495424,0.18051,821.447,461.374,4.0,7.89427,1.0,w3_f6_c28
10.0,Lpp WT,0.49888999999999994,0.155953,803.092,548.1080000000001,4.0,6.680439999999999,1.0,w3_f6_c28
11.0,Lpp WT,0.47179399999999994,0.19905,790.49,495.069,5.0,11.1079,1.0,w3_f6_c28
12.0,Lpp WT,0.5143479999999999,0.07247,720.518,369.47,2.0,5.1871599999999995,1.0,w3_f6_c28
13.0,Lpp WT,0.5003810000000001,0.14757699999999999,777.6560000000001,423.426,5.0,11.1341,1.0,w3_f6_c28
14.0,Lpp WT,0.467635,0.200266,658.9,360.815,4.0,10.2521,1.0,w3_f6_c28
15.0,Lpp WT,0.484601,0.18170899999999998,632.03,413.77,3.0,7.597360000000001,1.0,w3_f6_c28
16.0,Lpp WT,0.481138,0.180394,623.933,395.731,7.0,15.7449,1.0,w3_f6_c28
17.0,Lpp WT,0.5160859999999999,0.07433010000000001,671.567,346.48,3.0,9.19543,1.0,w3_f6_c28
2.0,Lpp WT,0.370653,0.292376,115.645,230.435,0.0,0.0,0.0,w3_f6_c29
3.0,Lpp WT,0.37461300000000003,0.29287399999999997,115.726,238.396,0.0,0.0,0.0,w3_f6_c29
3.0,Lpp WT,0.49881000000000003,0.116646,130.634,527.637,0.0,0.0,0.0,w3_f6_c30
4.0,Lpp WT,0.519367,0.0499005,122.01899999999999,867.9780000000001,0.0,0.0,0.0,w3_f6_c31
4.0,Lpp WT,0.393312,0.255784,115.36200000000001,236.15900000000002,0.0,0.0,0.0,w3_f6_c32
5.0,Lpp WT,0.39521,0.24235700000000002,118.02799999999999,233.02900000000002,0.0,0.0,0.0,w3_f6_c32
7.0,Lpp WT,0.39264899999999997,0.267987,116.15700000000001,234.38299999999998,0.0,0.0,0.0,w3_f6_c32
8.0,Lpp WT,0.412415,0.27248,114.685,221.834,0.0,0.0,0.0,w3_f6_c32
9.0,Lpp WT,0.388878,0.312868,114.005,230.028,0.0,0.0,0.0,w3_f6_c32
10.0,Lpp WT,0.34687399999999996,0.400273,113.68299999999999,255.672,0.0,0.0,0.0,w3_f6_c32
11.0,Lpp WT,0.343796,0.371231,116.9,254.514,0.0,0.0,0.0,w3_f6_c32
12.0,Lpp WT,0.394117,0.292864,114.02799999999999,244.69400000000002,0.0,0.0,0.0,w3_f6_c32
13.0,Lpp WT,0.376526,0.321887,114.491,247.042,0.0,0.0,0.0,w3_f6_c32
14.0,Lpp WT,0.370236,0.32106999999999997,113.943,240.139,1.0,0.611282,1.0,w3_f6_c32
15.0,Lpp WT,0.356192,0.33773400000000003,112.926,241.623,0.0,0.0,0.0,w3_f6_c32
16.0,Lpp WT,0.331534,0.417519,116.594,249.025,0.0,0.0,0.0,w3_f6_c32
17.0,Lpp WT,0.354344,0.35533200000000004,115.37,248.34900000000002,0.0,0.0,0.0,w3_f6_c32
6.0,Lpp WT,0.418368,0.204035,107.68700000000001,243.8,5.0,6.22634,1.0,w3_f6_c33
7.0,Lpp WT,0.38656599999999997,0.289137,108.07,248.34799999999998,2.0,6.191409999999999,1.0,w3_f6_c33
8.0,Lpp WT,0.41128000000000003,0.23034000000000002,108.698,283.582,3.0,11.6842,1.0,w3_f6_c33
9.0,Lpp WT,0.435465,0.208677,110.275,285.57599999999996,4.0,9.92897,1.0,w3_f6_c33
10.0,Lpp WT,0.389492,0.270345,110.646,291.29400000000004,3.0,10.8896,1.0,w3_f6_c33
11.0,Lpp WT,0.397401,0.265877,111.535,348.471,7.0,11.169,1.0,w3_f6_c33
12.0,Lpp WT,0.402412,0.296075,111.021,333.42199999999997,9.0,1.08284,1.0,w3_f6_c33
13.0,Lpp WT,0.40420900000000004,0.26896,111.954,296.028,2.0,11.3436,1.0,w3_f6_c33
14.0,Lpp WT,0.418905,0.24919000000000002,155.361,406.07300000000004,2.0,11.9899,1.0,w3_f6_c33
15.0,Lpp WT,0.41329,0.290292,218.535,441.879,2.0,12.0073,1.0,w3_f6_c33
16.0,Lpp WT,0.39452,0.333009,222.15400000000002,438.666,4.0,13.2997,1.0,w3_f6_c33
17.0,Lpp WT,0.390783,0.380313,232.273,463.856,3.0,14.2603,1.0,w3_f6_c33
5.0,Lpp WT,0.46897700000000003,0.140259,157.435,722.914,0.0,0.0,0.0,w3_f6_c34
6.0,Lpp WT,0.497501,0.117005,132.352,566.694,0.0,0.0,0.0,w3_f6_c34
6.0,Lpp WT,0.505897,0.07629810000000001,177.537,236.80900000000003,1.0,0.6724100000000001,1.0,w3_f6_c35
7.0,Lpp WT,0.496946,0.0992788,149.89700000000002,239.267,0.0,0.0,0.0,w3_f6_c35
6.0,Lpp WT,0.433734,0.20938400000000001,114.76700000000001,221.24599999999998,0.0,0.0,0.0,w3_f6_c36
8.0,Lpp WT,0.48804899999999996,0.0851313,161.66299999999998,248.988,1.0,2.0347,1.0,w3_f6_c37
9.0,Lpp WT,0.49009300000000006,0.106004,153.28799999999998,232.21,1.0,1.41468,1.0,w3_f6_c37
12.0,Lpp WT,0.510025,0.0879177,175.69400000000002,594.477,0.0,0.0,0.0,w3_f6_c37
13.0,Lpp WT,0.48497799999999996,0.0988315,281.35900000000004,1075.98,1.0,1.7901799999999999,1.0,w3_f6_c37
14.0,Lpp WT,0.5182,0.07247630000000001,392.358,3223.11,1.0,2.20935,1.0,w3_f6_c37
8.0,Lpp WT,0.468563,0.143394,121.40799999999999,281.277,0.0,0.0,0.0,w3_f6_c38
9.0,Lpp WT,0.517033,0.0818409,121.85600000000001,302.418,0.0,0.0,0.0,w3_f6_c38
10.0,Lpp WT,0.476721,0.152611,134.231,266.313,0.0,0.0,0.0,w3_f6_c38
11.0,Lpp WT,0.47095699999999996,0.16205,133.635,290.524,0.0,0.0,0.0,w3_f6_c38
12.0,Lpp WT,0.46804799999999996,0.15954200000000002,131.703,392.889,0.0,0.0,0.0,w3_f6_c38
13.0,Lpp WT,0.464517,0.169705,131.335,370.046,0.0,0.0,0.0,w3_f6_c38
14.0,Lpp WT,0.45961599999999997,0.207146,131.928,484.69,0.0,0.0,0.0,w3_f6_c38
15.0,Lpp WT,0.506367,0.06601110000000002,135.476,483.30699999999996,0.0,0.0,0.0,w3_f6_c38
16.0,Lpp WT,0.518018,0.0604462,177.14,1051.83,0.0,0.0,0.0,w3_f6_c38
17.0,Lpp WT,0.521872,0.0562805,230.764,1391.39,0.0,0.0,0.0,w3_f6_c38
9.0,Lpp WT,0.48044799999999993,0.11376199999999999,128.072,403.986,2.0,2.3054099999999997,1.0,w3_f6_c39
10.0,Lpp WT,0.488834,0.15227000000000002,804.1110000000001,3276.42,3.0,5.911969999999999,1.0,w3_f6_c40
11.0,Lpp WT,0.49673,0.138734,809.666,3258.63,4.0,5.24829,1.0,w3_f6_c40
12.0,Lpp WT,0.5045890000000001,0.11988399999999999,572.085,2354.17,6.0,7.2655199999999995,1.0,w3_f6_c40
13.0,Lpp WT,0.509784,0.0967278,783.87,2959.96,6.0,3.3009199999999996,1.0,w3_f6_c40
14.0,Lpp WT,0.500838,0.13674,572.295,2429.78,7.0,6.767760000000001,1.0,w3_f6_c40
15.0,Lpp WT,0.502332,0.128828,540.119,2341.91,7.0,9.859110000000001,1.0,w3_f6_c40
16.0,Lpp WT,0.498183,0.122241,648.763,2456.26,6.0,2.71584,1.0,w3_f6_c40
17.0,Lpp WT,0.502034,0.121376,547.67,2389.36,11.0,5.09111,1.0,w3_f6_c40
10.0,Lpp WT,0.347141,0.315303,114.976,226.235,0.0,0.0,0.0,w3_f6_c41
10.0,Lpp WT,0.473038,0.1251,130.69899999999998,333.103,3.0,6.6979,1.0,w3_f6_c42
11.0,Lpp WT,0.47808199999999995,0.114731,172.40900000000002,1236.77,3.0,7.30045,1.0,w3_f6_c42
12.0,Lpp WT,0.515423,0.0677305,423.44,3877.16,2.0,5.63253,1.0,w3_f6_c42
15.0,Lpp WT,0.518345,0.0742378,574.609,2234.56,0.0,0.0,0.0,w3_f6_c43
16.0,Lpp WT,0.511995,0.0931762,563.855,2363.86,1.0,1.25749,1.0,w3_f6_c43
17.0,Lpp WT,0.517421,0.0741309,550.585,2336.81,0.0,0.0,0.0,w3_f6_c43
10.0,Lpp WT,0.525447,0.0386048,247.486,617.461,0.0,0.0,0.0,w3_f6_c44
10.0,Lpp WT,0.44524300000000006,0.204602,129.532,819.7230000000001,5.0,1.83385,1.0,w3_f6_c45
11.0,Lpp WT,0.42864300000000005,0.204655,128.128,335.111,3.0,3.4668400000000004,1.0,w3_f6_c45
12.0,Lpp WT,0.424649,0.201174,124.809,273.259,1.0,1.33609,1.0,w3_f6_c45
13.0,Lpp WT,0.417914,0.227779,127.021,390.733,3.0,6.95988,1.0,w3_f6_c45
14.0,Lpp WT,0.420038,0.245331,125.889,343.18300000000005,3.0,8.025260000000001,1.0,w3_f6_c45
15.0,Lpp WT,0.431126,0.225208,127.685,622.8340000000001,1.0,7.32665,1.0,w3_f6_c45
16.0,Lpp WT,0.430328,0.246781,130.374,743.82,4.0,20.932,1.0,w3_f6_c45
17.0,Lpp WT,0.423046,0.254578,137.326,732.4,11.0,16.9325,1.0,w3_f6_c45
10.0,Lpp WT,0.527079,0.054652599999999996,433.528,360.635,0.0,0.0,0.0,w3_f6_c46
11.0,Lpp WT,0.5246029999999999,0.066013,556.085,660.72,0.0,0.0,0.0,w3_f6_c46
12.0,Lpp WT,0.522737,0.06065689999999999,490.096,663.148,0.0,0.0,0.0,w3_f6_c46
13.0,Lpp WT,0.5196,0.06377669999999999,521.224,1078.01,0.0,0.0,0.0,w3_f6_c46
14.0,Lpp WT,0.520576,0.06451799999999999,529.9630000000001,1043.89,0.0,0.0,0.0,w3_f6_c46
15.0,Lpp WT,0.518446,0.06474819999999999,544.09,1132.27,0.0,0.0,0.0,w3_f6_c46
16.0,Lpp WT,0.519895,0.0665572,566.364,1215.01,0.0,0.0,0.0,w3_f6_c46
17.0,Lpp WT,0.516545,0.0683883,580.977,1241.36,0.0,0.0,0.0,w3_f6_c46
10.0,Lpp WT,0.43068999999999996,0.233023,184.28799999999998,414.64599999999996,5.0,19.2816,1.0,w3_f6_c47
11.0,Lpp WT,0.42890200000000006,0.241653,203.437,465.027,4.0,16.3474,1.0,w3_f6_c47
12.0,Lpp WT,0.475916,0.187841,283.64599999999996,1419.34,10.0,6.97735,1.0,w3_f6_c47
13.0,Lpp WT,0.468254,0.22630300000000003,488.523,1259.95,3.0,13.6753,1.0,w3_f6_c47
14.0,Lpp WT,0.495787,0.15368800000000002,519.721,999.895,6.0,14.8454,1.0,w3_f6_c47
15.0,Lpp WT,0.502116,0.13936800000000002,550.02,809.5239999999999,4.0,10.8459,1.0,w3_f6_c47
16.0,Lpp WT,0.49831099999999995,0.14773599999999998,594.497,864.0110000000001,3.0,16.0942,1.0,w3_f6_c47
17.0,Lpp WT,0.506181,0.137327,602.464,904.2280000000001,6.0,14.3564,1.0,w3_f6_c47
11.0,Lpp WT,0.361791,0.358721,110.949,520.891,2.0,4.4972900000000005,1.0,w3_f6_c48
12.0,Lpp WT,0.396251,0.30640500000000004,109.181,570.025,2.0,6.53198,1.0,w3_f6_c48
13.0,Lpp WT,0.383168,0.314104,110.03,530.9169999999999,2.0,5.34435,1.0,w3_f6_c48
14.0,Lpp WT,0.393494,0.30089,109.961,544.188,1.0,7.003539999999999,1.0,w3_f6_c48
15.0,Lpp WT,0.399741,0.308654,120.084,559.229,1.0,7.9816,1.0,w3_f6_c48
16.0,Lpp WT,0.384346,0.342474,120.78299999999999,575.684,1.0,8.40949,1.0,w3_f6_c48
17.0,Lpp WT,0.39203499999999997,0.347802,121.166,579.758,1.0,8.846119999999999,1.0,w3_f6_c48
11.0,Lpp WT,0.562407,0.03899469999999999,131.349,431.93800000000005,0.0,0.0,0.0,w3_f6_c49
12.0,Lpp WT,0.527181,0.038937900000000004,248.519,504.92,0.0,0.0,0.0,w3_f6_c50
13.0,Lpp WT,0.508469,0.08648639999999999,782.138,2942.19,8.0,13.815,1.0,w3_f6_c51
14.0,Lpp WT,0.505729,0.0869062,933.341,3648.44,13.0,13.6753,1.0,w3_f6_c51
15.0,Lpp WT,0.500425,0.10278399999999999,1044.03,3840.95,7.0,17.2382,1.0,w3_f6_c51
16.0,Lpp WT,0.498253,0.12368499999999999,1144.4,3907.63,10.0,13.2386,1.0,w3_f6_c51
17.0,Lpp WT,0.504907,0.115024,1178.69,4031.49,4.0,10.5577,1.0,w3_f6_c51
15.0,Lpp WT,0.510582,0.11803699999999999,636.432,4678.46,10.0,10.3307,1.0,w3_f6_c53
16.0,Lpp WT,0.504638,0.134181,761.788,4799.72,10.0,9.0819,1.0,w3_f6_c53
17.0,Lpp WT,0.507365,0.12991,775.9630000000001,4721.32,9.0,11.0205,1.0,w3_f6_c53
15.0,Lpp WT,0.36703,0.28854,113.62100000000001,220.333,0.0,0.0,0.0,w3_f6_c54
16.0,Lpp WT,0.376175,0.253628,113.999,218.00099999999998,0.0,0.0,0.0,w3_f6_c54
15.0,Lpp WT,0.330969,0.339115,116.23700000000001,219.235,0.0,0.0,0.0,w3_f6_c55
0.0,Lpp WT,0.387787,0.31500300000000003,108.08,227.003,1.0,2.9079599999999997,1.0,w3_f7_c1
1.0,Lpp WT,0.452449,0.18556199999999998,109.57600000000001,272.746,3.0,5.1173,1.0,w3_f7_c1
2.0,Lpp WT,0.465343,0.133226,108.99799999999999,380.726,1.0,6.47086,1.0,w3_f7_c1
3.0,Lpp WT,0.47105600000000003,0.11503499999999998,109.23899999999999,225.859,2.0,7.16073,1.0,w3_f7_c1
4.0,Lpp WT,0.464005,0.15767899999999999,109.961,691.998,2.0,2.48006,1.0,w3_f7_c1
5.0,Lpp WT,0.452762,0.174144,108.275,782.367,2.0,8.62781,1.0,w3_f7_c1
6.0,Lpp WT,0.468999,0.15274400000000002,108.805,960.4580000000001,2.0,5.16097,1.0,w3_f7_c1
7.0,Lpp WT,0.482983,0.132849,108.995,1248.33,3.0,5.41421,1.0,w3_f7_c1
8.0,Lpp WT,0.46345,0.14649600000000002,109.156,1394.64,3.0,6.566910000000001,1.0,w3_f7_c1
9.0,Lpp WT,0.44761999999999996,0.180579,109.734,1543.81,3.0,6.22634,1.0,w3_f7_c1
10.0,Lpp WT,0.486867,0.131004,110.624,1841.11,1.0,1.8775099999999998,1.0,w3_f7_c1
11.0,Lpp WT,0.455975,0.13651300000000002,111.40299999999999,1736.97,3.0,12.0685,1.0,w3_f7_c1
12.0,Lpp WT,0.43145500000000003,0.179372,109.691,1850.38,3.0,8.39203,1.0,w3_f7_c1
13.0,Lpp WT,0.42800600000000005,0.202149,109.792,1905.14,4.0,12.7409,1.0,w3_f7_c1
14.0,Lpp WT,0.41468299999999997,0.233278,111.499,2001.85,2.0,14.6096,1.0,w3_f7_c1
15.0,Lpp WT,0.396162,0.29480700000000004,180.706,2254.18,2.0,18.0154,1.0,w3_f7_c1
16.0,Lpp WT,0.44358500000000006,0.239882,252.84099999999998,2866.01,5.0,18.3123,1.0,w3_f7_c1
17.0,Lpp WT,0.490404,0.156691,327.60900000000004,2743.19,3.0,25.1586,1.0,w3_f7_c1
0.0,Lpp WT,0.388282,0.52364,119.21,122.573,5.0,6.15648,1.0,w3_f7_c2
1.0,Lpp WT,0.307375,0.5816479999999999,169.889,216.924,2.0,3.9558699999999996,1.0,w3_f7_c3
1.0,Lpp WT,0.46484200000000003,0.162744,125.715,313.962,1.0,1.0217100000000001,1.0,w3_f7_c4
2.0,Lpp WT,0.462267,0.160056,122.98,423.086,0.0,0.0,0.0,w3_f7_c4
3.0,Lpp WT,0.47516800000000003,0.125863,126.428,512.313,0.0,0.0,0.0,w3_f7_c4
4.0,Lpp WT,0.47703599999999996,0.106392,126.331,572.215,0.0,0.0,0.0,w3_f7_c4
5.0,Lpp WT,0.477062,0.133827,126.275,662.102,1.0,1.10904,1.0,w3_f7_c4
6.0,Lpp WT,0.47957299999999997,0.120858,125.573,735.2460000000001,1.0,1.25749,1.0,w3_f7_c4
7.0,Lpp WT,0.483484,0.116223,126.396,760.503,1.0,1.51074,1.0,w3_f7_c4
8.0,Lpp WT,0.479253,0.12470099999999999,125.822,765.4069999999999,1.0,1.72905,1.0,w3_f7_c4
9.0,Lpp WT,0.46820500000000004,0.153567,129.459,814.466,1.0,1.41468,1.0,w3_f7_c4
1.0,Lpp WT,0.37844,0.341434,114.478,267.478,7.0,16.5483,1.0,w3_f7_c5
2.0,Lpp WT,0.43207799999999996,0.192459,114.60600000000001,306.034,5.0,6.680439999999999,1.0,w3_f7_c5
3.0,Lpp WT,0.444533,0.17013699999999998,115.613,308.154,2.0,3.5367,1.0,w3_f7_c5
4.0,Lpp WT,0.44666300000000003,0.173753,115.27799999999999,279.474,7.0,0.506491,1.0,w3_f7_c5
1.0,Lpp WT,0.495095,0.139844,323.793,258.92,3.0,5.5714,1.0,w3_f7_c6
2.0,Lpp WT,0.48135500000000003,0.153752,254.59099999999998,273.296,3.0,4.81166,1.0,w3_f7_c6
3.0,Lpp WT,0.484548,0.125471,237.38400000000001,290.959,3.0,8.523019999999999,1.0,w3_f7_c6
4.0,Lpp WT,0.467396,0.136043,137.683,305.486,2.0,5.405480000000001,1.0,w3_f7_c6
5.0,Lpp WT,0.464649,0.13683599999999999,126.914,336.024,2.0,4.28771,1.0,w3_f7_c6
8.0,Lpp WT,0.47169300000000003,0.12236300000000001,122.11200000000001,380.028,7.0,0.9169229999999999,1.0,w3_f7_c6
9.0,Lpp WT,0.467909,0.133332,134.79,373.73,4.0,15.4218,1.0,w3_f7_c6
1.0,Lpp WT,0.42521000000000003,0.279927,120.214,302.509,2.0,4.3051699999999995,1.0,w3_f7_c7
2.0,Lpp WT,0.39505500000000005,0.29687800000000003,121.027,295.449,2.0,4.34883,1.0,w3_f7_c7
3.0,Lpp WT,0.425804,0.225938,120.527,245.835,3.0,1.56314,1.0,w3_f7_c7
4.0,Lpp WT,0.417083,0.263177,120.507,408.798,5.0,3.3533199999999996,1.0,w3_f7_c7
5.0,Lpp WT,0.42715200000000003,0.24427,120.325,416.171,4.0,4.08686,1.0,w3_f7_c7
6.0,Lpp WT,0.438828,0.21345100000000003,121.316,406.593,5.0,3.9820699999999998,1.0,w3_f7_c7
7.0,Lpp WT,0.46829,0.162388,120.741,401.642,8.0,7.05594,1.0,w3_f7_c7
8.0,Lpp WT,0.475771,0.141096,120.885,407.10900000000004,8.0,4.94265,1.0,w3_f7_c7
9.0,Lpp WT,0.442695,0.196525,121.945,435.584,7.0,11.8763,1.0,w3_f7_c7
10.0,Lpp WT,0.469542,0.152515,121.65799999999999,451.005,11.0,10.9157,1.0,w3_f7_c7
11.0,Lpp WT,0.462967,0.17641300000000001,121.712,463.214,6.0,10.6014,1.0,w3_f7_c7
12.0,Lpp WT,0.426476,0.236384,121.65,599.734,5.0,9.553460000000001,1.0,w3_f7_c7
13.0,Lpp WT,0.42596300000000004,0.223796,121.461,452.841,3.0,8.29597,1.0,w3_f7_c7
14.0,Lpp WT,0.42394899999999996,0.256535,121.413,426.87,3.0,19.0982,1.0,w3_f7_c7
16.0,Lpp WT,0.451521,0.20715100000000003,122.09299999999999,500.64,5.0,17.6748,1.0,w3_f7_c7
17.0,Lpp WT,0.439428,0.21620999999999999,121.54899999999999,463.224,7.0,20.4954,1.0,w3_f7_c7
1.0,Lpp WT,0.41189,0.300534,125.71600000000001,242.14700000000002,2.0,3.10881,1.0,w3_f7_c8
2.0,Lpp WT,0.39905300000000005,0.344539,125.87899999999999,287.465,2.0,2.7333,1.0,w3_f7_c8
3.0,Lpp WT,0.414537,0.31349,125.67200000000001,321.60200000000003,2.0,2.49752,1.0,w3_f7_c8
4.0,Lpp WT,0.44238500000000003,0.225138,125.288,335.626,2.0,2.98655,1.0,w3_f7_c8
5.0,Lpp WT,0.45183199999999996,0.21204800000000001,125.12299999999999,352.31,2.0,3.11754,1.0,w3_f7_c8
6.0,Lpp WT,0.449273,0.19639600000000002,125.709,353.399,2.0,3.8772699999999998,1.0,w3_f7_c8
7.0,Lpp WT,0.464991,0.159278,125.455,359.89099999999996,2.0,4.3051699999999995,1.0,w3_f7_c8
8.0,Lpp WT,0.470617,0.143262,127.09100000000001,361.647,3.0,3.135,1.0,w3_f7_c8
9.0,Lpp WT,0.44681899999999997,0.179493,125.226,364.80699999999996,2.0,4.5060199999999995,1.0,w3_f7_c8
10.0,Lpp WT,0.470891,0.146071,124.521,364.08,2.0,4.174180000000001,1.0,w3_f7_c8
12.0,Lpp WT,0.45069899999999996,0.2084,124.381,465.60900000000004,2.0,4.48856,1.0,w3_f7_c8
16.0,Lpp WT,0.48590200000000006,0.12276199999999998,127.14,481.38,1.0,3.74629,1.0,w3_f7_c8
17.0,Lpp WT,0.511885,0.10348800000000001,241.726,1511.38,5.0,19.299,1.0,w3_f7_c8
1.0,Lpp WT,0.465438,0.285066,116.663,384.092,1.0,1.03045,1.0,w3_f7_c9
2.0,Lpp WT,0.413336,0.39123,117.54700000000001,532.775,1.0,1.01298,1.0,w3_f7_c9
3.0,Lpp WT,0.44375,0.298109,116.834,645.085,1.0,1.0217100000000001,1.0,w3_f7_c9
4.0,Lpp WT,0.443241,0.262063,116.65899999999999,778.4639999999999,0.0,0.0,0.0,w3_f7_c9
5.0,Lpp WT,0.45416599999999996,0.255215,116.199,937.118,0.0,0.0,0.0,w3_f7_c9
6.0,Lpp WT,0.49491,0.220671,190.53400000000002,996.921,0.0,0.0,0.0,w3_f7_c9
7.0,Lpp WT,0.48729300000000003,0.205184,214.55900000000003,1118.12,0.0,0.0,0.0,w3_f7_c9
8.0,Lpp WT,0.504063,0.17038299999999998,221.00900000000001,1079.31,0.0,0.0,0.0,w3_f7_c9
9.0,Lpp WT,0.527541,0.0810088,203.31900000000002,1529.04,0.0,0.0,0.0,w3_f7_c9
1.0,Lpp WT,0.37513,0.338848,123.303,227.543,2.0,6.30494,1.0,w3_f7_c10
2.0,Lpp WT,0.404354,0.31760700000000003,173.519,241.108,0.0,0.0,0.0,w3_f7_c10
3.0,Lpp WT,0.411591,0.302856,196.058,234.08900000000003,0.0,0.0,0.0,w3_f7_c10
4.0,Lpp WT,0.402594,0.334017,182.04,252.842,3.0,3.9209400000000003,1.0,w3_f7_c10
5.0,Lpp WT,0.391782,0.328572,150.667,248.704,0.0,0.0,0.0,w3_f7_c10
6.0,Lpp WT,0.525471,0.05189019999999999,590.658,1115.79,0.0,0.0,0.0,w3_f7_c10
7.0,Lpp WT,0.5181979999999999,0.0635606,850.857,1512.49,0.0,0.0,0.0,w3_f7_c10
8.0,Lpp WT,0.523854,0.0724742,975.17,1528.22,0.0,0.0,0.0,w3_f7_c10
9.0,Lpp WT,0.51513,0.0923087,1098.57,1902.02,4.0,1.0479100000000001,1.0,w3_f7_c10
10.0,Lpp WT,0.5144270000000001,0.0784442,1047.95,2257.08,4.0,0.899458,1.0,w3_f7_c10
11.0,Lpp WT,0.5117689999999999,0.0878858,1066.97,2455.53,5.0,1.6068,1.0,w3_f7_c10
12.0,Lpp WT,0.503596,0.13005799999999998,1143.99,2541.87,11.0,7.38778,1.0,w3_f7_c10
13.0,Lpp WT,0.5094810000000001,0.115472,1150.45,2466.9,5.0,5.309419999999999,1.0,w3_f7_c10
14.0,Lpp WT,0.507421,0.13278199999999998,1185.95,2529.96,6.0,8.79373,1.0,w3_f7_c10
15.0,Lpp WT,0.5044489999999999,0.136242,1198.1,2591.2,10.0,7.335380000000001,1.0,w3_f7_c10
16.0,Lpp WT,0.506351,0.11678599999999999,1205.21,2644.56,6.0,7.2655199999999995,1.0,w3_f7_c10
