rower,coler_name,parameter_1,t,field,N,x,y,bbox,pos_x_um,pos_y_um,Bacteria,age_s,disp_x_um,disp_y_um,track_point_x,track_point_y,speed_um_s,well_id,cell_lbl
4,5,1,1,2,21,651,571,"[548,489,757,735]",-636.83,1238.69,Lpp WT,0.0,0.0,0.0,649,593,0.000870278,1,w1_f2_c21
4,5,1,11,2,21,720,434,"[643,353,798,529]",-630.22,1253.06,Lpp WT,36006.3,6.63483,-14.3911,720,439,0.0015293,1,w1_f2_c21
4,5,1,12,2,21,733,440,"[644,257,888,608]",-627.26,1251.49,Lpp WT,39602.2,9.53173,-12.8024,751,456,0.000951716,1,w1_f2_c21
4,5,1,13,2,21,718,432,"[635,352,801,553]",-630.67,1252.56,Lpp WT,43203.8,6.16759,-13.9238,715,444,0.000521335,1,w1_f2_c21
4,5,1,14,2,21,716,438,"[639,357,800,533]",-630.56,1252.75,Lpp WT,46805.0,6.26104,-14.1107,716,442,0.000234266,1,w1_f2_c21
4,5,1,15,2,21,715,437,"[636,354,796,585]",-631.02,1251.4,Lpp WT,50402.9,5.7938,-12.709,711,457,0.000292341,1,w1_f2_c21
4,5,1,16,2,21,711,430,"[633,347,793,587]",-631.29,1251.97,Lpp WT,54003.5,5.51345,-13.2697,708,451,0.000267824,1,w1_f2_c21
4,5,1,17,2,21,717,419,"[638,301,805,593]",-630.88,1253.2,Lpp WT,57603.4,5.9807,-14.4845,713,438,0.000361568,1,w1_f2_c21
4,5,1,2,2,21,660,560,"[577,479,759,660]",-635.47,1241.48,Lpp WT,3601.56,1.40173,-2.80345,664,563,0.000593106,1,w1_f2_c21
4,5,1,3,2,21,668,568,"[586,486,767,656]",-634.31,1241.27,Lpp WT,7201.41,2.52311,-2.61655,676,565,0.000309886,1,w1_f2_c21
4,5,1,4,2,21,690,548,"[594,468,789,664]",-633.28,1241.63,Lpp WT,10799.8,3.55104,-2.99035,687,561,0.000350487,1,w1_f2_c21
4,5,1,5,2,21,689,570,"[602,483,778,692]",-633.54,1240.3,Lpp WT,14400.8,3.27069,-1.58862,684,576,0.000523818,1,w1_f2_c21
4,5,1,6,2,21,695,554,"[617,471,779,643]",-632.46,1242.33,Lpp WT,17999.4,4.39207,-3.64449,696,554,0.000563714,1,w1_f2_c21
4,5,1,7,2,21,699,549,"[610,470,780,696]",-633.07,1240.77,Lpp WT,21602.7,3.73794,-2.05586,689,571,0.000361584,1,w1_f2_c21
4,5,1,8,2,21,682,562,"[597,472,775,667]",-633.4,1241.53,Lpp WT,25202.6,3.45759,-2.8969,686,562,0.000310319,1,w1_f2_c21
4,5,1,9,2,21,678,566,"[597,463,767,707]",-634.1,1240.47,Lpp WT,28802.6,2.71,-1.77552,678,574,0.00134766,1,w1_f2_c21
4,5,1,1,2,22,2015,952,"[1824,806,2158,1100]",-509.07,1204.96,Lpp WT,0.0,0.0,0.0,2016,954,0.0,1,w1_f2_c22
4,5,1,2,2,22,2015,952,"[1824,806,2158,1100]",-509.07,1204.96,Lpp WT,3601.56,0.0,0.0,2016,954,0.000417872,1,w1_f2_c22
4,5,1,3,2,22,2022,935,"[1875,777,2158,1114]",-506.36,1206.26,Lpp WT,7201.41,2.71,-1.30828,2045,940,0.000522721,1,w1_f2_c22
4,5,1,4,2,22,2036,954,"[1871,778,2158,1104]",-505.62,1206.39,Lpp WT,10799.8,3.45759,-1.40173,2053,939,0.000191723,1,w1_f2_c22
4,5,1,5,2,22,2033,924,"[1904,788,2158,1117]",-505.11,1206.07,Lpp WT,14400.8,4.01828,-1.12138,2059,942,0.000105426,1,w1_f2_c22
4,5,1,6,2,22,2039,942,"[1920,773,2158,1122]",-505.18,1205.98,Lpp WT,17999.4,3.92483,-1.02793,2058,943,1.835e-05,1,w1_f2_c22
4,5,1,7,2,22,2039,942,"[1920,773,2158,1122]",-505.18,1205.98,Lpp WT,21602.7,3.92483,-1.02793,2058,943,6.98629e-05,1,w1_f2_c22
4,5,1,8,2,22,2046,921,"[1931,775,2158,1108]",-505.32,1206.43,Lpp WT,25202.6,3.73794,-1.49517,2056,938,0.000213254,1,w1_f2_c22
4,5,1,9,2,22,2044,948,"[1929,777,2158,1078]",-505.27,1207.51,Lpp WT,28802.6,3.83138,-2.52311,2057,927,0.000286717,1,w1_f2_c22
4,5,1,1,2,23,895,966,"[748,863,1029,1098]",-614.89,1201.91,Lpp WT,0.0,0.0,0.0,884,987,0.00151049,1,w1_f2_c23
4,5,1,11,2,23,735,890,"[537,760,1092,1026]",-620.21,1211.62,Lpp WT,36006.3,-5.32656,-9.71863,827,883,0.00105672,1,w1_f2_c23
4,5,1,12,2,23,790,880,"[538,738,1101,1043]",-619.95,1210.62,Lpp WT,39602.2,-5.04621,-8.78415,830,893,0.000255251,1,w1_f2_c23
4,5,1,13,2,23,736,890,"[532,759,1092,1060]",-620.56,1211.23,Lpp WT,43203.8,-5.70035,-9.34484,823,887,0.000206645,1,w1_f2_c23
4,5,1,14,2,23,741,892,"[575,760,1092,1066]",-620.33,1210.67,Lpp WT,46805.0,-5.42001,-8.78415,826,893,0.00116454,1,w1_f2_c23
4,5,1,15,2,23,820,951,"[332,725,1087,1196]",-626.91,1206.59,Lpp WT,50402.9,-12.0548,-4.76587,755,936,0.00229451,1,w1_f2_c23
4,5,1,16,2,23,773,868,"[613,734,1085,1062]",-619.63,1211.48,Lpp WT,54003.5,-4.76587,-9.62518,833,884,0.00123498,1,w1_f2_c23
4,5,1,17,2,23,775,870,"[614,736,1084,1057]",-619.55,1211.62,Lpp WT,57603.4,-4.67242,-9.71863,834,883,3.67116e-05,1,w1_f2_c23
4,5,1,2,2,23,838,982,"[566,808,1054,1156]",-620.29,1202.29,Lpp WT,3601.56,-5.42001,-0.467242,826,982,0.000796457,1,w1_f2_c23
4,5,1,3,2,23,882,977,"[538,813,1064,1158]",-620.62,1202.25,Lpp WT,7201.41,-5.70035,-0.373794,823,983,0.00014491,1,w1_f2_c23
4,5,1,4,2,23,887,978,"[585,819,1069,1162]",-619.84,1202.28,Lpp WT,10799.8,-4.95276,-0.373794,831,983,0.000285563,1,w1_f2_c23
4,5,1,5,2,23,820,970,"[550,828,1055,1121]",-621.1,1202.21,Lpp WT,14400.8,-6.26104,-0.373794,817,983,0.000257398,1,w1_f2_c23
4,5,1,6,2,23,786,969,"[548,829,1068,1133]",-621.39,1201.77,Lpp WT,17999.4,-6.54139,0.0934484,814,988,0.000127561,1,w1_f2_c23
4,5,1,7,2,23,767,971,"[546,835,1054,1124]",-621.42,1202.11,Lpp WT,21602.7,-6.54139,-0.280345,814,984,0.000236277,1,w1_f2_c23
4,5,1,8,2,23,748,982,"[518,853,1062,1132]",-622.42,1201.31,Lpp WT,25202.6,-7.56932,0.56069,803,993,0.000295362,1,w1_f2_c23
4,5,1,9,2,23,701,1000,"[501,864,1055,1125]",-623.22,1201.63,Lpp WT,28802.6,-8.31691,0.280345,795,990,0.00103992,1,w1_f2_c23
4,5,1,1,2,24,435,1004,"[315,945,502,1063]",-658.62,1200.81,Lpp WT,0.0,0.0,0.0,416,998,0.00127773,1,w1_f2_c24
4,5,1,2,2,24,464,996,"[326,880,586,1081]",-654.17,1201.89,Lpp WT,3601.56,4.48552,-1.02793,464,987,0.00147647,1,w1_f2_c24
4,5,1,3,2,24,417,1051,"[348,955,471,1109]",-658.66,1197.93,Lpp WT,7201.41,-0.0934484,2.8969,415,1029,0.00172669,1,w1_f2_c24
4,5,1,4,2,24,484,1030,"[351,916,592,1125]",-652.33,1198.69,Lpp WT,10799.8,6.26104,2.14931,483,1021,0.00110281,1,w1_f2_c24
4,5,1,5,2,24,465,1035,"[353,911,589,1150]",-652.71,1197.2,Lpp WT,14400.8,5.88725,3.64449,479,1037,0.000517077,1,w1_f2_c24
4,5,1,6,2,24,464,1018,"[356,930,555,1122]",-654.24,1198.77,Lpp WT,17999.4,4.39207,2.05586,463,1020,0.000407526,1,w1_f2_c24
4,5,1,7,2,24,457,1017,"[372,935,582,1100]",-653.81,1199.39,Lpp WT,21602.7,4.76587,1.40173,467,1013,0.000478123,1,w1_f2_c24
4,5,1,8,2,24,455,1046,"[351,952,551,1128]",-654.75,1196.95,Lpp WT,25202.6,3.83138,3.92483,457,1040,0.000747405,1,w1_f2_c24
4,5,1,1,2,25,1493,1314,"[1392,1209,1609,1480]",-557.44,1169.14,Lpp WT,0.0,0.0,0.0,1499,1337,0.000320943,1,w1_f2_c25
4,5,1,2,2,25,1496,1299,"[1395,1188,1604,1466]",-557.1,1170.25,Lpp WT,3601.56,0.280345,-1.12138,1502,1325,0.000239441,1,w1_f2_c25
4,5,1,3,2,25,1505,1322,"[1381,1183,1613,1482]",-557.01,1169.7,Lpp WT,7201.41,0.373794,-0.56069,1503,1331,0.000107996,1,w1_f2_c25
4,5,1,4,2,25,1507,1327,"[1389,1174,1614,1478]",-556.97,1169.91,Lpp WT,10799.8,0.467242,-0.747587,1504,1329,0.000111118,1,w1_f2_c25
4,5,1,5,2,25,1503,1310,"[1389,1175,1611,1479]",-557.13,1170.5,Lpp WT,14400.8,0.280345,-1.30828,1502,1323,0.00116501,1,w1_f2_c25
4,5,1,6,2,25,1497,1325,"[1377,1169,1720,1615]",-555.24,1162.9,Lpp WT,17999.4,2.14931,6.26104,1522,1404,0.00162227,1,w1_f2_c25
4,5,1,7,2,25,1584,1450,"[1322,1176,1783,1696]",-554.58,1159.02,Lpp WT,21602.7,2.80345,10.0924,1529,1445,0.00111891,1,w1_f2_c25
4,5,1,8,2,25,1504,1321,"[1332,1180,1604,1687]",-558.03,1161.4,Lpp WT,25202.6,-0.654139,7.75622,1492,1420,0.00220218,1,w1_f2_c25
4,5,1,9,2,25,1498,1311,"[1396,1165,1603,1436]",-557.9,1173.11,Lpp WT,28802.6,-0.467242,-3.92483,1494,1295,0.00324518,1,w1_f2_c25
4,5,1,1,2,26,2053,1629,"[1923,1513,2158,1766]",-505.23,1141.13,Lpp WT,0.0,0.0,0.0,2057,1637,0.000503793,1,w1_f2_c26
4,5,1,11,2,26,2047,1522,"[1923,1392,2158,1684]",-504.93,1150.74,Lpp WT,36006.3,0.373794,-9.62518,2061,1534,0.00110834,1,w1_f2_c26
4,5,1,12,2,26,2060,1585,"[1936,1390,2158,1693]",-504.33,1150.22,Lpp WT,39602.2,0.934484,-9.06449,2067,1540,0.000412153,1,w1_f2_c26
4,5,1,13,2,26,2076,1565,"[1992,1434,2158,1670]",-502.41,1149.3,Lpp WT,43203.8,2.8969,-8.13001,2088,1550,0.000603499,1,w1_f2_c26
4,5,1,2,2,26,2057,1624,"[1903,1504,2158,1733]",-505.62,1142.88,Lpp WT,3601.56,-0.373794,-1.77552,2053,1618,0.000371592,1,w1_f2_c26
4,5,1,3,2,26,2049,1611,"[1941,1497,2158,1769]",-504.84,1142.71,Lpp WT,7201.41,0.467242,-1.58862,2062,1620,0.000353727,1,w1_f2_c26
4,5,1,4,2,26,2045,1641,"[1911,1509,2158,1765]",-505.38,1141.11,Lpp WT,10799.8,-0.0934484,0.0,2056,1637,0.000549823,1,w1_f2_c26
4,5,1,5,2,26,2052,1663,"[1935,1546,2158,1776]",-505.02,1138.89,Lpp WT,14400.8,0.280345,2.24276,2060,1661,0.000460924,1,w1_f2_c26
4,5,1,6,2,26,2053,1685,"[1922,1506,2158,1804]",-505.49,1139.84,Lpp WT,17999.4,-0.186897,1.30828,2055,1651,0.000214945,1,w1_f2_c26
4,5,1,7,2,26,2041,1647,"[1922,1516,2158,1795]",-505.87,1139.62,Lpp WT,21602.7,-0.654139,1.49517,2050,1653,0.000199595,1,w1_f2_c26
4,5,1,8,2,26,2040,1651,"[1915,1490,2158,1796]",-505.89,1140.58,Lpp WT,25202.6,-0.654139,0.56069,2050,1643,0.00026023,1,w1_f2_c26
4,5,1,9,2,26,2036,1655,"[1895,1500,2158,1812]",-506.05,1139.66,Lpp WT,28802.6,-0.747587,1.49517,2049,1653,0.00112146,1,w1_f2_c26
4,5,1,2,2,27,1680,169,"[1537,63,1784,278]",-541.17,1276.66,Lpp WT,0.0,0.0,0.0,1673,187,0.000473706,1,w1_f2_c27
4,5,1,3,2,27,1704,190,"[1497,1,1793,272]",-540.85,1278.29,Lpp WT,3599.86,0.280345,-1.68207,1676,169,0.00100887,1,w1_f2_c27
4,5,1,4,2,27,1614,132,"[1457,1,1783,273]",-545.0,1282.0,Lpp WT,7198.25,-3.83138,-5.42001,1632,129,0.00167274,1,w1_f2_c27
4,5,1,5,2,27,1686,170,"[1540,75,1778,263]",-541.15,1276.81,Lpp WT,10799.2,0.0,-0.186897,1673,185,0.00120635,1,w1_f2_c27
4,5,1,6,2,27,1680,187,"[1532,75,1886,287]",-539.02,1277.24,Lpp WT,14397.9,2.14931,-0.654139,1696,180,0.00130012,1,w1_f2_c27
4,5,1,7,2,27,1597,128,"[1467,1,1820,261]",-545.12,1280.9,Lpp WT,18001.1,-4.01828,-4.29863,1630,141,0.00142404,1,w1_f2_c27
4,5,1,8,2,27,1584,113,"[1459,1,1728,258]",-547.96,1282.27,Lpp WT,21601.1,-6.82173,-5.6069,1600,127,0.000632427,1,w1_f2_c27
4,5,1,9,2,27,1582,110,"[1465,1,1700,248]",-548.89,1283.31,Lpp WT,25201.0,-7.75622,-6.72828,1590,115,0.000405479,1,w1_f2_c27
4,5,1,4,2,28,1439,568,"[1337,475,1540,709]",-561.97,1240.26,Lpp WT,0.0,0.0,0.0,1450,576,0.000106999,1,w1_f2_c28
4,5,1,5,2,28,1442,548,"[1354,454,1532,707]",-561.58,1240.41,Lpp WT,3600.95,0.373794,-0.0934484,1454,575,0.00021142,1,w1_f2_c28
4,5,1,6,2,28,1444,582,"[1357,482,1534,716]",-561.85,1239.23,Lpp WT,7199.63,0.186897,1.02793,1452,587,0.000320435,1,w1_f2_c28
4,5,1,7,2,28,1447,573,"[1361,474,1541,705]",-561.24,1240.3,Lpp WT,10802.9,0.747587,0.0,1458,576,0.000216044,1,w1_f2_c28
4,5,1,8,2,28,1444,561,"[1359,449,1541,717]",-561.11,1240.64,Lpp WT,14402.8,0.841035,-0.373794,1459,572,0.000443969,1,w1_f2_c28
4,5,1,9,2,28,1448,576,"[1364,486,1577,714]",-560.11,1238.05,Lpp WT,18002.8,1.86897,2.24276,1470,600,0.000780905,1,w1_f2_c28
4,5,1,11,2,29,1649,73,"[1514,1,1919,145]",-536.41,1288.51,Lpp WT,21605.5,0.186897,2.24276,1724,60,0.000862438,1,w1_f2_c29
4,5,1,5,2,29,1712,40,"[1667,1,1771,83]",-536.6,1290.7,Lpp WT,0.0,0.0,0.0,1722,36,0.00150745,1,w1_f2_c29
4,5,1,6,2,29,1766,47,"[1666,1,1898,93]",-531.21,1289.67,Lpp WT,3598.69,5.32656,1.02793,1779,47,0.00109011,1,w1_f2_c29
4,5,1,7,2,29,1797,71,"[1636,1,2022,171]",-528.86,1289.0,Lpp WT,7201.94,7.66277,1.68207,1804,54,0.00126155,1,w1_f2_c29
4,5,1,8,2,29,1769,87,"[1635,1,1865,259]",-532.66,1283.55,Lpp WT,10801.9,3.92483,7.19553,1764,113,0.00102654,1,w1_f2_c29
4,5,1,9,2,29,1775,127,"[1632,1,1917,253]",-532.11,1283.99,Lpp WT,14401.8,4.48552,6.72828,1770,108,0.000642615,1,w1_f2_c29
4,5,1,0,2,3,1176,120,"[998,1,1497,347]",-579.84,1280.64,Lpp WT,0.0,0.0,0.0,1259,144,0.00119681,1,w1_f2_c3
4,5,1,1,2,3,1322,229,"[991,1,1461,331]",-582.65,1277.33,Lpp WT,3599.36,-2.80345,3.27069,1229,179,0.00070285,1,w1_f2_c3
4,5,1,11,2,3,1304,105,"[1118,1,1461,210]",-576.51,1284.97,Lpp WT,39605.6,3.36414,-4.29863,1295,98,0.00102712,1,w1_f2_c3
4,5,1,12,2,3,1291,114,"[1086,1,1471,229]",-577.36,1284.6,Lpp WT,43201.6,2.52311,-3.92483,1286,102,0.000211006,1,w1_f2_c3
4,5,1,13,2,3,1265,114,"[1111,1,1453,228]",-577.81,1284.22,Lpp WT,46803.2,2.05586,-3.55104,1281,106,0.000277682,1,w1_f2_c3
4,5,1,14,2,3,1306,114,"[1136,1,1464,228]",-576.35,1284.17,Lpp WT,50404.4,3.45759,-3.55104,1296,106,0.00041652,1,w1_f2_c3
4,5,1,15,2,3,1298,114,"[1088,1,1464,227]",-577.83,1284.73,Lpp WT,54002.3,1.96242,-4.11173,1280,100,0.000351646,1,w1_f2_c3
4,5,1,16,2,3,1324,101,"[1129,1,1457,211]",-576.89,1284.79,Lpp WT,57602.9,2.8969,-4.11173,1290,100,0.000234414,1,w1_f2_c3
4,5,1,17,2,3,1286,107,"[1125,1,1469,215]",-576.22,1284.88,Lpp WT,61202.7,3.64449,-4.20518,1298,99,0.000209288,1,w1_f2_c3
4,5,1,2,2,3,1223,187,"[1028,1,1445,323]",-583.03,1278.03,Lpp WT,7200.91,-3.17724,2.61655,1225,172,0.000256504,1,w1_f2_c3
4,5,1,3,2,3,1214,191,"[996,15,1450,337]",-583.42,1276.99,Lpp WT,10800.8,-3.55104,3.64449,1221,183,0.00022765,1,w1_f2_c3
4,5,1,4,2,3,1209,191,"[993,1,1503,317]",-582.92,1277.28,Lpp WT,14399.2,-3.0838,3.36414,1226,180,0.000540984,1,w1_f2_c3
4,5,1,5,2,3,1244,202,"[1095,84,1442,311]",-580.05,1275.61,Lpp WT,18000.1,-0.186897,5.04621,1257,198,0.00100561,1,w1_f2_c3
4,5,1,6,2,3,1238,191,"[1042,55,1389,309]",-583.59,1277.14,Lpp WT,21598.8,-3.73794,3.45759,1219,181,0.000888326,1,w1_f2_c3
4,5,1,7,2,3,1228,205,"[1091,57,1401,323]",-581.29,1276.07,Lpp WT,25202.0,-1.49517,4.57897,1243,193,0.00111452,1,w1_f2_c3
4,5,1,8,2,3,1235,172,"[997,1,1468,325]",-581.09,1281.61,Lpp WT,28802.0,-1.21483,-0.934484,1246,134,0.00139192,1,w1_f2_c3
4,5,1,9,2,3,1245,198,"[1004,1,1408,315]",-584.44,1278.55,Lpp WT,32401.9,-4.57897,2.05586,1210,166,0.00135817,1,w1_f2_c3
4,5,1,5,2,30,1559,104,"[1467,1,1697,212]",-550.43,1285.46,Lpp WT,0.0,0.0,0.0,1574,92,0.00222548,1,w1_f2_c30
4,5,1,6,2,30,1543,100,"[1256,1,1697,218]",-558.21,1287.08,Lpp WT,3598.69,-7.84966,-1.58862,1490,75,0.00222548,1,w1_f2_c30
4,5,1,11,2,31,365,1140,"[222,1020,500,1299]",-663.86,1186.26,Lpp WT,21605.5,4.11173,-5.70035,360,1154,0.00100033,1,w1_f2_c31
4,5,1,12,2,31,383,1135,"[238,1015,544,1273]",-661.99,1186.68,Lpp WT,25201.5,5.9807,-6.07414,380,1150,0.00037574,1,w1_f2_c31
4,5,1,13,2,31,389,1139,"[238,1011,551,1267]",-661.7,1187.42,Lpp WT,28803.1,6.26104,-6.82173,383,1142,0.000255902,1,w1_f2_c31
4,5,1,14,2,31,355,1137,"[196,1017,573,1274]",-662.62,1186.89,Lpp WT,32404.3,5.32656,-6.35449,373,1147,0.000267585,1,w1_f2_c31
4,5,1,15,2,31,355,1143,"[176,1011,565,1290]",-663.37,1187.39,Lpp WT,36002.2,4.57897,-6.82173,365,1142,0.000204571,1,w1_f2_c31
4,5,1,16,2,31,378,1122,"[203,991,580,1291]",-662.8,1187.59,Lpp WT,39602.8,5.13966,-7.00863,371,1140,0.000262845,1,w1_f2_c31
4,5,1,17,2,31,383,1124,"[185,1002,548,1284]",-664.03,1187.14,Lpp WT,43202.6,3.92483,-6.54139,358,1145,0.000361568,1,w1_f2_c31
4,5,1,5,2,31,309,1217,"[245,1159,384,1274]",-667.93,1180.6,Lpp WT,0.0,0.0,0.0,316,1215,0.00135877,1,w1_f2_c31
4,5,1,6,2,31,321,1216,"[260,1154,478,1325]",-663.52,1178.41,Lpp WT,3598.69,4.39207,2.14931,363,1238,0.000707966,1,w1_f2_c31
4,5,1,7,2,31,370,1242,"[263,1154,471,1341]",-663.68,1178.17,Lpp WT,7201.94,4.29863,2.33621,362,1240,0.000234134,1,w1_f2_c31
4,5,1,8,2,31,354,1219,"[259,1146,491,1341]",-662.47,1179.07,Lpp WT,10801.9,5.51345,1.49517,375,1231,0.000453185,1,w1_f2_c31
4,5,1,9,2,31,391,1243,"[244,1125,524,1365]",-661.25,1177.79,Lpp WT,14401.8,6.72828,2.80345,388,1245,0.000988793,1,w1_f2_c31
4,5,1,6,2,32,1659,1333,"[1623,1285,1707,1395]",-541.81,1169.03,Lpp WT,0.0,0.0,0.0,1666,1338,0.000592532,1,w1_f2_c32
4,5,1,7,2,32,1632,1335,"[1581,1298,1737,1429]",-542.65,1167.13,Lpp WT,3603.26,-0.841035,1.96242,1657,1359,0.000592532,1,w1_f2_c32
4,5,1,7,2,33,555,71,"[462,1,658,142]",-645.38,1288.06,Lpp WT,0.0,0.0,0.0,558,65,0.00011609,1,w1_f2_c33
4,5,1,8,2,33,539,73,"[452,1,659,146]",-645.73,1287.85,Lpp WT,3599.92,-0.373794,0.186897,554,67,0.000111559,1,w1_f2_c33
4,5,1,9,2,33,534,73,"[448,1,655,146]",-646.07,1287.96,Lpp WT,7199.88,-0.747587,0.0934484,550,66,0.000107028,1,w1_f2_c33
4,5,1,7,2,34,1517,991,"[1420,898,1632,1145]",-555.97,1198.56,Lpp WT,0.0,0.0,0.0,1514,1022,,1,w1_f2_c34
4,5,1,8,2,35,1951,51,"[1793,1,2099,102]",-514.43,1290.03,Lpp WT,0.0,0.0,0.0,1959,44,0.00146704,1,w1_f2_c35
4,5,1,9,2,35,2033,62,"[1869,1,2158,124]",-509.29,1288.77,Lpp WT,3599.96,5.13966,1.21483,2014,57,0.00146704,1,w1_f2_c35
4,5,1,11,2,36,1559,918,"[1413,789,1821,1064]",-546.54,1207.49,Lpp WT,10803.7,4.20518,-9.81208,1615,927,0.00111655,1,w1_f2_c36
4,5,1,12,2,36,1608,937,"[1447,792,1787,1078]",-546.79,1206.83,Lpp WT,14399.6,4.01828,-9.15794,1613,934,0.000904187,1,w1_f2_c36
4,5,1,13,2,36,1596,942,"[1419,795,1816,1287]",-548.32,1201.18,Lpp WT,18001.2,2.42966,-3.55104,1596,994,0.00183557,1,w1_f2_c36
4,5,1,14,2,36,1576,911,"[1453,794,1814,1034]",-546.3,1208.31,Lpp WT,21602.4,4.48552,-10.6531,1618,918,0.00230216,1,w1_f2_c36
4,5,1,15,2,36,1602,937,"[1415,790,1821,1311]",-548.58,1199.41,Lpp WT,25200.3,2.14931,-1.77552,1593,1013,0.00259892,1,w1_f2_c36
4,5,1,16,2,36,1574,906,"[1448,766,1813,1058]",-547.32,1208.86,Lpp WT,28800.9,3.45759,-11.2138,1607,912,0.00158611,1,w1_f2_c36
4,5,1,17,2,36,1686,927,"[1452,791,1816,1055]",-545.55,1208.21,Lpp WT,32400.8,5.23311,-10.5597,1626,919,0.00052563,1,w1_f2_c36
4,5,1,8,2,36,1530,1030,"[1379,897,1788,1183]",-550.81,1197.62,Lpp WT,0.0,0.0,0.0,1570,1032,0.000290221,1,w1_f2_c36
4,5,1,9,2,36,1569,1048,"[1374,896,1789,1205]",-550.27,1196.72,Lpp WT,3599.96,0.467242,0.934484,1575,1042,0.00114988,1,w1_f2_c36
4,5,1,11,2,37,16,98,"[1,42,32,145]",-696.21,1285.32,Lpp WT,0.0,0.0,0.0,14,94,,1,w1_f2_c37
4,5,1,11,2,38,229,906,"[10,612,414,1098]",-677.8,1213.89,Lpp WT,0.0,0.0,0.0,211,858,0.000174327,1,w1_f2_c38
4,5,1,12,2,38,230,910,"[12,579,415,1094]",-678.04,1214.44,Lpp WT,3595.96,-0.280345,-0.56069,208,852,0.000128152,1,w1_f2_c38
4,5,1,13,2,38,226,905,"[7,607,410,1098]",-678.16,1214.15,Lpp WT,7197.54,-0.373794,-0.280345,207,855,0.000124101,1,w1_f2_c38
4,5,1,14,2,38,224,908,"[6,578,412,1102]",-678.58,1214.6,Lpp WT,10798.8,-0.841035,-0.654139,202,851,9.60967e-05,1,w1_f2_c38
4,5,1,15,2,38,216,898,"[9,605,410,1093]",-678.48,1214.55,Lpp WT,14396.6,-0.747587,-0.654139,203,851,0.000205967,1,w1_f2_c38
4,5,1,16,2,38,207,884,"[5,604,370,1093]",-679.79,1215.08,Lpp WT,17997.3,-2.05586,-1.12138,189,846,0.000398135,1,w1_f2_c38
4,5,1,17,2,38,211,885,"[7,573,351,1094]",-680.3,1216.48,Lpp WT,21597.1,-2.52311,-2.52311,184,831,0.000410448,1,w1_f2_c38
4,5,1,11,2,39,856,1090,"[721,963,978,1198]",-617.21,1194.1,Lpp WT,0.0,0.0,0.0,859,1070,0.000970261,1,w1_f2_c39
4,5,1,12,2,39,855,1117,"[717,1014,989,1238]",-617.7,1190.67,Lpp WT,3595.96,-0.467242,3.45759,854,1107,0.000913399,1,w1_f2_c39
4,5,1,13,2,39,863,1087,"[724,971,976,1197]",-617.75,1193.7,Lpp WT,7197.54,-0.56069,0.373794,853,1074,0.000480231,1,w1_f2_c39
4,5,1,14,2,39,855,1093,"[723,971,973,1200]",-617.73,1193.4,Lpp WT,10798.8,-0.56069,0.747587,853,1078,0.000103797,1,w1_f2_c39
4,5,1,0,2,4,983,498,"[895,428,1057,568]",-606.54,1247.58,Lpp WT,0.0,0.0,0.0,973,498,,1,w1_f2_c4
4,5,1,11,2,40,1524,1176,"[1412,1048,1637,1326]",-554.56,1183.21,Lpp WT,0.0,0.0,0.0,1529,1187,0.000649677,1,w1_f2_c40
4,5,1,12,2,40,1541,1171,"[1421,1036,1695,1332]",-552.78,1184.62,Lpp WT,3595.96,1.86897,-1.40173,1549,1172,0.000649677,1,w1_f2_c40
4,5,1,13,2,41,1514,511,"[1403,396,1572,579]",-557.82,1249.23,Lpp WT,0.0,0.0,0.0,1495,480,0.000202669,1,w1_f2_c41
4,5,1,14,2,41,1515,509,"[1431,401,1573,579]",-557.32,1248.69,Lpp WT,3601.21,0.467242,0.56069,1500,486,0.000159432,1,w1_f2_c41
4,5,1,15,2,41,1519,508,"[1433,397,1572,576]",-557.1,1249.02,Lpp WT,7199.1,0.654139,0.186897,1502,482,0.000116155,1,w1_f2_c41
4,5,1,14,2,42,1407,862,"[1355,788,1463,961]",-565.29,1212.07,Lpp WT,0.0,0.0,0.0,1415,878,,1,w1_f2_c42
4,5,1,14,2,43,317,676,"[241,505,442,787]",-666.66,1232.06,Lpp WT,0.0,0.0,0.0,330,664,0.00175947,1,w1_f2_c43
4,5,1,15,2,43,371,711,"[289,634,442,797]",-663.33,1226.64,Lpp WT,3597.89,3.27069,5.42001,365,722,0.00175947,1,w1_f2_c43
4,5,1,14,2,44,506,912,"[402,796,618,1003]",-650.02,1209.41,Lpp WT,0.0,0.0,0.0,508,906,,1,w1_f2_c44
4,5,1,14,2,45,1486,1164,"[1408,1059,1615,1284]",-557.36,1185.89,Lpp WT,0.0,0.0,0.0,1500,1158,,1,w1_f2_c45
4,5,1,15,2,46,1642,70,"[1512,1,2005,143]",-535.36,1289.13,Lpp WT,0.0,0.0,0.0,1735,53,0.00247048,1,w1_f2_c46
4,5,1,16,2,46,1789,82,"[1531,1,2158,166]",-526.47,1288.59,Lpp WT,3600.62,8.8776,0.56069,1830,59,0.0012644,1,w1_f2_c46
4,5,1,17,2,46,1823,74,"[1530,1,2158,147]",-526.41,1288.73,Lpp WT,7200.46,8.97104,0.373794,1831,57,5.80462e-05,1,w1_f2_c46
4,5,1,16,2,47,1402,854,"[1348,781,1462,949]",-565.63,1212.96,Lpp WT,0.0,0.0,0.0,1411,868,9.35966e-05,1,w1_f2_c47
