Database Name	Opera_Phenix_1
Database Link	http://157.99.122.161/ODA/OdaService.asmx
Evaluation Signature	e740a9c8-6ba9-4899-a4ca-d0a2745e5893
Plate Name	EP149
Measurement	Measurement 1
Evaluation	Evaluation10
Population	Population - Tracked Real_Nuclei

[Data]
Row	Column	Plane	Timepoint	Field	Object No	X	Y	Bounding Box	Position X [µm]	Position Y [µm]	Bacteria	Tracked Real_Nuclei - Age [s]	Tracked Real_Nuclei - Current Displacement X [µm]	Tracked Real_Nuclei - Current Displacement Y [µm]	Tracked Real_Nuclei - Track Point X	Tracked Real_Nuclei - Track Point Y	Tracked Real_Nuclei - Current Speed [µm/s]	
4	6	1	1	1	13	104	402	[46,348,162,459]	-91.41	461	Lpp WT	0	0	0	101	403	0.000517004	
4	6	1	1	1	14	275	733	[82,609,383,848]	-77.96	430.89	Lpp WT	0	0	0	245	725	0.00105368	
4	6	1	2	1	2	180	533	[40,421,348,690]	-82.96	447.7	Lpp WT	7200.6	-6.82173	-3.45759	192	545	0.000274964	
4	6	1	2	1	3	794	721	[679,638,895,805]	-26.81	430.94	Lpp WT	7200.6	-5.88725	-4.76587	793	724	0.000378315	
4	6	1	2	1	4	1392	810	[1294,727,1474,910]	28.1	422.39	Lpp WT	7200.6	-3.64449	-2.42966	1380	816	0.000834842	
4	6	1	2	1	6	542	934	[389,773,693,1095]	-51.23	410.91	Lpp WT	7200.6	-2.80345	-5.88725	531	939	0.000217951	
4	6	1	2	1	7	1195	1081	[1100,1007,1296,1156]	10.96	397.51	Lpp WT	7200.6	-1.77552	-4.11173	1197	1082	0.000950792	
4	6	1	2	1	8	1744	1116	[1510,872,1982,1419]	61.89	391.6	Lpp WT	7200.6	-3.0838	-7.38242	1742	1145	0.000407159	
4	6	1	2	1	9	668	1470	[499,1259,881,1671]	-37.15	363.22	Lpp WT	7200.6	-2.14931	-4.48552	682	1449	0.000122416	
4	6	1	2	1	10	1126	1660	[889,1529,1267,1788]	2.31	343.59	Lpp WT	7200.6	-5.42001	-4.48552	1104	1659	0.000111667	
4	6	1	2	1	11	683	2047	[611,1973,763,2158]	-36.35	305.64	Lpp WT	7200.6	-3.0838	-3.0838	691	2065	0.00038544	
4	6	1	2	1	12	1923	66	[1850,1,1999,158]	79.35	491.87	Lpp WT	3601.42	0.373794	-1.86897	1929	72	0.000366008	
4	6	1	2	1	13	102	422	[53,360,151,488]	-90.89	459.18	Lpp WT	3601.42	0.56069	1.77552	107	422	0.000517004	
4	6	1	2	1	14	214	730	[74,587,337,846]	-81.7	430.24	Lpp WT	3601.42	-3.73794	0.654139	205	732	0.0012956	
4	6	1	2	1	15	2113	994	[2066,930,2158,1060]	97.01	405.46	Lpp WT	0	0	0	2118	997	0.000116082	
4	6	1	3	1	2	161	562	[40,385,339,688]	-83.04	447.39	Lpp WT	10800.8	-6.91518	-3.17724	191	548	0.000757995	
4	6	1	3	1	3	787	708	[700,545,881,793]	-27.85	433.5	Lpp WT	10800.8	-6.91518	-7.28897	782	697	0.0007366	
4	6	1	3	1	4	1379	852	[1262,689,1484,1057]	27.25	418.57	Lpp WT	10800.8	-4.48552	1.40173	1371	857	0.00237172	
4	6	1	3	1	6	485	999	[389,780,684,1088]	-51.45	410.81	Lpp WT	10800.8	-2.99035	-5.7938	529	940	0.000111132	
4	6	1	3	1	7	1201	1022	[1126,949,1327,1096]	13.01	402.68	Lpp WT	10800.8	0.280345	-9.25139	1219	1027	0.0015376	
4	6	1	3	1	8	1740	1123	[1504,865,1974,1432]	61.89	390.73	Lpp WT	10800.8	-3.0838	-6.44794	1742	1155	0.0010507	
4	6	1	3	1	9	688	1443	[511,1259,896,1631]	-37.12	363.24	Lpp WT	10800.8	-2.14931	-4.48552	682	1449	0.000162661	
4	6	1	3	1	10	1129	1649	[895,1510,1272,1790]	2.29	344.03	Lpp WT	10800.8	-5.42001	-4.95276	1104	1654	0.000197298	
4	6	1	3	1	11	688	2061	[605,1954,766,2149]	-36.77	307.08	Lpp WT	10800.8	-3.55104	-4.48552	686	2050	0.000394278	
4	6	1	3	1	12	1939	74	[1860,1,2015,186]	79.82	491.31	Lpp WT	7201.57	0.841035	-1.30828	1934	78	0.000335424	
4	6	1	3	1	14	231	767	[48,645,329,900]	-83.82	425.05	Lpp WT	7201.57	-5.7938	5.7938	183	787	0.000844696	
4	6	1	3	1	15	2111	984	[2063,921,2158,1064]	96.84	405.78	Lpp WT	3600.15	-0.186897	-0.373794	2116	993	0.000227318	
4	6	1	3	1	16	67	671	[1,592,183,737]	-94.11	435.75	Lpp WT	0	0	0	72	673	0.000593354	
4	6	1	4	1	2	169	507	[122,457,201,541]	-85.75	451.84	Lpp WT	14399	-9.62518	-7.56932	162	501	0.00186503	
4	6	1	4	1	3	819	716	[680,614,947,822]	-26	431.59	Lpp WT	14399	-5.13966	-5.42001	801	717	0.000707562	
4	6	1	4	1	4	1297	892	[1094,746,1429,1115]	17.04	410.21	Lpp WT	14399	-14.6714	9.71863	1262	946	0.0019279	
4	6	1	4	1	6	525	934	[379,762,681,1082]	-51.67	411.37	Lpp WT	14399	-3.17724	-6.35449	527	934	0.000183469	
4	6	1	4	1	8	1820	1163	[1656,893,1966,1419]	68.05	388.25	Lpp WT	14399	3.0838	-4.01828	1808	1181	0.000949775	
4	6	1	4	1	9	688	1450	[510,1260,899,1621]	-36.14	363.81	Lpp WT	14399	-1.12138	-5.04621	693	1443	0.000367868	
4	6	1	4	1	10	1105	1642	[895,1518,1245,1771]	1.38	344.25	Lpp WT	14399	-6.35449	-5.13966	1094	1652	0.000214462	
4	6	1	4	1	11	682	2021	[603,1943,769,2137]	-36.38	308.33	Lpp WT	14399	-3.17724	-5.7938	690	2036	0.000345827	
4	6	1	4	1	12	1930	66	[1846,1,2021,156]	79.33	492.94	Lpp WT	10799.8	0.280345	-2.8969	1928	61	0.000353668	
4	6	1	4	1	14	154	808	[68,686,322,878]	-83.52	425.56	Lpp WT	10799.8	-5.51345	5.32656	186	782	0.000774313	
4	6	1	4	1	15	2109	995	[2060,930,2158,1081]	96.79	404.61	Lpp WT	7198.42	-0.280345	0.841035	2115	1006	0.000262837	
4	6	1	4	1	16	65	663	[1,551,131,776]	-96.08	436.54	Lpp WT	3598.26	-1.96242	-0.841035	51	664	0.000314913	
4	6	1	4	1	17	1651	983	[1516,850,1761,1382]	51.54	396.03	Lpp WT	0	0	0	1631	1098	0.000129746	
4	6	1	4	1	18	71	401	[11,280,118,465]	-95.16	462.5	Lpp WT	0	0	0	61	387	0.00156666	
4	6	1	5	1	2	280	488	[58,372,422,639]	-77.65	450.3	Lpp WT	18000.2	-1.49517	-6.07414	249	517	0.00229545	
4	6	1	5	1	3	766	724	[623,612,914,837]	-28.33	430.71	Lpp WT	18000.2	-7.47587	-4.48552	776	727	0.000507118	
4	6	1	5	1	4	1305	892	[1109,740,1441,1113]	17.64	410.65	Lpp WT	18000.2	-14.1107	9.25139	1268	941	0.000119666	
4	6	1	5	1	6	526	938	[376,768,676,1099]	-52.17	410.89	Lpp WT	18000.2	-3.73794	-5.88725	521	939	0.000299338	
4	6	1	5	1	8	1819	1162	[1653,896,1965,1419]	67.92	388.3	Lpp WT	18000.2	2.8969	-4.11173	1806	1180	0.000139846	
4	6	1	5	1	9	680	1436	[520,1276,846,1613]	-37.49	364.23	Lpp WT	18000.2	-2.52311	-5.51345	678	1438	0.000518881	
4	6	1	5	1	10	1092	1649	[909,1523,1250,1770]	1.56	344.78	Lpp WT	18000.2	-6.16759	-5.70035	1096	1646	0.000233887	
4	6	1	5	1	11	689	2027	[612,1951,771,2149]	-35.91	307.33	Lpp WT	18000.2	-2.71	-4.76587	695	2047	0.000214764	
4	6	1	5	1	12	1934	70	[1840,1,2026,178]	79.45	492.06	Lpp WT	14401	0.467242	-2.05586	1930	70	0.000242671	
4	6	1	5	1	14	224	734	[41,570,408,916]	-80.58	429.65	Lpp WT	14401	-2.61655	1.21483	217	738	0.00137543	
4	6	1	5	1	15	2113	1005	[2067,937,2158,1082]	97.16	404.09	Lpp WT	10799.6	0.0934484	1.40173	2119	1012	0.000194866	
4	6	1	5	1	16	66	652	[1,533,136,784]	-95.99	436.63	Lpp WT	7199.46	-1.86897	-0.934484	52	663	0.00141554	
4	6	1	5	1	17	1649	985	[1517,885,1760,1379]	51.51	395.5	Lpp WT	3601.2	0	0.467242	1631	1103	0.000147929	
4	6	1	5	1	18	122	396	[1,284,298,569]	-90.17	459.96	Lpp WT	3601.2	5.04621	2.52311	115	414	0.00156666	
4	6	1	6	1	3	790	727	[651,605,927,855]	-27.28	430.49	Lpp WT	21602.5	-6.35449	-4.29863	788	729	0.000279843	
4	6	1	6	1	4	1302	891	[1135,739,1424,1120]	17.71	410.59	Lpp WT	21602.5	-14.0173	9.34484	1269	942	0.00025153	
4	6	1	6	1	6	536	934	[385,752,686,1097]	-51	411.59	Lpp WT	21602.5	-2.52311	-6.63483	534	931	0.000223677	
4	6	1	6	1	8	1822	1173	[1663,896,1969,1422]	68.62	388.08	Lpp WT	21602.5	3.64449	-3.83138	1814	1183	0.00115524	
4	6	1	6	1	9	668	1449	[497,1297,832,1624]	-38.65	362.24	Lpp WT	21602.5	-3.64449	-3.55104	666	1459	0.000560888	
4	6	1	6	1	10	1107	1630	[882,1503,1246,1756]	0.52	345.16	Lpp WT	21602.5	-7.19553	-6.07414	1085	1642	0.000331636	
4	6	1	6	1	11	697	2037	[617,1952,782,2154]	-35.53	307.14	Lpp WT	21602.5	-2.33621	-4.57897	699	2049	0.000144852	
4	6	1	6	1	12	1931	69	[1848,1,2024,147]	79.76	492.9	Lpp WT	18003.3	0.747587	-2.8969	1933	61	0.000151882	
4	6	1	6	1	14	299	653	[57,461,414,911]	-77.66	433.56	Lpp WT	18003.3	0.280345	-2.71	248	696	0.000792205	
4	6	1	6	1	15	2107	1009	[2039,905,2158,1091]	96.7	404.59	Lpp WT	14401.9	-0.373794	0.841035	2114	1006	0.000345643	
4	6	1	6	1	16	119	535	[1,348,238,779]	-92.27	445.98	Lpp WT	10801.8	1.86897	-10.2793	92	563	0.00151485	
4	6	1	6	1	17	1650	991	[1523,861,1765,1386]	51.97	395.2	Lpp WT	7203.5	0.467242	0.841035	1636	1107	0.000166105	
4	6	1	7	1	3	789	721	[667,612,951,831]	-26.73	431.21	Lpp WT	25213	-5.88725	-5.04621	793	721	0.000241684	
4	6	1	7	1	4	1258	998	[1127,753,1416,1121]	17.67	408.93	Lpp WT	25213	-14.0173	11.0269	1269	960	0.00100464	
4	6	1	7	1	6	533	936	[379,757,685,1088]	-51.15	411.59	Lpp WT	25213	-2.71	-6.63483	532	931	0.00017701	
4	6	1	7	1	8	1747	1106	[1516,873,1971,1410]	62.06	391.84	Lpp WT	25213	-2.8969	-7.56932	1744	1143	0.00112653	
4	6	1	7	1	9	679	1436	[524,1283,851,1639]	-37.34	363.53	Lpp WT	25213	-2.33621	-4.76587	680	1446	0.000299359	
4	6	1	7	1	10	1115	1636	[902,1484,1250,1760]	1.14	346.31	Lpp WT	25213	-6.54139	-7.19553	1092	1630	0.000295883	
4	6	1	7	1	11	697	2065	[625,1946,768,2143]	-35.83	307.7	Lpp WT	25213	-2.61655	-5.13966	696	2043	0.000214521	
4	6	1	7	1	12	1931	62	[1851,1,2012,157]	79.61	493.03	Lpp WT	21613.8	0.56069	-2.99035	1931	60	8.23924E-05	
4	6	1	7	1	14	302	647	[63,444,417,907]	-77.32	434.34	Lpp WT	21613.8	0.654139	-3.45759	252	688	0.00123293	
4	6	1	7	1	15	2117	979	[2075,880,2158,1085]	97.63	406.08	Lpp WT	18012.4	0.56069	-0.654139	2124	990	0.000273434	
4	6	1	7	1	16	120	523	[1,335,240,761]	-92.1	446.82	Lpp WT	14412.2	2.05586	-11.1204	94	554	0.00136523	
4	6	1	8	1	3	801	713	[657,595,917,829]	-27.33	431.93	Lpp WT	28815	-6.44794	-5.70035	787	714	0.000610948	
4	6	1	8	1	4	1352	830	[1060,670,1491,1132]	20.45	413.74	Lpp WT	28815	-11.3073	6.16759	1298	908	0.00138285	
4	6	1	8	1	6	529	918	[372,744,693,1082]	-51.77	412.58	Lpp WT	28815	-3.27069	-7.56932	526	921	0.000192393	
4	6	1	8	1	8	1737	1102	[1509,866,1964,1413]	61.51	392.02	Lpp WT	28815	-3.45759	-7.75622	1738	1141	0.000211865	
4	6	1	8	1	9	682	1472	[510,1260,893,1662]	-37.31	363.11	Lpp WT	28815	-2.33621	-4.39207	680	1450	0.000194675	
4	6	1	8	1	10	1097	1623	[889,1480,1250,1754]	0.82	347.07	Lpp WT	28815	-6.91518	-7.94311	1088	1622	0.000157122	
4	6	1	8	1	11	721	2071	[573,1907,807,2158]	-36.64	307.36	Lpp WT	28815	-3.45759	-4.76587	687	2047	0.000255643	
4	6	1	8	1	12	1923	62	[1842,1,2007,151]	79.23	493.08	Lpp WT	25215.8	0.186897	-3.0838	1927	59	0.000123401	
4	6	1	8	1	14	249	724	[14,643,397,877]	-82.25	428	Lpp WT	25215.8	-4.29863	2.8969	199	756	0.00181746	
4	6	1	8	1	15	2116	973	[2072,897,2158,1078]	97.45	406.01	Lpp WT	21614.4	0.373794	-0.56069	2122	991	0.00115754	
4	6	1	8	1	16	194	483	[1,286,424,743]	-84.09	450.85	Lpp WT	18014.3	10.0924	-15.1386	180	511	0.00216199	
4	6	1	9	1	3	799	767	[684,688,909,818]	-26.54	428.45	Lpp WT	32413.3	-5.70035	-2.24276	795	751	0.000983096	
4	6	1	9	1	4	1243	1007	[1127,740,1421,1112]	18.24	409.96	Lpp WT	32413.3	-13.4566	9.99898	1275	949	0.00202534	
4	6	1	9	1	6	524	917	[368,742,682,1090]	-51.97	412.43	Lpp WT	32413.3	-3.55104	-7.47587	523	922	0.00144315	
4	6	1	9	1	8	1706	1098	[1512,864,1959,1397]	60.95	392.74	Lpp WT	32413.3	-4.01828	-8.5038	1732	1133	0.00139479	
4	6	1	9	1	9	679	1450	[510,1249,878,1644]	-37.3	364.17	Lpp WT	32413.3	-2.33621	-5.42001	680	1439	0.00149956	
4	6	1	9	1	10	1113	1615	[914,1457,1238,1751]	0.69	346.72	Lpp WT	32413.3	-7.00863	-7.66277	1087	1625	0.00130939	
4	6	1	9	1	11	682	2039	[557,1899,809,2158]	-37.5	307.74	Lpp WT	32413.3	-4.29863	-5.13966	678	2043	0.0014164	
4	6	1	9	1	12	1930	64	[1838,1,2017,139]	79.34	493.59	Lpp WT	28814.1	0.373794	-3.55104	1929	54	0.000139853	
4	6	1	9	1	14	166	782	[5,686,301,883]	-86.36	425.03	Lpp WT	28814.1	-8.41035	5.7938	155	787	0.00139781	
4	6	1	9	1	15	2042	940	[1893,798,2158,1063]	90.4	410.08	Lpp WT	25212.7	-6.63483	-4.67242	2047	947	0.00299419	
4	6	1	9	1	16	141	548	[1,319,368,762]	-88.2	445.73	Lpp WT	21612.6	5.9807	-9.99898	136	566	0.00256352	
4	6	1	9	1	19	793	662	[681,608,890,717]	-27.42	436.33	Lpp WT	0	0	0	786	667	0.00100735	
4	6	1	10	1	4	1266	914	[1086,631,1456,1009]	20.78	420.02	Lpp WT	36120.5	-10.9335	-0.0934484	1302	841	0.00235757	
4	6	1	10	1	6	564	794	[384,629,734,984]	-49.77	422.41	Lpp WT	36120.5	-1.30828	-17.4748	547	815	0.00149014	
4	6	1	10	1	8	1755	998	[1536,753,1991,1310]	63.56	401.59	Lpp WT	36120.5	-1.40173	-17.3814	1760	1038	0.0015068	
4	6	1	10	1	9	702	1344	[507,1157,921,1536]	-34.89	373.78	Lpp WT	36120.5	0.0934484	-15.0452	706	1336	0.00144935	
4	6	1	10	1	10	1095	1529	[934,1385,1272,1663]	3.08	355.74	Lpp WT	36120.5	-4.67242	-16.6338	1112	1529	0.00139203	
4	6	1	10	1	11	710	1918	[584,1794,839,2084]	-34.65	316.67	Lpp WT	36120.5	-1.40173	-14.1107	709	1947	0.00132832	
4	6	1	10	1	15	2043	788	[1898,644,2158,937]	91	423.9	Lpp WT	28919.9	-6.07414	-18.4093	2053	800	0.00202211	
4	6	1	10	1	16	129	422	[1,235,258,655]	-92.07	457.23	Lpp WT	25319.8	2.05586	-21.4931	94	443	0.0031479	
4	6	1	10	1	19	785	653	[704,592,936,707]	-24.25	438.24	Lpp WT	3707.18	3.17724	-1.96242	820	646	0.000531904	
4	6	1	10	1	20	829	557	[698,503,937,611]	-24.8	446.21	Lpp WT	0	0	0	814	561	5.98837E-05	
4	6	1	10	1	21	178	660	[51,410,432,756]	-79.06	443.16	Lpp WT	0	0	0	234	593	0.00210804	
4	6	1	11	1	4	1274	905	[1186,814,1349,983]	17.7	414.19	Lpp WT	39609.9	-14.0173	5.70035	1269	903	0.00252994	
4	6	1	11	1	6	556	795	[399,644,729,983]	-49.3	422.58	Lpp WT	39609.9	-0.841035	-17.5683	552	814	0.000313523	
4	6	1	11	1	8	1766	1055	[1544,788,1960,1256]	62.15	402.35	Lpp WT	39609.9	-2.80345	-18.129	1745	1030	0.000531629	
4	6	1	11	1	9	698	1335	[526,1144,904,1517]	-35.38	373.99	Lpp WT	39609.9	-0.373794	-15.2321	701	1334	0.000163286	
4	6	1	11	1	10	1125	1519	[976,1385,1268,1647]	3.79	355.77	Lpp WT	39609.9	-3.92483	-16.6338	1120	1529	0.000147163	
4	6	1	11	1	11	706	1936	[583,1795,829,2077]	-34.73	316.63	Lpp WT	39609.9	-1.49517	-14.0173	708	1948	0.000138031	
4	6	1	11	1	15	2054	787	[1912,650,2158,922]	91.61	424.32	Lpp WT	32409.3	-5.42001	-18.8766	2060	795	0.000436623	
4	6	1	11	1	16	111	338	[1,195,236,478]	-90.41	467.63	Lpp WT	28809.1	3.73794	-31.8659	112	332	0.0030115	
4	6	1	11	1	19	791	659	[709,583,935,708]	-24.18	438.28	Lpp WT	7196.56	3.27069	-1.96242	821	646	0.000126597	
4	6	1	11	1	20	833	560	[713,505,913,615]	-24.74	446.01	Lpp WT	3489.38	0.0934484	0.186897	815	563	8.38393E-05	
4	6	1	11	1	21	187	667	[59,544,342,762]	-82.36	436.66	Lpp WT	3489.38	-3.36414	6.54139	198	663	0.00126151	
4	6	1	11	1	22	297	333	[136,189,402,421]	-75.46	469.78	Lpp WT	0	0	0	272	309	0.00122076	
4	6	1	11	1	23	256	505	[102,371,447,645]	-73.45	451.84	Lpp WT	0	0	0	293	501	0.000410585	
4	6	1	11	1	24	58	553	[1,355,116,665]	-96.12	449.98	Lpp WT	0	0	0	51	520	0.000778165	
4	6	1	12	1	4	1395	756	[1194,601,1507,997]	24.81	423.07	Lpp WT	43208.5	-6.91518	-3.17724	1345	808	0.0032023	
4	6	1	12	1	6	567	807	[391,636,729,1034]	-49.74	420.86	Lpp WT	43208.5	-1.30828	-15.8862	547	832	0.000429776	
4	6	1	12	1	8	1773	1025	[1550,782,1991,1312]	64.05	401.25	Lpp WT	43208.5	-0.934484	-17.0076	1765	1042	0.00047939	
4	6	1	12	1	9	702	1342	[520,1153,910,1529]	-35.36	373.28	Lpp WT	43208.5	-0.373794	-14.5779	701	1341	0.000267463	
4	6	1	12	1	10	1143	1527	[949,1417,1279,1641]	3.89	355.47	Lpp WT	43208.5	-3.83138	-16.3535	1121	1532	0.000120026	
4	6	1	12	1	11	718	1953	[594,1764,843,2089]	-33.83	316.7	Lpp WT	43208.5	-0.654139	-14.1107	717	1947	0.000257391	
4	6	1	12	1	15	2060	801	[1948,678,2158,944]	92.09	422.06	Lpp WT	36007.9	-4.95276	-16.6338	2065	819	0.00035933	
4	6	1	12	1	19	861	665	[699,570,952,732]	-23.7	437.58	Lpp WT	10795.2	3.73794	-1.30828	826	653	0.000206197	
4	6	1	12	1	20	846	558	[702,503,924,615]	-24.34	446.14	Lpp WT	7088.02	0.467242	0.0934484	819	562	0.000181394	
4	6	1	12	1	21	197	666	[68,570,349,766]	-81.25	435.57	Lpp WT	7088.02	-2.24276	7.66277	210	675	0.00146375	
4	6	1	12	1	22	243	309	[18,196,424,427]	-79.85	469.82	Lpp WT	3598.64	-4.39207	-0.0934484	225	308	0.00158619	
4	6	1	12	1	23	316	507	[89,326,453,626]	-74.72	452.68	Lpp WT	3598.64	-1.21483	-0.841035	280	492	0.000410585	
4	6	1	12	1	24	72	579	[1,285,143,664]	-94.93	452.53	Lpp WT	3598.64	1.21483	-2.52311	64	493	0.000752795	
4	6	1	13	1	4	1275	907	[1184,816,1360,985]	17.85	413.73	Lpp WT	46807.8	-13.9238	6.16759	1270	908	0.00355799	
4	6	1	13	1	6	547	806	[362,646,708,991]	-50.89	421.58	Lpp WT	46807.8	-2.42966	-16.6338	535	824	0.0003835	
4	6	1	13	1	8	1744	990	[1539,756,1987,1297]	63.67	402.48	Lpp WT	46807.8	-1.30828	-18.2224	1761	1029	0.00118101	
4	6	1	13	1	9	706	1339	[524,1145,898,1507]	-35.75	374.54	Lpp WT	46807.8	-0.747587	-15.7928	697	1328	0.000252152	
4	6	1	13	1	10	1134	1520	[968,1392,1255,1637]	4.02	356.05	Lpp WT	46807.8	-3.73794	-16.9142	1122	1526	0.000160995	
4	6	1	13	1	11	709	1929	[585,1795,832,2085]	-34.83	316.26	Lpp WT	46807.8	-1.58862	-13.7369	707	1951	0.000279508	
4	6	1	13	1	15	2054	808	[1947,695,2158,937]	92.38	422.17	Lpp WT	39607.2	-4.67242	-16.7273	2068	818	0.000229964	
4	6	1	13	1	19	802	668	[702,586,936,718]	-24.31	437.81	Lpp WT	14394.5	3.0838	-1.49517	819	651	0.000214097	
4	6	1	13	1	20	817	562	[707,507,913,618]	-25.15	445.71	Lpp WT	10687.3	-0.373794	0.467242	810	566	0.000279675	
4	6	1	13	1	21	338	546	[83,387,433,787]	-75.5	442.35	Lpp WT	10687.3	3.55104	0.841035	272	602	0.00207697	
4	6	1	13	1	22	219	405	[19,218,293,526]	-85.18	465.22	Lpp WT	7197.92	-9.71863	4.48552	168	357	0.00182831	
4	6	1	13	1	24	110	496	[1,285,244,677]	-92.32	452.48	Lpp WT	7197.92	3.83138	-2.42966	92	494	0.000828699	
4	6	1	14	1	4	1398	743	[1220,598,1508,992]	26.18	424.92	Lpp WT	50410.2	-5.51345	-4.95276	1360	789	0.00198906	
4	6	1	14	1	6	563	808	[394,652,724,1008]	-49.51	421.42	Lpp WT	50410.2	-1.02793	-16.4469	550	826	0.00031592	
4	6	1	14	1	8	1825	1101	[1693,828,1969,1258]	70.04	399	Lpp WT	50410.2	5.04621	-14.7648	1829	1066	0.00119583	
4	6	1	14	1	9	693	1326	[522,1149,895,1530]	-35.29	374.24	Lpp WT	50410.2	-0.280345	-15.5124	702	1331	0.000133661	
4	6	1	14	1	10	1145	1525	[950,1401,1259,1639]	4.55	355.82	Lpp WT	50410.2	-3.17724	-16.7273	1128	1528	0.000304108	
4	6	1	14	1	11	715	1930	[599,1802,836,2095]	-33.88	315.88	Lpp WT	50410.2	-0.654139	-13.3631	717	1955	0.000231455	
4	6	1	14	1	15	2070	834	[1981,699,2158,948]	93.65	421.76	Lpp WT	43209.6	-3.36414	-16.3535	2082	822	0.000517336	
4	6	1	14	1	19	834	671	[711,589,945,720]	-23.49	437.61	Lpp WT	17996.9	3.92483	-1.30828	828	653	0.000202671	
4	6	1	14	1	20	841	569	[717,516,920,623]	-24.2	445.32	Lpp WT	14289.7	0.654139	0.841035	821	570	0.000221705	
4	6	1	14	1	21	207	694	[62,494,439,803]	-77.07	436.61	Lpp WT	14289.7	1.96242	6.63483	255	664	0.00165449	
4	6	1	14	1	22	264	393	[1,182,463,615]	-79.21	463.84	Lpp WT	10800.4	-3.73794	5.88725	232	372	0.00163038	
4	6	1	14	1	24	99	550	[1,351,217,671]	-93.56	449.4	Lpp WT	10800.4	2.52311	0.654139	78	527	0.000593464	
4	6	1	14	1	25	1684	886	[1555,782,1799,1236]	55.19	406.96	Lpp WT	0	0	0	1670	981	0.000435024	
4	6	1	14	1	26	1239	940	[1197,867,1280,981]	14.89	411.21	Lpp WT	0	0	0	1239	935	0.000151321	
4	6	1	15	1	4	1402	751	[1220,589,1514,996]	26.29	424.53	Lpp WT	54011.1	-5.42001	-4.57897	1361	793	0.00181814	
4	6	1	15	1	6	559	825	[366,643,714,1014]	-50.17	420.91	Lpp WT	54011.1	-1.68207	-15.8862	543	832	0.000242714	
4	6	1	15	1	8	1840	1079	[1688,788,1989,1311]	70.66	397.8	Lpp WT	54011.1	5.70035	-13.55	1836	1079	0.000329499	
4	6	1	15	1	9	693	1332	[518,1147,895,1511]	-35.68	374.44	Lpp WT	54011.1	-0.654139	-15.6993	698	1329	0.000297272	
4	6	1	15	1	10	1145	1531	[1053,1406,1230,1615]	6.12	355.68	Lpp WT	54011.1	-1.58862	-16.5404	1145	1530	0.000263126	
4	6	1	15	1	11	713	1933	[594,1776,836,2085]	-34.31	316.41	Lpp WT	54011.1	-1.12138	-13.8304	712	1950	0.000138529	
4	6	1	15	1	15	2101	794	[2043,725,2158,921]	95.98	421.43	Lpp WT	46810.5	-1.02793	-15.9797	2107	826	0.00041158	
4	6	1	15	1	19	822	674	[722,589,944,725]	-23.01	437.25	Lpp WT	21597.8	4.39207	-0.934484	833	657	0.000632949	
4	6	1	15	1	20	806	568	[718,513,919,624]	-24.59	445.15	Lpp WT	17890.6	0.186897	1.02793	816	572	0.000139752	
4	6	1	15	1	21	221	724	[63,605,348,823]	-80.38	431.68	Lpp WT	17890.6	-1.40173	11.4942	219	716	0.00186006	
4	6	1	15	1	22	258	481	[20,220,386,621]	-81.85	458.86	Lpp WT	14401.3	-6.35449	10.84	204	425	0.00245999	
4	6	1	15	1	24	99	550	[1,351,217,666]	-92.91	448.71	Lpp WT	14401.3	3.17724	1.30828	85	534	0.000867221	
4	6	1	15	1	25	1676	886	[1547,779,1804,1275]	54.72	405.43	Lpp WT	3600.9	-0.467242	1.49517	1665	997	0.000441482	
4	6	1	15	1	26	1228	938	[1183,858,1277,983]	14.4	411.51	Lpp WT	3600.9	-0.467242	-0.280345	1234	932	0.000450136	
4	6	1	16	1	4	1435	684	[1275,521,1597,860]	32.91	435.34	Lpp WT	57612.5	1.21483	-15.419	1432	677	0.00179156	
4	6	1	16	1	6	547	826	[365,641,705,1000]	-50.99	421.13	Lpp WT	57612.5	-2.52311	-16.1666	534	829	0.000188067	
4	6	1	16	1	8	1828	1104	[1682,813,1985,1293]	69.92	398.45	Lpp WT	57612.5	4.95276	-14.2042	1828	1072	0.000150982	
4	6	1	16	1	9	684	1322	[548,1175,820,1466]	-36.95	375.53	Lpp WT	57612.5	-1.96242	-16.8207	684	1317	0.000455438	
4	6	1	16	1	10	1137	1531	[1032,1398,1259,1627]	6.38	355.55	Lpp WT	57612.5	-1.30828	-16.4469	1148	1531	0.000858503	
4	6	1	16	1	11	718	1949	[595,1799,831,2081]	-34.48	316.12	Lpp WT	57612.5	-1.30828	-13.55	710	1953	4.68071E-05	
4	6	1	16	1	15	2097	792	[2035,716,2158,916]	95.68	421.92	Lpp WT	50411.9	-1.40173	-16.4469	2103	821	0.00101068	
4	6	1	16	1	19	810	618	[700,514,947,724]	-24.32	440.98	Lpp WT	25199.1	3.0838	-4.67242	819	617	0.000591217	
4	6	1	16	1	21	205	712	[48,405,436,828]	-77.3	438.57	Lpp WT	21491.9	1.68207	4.67242	252	643	0.00184584	
4	6	1	16	1	22	182	296	[1,193,366,399]	-85.61	470.42	Lpp WT	18002.6	-10.1859	-0.654139	163	302	0.00180284	
4	6	1	16	1	24	110	508	[1,375,313,666]	-88.36	451.42	Lpp WT	18002.6	7.75622	-1.40173	134	505	0.00125274	
4	6	1	16	1	25	1677	894	[1550,780,1811,1241]	54.98	407	Lpp WT	7202.21	-0.186897	-0.0934484	1668	980	0.000253132	
