row,col,plane,t,field,N,x,y,bbox,pos_x_um,pos_y_um,Compound,bact,Tracked Track Point X,Tracked Track Point Y,Tracked Bacteria Area [um²]- Sum per Cell ,Tracked IF,Tracked NI,Tracked Intensity Tracked cell region dsRed Mean,Tracked Intensity Tracked cell region dsRed StdDev,Tracked red sdmean,well_id,cell_lbl
3,3,1,9,3,16,392,1141,"[294,1047,559,1253]",138.32,988.33,NT,NI,389,1140,0,0,1,161.508,91.1308,0.564251,1,w1_f3_c16
3,3,1,-1,3,17,2038,1006,"[1914,870,2158,1115]",290.1,1001.54,NT,NI,2038,996,0,0,1,186.686,103.585,0.554862,1,w1_f3_c17
3,3,1,-2,3,17,2053,998,"[1963,873,2158,1102]",290.73,1002.92,NT,NI,2047,994,0,0,1,225.409,160.138,0.710434,1,w1_f3_c17
3,3,1,-3,3,17,2065,992,"[1973,884,2158,1123]",291.49,1002.35,NT,NI,2062,989,0,0,1,214.74,139.424,0.64927,1,w1_f3_c17
3,3,1,-4,3,17,2073,995,"[1988,907,2158,1159]",292.04,1000.51,NT,NI,2075,994,0,0,1,240.641,181.36,0.753654,1,w1_f3_c17
3,3,1,0,3,17,2102,1087,"[2046,853,2158,1230]",295.45,993.85,NT,NI,2110,1089,0,0,1,198.015,119.363,0.602795,1,w1_f3_c17
3,3,1,1,3,17,2065,1069,"[1958,907,2158,1219]",291.34,995.02,NT,NI,2071,1076,0,0,1,192.379,124.391,0.646593,1,w1_f3_c17
3,3,1,10,3,17,2018,1052,"[1871,939,2118,1162]",284.74,996.28,NT,NI,2006,1052,0,0,1,191.916,92.3665,0.481286,1,w1_f3_c17
3,3,1,11,3,17,1985,1032,"[1874,915,2113,1166]",283.31,998.24,NT,NI,2001,1046,0,0,1,179.71,88.1362,0.490435,1,w1_f3_c17
3,3,1,2,3,17,2032,1058,"[1948,969,2158,1157]",288.94,995.05,NT,NI,2037,1069,0,0,1,188.034,89.9959,0.478615,1,w1_f3_c17
3,3,1,3,3,17,2037,1087,"[1935,949,2158,1187]",288.27,994.03,NT,NI,2029,1083,0,0,1,196.418,132.242,0.673266,1,w1_f3_c17
3,3,1,4,3,17,2014,1091,"[1911,967,2155,1182]",286.69,992.87,NT,NI,2017,1092,0,0,1,199.308,132.348,0.664038,1,w1_f3_c17
3,3,1,5,3,17,2019,1089,"[1927,995,2158,1182]",287.76,992.69,NT,NI,2012,1085,0,0,1,216.823,134.746,0.621459,1,w1_f3_c17
3,3,1,6,3,17,2013,1078,"[1939,997,2149,1196]",287.65,992.76,NT,NI,2009,1080,0,0,1,224.704,136.243,0.60632,1,w1_f3_c17
3,3,1,7,3,17,2003,1081,"[1932,1008,2090,1236]",285.92,991.83,NT,NI,2001,1081,0,0,1,248.903,158.175,0.635487,1,w1_f3_c17
3,3,1,8,3,17,2014,1073,"[1932,988,2158,1226]",287.32,992.1,NT,NI,2001,1081,0,0,1,238.062,164.949,0.692882,1,w1_f3_c17
3,3,1,9,3,17,2014,1064,"[1927,980,2116,1161]",286.12,995.62,NT,NI,2006,1065,0,0,1,198.467,91.3329,0.460193,1,w1_f3_c17
3,3,1,-1,3,18,1207,1097,"[1056,841,1362,1261]",209.91,998.87,NT,NI,1210,1039,0,0,1,169.208,66.2913,0.391775,1,w1_f3_c18
3,3,1,-2,3,18,1185,1064,"[1048,824,1294,1265]",208.49,998.87,NT,NI,1202,1030,0,0,1,182.336,84.6167,0.464071,1,w1_f3_c18
3,3,1,-3,3,18,1181,1057,"[1029,889,1308,1245]",209.2,997.17,NT,NI,1199,1023,0,0,1,170.945,66.2226,0.387392,1,w1_f3_c18
3,3,1,-4,3,18,1209,1092,"[1074,899,1363,1265]",212.3,996.4,NT,NI,1225,1024,0,0,1,177.938,80.8947,0.454622,1,w1_f3_c18
3,3,1,-1,3,19,683,1188,"[519,1043,871,1313]",163.01,984.13,NT,NI,670,1185,0,0,1,184.508,102.932,0.557874,1,w1_f3_c19
3,3,1,-2,3,19,658,1189,"[529,1077,809,1304]",160.96,983.92,NT,NI,661,1177,0,0,1,214.456,141.477,0.659701,1,w1_f3_c19
3,3,1,-3,3,19,712,1178,"[483,1024,891,1291]",162.59,985.77,NT,NI,670,1178,0,0,1,184.982,109.253,0.590614,1,w1_f3_c19
3,3,1,-4,3,19,747,1156,"[516,1024,901,1288]",165.02,986.18,NT,NI,683,1173,0,0,1,184.524,106.131,0.575161,1,w1_f3_c19
3,3,1,0,3,19,805,1278,"[592,1095,966,1430]",171.1,975.93,NT,NI,766,1276,0,0,1,188.951,110.426,0.584418,1,w1_f3_c19
3,3,1,1,3,19,664,1279,"[531,1107,898,1381]",164.86,977.16,NT,NI,704,1266,0,0,1,188.97,111.185,0.588374,1,w1_f3_c19
3,3,1,10,3,19,653,1211,"[496,1065,800,1399]",159.28,980.51,NT,NI,648,1225,0,0,1,160.119,61.2846,0.382743,1,w1_f3_c19
3,3,1,11,3,19,659,1215,"[489,1058,792,1391]",158.5,980.55,NT,NI,642,1222,0,0,1,160.405,57.1511,0.356293,1,w1_f3_c19
3,3,1,2,3,19,711,1235,"[486,1079,858,1404]",162.14,978.6,NT,NI,678,1250,0,0,1,171.761,84.8632,0.494076,1,w1_f3_c19
3,3,1,3,3,19,708,1238,"[499,1076,858,1395]",162.3,978.77,NT,NI,666,1254,0,0,1,169.585,102.451,0.604127,1,w1_f3_c19
3,3,1,4,3,19,692,1232,"[496,1078,849,1382]",161.2,978.78,NT,NI,661,1245,0,0,1,168.309,81.348,0.483325,1,w1_f3_c19
3,3,1,5,3,19,690,1218,"[481,1077,834,1379]",161.07,980.01,NT,NI,654,1242,0,0,1,160.939,79.9053,0.496494,1,w1_f3_c19
3,3,1,6,3,19,691,1219,"[489,1051,851,1394]",160.47,980,NT,NI,662,1236,0,0,1,159.479,62.2237,0.390168,1,w1_f3_c19
3,3,1,7,3,19,681,1220,"[506,1076,827,1403]",160.19,980.35,NT,NI,654,1227,0,0,1,161.069,68.0651,0.422583,1,w1_f3_c19
3,3,1,8,3,19,668,1211,"[498,1057,807,1408]",159.88,979.98,NT,NI,661,1231,0,0,1,161.193,62.7884,0.389522,1,w1_f3_c19
3,3,1,9,3,19,666,1222,"[482,1075,800,1428]",159.51,979.5,NT,NI,656,1226,0,0,1,156.765,57.5454,0.36708,1,w1_f3_c19
3,3,1,-1,3,2,1522,157,"[1106,1,1686,269]",229.28,1084.28,NT,NI,1283,88,0,0,1,192.874,93.4976,0.484759,1,w1_f3_c2
3,3,1,-2,3,2,1259,79,"[1151,1,1466,160]",218.03,1088.24,NT,NI,1279,82,0,0,1,184.328,117.13,0.635444,1,w1_f3_c2
3,3,1,-3,3,2,1293,80,"[1137,1,1686,242]",229.47,1084.89,NT,NI,1279,77,0,0,1,202.136,117.246,0.580034,1,w1_f3_c2
3,3,1,-4,3,2,1323,85,"[1196,1,1610,217]",227.21,1086.33,NT,NI,1304,81,0,0,1,198.791,117.768,0.592419,1,w1_f3_c2
3,3,1,0,3,2,1598,245,"[1171,53,1787,362]",238.07,1075.77,NT,NI,1379,176,0,0,1,207.082,111.01,0.536069,1,w1_f3_c2
3,3,1,1,3,2,1524,233,"[1097,1,1699,342]",231.3,1079.4,NT,NI,1301,161,0,0,1,216.227,116.472,0.538657,1,w1_f3_c2
3,3,1,10,3,2,1278,137,"[1046,1,1589,295]",221.22,1082.07,NT,NI,1226,136,0,0,1,203.638,100.075,0.491437,1,w1_f3_c2
3,3,1,11,3,2,1222,135,"[1047,1,1657,336]",223.29,1080.49,NT,NI,1228,138,0,0,1,193.597,83.2356,0.429942,1,w1_f3_c2
3,3,1,2,3,2,1313,170,"[1075,33,1692,339]",227.75,1077.77,NT,NI,1271,150,0,0,1,192.488,84.4319,0.438636,1,w1_f3_c2
3,3,1,3,3,2,1287,162,"[1126,38,1623,337]",226.04,1078.34,NT,NI,1264,148,0,0,1,215.992,127.516,0.590373,1,w1_f3_c2
3,3,1,4,3,2,1263,149,"[1114,1,1416,280]",215.89,1083.31,NT,NI,1249,144,0,0,1,191.663,96.2481,0.502174,1,w1_f3_c2
3,3,1,5,3,2,1239,146,"[1065,1,1662,336]",224.51,1079.58,NT,NI,1233,141,0,0,1,208.372,111.57,0.535436,1,w1_f3_c2
3,3,1,6,3,2,1222,136,"[1046,1,1641,336]",224.01,1080.14,NT,NI,1222,138,0,0,1,184.405,70.7198,0.383503,1,w1_f3_c2
3,3,1,7,3,2,1200,131,"[1047,1,1607,318]",222.39,1081.48,NT,NI,1220,139,0,0,1,199.416,89.344,0.448028,1,w1_f3_c2
3,3,1,8,3,2,1218,134,"[1074,1,1599,312]",221.55,1081.53,NT,NI,1219,137,0,0,1,194.552,83.6831,0.430132,1,w1_f3_c2
3,3,1,9,3,2,1283,131,"[1048,1,1610,295]",221.26,1082.08,NT,NI,1220,138,0,0,1,199.757,92.7579,0.464353,1,w1_f3_c2
3,3,1,-1,3,20,1928,1292,"[1734,1096,2158,1427]",282.09,977.28,NT,NI,1927,1304,0,0,1,326.633,273.328,0.836805,1,w1_f3_c20
3,3,1,-2,3,20,1955,1267,"[1751,1083,2158,1410]",281.79,978.12,NT,NI,1926,1296,0,0,1,309.656,263.669,0.851488,1,w1_f3_c20
3,3,1,-3,3,20,1932,1275,"[1758,1079,2158,1397]",282.27,978.75,NT,NI,1933,1290,0,0,1,331.406,276.851,0.835382,1,w1_f3_c20
3,3,1,-4,3,20,1956,1265,"[1792,1090,2158,1402]",282.65,978.62,NT,NI,1951,1287,0,0,1,327.751,277.444,0.84651,1,w1_f3_c20
3,3,1,0,3,20,2046,1375,"[1834,1181,2158,1504]",288.42,968.21,NT,NI,2020,1396,0,0,1,352.059,314.705,0.893897,1,w1_f3_c20
3,3,1,1,3,20,1981,1351,"[1761,1169,2158,1494]",283.52,969.53,NT,NI,1950,1383,0,0,1,332.915,300.645,0.903068,1,w1_f3_c20
3,3,1,10,3,20,1938,1330,"[1723,1117,2158,1513]",280.62,971.86,NT,NI,1900,1353,0,0,1,277.984,222.952,0.802033,1,w1_f3_c20
3,3,1,11,3,20,1937,1335,"[1743,1137,2158,1490]",280.36,971.99,NT,NI,1899,1348,0,0,1,284.767,213.61,0.750124,1,w1_f3_c20
3,3,1,2,3,20,1960,1342,"[1767,1149,2158,1482]",281.62,970.75,NT,NI,1914,1374,0,0,1,336.215,283.409,0.842941,1,w1_f3_c20
3,3,1,3,3,20,1946,1342,"[1748,1160,2158,1517]",280.02,970.32,NT,NI,1901,1377,0,0,1,282.125,233.682,0.828294,1,w1_f3_c20
3,3,1,4,3,20,1951,1331,"[1770,1169,2111,1518]",278.86,969.65,NT,NI,1892,1373,0,0,1,327.514,281.476,0.859431,1,w1_f3_c20
3,3,1,5,3,20,1931,1326,"[1735,1176,2132,1491]",278.87,971.33,NT,NI,1894,1364,0,0,1,296.334,252.853,0.853271,1,w1_f3_c20
3,3,1,6,3,20,1924,1341,"[1741,1166,2158,1484]",280,970.46,NT,NI,1894,1366,0,0,1,303.635,239.195,0.787771,1,w1_f3_c20
3,3,1,7,3,20,1922,1339,"[1768,1158,2143,1488]",279.28,970.41,NT,NI,1894,1368,0,0,1,309.823,250.653,0.809021,1,w1_f3_c20
3,3,1,8,3,20,1926,1343,"[1753,1159,2154,1495]",279.11,970.77,NT,NI,1905,1361,0,0,1,293.034,233.911,0.798239,1,w1_f3_c20
3,3,1,9,3,20,1939,1331,"[1710,1109,2158,1514]",280.26,971.9,NT,NI,1905,1357,0,0,1,283.595,230.213,0.811765,1,w1_f3_c20
3,3,1,-1,3,21,84,1348,"[1,1243,203,1553]",105.1,967.46,NT,NI,71,1329,0,0,1,201.99,151.828,0.751659,1,w1_f3_c21
3,3,1,-2,3,21,61,1315,"[1,1254,122,1544]",102.73,966.78,NT,NI,58,1335,0,0,1,189.47,109.266,0.576693,1,w1_f3_c21
3,3,1,-3,3,21,84,1331,"[1,1228,205,1549]",104.94,967.78,NT,NI,71,1329,0,0,1,165.604,86.8357,0.524358,1,w1_f3_c21
3,3,1,-4,3,21,82,1299,"[1,1185,177,1549]",105.64,969.46,NT,NI,80,1307,0,0,1,161.176,85.3163,0.529335,1,w1_f3_c21
3,3,1,-1,3,22,371,1337,"[261,1232,513,1435]",133.11,969.91,NT,NI,381,1352,0,0,1,404.363,437.24,1.0813,1,w1_f3_c22
3,3,1,-2,3,22,379,1337,"[239,1193,541,1478]",133.94,970.81,NT,NI,377,1347,0,0,1,334.417,469.655,1.4044,1,w1_f3_c22
3,3,1,-3,3,22,371,1311,"[250,1200,564,1460]",134.69,971.52,NT,NI,384,1334,0,0,1,340.782,439.236,1.28891,1,w1_f3_c22
3,3,1,-4,3,22,421,1330,"[297,1216,578,1448]",137.94,970.57,NT,NI,442,1341,0,0,1,433.838,477.691,1.10108,1,w1_f3_c22
3,3,1,0,3,22,468,1420,"[354,1320,623,1529]",142.78,961.42,NT,NI,481,1444,0,0,1,421.947,487.519,1.1554,1,w1_f3_c22
3,3,1,1,3,22,411,1418,"[285,1311,537,1514]",136.08,962.68,NT,NI,417,1429,0,0,1,457.407,514.883,1.12566,1,w1_f3_c22
3,3,1,10,3,22,358,1393,"[237,1275,474,1504]",130.43,965.38,NT,NI,363,1408,0,0,1,410.823,451.428,1.09884,1,w1_f3_c22
3,3,1,11,3,22,357,1390,"[229,1284,460,1500]",130.04,965.09,NT,NI,364,1405,0,0,1,412.711,416.874,1.01009,1,w1_f3_c22
3,3,1,2,3,22,380,1385,"[258,1259,530,1515]",134.33,964.55,NT,NI,392,1409,0,0,1,364.867,417.147,1.14329,1,w1_f3_c22
3,3,1,3,3,22,362,1402,"[270,1289,472,1501]",132.44,963.87,NT,NI,382,1415,0,0,1,481.427,560.895,1.16507,1,w1_f3_c22
3,3,1,4,3,22,349,1397,"[253,1287,481,1499]",131.66,964.19,NT,NI,372,1413,0,0,1,441.509,501.543,1.13597,1,w1_f3_c22
3,3,1,5,3,22,348,1395,"[243,1266,479,1501]",131.15,964.73,NT,NI,368,1411,0,0,1,428.886,527.131,1.22907,1,w1_f3_c22
3,3,1,6,3,22,347,1391,"[230,1265,517,1507]",131.15,965.34,NT,NI,360,1408,0,0,1,360.251,409.682,1.13721,1,w1_f3_c22
3,3,1,7,3,22,355,1394,"[233,1275,471,1503]",130.95,965.18,NT,NI,362,1412,0,0,1,379.507,434.11,1.14388,1,w1_f3_c22
3,3,1,8,3,22,355,1388,"[235,1261,505,1505]",131.47,965.36,NT,NI,365,1406,0,0,1,373.931,415.991,1.11248,1,w1_f3_c22
3,3,1,9,3,22,359,1389,"[227,1270,479,1496]",130.43,965.26,NT,NI,363,1406,0,0,1,399.498,459.103,1.1492,1,w1_f3_c22
3,3,1,-1,3,23,1129,1650,"[969,1437,1503,1756]",213.79,943.45,NT,NI,1299,1545,0,0,1,229.215,141.342,0.616636,1,w1_f3_c23
3,3,1,-2,3,23,1301,1552,"[1102,1330,1525,1716]",220.77,949.6,NT,NI,1302,1543,0,0,1,207.678,109.385,0.526705,1,w1_f3_c23
3,3,1,-3,3,23,1131,1648,"[1000,1321,1513,1771]",212.74,946.03,NT,NI,1274,1502,0,0,1,229.673,137.758,0.599799,1,w1_f3_c23
3,3,1,-4,3,23,1300,1538,"[1076,1244,1485,1696]",217.67,955.18,NT,NI,1250,1473,0,0,1,185.67,93.3616,0.502837,1,w1_f3_c23
3,3,1,0,3,23,1390,1628,"[1161,1370,1647,1802]",228.88,942.6,NT,NI,1382,1618,0,0,1,192.652,95.3604,0.494987,1,w1_f3_c23
3,3,1,1,3,23,1240,1554,"[1033,1297,1451,1735]",214.89,950.34,NT,NI,1246,1557,0,0,1,206.23,94.8769,0.460054,1,w1_f3_c23
3,3,1,10,3,23,1037,1373,"[935,1206,1283,1618]",197.7,965.29,NT,NI,1038,1360,0,0,1,263.213,167.279,0.635528,1,w1_f3_c23
3,3,1,11,3,23,1032,1369,"[935,1197,1263,1625]",197.19,966.02,NT,NI,1033,1356,0,0,1,247.045,143.742,0.581845,1,w1_f3_c23
3,3,1,2,3,23,1140,1459,"[959,1256,1370,1646]",205.06,959.12,NT,NI,1143,1467,0,0,1,210.068,108.099,0.514593,1,w1_f3_c23
3,3,1,3,3,23,1077,1401,"[933,1254,1342,1665]",202.27,960.91,NT,NI,1089,1411,0,0,1,243.031,150.091,0.617581,1,w1_f3_c23
3,3,1,4,3,23,1048,1379,"[928,1200,1315,1642]",199.27,963.93,NT,NI,1052,1372,0,0,1,260.01,170.073,0.6541,1,w1_f3_c23
3,3,1,5,3,23,1036,1350,"[940,1206,1272,1618]",198.88,964.27,NT,NI,1053,1375,0,0,1,272.893,187.643,0.687607,1,w1_f3_c23
3,3,1,6,3,23,1044,1373,"[938,1198,1258,1604]",198.31,964.56,NT,NI,1052,1378,0,0,1,256.689,148.653,0.579117,1,w1_f3_c23
3,3,1,7,3,23,1042,1365,"[940,1173,1301,1624]",198.8,964.59,NT,NI,1050,1371,0,0,1,264.111,152.463,0.577268,1,w1_f3_c23
3,3,1,8,3,23,1027,1354,"[932,1186,1298,1649]",198.38,964.52,NT,NI,1047,1375,0,0,1,257.647,155.511,0.60358,1,w1_f3_c23
3,3,1,9,3,23,1022,1346,"[925,1182,1292,1634]",197.86,965.06,NT,NI,1043,1367,0,0,1,256.326,162.499,0.633957,1,w1_f3_c23
3,3,1,-1,3,24,1527,1546,"[1388,1437,1647,1663]",241.08,949.87,NT,NI,1565,1568,0,0,1,267.951,197.851,0.738384,1,w1_f3_c24
3,3,1,-2,3,24,1537,1536,"[1429,1438,1636,1638]",241.37,951.23,NT,NI,1559,1544,0,0,1,315.54,272.426,0.863364,1,w1_f3_c24
3,3,1,-3,3,24,1536,1523,"[1429,1419,1634,1625]",241.48,952.96,NT,NI,1558,1525,0,0,1,261.416,210.304,0.804479,1,w1_f3_c24
3,3,1,-4,3,24,1554,1515,"[1434,1379,1646,1616]",243.41,953.91,NT,NI,1579,1522,0,0,1,264.417,230.845,0.873033,1,w1_f3_c24
3,3,1,-1,3,25,1745,1571,"[1606,1446,1893,1739]",260.38,946.27,NT,NI,1697,1609,0,0,1,134.426,40.6534,0.302422,1,w1_f3_c25
3,3,1,-2,3,25,1716,1604,"[1596,1421,1847,1750]",258.96,947.02,NT,NI,1691,1604,0,0,1,132.391,43.2882,0.326971,1,w1_f3_c25
3,3,1,-3,3,25,1697,1594,"[1610,1492,1792,1686]",257.09,946.17,NT,NI,1701,1595,0,0,1,150.4,54.657,0.363412,1,w1_f3_c25
3,3,1,-4,3,25,1714,1592,"[1630,1508,1810,1677]",258.83,946.27,NT,NI,1720,1593,0,0,1,154.504,61.3068,0.396797,1,w1_f3_c25
3,3,1,-1,3,26,120,1637,"[4,1383,312,1830]",110.9,944.91,NT,NI,103,1670,0,0,1,466.574,460.235,0.986413,1,w1_f3_c26
3,3,1,-2,3,26,117,1645,"[6,1383,339,1810]",111.13,945.17,NT,NI,104,1668,0,0,1,431.599,428.9,0.993746,1,w1_f3_c26
3,3,1,-3,3,26,146,1628,"[3,1344,343,1795]",112.42,945.51,NT,NI,114,1664,0,0,1,481.668,479.185,0.994844,1,w1_f3_c26
3,3,1,-4,3,26,165,1650,"[24,1316,347,1815]",115.22,946.78,NT,NI,149,1673,0,0,1,437.534,440.494,1.00677,1,w1_f3_c26
3,3,1,0,3,26,240,1696,"[101,1507,413,1889]",119.86,936.7,NT,NI,200,1752,0,0,1,495.932,501.539,1.01131,1,w1_f3_c26
3,3,1,1,3,26,153,1700,"[37,1427,362,1906]",114.09,938.68,NT,NI,133,1737,0,0,1,437.811,470.143,1.07385,1,w1_f3_c26
3,3,1,10,3,26,108,1660,"[1,1453,289,1863]",108.76,940.94,NT,NI,82,1727,0,0,1,424.159,359.272,0.847023,1,w1_f3_c26
3,3,1,11,3,26,89,1738,"[1,1412,282,1905]",108.14,940.91,NT,NI,81,1728,0,0,1,422.091,364.709,0.864053,1,w1_f3_c26
3,3,1,2,3,26,119,1698,"[7,1451,293,1863]",111.34,939.74,NT,NI,106,1727,0,0,1,484.235,481.602,0.994563,1,w1_f3_c26
3,3,1,3,3,26,130,1663,"[1,1435,334,1893]",110.85,940.44,NT,NI,91,1724,0,0,1,382.205,365.75,0.956945,1,w1_f3_c26
3,3,1,4,3,26,119,1657,"[1,1426,300,1887]",109.87,941.25,NT,NI,84,1719,0,0,1,446.713,413.674,0.92604,1,w1_f3_c26
3,3,1,5,3,26,125,1646,"[1,1416,309,1857]",109.31,940.8,NT,NI,82,1723,0,0,1,408.884,358.681,0.877218,1,w1_f3_c26
3,3,1,6,3,26,95,1697,"[1,1490,309,1873]",108.63,938.85,NT,NI,83,1723,0,0,1,441.133,417.008,0.945309,1,w1_f3_c26
3,3,1,7,3,26,95,1690,"[1,1421,283,1884]",109.15,941.48,NT,NI,81,1725,0,0,1,433.156,395.245,0.912478,1,w1_f3_c26
3,3,1,8,3,26,97,1681,"[1,1440,298,1858]",109.17,940.75,NT,NI,85,1721,0,0,1,459.676,410.459,0.892931,1,w1_f3_c26
3,3,1,9,3,26,94,1701,"[1,1431,280,1846]",109.27,942.17,NT,NI,83,1724,0,0,1,436.268,375.244,0.860123,1,w1_f3_c26
3,3,1,-1,3,27,2060,1595,"[1885,1404,2158,1904]",290.49,940.15,NT,NI,2047,1601,0,0,1,290.651,248.149,0.853767,1,w1_f3_c27
3,3,1,-2,3,27,2050,1628,"[1928,1400,2158,1887]",290.86,942.77,NT,NI,2018,1607,0,0,1,285.659,269.969,0.945076,1,w1_f3_c27
3,3,1,-3,3,27,2034,1649,"[1923,1400,2158,1901]",290.15,941.34,NT,NI,2008,1637,0,0,1,290.419,248.567,0.855889,1,w1_f3_c27
3,3,1,-4,3,27,2051,1687,"[1923,1397,2158,1905]",290.31,940.61,NT,NI,2025,1682,0,0,1,258.308,215.863,0.83568,1,w1_f3_c27
3,3,1,0,3,27,2060,1595,"[1960,1477,2158,1930]",292.36,941.57,NT,NI,2047,1601,0,0,1,212.977,209.971,0.985888,1,w1_f3_c27
3,3,1,1,3,27,2092,1651,"[1969,1525,2158,1989]",293.07,930.79,NT,NI,2100,1672,0,0,1,405.347,382.982,0.944824,1,w1_f3_c27
3,3,1,10,3,27,1992,1915,"[1791,1752,2158,2063]",284.07,917.05,NT,NI,2002,1970,0,0,1,241.79,189.102,0.782091,1,w1_f3_c27
3,3,1,11,3,27,1998,1916,"[1816,1753,2158,2072]",283.96,916.76,NT,NI,2003,1975,0,0,1,236.268,172.212,0.728885,1,w1_f3_c27
3,3,1,2,3,27,2081,1653,"[1911,1508,2158,1989]",290.91,930.53,NT,NI,2084,1673,0,0,1,349.121,295.338,0.845949,1,w1_f3_c27
3,3,1,3,3,27,2054,1863,"[1894,1505,2158,2018]",290.87,929.39,NT,NI,2080,1698,0,0,1,282.836,262.663,0.928677,1,w1_f3_c27
3,3,1,4,3,27,2047,1837,"[1855,1492,2158,2029]",288.8,928.23,NT,NI,2044,1782,0,0,1,269.841,232.779,0.862652,1,w1_f3_c27
3,3,1,5,3,27,2049,1862,"[1839,1518,2158,2042]",288.84,925.43,NT,NI,2019,1911,0,0,1,268.777,233.802,0.869874,1,w1_f3_c27
3,3,1,6,3,27,1987,1922,"[1850,1536,2158,2088]",287.53,921.57,NT,NI,1995,1988,0,0,1,265.651,192.891,0.726106,1,w1_f3_c27
3,3,1,7,3,27,1985,1916,"[1840,1715,2139,2087]",283.2,915.5,NT,NI,1992,1991,0,0,1,236.36,173.853,0.735542,1,w1_f3_c27
3,3,1,8,3,27,2028,1867,"[1835,1707,2158,2084]",284.49,916.9,NT,NI,1997,1985,0,0,1,255.275,189.715,0.743177,1,w1_f3_c27
3,3,1,9,3,27,1985,1903,"[1811,1671,2158,2076]",283.86,918.91,NT,NI,2008,1978,0,0,1,234.769,175.483,0.74747,1,w1_f3_c27
3,3,1,-1,3,28,548,1764,"[393,1622,664,1880]",149.03,929.93,NT,NI,543,1786,0,0,1,161.313,82.6563,0.512398,1,w1_f3_c28
3,3,1,-2,3,28,553,1760,"[430,1634,650,1859]",148.99,931.07,NT,NI,536,1777,0,0,1,177.789,100.486,0.565197,1,w1_f3_c28
3,3,1,-3,3,28,558,1755,"[413,1565,650,1876]",149.33,932.3,NT,NI,540,1773,0,0,1,163.221,82.3455,0.504504,1,w1_f3_c28
3,3,1,-4,3,28,564,1728,"[458,1546,662,1850]",150.63,934.96,NT,NI,553,1760,0,0,1,161.259,88.7654,0.55045,1,w1_f3_c28
3,3,1,-1,3,29,449,1601,"[281,1382,653,1870]",140.84,945.22,NT,NI,424,1697,0,0,1,192.268,109.095,0.567409,1,w1_f3_c29
3,3,1,-2,3,29,401,1740,"[306,1391,575,1854]",139.84,943.53,NT,NI,400,1739,0,0,1,196.858,122.643,0.623004,1,w1_f3_c29
3,3,1,-3,3,29,437,1601,"[273,1447,519,1884]",135.93,939.41,NT,NI,404,1735,0,0,1,183.217,100.724,0.549752,1,w1_f3_c29
3,3,1,-4,3,29,398,1686,"[300,1525,486,1847]",135.48,937.25,NT,NI,408,1760,0,0,1,179.503,87.7284,0.488729,1,w1_f3_c29
3,3,1,-1,3,3,996,183,"[868,62,1135,308]",191.23,1078.25,NT,NI,946,168,0,0,1,164.925,65.9982,0.400172,1,w1_f3_c3
3,3,1,-2,3,3,1000,172,"[866,41,1123,307]",191.21,1079.6,NT,NI,949,157,0,0,1,183.696,112.255,0.611089,1,w1_f3_c3
3,3,1,-3,3,3,1001,165,"[858,39,1146,288]",191.9,1080.04,NT,NI,951,140,0,0,1,165.136,69.4412,0.420508,1,w1_f3_c3
3,3,1,-4,3,3,1016,169,"[891,40,1166,298]",193.56,1079.68,NT,NI,970,141,0,0,1,174.237,91.6218,0.525847,1,w1_f3_c3
3,3,1,-1,3,30,882,1826,"[748,1710,1063,1975]",182.52,922.91,NT,NI,957,1871,0,0,1,365.211,339.41,0.929353,1,w1_f3_c30
3,3,1,-2,3,30,877,1824,"[759,1700,1072,1975]",182.79,922.9,NT,NI,957,1867,0,0,1,374.025,362.796,0.969976,1,w1_f3_c30
3,3,1,-3,3,30,890,1817,"[759,1699,1072,1965]",183.12,924.01,NT,NI,955,1851,0,0,1,373.29,346.198,0.927423,1,w1_f3_c30
3,3,1,-4,3,30,913,1818,"[769,1665,1073,1949]",184.28,924.73,NT,NI,970,1851,0,0,1,385.595,378.236,0.980915,1,w1_f3_c30
3,3,1,0,3,30,975,1919,"[841,1789,1153,2068]",191.28,914.9,NT,NI,1041,1950,0,0,1,370.756,358.816,0.967796,1,w1_f3_c30
3,3,1,1,3,30,958,1929,"[774,1777,1098,2049]",185.58,915.91,NT,NI,983,1944,0,0,1,345.435,328.565,0.951164,1,w1_f3_c30
3,3,1,10,3,30,896,1906,"[725,1763,1045,2034]",180.58,918.03,NT,NI,932,1926,0,0,1,275.525,214.1,0.777063,1,w1_f3_c30
3,3,1,11,3,30,884,1908,"[719,1766,1055,2052]",180.73,917.17,NT,NI,927,1927,0,0,1,263.835,204.605,0.775505,1,w1_f3_c30
3,3,1,2,3,30,928,1922,"[745,1762,1085,2057]",183.31,916.58,NT,NI,956,1935,0,0,1,316.264,294.378,0.9308,1,w1_f3_c30
3,3,1,3,3,30,915,1918,"[742,1778,1063,2047]",182.07,916.49,NT,NI,948,1936,0,0,1,296.712,261.696,0.881984,1,w1_f3_c30
3,3,1,4,3,30,906,1904,"[738,1771,1060,2044]",181.7,917.19,NT,NI,947,1930,0,0,1,308.809,264.437,0.856312,1,w1_f3_c30
3,3,1,5,3,30,903,1908,"[728,1764,1054,2046]",181.04,917.5,NT,NI,939,1924,0,0,1,294.828,250.652,0.850165,1,w1_f3_c30
3,3,1,6,3,30,903,1908,"[722,1760,1049,2044]",181.19,917.24,NT,NI,947,1930,0,0,1,287.246,227.041,0.790405,1,w1_f3_c30
