Database Name	Opera_Phenix_1
Database Location	http://157.99.122.161/ODA/OdaService.asmx
Evaluation Signature	542866a6-6db8-4296-aaba-f38b4574b780
Plate Name	EP128-TMRM
Measurement	Measurement 1
Evaluation	Evaluation10

[Data]
Row	Column	Plane	Timepoint	Nuclei - Number of Objects	Bacteria - Number of Objects	Bacteria - Bacteria Area [µm²] - Mean per Well	Tracked Cells - Number of Objects	Tracked Cells - Bacteria Area [µm²]- Sum per Cell  - Mean per Well	Tracked Cells - IF - Mean per Well	Tracked Cells - NI - Mean per Well	Tracked Cells - Intensity Tracked cell region dsRed Mean - Mean per Well	Tracked Cells - Intensity Tracked cell region dsRed StdDev - Mean per Well	Tracked Cells - red sdmean - Mean per Well	% IF cells	Number of Analyzed Fields	Height [µm]	Time [s]	Temperature	Target Temperature	CO2	Target CO2	Compound	Bacteria	
6	10	1	4	144	703	0.895795389329	83	7.58727902046	0.831325301205	0.168674698795	134.207772431	19.835784356	0.138285353564	83.1325301205	4	0	1206.677	0	37	0	5	FCCP	Lpp WT	
6	11	1	4	0	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	0	1209.6399999999999	0	37	0	5			
7	3	1	4	103	565	0.944643796287	61	8.74956958856	0.737704918033	0.262295081967	198.193850159	131.403234675	0.565881057268	73.7704918033	4	0	1202.244	0	37	0	5	NT	Lpp WT	
7	4	1	4	146	684	0.951307348256	104	6.25667525199	0.798076923077	0.201923076923	231.889130452	176.459280316	0.647170218393	79.8076923077	4	0	1203.0729999999999	0	37	0	5	Oligomycin	Lpp WT	
7	5	1	4	128	587	0.968966607473	70	8.12547712267	0.842857142857	0.157142857143	204.039846884	131.851359073	0.538858330797	84.2857142857	4	0	1203.273	0	37	0	5	DCCD	Lpp WT	
7	6	1	4	205	678	0.945895270627	125	5.13053594788	0.688	0.312	195.620206548	118.199385478	0.53407598704	68.8	4	0	1203.51	0	37	0	5	Rotenone	Lpp WT	
7	7	1	4	172	547	1.05632675423	110	5.25282485968	0.709090909091	0.290909090909	151.52623169	58.0216390252	0.278816366508	70.9090909091	4	0	1203.556	0	37	0	5	TTFA	Lpp WT	
7	8	1	4	153	722	0.860978606998	87	7.1451328075	0.850574712644	0.149425287356	188.724284539	102.03804997	0.476435426977	85.0574712644	4	0	1204.07	0	37	0	5	Antimycin A	Lpp WT	
7	9	1	4	136	727	1.05814887556	97	7.93066219105	0.80412371134	0.19587628866	200.102221385	120.13955241	0.53495365115	80.412371134	4	0	1204.474	0	37	0	5	NaCN	Lpp WT	
7	10	1	4	89	446	0.780148136805	55	6.32629216391	0.781818181818	0.218181818182	130.613122075	16.4680607983	0.122062194337	78.1818181818	4	0	1207.08	0	37	0	5	FCCP	Lpp WT	
7	11	1	4	0	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	0	1208.8899999999999	0	37	0	5			
8	3	1	4	91	617	1.04735096903	64	10.0971179358	0.796875	0.203125	222.777289439	172.476760887	0.658319036368	79.6875	4	0	1202.23	0	37	0	5	NT	Lpp WT	
8	4	1	4	148	586	0.932346445968	103	5.30441764405	0.805825242718	0.194174757282	227.041177633	168.2978325	0.645875749612	80.5825242718	4	0	1203.307	0	37	0	5	Oligomycin	Lpp WT	
8	5	1	4	169	702	0.934104681952	100	6.5574148673	0.83	0.17	242.645968417	186.011743618	0.657529734963	83	4	0	1203.306	0	37	0	5	DCCD	Lpp WT	
8	6	1	4	108	523	0.889125758938	64	7.26582456132	0.859375	0.140625	186.836911322	108.149760186	0.489831450998	85.9375	4	0	1203.743	0	37	0	5	Rotenone	Lpp WT	
8	7	1	4	103	475	0.866712648919	71	5.79842969348	0.718309859155	0.281690140845	141.05785766	35.80687201	0.223971616479	71.8309859155	4	0	1203.743	0	37	0	5	TTFA	Lpp WT	
8	8	1	4	124	548	0.952016043371	73	7.14664098312	0.794520547945	0.205479452055	179.162306121	90.4707175411	0.441070845209	79.4520547945	4	0	1204.117	0	37	0	5	Antimycin A	Lpp WT	
8	9	1	4	136	683	0.945271923028	86	7.50721771428	0.744186046512	0.255813953488	195.65897612	112.156395346	0.497201535763	74.4186046512	4	0	1204.163	0	37	0	5	NaCN	Lpp WT	
8	10	1	4	112	462	0.763581480679	68	5.18786241285	0.808823529412	0.191176470588	131.005211417	15.599850955	0.114477332464	80.8823529412	4	0	1207.5339999999999	0	37	0	5	FCCP	Lpp WT	
8	11	1	4	0	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	0	1208.283	0	37	0	5			
3	3	1	5	135	0	NaN	118	0	0	1	239.170918325	164.830336123	0.626338253962	0	4	0	1503.047	0	37	0	5	NT	NI	
3	4	1	5	144	0	NaN	132	0	0	1	318.664122551	290.005352051	0.861782775965	0	4	0	1503.3239999999998	0	37	0	5	Oligomycin	NI	
3	5	1	5	144	0	NaN	131	0	0	1	318.114406384	282.442268012	0.814946712533	0	4	0	1503.5729999999999	0	37	0	5	DCCD	NI	
3	6	1	5	121	0	NaN	81	0	0	1	199.020189921	120.565566754	0.53561205992	0	4	0	1503.5	0	37	0	5	Rotenone	NI	
3	7	1	5	146	0	NaN	130	0	0	1	229.575505082	154.511717421	0.642639076322	0	4	0	1503.763	0	37	0	5	TTFA	NI	
3	8	1	5	143	0	NaN	129	0	0	1	219.836809484	134.657488597	0.531652645098	0	4	0	1503.403	0	37	0	5	Antimycin A	NI	
3	9	1	5	101	0	NaN	95	0	0	1	236.59036903	163.452001617	0.61587816995	0	4	0	1504.514	0	37	0	5	NaCN	NI	
3	10	1	5	100	0	NaN	91	0	0	1	136.883632505	20.8347046973	0.141453494193	0	4	0	1504.4959999999999	0	37	0	5	FCCP	NI	
3	11	1	5	0	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	0	1511.1399999999999	0	37	0	5			
4	3	1	5	116	0	NaN	104	0	0	1	254.373451063	188.886589916	0.678919012825	0	4	0	1502.87	0	37	0	5	NT	NI	
4	4	1	5	127	0	NaN	113	0	0	1	306.834016504	274.422649683	0.842694350733	0	4	0	1503.513	0	37	0	5	Oligomycin	NI	
4	5	1	5	145	0	NaN	134	0	0	1	286.826725893	238.031056468	0.760481916385	0	4	0	1503.7	0	37	0	5	DCCD	NI	
4	6	1	5	110	0	NaN	71	0	0	1	207.913255195	132.348235842	0.552533779992	0	4	0	1503.684	0	37	0	5	Rotenone	NI	
4	7	1	5	148	0	NaN	128	0	0	1	229.415615916	151.765896078	0.631199369672	0	4	0	1503.856	0	37	0	5	TTFA	NI	
4	8	1	5	138	0	NaN	121	0	0	1	214.48237259	128.403256999	0.536120480078	0	4	0	1503.5739999999998	0	37	0	5	Antimycin A	NI	
4	9	1	5	127	0	NaN	116	0	0	1	233.003507986	156.71127848	0.58972581913	0	4	0	1504.73	0	37	0	5	NaCN	NI	
4	10	1	5	69	0	NaN	65	0	0	1	138.159563077	24.2008214514	0.163142035345	0	4	0	1505.26	0	37	0	5	FCCP	NI	
4	11	1	5	0	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	0	1510.657	0	37	0	5			
5	3	1	5	66	0	NaN	56	0	0	1	238.999586834	180.536938308	0.673762925552	0	4	0	1502.763	0	37	0	5	NT	NI	
5	4	1	5	83	0	NaN	78	0	0	1	302.336797488	267.463080018	0.838611532804	0	4	0	1503.5739999999998	0	37	0	5	Oligomycin	NI	
5	5	1	5	108	0	NaN	99	0	0	1	299.616141289	262.582823698	0.807024823919	0	4	0	1503.8229999999999	0	37	0	5	DCCD	NI	
5	6	1	5	110	0	NaN	64	0	0	1	191.19295079	108.91703594	0.51939074564	0	4	0	1503.51	0	37	0	5	Rotenone	NI	
5	7	1	5	146	0	NaN	125	0	0	1	219.365591895	131.274617514	0.565492107576	0	4	0	1503.7169999999999	0	37	0	5	TTFA	NI	
5	8	1	5	106	0	NaN	97	0	0	1	208.820947283	117.985032429	0.503512875687	0	4	0	1503.3229999999999	0	37	0	5	Antimycin A	NI	
5	9	1	5	78	0	NaN	74	0	0	1	212.076767783	130.42095939	0.53406898731	0	4	0	1504.387	0	37	0	5	NaCN	NI	
5	10	1	5	73	0	NaN	65	0	0	1	135.851277758	21.6764446433	0.153612996374	0	4	0	1506.336	0	37	0	5	FCCP	NI	
5	11	1	5	0	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	0	1510.4869999999999	0	37	0	5			
6	3	1	5	101	586	0.780744426959	57	8.02660059997	0.771929824561	0.228070175439	202.310657232	131.470005171	0.561580228253	77.1929824561	4	0	1502.6699999999998	0	37	0	5	NT	Lpp WT	
6	4	1	5	152	807	0.864270970726	98	7.11700687118	0.887755102041	0.112244897959	232.034035481	188.671946162	0.693392571748	88.7755102041	4	0	1503.683	0	37	0	5	Oligomycin	Lpp WT	
6	5	1	5	155	643	0.96572589493	97	6.40166753031	0.701030927835	0.298969072165	184.541124477	106.715367187	0.509381441139	70.1030927835	4	0	1503.827	0	37	0	5	DCCD	Lpp WT	
6	6	1	5	227	707	0.917637615443	134	4.84156562775	0.716417910448	0.283582089552	180.350251874	95.0613577467	0.480787480225	71.6417910448	4	0	1503.51	0	37	0	5	Rotenone	Lpp WT	
6	7	1	5	176	571	0.830039638735	128	3.70275495092	0.625	0.375	153.113232304	53.7368393268	0.284214819449	62.5	4	0	1503.887	0	37	0	5	TTFA	Lpp WT	
6	8	1	5	112	696	0.764431380077	61	8.72203673006	0.868852459016	0.131147540984	160.678409364	66.0301682175	0.362873502581	86.8852459016	4	0	1503.2939999999999	0	37	0	5	Antimycin A	Lpp WT	
6	9	1	5	165	885	0.899531153098	102	7.80475559305	0.823529411765	0.176470588235	188.438763536	104.754849873	0.493863045634	82.3529411765	4	0	1503.9669999999999	0	37	0	5	NaCN	Lpp WT	
6	10	1	5	139	780	0.845359503668	84	7.84976681977	0.857142857143	0.142857142857	133.381226285	19.2564052016	0.137412312577	85.7142857143	4	0	1506.9769999999999	0	37	0	5	FCCP	Lpp WT	
6	11	1	5	0	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	0	1509.9869999999999	0	37	0	5			
7	3	1	5	102	616	0.914162043446	59	9.54447150445	0.779661016949	0.220338983051	196.489909926	124.934554827	0.546088143235	77.9661016949	4	0	1502.484	0	37	0	5	NT	Lpp WT	
7	4	1	5	151	661	1.00791171197	106	6.28518529823	0.820754716981	0.179245283019	222.033749817	159.539014039	0.60975267365	82.0754716981	4	0	1503.653	0	37	0	5	Oligomycin	Lpp WT	
7	5	1	5	125	478	1.11346586557	68	7.82701005504	0.823529411765	0.176470588235	214.20495751	145.473190184	0.577930922292	82.3529411765	4	0	1503.73	0	37	0	5	DCCD	Lpp WT	
7	6	1	5	203	624	1.01725188616	124	5.11907400779	0.709677419355	0.290322580645	192.884851059	110.873716033	0.510900298707	70.9677419355	4	0	1503.5439999999999	0	37	0	5	Rotenone	Lpp WT	
7	7	1	5	173	581	0.981201405399	110	5.18252742306	0.745454545455	0.254545454545	159.388299149	65.1393556783	0.300601773346	74.5454545455	4	0	1503.793	0	37	0	5	TTFA	Lpp WT	
7	8	1	5	146	713	0.872950661886	88	7.07288434006	0.840909090909	0.159090909091	181.918760928	90.3075738587	0.433651842278	84.0909090909	4	0	1503.48	0	37	0	5	Antimycin A	Lpp WT	
7	9	1	5	139	729	0.971671415767	100	7.08348462094	0.82	0.18	204.450289962	132.905004076	0.573203101325	82	4	0	1503.934	0	37	0	5	NaCN	Lpp WT	
7	10	1	5	93	442	0.799359692366	55	6.42394516411	0.763636363636	0.236363636364	131.03837607	15.3041180217	0.112958129218	76.3636363636	4	0	1507.677	0	37	0	5	FCCP	Lpp WT	
7	11	1	5	1	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	0	1509.3	0	37	0	5			
8	3	1	5	93	658	1.01580395353	63	10.6095079591	0.888888888889	0.111111111111	219.715023968	166.132367701	0.647223265469	88.8888888889	4	0	1502.327	0	37	0	5	NT	Lpp WT	
8	4	1	5	144	590	0.961178214915	99	5.72823380606	0.747474747475	0.252525252525	227.635388308	168.618773925	0.652691378622	74.7474747475	4	0	1503.667	0	37	0	5	Oligomycin	Lpp WT	
8	5	1	5	169	599	1.01110812674	98	6.18014048896	0.826530612245	0.173469387755	246.878141508	192.064523762	0.670449701221	82.6530612245	4	0	1503.7	0	37	0	5	DCCD	Lpp WT	
8	6	1	5	106	474	0.911023345606	63	6.85436612408	0.793650793651	0.206349206349	182.938624084	97.3395711035	0.455679221538	79.3650793651	4	0	1503.903	0	37	0	5	Rotenone	Lpp WT	
8	7	1	5	103	555	0.800570053252	73	6.08652574733	0.808219178082	0.191780821918	146.831222325	73.8030395084	0.355238504397	80.8219178082	4	0	1503.98	0	37	0	5	TTFA	Lpp WT	
8	8	1	5	124	564	0.951498905512	73	7.35130661245	0.821917808219	0.178082191781	176.003308271	85.6498984602	0.423188078116	82.1917808219	4	0	1503.7469999999998	0	37	0	5	Antimycin A	Lpp WT	
8	9	1	5	141	711	0.944376723638	90	7.46057611674	0.733333333333	0.266666666667	202.580273475	124.306174617	0.533638595851	73.3333333333	4	0	1503.793	0	37	0	5	NaCN	Lpp WT	
8	10	1	5	114	453	0.843150739627	65	5.87611207771	0.784615384615	0.215384615385	131.521273805	15.0916829421	0.111379944282	78.4615384615	4	0	1508.364	0	37	0	5	FCCP	Lpp WT	
8	11	1	5	0	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	0	1508.6129999999998	0	37	0	5			
3	3	1	6	137	0	NaN	121	0	0	1	236.617559159	159.534846029	0.610871167254	0	4	0	1802.58	0	37	0	5	NT	NI	
3	4	1	6	145	0	NaN	131	0	0	1	315.259454553	283.92307252	0.849059472641	0	4	0	1802.86	0	37	0	5	Oligomycin	NI	
3	5	1	6	142	0	NaN	129	0	0	1	323.783388418	283.946195874	0.814490939135	0	4	0	1803.186	0	37	0	5	DCCD	NI	
3	6	1	6	122	0	NaN	77	0	0	1	191.577618493	105.842347767	0.489914593005	0	4	0	1803.126	0	37	0	5	Rotenone	NI	
3	7	1	6	147	0	NaN	130	0	0	1	222.685466053	140.336425542	0.599244329744	0	4	0	1803.1899999999998	0	37	0	5	TTFA	NI	
3	8	1	6	145	0	NaN	133	0	0	1	221.554100338	139.169350017	0.547154204442	0	4	0	1803.0629999999999	0	37	0	5	Antimycin A	NI	
3	9	1	6	107	0	NaN	96	0	0	1	236.592442674	160.023951716	0.600910218972	0	4	0	1803.4869999999999	0	37	0	5	NaCN	NI	
3	10	1	6	100	0	NaN	92	0	0	1	137.240861969	20.5506344373	0.140432053242	0	4	0	1803.4099999999999	0	37	0	5	FCCP	NI	
3	11	1	6	0	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	0	1807.807	0	37	0	5			
4	3	1	6	115	0	NaN	105	0	0	1	256.45984763	190.188491757	0.674659621844	0	4	0	1802.423	0	37	0	5	NT	NI	
4	4	1	6	128	0	NaN	112	0	0	1	297.998215128	251.50030568	0.788620344539	0	4	0	1803.126	0	37	0	5	Oligomycin	NI	
4	5	1	6	145	0	NaN	130	0	0	1	288.444835286	238.939479498	0.755013807627	0	4	0	1803.36	0	37	0	5	DCCD	NI	
4	6	1	6	117	0	NaN	70	0	0	1	213.422133957	146.129449771	0.581172188885	0	4	0	1803.484	0	37	0	5	Rotenone	NI	
4	7	1	6	149	0	NaN	132	0	0	1	221.772019508	139.275988684	0.590991732161	0	4	0	1803.346	0	37	0	5	TTFA	NI	
4	8	1	6	136	0	NaN	123	0	0	1	214.297085768	132.581455392	0.558736099002	0	4	0	1803.2839999999999	0	37	0	5	Antimycin A	NI	
4	9	1	6	127	0	NaN	118	0	0	1	238.548977283	163.087658711	0.602739697445	0	4	0	1803.7659999999998	0	37	0	5	NaCN	NI	
4	10	1	6	69	0	NaN	66	0	0	1	137.945525302	23.8591026251	0.162388348862	0	4	0	1803.953	0	37	0	5	FCCP	NI	
4	11	1	6	0	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	0	1807.57	0	37	0	5			
5	3	1	6	66	0	NaN	57	0	0	1	244.166318533	186.358188739	0.675610727263	0	4	0	1802.393	0	37	0	5	NT	NI	
5	4	1	6	83	0	NaN	77	0	0	1	306.251241886	272.757563757	0.849988364251	0	4	0	1803.127	0	37	0	5	Oligomycin	NI	
5	5	1	6	107	0	NaN	98	0	0	1	289.216403642	235.591306507	0.749670202239	0	4	0	1803.3429999999998	0	37	0	5	DCCD	NI	
5	6	1	6	109	0	NaN	63	0	0	1	187.750943903	104.399905761	0.484832954864	0	4	0	1803.56	0	37	0	5	Rotenone	NI	
5	7	1	6	144	0	NaN	123	0	0	1	226.345833153	145.090499958	0.60219761078	0	4	0	1803.423	0	37	0	5	TTFA	NI	
5	8	1	6	108	0	NaN	97	0	0	1	213.401713191	124.462586052	0.525118529274	0	4	0	1803.0629999999999	0	37	0	5	Antimycin A	NI	
5	9	1	6	76	0	NaN	75	0	0	1	222.840477484	152.200187048	0.592800031248	0	4	0	1803.8139999999999	0	37	0	5	NaCN	NI	
5	10	1	6	74	0	NaN	66	0	0	1	137.342471103	23.9264695683	0.167120034512	0	4	0	1804.733	0	37	0	5	FCCP	NI	
5	11	1	6	0	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	0	1807.4969999999998	0	37	0	5			
6	3	1	6	103	505	0.844446343342	57	7.48149830505	0.80701754386	0.19298245614	208.103495071	138.084477719	0.570571379757	80.701754386	4	0	1802.47	0	37	0	5	NT	Lpp WT	
6	4	1	6	139	827	0.853830556657	97	7.27956567376	0.886597938144	0.113402061856	231.447663821	181.605945542	0.666559387645	88.6597938144	4	0	1803.156	0	37	0	5	Oligomycin	Lpp WT	
6	5	1	6	163	597	1.01997538102	99	6.15076063099	0.727272727273	0.272727272727	204.432599534	142.709766502	0.59826891056	72.7272727273	4	0	1803.407	0	37	0	5	DCCD	Lpp WT	
6	6	1	6	231	723	0.886284095368	139	4.60995252483	0.726618705036	0.273381294964	185.876607668	102.450726002	0.496202240119	72.6618705036	4	0	1803.6399999999999	0	37	0	5	Rotenone	Lpp WT	
6	7	1	6	180	574	0.865262948365	128	3.88016353408	0.6328125	0.3671875	168.301989866	77.272679789	0.300899065547	63.28125	4	0	1803.3899999999999	0	37	0	5	TTFA	Lpp WT	
6	8	1	6	114	714	0.793319808106	62	9.13597327399	0.854838709677	0.145161290323	158.435994051	62.651800505	0.348739800973	85.4838709677	4	0	1802.9869999999999	0	37	0	5	Antimycin A	Lpp WT	
6	9	1	6	167	875	0.886898270968	101	7.68352462472	0.811881188119	0.188118811881	184.370336881	95.6928158402	0.462751824951	81.1881188119	4	0	1803.2069999999999	0	37	0	5	NaCN	Lpp WT	
6	10	1	6	142	724	0.890666026484	86	7.49816515319	0.825581395349	0.174418604651	133.671721313	20.4461624291	0.146301975043	82.5581395349	4	0	1805.264	0	37	0	5	FCCP	Lpp WT	
6	11	1	6	0	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	0	1807.043	0	37	0	5			
7	3	1	6	100	594	0.938874868387	58	9.6153736521	0.793103448276	0.206896551724	192.703368144	115.527648123	0.510017887567	79.3103448276	4	0	1802.424	0	37	0	5	NT	Lpp WT	
7	4	1	6	152	646	0.990489434337	107	5.97996424842	0.775700934579	0.224299065421	227.311989973	170.418525794	0.62219189504	77.5700934579	4	0	1803.127	0	37	0	5	Oligomycin	Lpp WT	
7	5	1	6	123	510	0.99684553075	70	7.26273172404	0.814285714286	0.185714285714	208.941161898	135.834660041	0.548180682899	81.4285714286	4	0	1803.466	0	37	0	5	DCCD	Lpp WT	
7	6	1	6	209	672	0.886678440008	122	4.88399927611	0.713114754098	0.286885245902	193.418498272	113.122569203	0.519221380464	71.3114754098	4	0	1803.627	0	37	0	5	Rotenone	Lpp WT	
7	7	1	6	174	551	0.990887256512	111	4.91872863368	0.720720720721	0.279279279279	162.293364595	63.799608648	0.29106634147	72.0720720721	4	0	1803.3	0	37	0	5	TTFA	Lpp WT	
7	8	1	6	144	702	0.907588290574	88	7.24007931799	0.840909090909	0.159090909091	182.991031841	91.7181651946	0.435261070258	84.0909090909	4	0	1802.907	0	37	0	5	Antimycin A	Lpp WT	
7	9	1	6	142	780	0.900905611676	101	6.95748888225	0.821782178218	0.178217821782	201.177660711	126.803273036	0.557764580658	82.1782178218	4	0	1803.11	0	37	0	5	NaCN	Lpp WT	
7	10	1	6	91	405	0.832754249196	53	6.3634994514	0.811320754717	0.188679245283	131.033276501	15.1671248356	0.111898988686	81.1320754717	4	0	1805.8239999999998	0	37	0	5	FCCP	Lpp WT	
7	11	1	6	0	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	0	1806.387	0	37	0	5			
8	3	1	6	90	651	1.01264471082	63	10.4639953452	0.84126984127	0.15873015873	221.952394136	165.78831334	0.642352061354	84.126984127	4	0	1802.4399999999998	0	37	0	5	NT	Lpp WT	
8	4	1	6	151	567	0.921225054507	101	5.17162976144	0.782178217822	0.217821782178	227.778573954	175.252779632	0.676989486665	78.2178217822	4	0	1803.2669999999998	0	37	0	5	Oligomycin	Lpp WT	
8	5	1	6	173	662	0.901327668355	102	5.84979329854	0.794117647059	0.205882352941	233.2595332	167.789915096	0.619275340994	79.4117647059	4	0	1803.406	0	37	0	5	DCCD	Lpp WT	
8	6	1	6	103	523	0.90153605452	61	7.72956322154	0.868852459016	0.131147540984	183.073378591	100.701275486	0.469985808375	86.8852459016	4	0	1803.4859999999999	0	37	0	5	Rotenone	Lpp WT	
8	7	1	6	104	489	0.887621493124	75	5.78729213517	0.84	0.16	148.632759356	52.6350336904	0.299916113322	84	4	0	1803.483	0	37	0	5	TTFA	Lpp WT	
8	8	1	6	128	594	0.886920503464	79	6.66874403871	0.784810126582	0.215189873418	173.949340896	83.4964890067	0.41897975449	78.4810126582	4	0	1803.0339999999999	0	37	0	5	Antimycin A	Lpp WT	
8	9	1	6	140	739	0.915069943806	90	7.51374098303	0.733333333333	0.266666666667	202.788677568	126.695807145	0.540646817789	73.3333333333	4	0	1803.11	0	37	0	5	NaCN	Lpp WT	
8	10	1	6	109	434	0.820947249641	64	5.56704853663	0.8125	0.1875	132.51763385	16.7709456129	0.12241896744	81.25	4	0	1805.8239999999998	0	37	0	5	FCCP	Lpp WT	
8	11	1	6	0	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	0	1806.2169999999999	0	37	0	5			
3	3	1	7	134	0	NaN	122	0	0	1	237.901863006	162.546196272	0.620543950757	0	4	0	2101.7439999999997	0	37	0	5	NT	NI	
3	4	1	7	146	0	NaN	132	0	0	1	316.019865848	276.345289085	0.821684050442	0	4	0	2101.71	0	37	0	5	Oligomycin	NI	
3	5	1	7	140	0	NaN	131	0	0	1	337.899434688	308.990437507	0.851584108239	0	4	0	2101.6929999999998	0	37	0	5	DCCD	NI	
3	6	1	7	121	0	NaN	80	0	0	1	193.663825741	110.27000724	0.503161084972	0	4	0	2101.4159999999997	0	37	0	5	Rotenone	NI	
3	7	1	7	147	0	NaN	132	0	0	1	230.531055166	153.750918917	0.632065015432	0	4	0	2101.3199999999997	0	37	0	5	TTFA	NI	
3	8	1	7	146	0	NaN	134	0	0	1	218.806049532	131.357111239	0.520031851835	0	4	0	2100.9429999999998	0	37	0	5	Antimycin A	NI	
3	9	1	7	106	0	NaN	93	0	0	1	231.592565524	151.927020296	0.585351893544	0	4	0	2102.1	0	37	0	5	NaCN	NI	
3	10	1	7	100	0	NaN	91	0	0	1	137.019079982	21.8126052411	0.148316161192	0	4	0	2101.743	0	37	0	5	FCCP	NI	
3	11	1	7	0	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	0	2107.187	0	37	0	5			
4	3	1	7	114	0	NaN	106	0	0	1	253.408323244	179.976109518	0.644429087997	0	4	0	2101.6	0	37	0	5	NT	NI	
4	4	1	7	128	0	NaN	111	0	0	1	306.90994562	268.109280784	0.818913526379	0	4	0	2101.726	0	37	0	5	Oligomycin	NI	
4	5	1	7	145	0	NaN	134	0	0	1	313.074204548	285.582844421	0.831832873491	0	4	0	2101.8669999999997	0	37	0	5	DCCD	NI	
4	6	1	7	117	0	NaN	79	0	0	1	217.467796605	151.709881308	0.589128819767	0	4	0	2101.74	0	37	0	5	Rotenone	NI	
4	7	1	7	150	0	NaN	133	0	0	1	219.127515637	135.482177239	0.578826152194	0	4	0	2101.15	0	37	0	5	TTFA	NI	
4	8	1	7	137	0	NaN	122	0	0	1	217.768371194	137.330681699	0.575220626051	0	4	0	2100.9939999999997	0	37	0	5	Antimycin A	NI	
4	9	1	7	125	0	NaN	119	0	0	1	231.247584594	149.620562941	0.567905146223	0	4	0	2102.366	0	37	0	5	NaCN	NI	
4	10	1	7	71	0	NaN	68	0	0	1	138.987523713	24.1153178392	0.163175542637	0	4	0	2102.04	0	37	0	5	FCCP	NI	
4	11	1	7	0	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	0	2106.653	0	37	0	5			
5	3	1	7	67	0	NaN	60	0	0	1	236.428218172	175.893086137	0.649699673632	0	4	0	2101.6169999999997	0	37	0	5	NT	NI	
5	4	1	7	83	0	NaN	77	0	0	1	318.089628876	297.867171668	0.898973960365	0	4	0	2101.71	0	37	0	5	Oligomycin	NI	
5	5	1	7	107	0	NaN	97	0	0	1	302.358247845	253.127200472	0.776806057374	0	4	0	2102.036	0	37	0	5	DCCD	NI	
5	6	1	7	110	0	NaN	65	0	0	1	195.23378106	120.020292906	0.543662394842	0	4	0	2101.723	0	37	0	5	Rotenone	NI	
5	7	1	7	145	0	NaN	121	0	0	1	240.930227561	171.331130169	0.656217492198	0	4	0	2101.1	0	37	0	5	TTFA	NI	
5	8	1	7	111	0	NaN	100	0	0	1	209.377025307	117.281809848	0.507274895195	0	4	0	2101.116	0	37	0	5	Antimycin A	NI	
5	9	1	7	77	0	NaN	75	0	0	1	220.682658259	146.671646249	0.589751087103	0	4	0	2102.007	0	37	0	5	NaCN	NI	
5	10	1	7	74	0	NaN	66	0	0	1	136.564415408	22.4447744122	0.158710658836	0	4	0	2102.803	0	37	0	5	FCCP	NI	
5	11	1	7	0	0	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	0	2106.377	0	37	0	5			
6	3	1	7	99	556	0.835614466279	58	8.01037315951	0.810344827586	0.189655172414	202.753080842	137.332269066	0.587762718114	81.0344827586	4	0	2101.676	0	37	0	5	NT	Lpp WT	
6	4	1	7	153	796	0.893401552815	97	7.33141892826	0.876288659794	0.123711340206	228.944901157	174.243974205	0.645089255035	87.6288659794	4	0	2101.85	0	37	0	5	Oligomycin	Lpp WT	
6	5	1	7	158	637	0.91677615712	101	5.78204368402	0.772277227723	0.227722772277	202.43726652	139.994995094	0.592117668991	77.2277227723	4	0	2102.007	0	37	0	5	DCCD	Lpp WT	
6	6	1	7	233	649	0.986099596982	140	4.57127598887	0.764285714286	0.235714285714	182.122059133	98.4805279007	0.486142567379	76.4285714286	4	0	2101.77	0	37	0	5	Rotenone	Lpp WT	
6	7	1	7	186	560	0.866603635038	127	3.82124437497	0.622047244094	0.377952755906	168.454670598	73.0183918573	0.294438588652	62.2047244094	4	0	2101.274	0	37	0	5	TTFA	Lpp WT	
6	8	1	7	112	668	0.783640374733	63	8.30907571939	0.84126984127	0.15873015873	159.254914111	61.2422739926	0.338031390281	84.126984127	4	0	2101.3199999999997	0	37	0	5	Antimycin A	Lpp WT	
6	9	1	7	165	899	0.905936768277	101	8.06373420476	0.831683168317	0.168316831683	185.498239632	95.2293858765	0.458448461633	83.1683168317	4	0	2102.037	0	37	0	5	NaCN	Lpp WT	
